"Species","measure_class","Measure","Units","Value","Value_median","n_sources","n_teams","n_teams_primary","primary_used","Teams","roles","value_min","value_max"
"Rhipidomys emiliae","mass","Body_Mass","g",79.72,79.72,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Rhipidomys fulviventer","mass","Body_Mass","g",89,89,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Rhipidomys gardneri","mass","Body_Mass","g",79.72,79.72,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Rhipidomys latimanus","mass","Body_Mass","g",57.5,57.5,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Rhipidomys leucodactylus","mass","Body_Mass","g",80,80,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Rhipidomys macconnelli","mass","Body_Mass","g",41.6,41.6,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Rhipidomys macrurus","mass","Body_Mass","g",79.72,79.72,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Rhipidomys mastacalis","mass","Body_Mass","g",77.5,77.5,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Rhipidomys modicus","mass","Body_Mass","g",79.72,79.72,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Rhipidomys nitela","mass","Body_Mass","g",89,89,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Rhipidomys ochrogaster","mass","Body_Mass","g",89,89,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Rhipidomys venezuelae","mass","Body_Mass","g",90,90,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Rhipidomys venustus","mass","Body_Mass","g",89,89,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Rhipidomys wetzeli","mass","Body_Mass","g",89,89,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Rhizomys pruinosus","mass","Body_Mass","g",2450,2450,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Rhizomys sinensis","mass","Body_Mass","g",865,865,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Rhizomys sumatrensis","mass","Body_Mass","g",1625,1625,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Rhizoplagiodontia lemkei","mass","Body_Mass","g",1350.1,1350.1,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Rhogeessa aeneus","mass","Body_Mass","g",4.22,4.22,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Rhogeessa alleni","mass","Body_Mass","g",5.47,5.47,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Rhogeessa genowaysi","mass","Body_Mass","g",4.64,4.64,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Rhogeessa gracilis","mass","Body_Mass","g",4.88,4.88,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Rhogeessa hussoni","mass","Body_Mass","g",4.22,4.22,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Rhogeessa io","mass","Body_Mass","g",4.22,4.22,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Rhogeessa minutilla","mass","Body_Mass","g",3.75,3.75,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Rhogeessa mira","mass","Body_Mass","g",4.91,4.91,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Rhogeessa parvula","mass","Body_Mass","g",4.36,4.36,5,2,0,FALSE,"Burger; Wilman","secondary",NA,NA
"Rhogeessa tumida","mass","Body_Mass","g",4.815,4.815,5,2,0,FALSE,"Burger; Wilman","secondary",NA,NA
"Rhombomys opimus","mass","Body_Mass","g",144,144,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Rhynchocyon chrysopygus","mass","Body_Mass","g",540,540,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Rhynchocyon cirnei","mass","Body_Mass","g",490,490,9,3,1,TRUE,"Burger; Stephan_collection; Wilman","primary; secondary",NA,NA
"Rhynchocyon petersi","mass","Body_Mass","g",397,397,5,2,0,FALSE,"Burger; Wilman","secondary",NA,NA
"Rhynchogale melleri","mass","Body_Mass","g",2610,2610,5,2,0,FALSE,"Burger; Wilman","secondary",NA,NA
"Rhyncholestes raphanurus","mass","Body_Mass","g",22.25,22.25,5,2,0,FALSE,"Burger; Wilman","secondary",NA,NA
"Rhynchomeles prattorum","mass","Body_Mass","g",862.26,862.26,5,2,0,FALSE,"Burger; Wilman","secondary",NA,NA
"Rhynchomys isarogensis","mass","Body_Mass","g",122.5,122.5,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Rhynchomys soricoides","mass","Body_Mass","g",187,187,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Rhynchonycteris naso","mass","Body_Mass","g",4.065,4.065,5,2,0,FALSE,"Burger; Wilman","secondary",NA,NA
"Romerolagus diazi","mass","Body_Mass","g",476.65,476.65,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Rousettus aegyptiacus","mass","Body_Mass","g",135.953,132.24,6,3,0,FALSE,"Burger; Genoud; Wilman","secondary",NA,NA
"Rousettus amplexicaudatus","mass","Body_Mass","g",84.783,82.47,6,3,0,FALSE,"Burger; Genoud; Wilman","secondary",NA,NA
"Rousettus bidens","mass","Body_Mass","g",62.39,62.39,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Rousettus celebensis","mass","Body_Mass","g",56.3,56.3,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Rousettus lanosus","mass","Body_Mass","g",103,103,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Rousettus leschenaultii","mass","Body_Mass","g",84.88,84.88,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Rousettus linduensis","mass","Body_Mass","g",77.74,77.74,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Rousettus madagascariensis","mass","Body_Mass","g",62.1,62.1,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Rousettus obliviosus","mass","Body_Mass","g",44.1,44.1,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Rousettus spinalatus","mass","Body_Mass","g",90.75,90.75,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Rubrisciurus rubriventer","mass","Body_Mass","g",129.52,129.52,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Rucervus duvaucelii","mass","Body_Mass","g",171223.86,171223.86,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Rucervus eldii","mass","Body_Mass","g",95471.61,95471.61,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Rucervus schomburgki","mass","Body_Mass","g",107626.42,107626.42,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Rupicapra pyrenaica","mass","Body_Mass","g",30000,30000,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Rupicapra rupicapra","mass","Body_Mass","g",26633.5,26633.5,5,2,0,FALSE,"Burger; Wilman","secondary",NA,NA
"Rusa alfredi","mass","Body_Mass","g",46475.04,46475.04,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Rusa marianna","mass","Body_Mass","g",49457.61,49457.61,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Rusa timorensis","mass","Body_Mass","g",66375.5,66375.5,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Rusa unicolor","mass","Body_Mass","g",177522.9,177522.9,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Ruwenzorisorex suncoides","mass","Body_Mass","g",18.2,18.2,4,1,0,FALSE,"Wilman","secondary",NA,NA
"S. sciureus","mass","Body_Mass","g",900,900,4,1,1,TRUE,"Weaver","primary",NA,NA
"Saccolaimus flaviventris","mass","Body_Mass","g",42.13,42.13,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Saccolaimus mixtus","mass","Body_Mass","g",23.03,23.03,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Saccolaimus peli","mass","Body_Mass","g",100,100,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Saccolaimus saccolaimus","mass","Body_Mass","g",42.4,42.4,5,2,0,FALSE,"Burger; Wilman","secondary",NA,NA
"Saccopteryx antioquensis","mass","Body_Mass","g",4.72,4.72,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Saccopteryx bilineata","mass","Body_Mass","g",7.793,7.8,6,3,0,FALSE,"Burger; Genoud; Wilman","secondary",NA,NA
"Saccopteryx canescens","mass","Body_Mass","g",3.39,3.39,5,2,0,FALSE,"Burger; Wilman","secondary",NA,NA
"Saccopteryx gymnura","mass","Body_Mass","g",4,4,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Saccopteryx leptura","mass","Body_Mass","g",4.607,4.72,6,3,0,FALSE,"Burger; Genoud; Wilman","secondary",NA,NA
"Saccostomus campestris","mass","Body_Mass","g",60.332,60.49,8,4,0,FALSE,"Burger; Genoud; Ruf; Wilman","secondary",NA,NA
"Saccostomus mearnsi","mass","Body_Mass","g",45.5,45.5,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Saguinus bicolor","mass","Body_Mass","g",473,473,6,3,1,TRUE,"Heldstab; Powell; Wilman","primary; secondary",NA,NA
"Saguinus fuscicollis","mass","Body_Mass","g",383.462,387,11,5,0,FALSE,"Burger; Granatosky; Isler; Powell; Wilman","secondary",NA,NA
"Saguinus geoffroyi","mass","Body_Mass","g",457.98,486.5,11,7,0,FALSE,"Burger; Genoud; Granatosky; Isler; Powell; Wilman; Zilles","secondary",NA,NA
"Saguinus graellsi","mass","Body_Mass","g",462.13,462.13,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Saguinus imperator","mass","Body_Mass","g",446,446,5,2,1,TRUE,"Heldstab; Wilman","primary; secondary",NA,NA
"Saguinus inustus","mass","Body_Mass","g",410.5,410.5,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Saguinus labiatus","mass","Body_Mass","g",520,520,9,6,1,TRUE,"Burger; Granatosky; Heldstab; Isler; Powell; Wilman","primary; secondary",NA,NA
"Saguinus leucopus","mass","Body_Mass","g",502.292,522.083,7,4,0,FALSE,"Burger; Isler; Powell; Wilman","secondary",NA,NA
"Saguinus martinsi","mass","Body_Mass","g",462.13,462.13,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Saguinus melanoleucus","mass","Body_Mass","g",462.13,462.13,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Saguinus midas","mass","Body_Mass","g",340,340,18,8,2,TRUE,"Burger; Granatosky; Isler; Lewitus; Powell; Stephan; Stephan_collection; Wilman","primary; secondary",NA,NA
"Saguinus midas group","mass","Body_Mass","g",400.833,400.833,9,1,0,FALSE,"Isler","secondary",NA,NA
"Saguinus mystax","mass","Body_Mass","g",578.175,584,10,5,0,FALSE,"Burger; Granatosky; Isler; Powell; Wilman","secondary",NA,NA
"Saguinus mystax group","mass","Body_Mass","g",568.3,568.3,13,1,0,FALSE,"Isler","secondary",NA,NA
"Saguinus mystax pileatus","mass","Body_Mass","g",524.5,524.5,4,1,0,FALSE,"Powell","secondary",NA,NA
"Saguinus niger","mass","Body_Mass","g",396.783,375,7,4,0,FALSE,"Burger; Isler; Powell; Wilman","secondary",NA,NA
"Saguinus nigricollis","mass","Body_Mass","g",472.5,476,7,4,0,FALSE,"Burger; Isler; Powell; Wilman","secondary",NA,NA
"Saguinus nigricollis group","mass","Body_Mass","g",401.143,401.143,24,1,0,FALSE,"Isler","secondary",NA,NA
"Saguinus oedipus","mass","Body_Mass","g",398.312,393.125,25,13,4,TRUE,"10.1002%2Fcne.24349_Table3.tsv; Burger; Genoud; Heffner; Heldstab; Isler; Lewitus; MacLarnon; Powell; Stephan; Stephan_collection; Wilman; Zilles","primary; secondary",NA,NA
"Saguinus oedipus group","mass","Body_Mass","g",446.3,446.3,73,1,0,FALSE,"Isler","secondary",NA,NA
"Saguinus pileatus","mass","Body_Mass","g",503.877,524.5,6,3,0,FALSE,"Burger; Isler; Wilman","secondary",NA,NA
"Saguinus tripartitus","mass","Body_Mass","g",393.5,393.5,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Saiga borealis","mass","Body_Mass","g",29000,29000,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Saiga tatarica","mass","Body_Mass","g",33367.005,33367.005,5,2,0,FALSE,"Wilman; Wimberly","secondary",NA,NA
"Saimiri boliviensis","mass","Body_Mass","g",811.287,871.5,13,7,0,FALSE,"10.1002%2Fcne.24349_Table3.tsv; Burger; Genoud; Granatosky; Isler; Powell; Wilman","secondary",NA,NA
"Saimiri boliviensis group","mass","Body_Mass","g",940,940,5,1,0,FALSE,"Isler","secondary",NA,NA
"Saimiri oerstedii","mass","Body_Mass","g",628.2,680,9,5,0,FALSE,"Burger; Granatosky; Isler; Powell; Wilman","secondary",NA,NA
"Saimiri sciureus","mass","Body_Mass","g",764.661,770,36,18,6,TRUE,"Burger; Burish; Finlay; Genoud; Granatosky; Heffner; Heldstab; HerculanoHouzel; Isler; Lewitus; MacLarnon; Powell; RillingInsel; Seymour; Stephan; Stephan_collection; Wilman; Wimberly","primary; review; secondary",NA,NA
"Saimiri sciureus group","mass","Body_Mass","g",830.538,830.538,83,1,0,FALSE,"Isler","secondary",NA,NA
"Saimiri ustus","mass","Body_Mass","g",1000,1000,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Saimiri vanzolinii","mass","Body_Mass","g",769.61,769.61,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Salanoia concolor","mass","Body_Mass","g",715,715,5,2,0,FALSE,"Burger; Wilman","secondary",NA,NA
"Salinoctomys loschalchalerosorum","mass","Body_Mass","g",136.62,136.62,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Salinomys delicatus","mass","Body_Mass","g",12.3,12.3,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Salpingotulus michaelis","mass","Body_Mass","g",29.05,29.05,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Salpingotus crassicauda","mass","Body_Mass","g",13.1,13.1,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Salpingotus heptneri","mass","Body_Mass","g",8.9,8.9,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Salpingotus kozlovi","mass","Body_Mass","g",10.73,10.73,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Salpingotus pallidus","mass","Body_Mass","g",9.8,9.8,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Salpingotus thomasi","mass","Body_Mass","g",10.45,10.45,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Sapajus apella","mass","Body_Mass","g",1875.5,1875.5,16,10,2,TRUE,"Burger; Granatosky; Heffner; Heldstab; HerculanoHouzel; Isler; Powell; RillingInsel; Wilman; Wimberly","primary; secondary",NA,NA
"Sarcophilus harrisii","mass","Body_Mass","g",8143.896,8101.125,9,4,0,FALSE,"Burger; Genoud; Wilman; Wimberly","secondary",NA,NA
"Sauromys petrophilus","mass","Body_Mass","g",12.615,12.615,5,2,0,FALSE,"Genoud; Wilman","secondary",NA,NA
"Scalopus aquaticus","mass","Body_Mass","g",100,100,8,5,1,TRUE,"Burger; Genoud; Heffner; HerculanoHouzel; Wilman","primary; secondary",NA,NA
"Scapanulus oweni","mass","Body_Mass","g",36.64,36.64,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Scapanus latimanus","mass","Body_Mass","g",58,58,5,2,0,FALSE,"Genoud; Wilman","secondary",NA,NA
"Scapanus orarius","mass","Body_Mass","g",61.2,61.2,5,2,0,FALSE,"Genoud; Wilman","secondary",NA,NA
"Scapanus townsendii","mass","Body_Mass","g",113.933,130.1,6,3,0,FALSE,"Burger; Genoud; Wilman","secondary",NA,NA
"Scapteromys aquaticus","mass","Body_Mass","g",146,146,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Scapteromys tumidus","mass","Body_Mass","g",146,146,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Scaptochirus moschatus","mass","Body_Mass","g",90.51,90.51,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Scaptonyx fusicaudus","mass","Body_Mass","g",19.41,19.41,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Scardafella inca","mass","Body_Mass","g",44,44,4,1,0,FALSE,"Ruf","secondary",NA,NA
"Sciurillus pusillus","mass","Body_Mass","g",39,39,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Sciurocheirus alleni cameronensis","mass","Body_Mass","g",269,269,4,1,0,FALSE,"Powell","secondary",NA,NA
"Sciurocheirus gabonensis","mass","Body_Mass","g",260,260,4,1,0,FALSE,"Powell","secondary",NA,NA
"Sciurotamias davidianus","mass","Body_Mass","g",433.51,433.51,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Sciurotamias forresti","mass","Body_Mass","g",433.51,433.51,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Sciurus aberti","mass","Body_Mass","g",624.83,624,6,3,0,FALSE,"Burger; Genoud; Wilman","secondary",NA,NA
"Sciurus aestuans","mass","Body_Mass","g",185,185,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Sciurus alleni","mass","Body_Mass","g",434.5,434.5,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Sciurus anomalus","mass","Body_Mass","g",256,256,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Sciurus arizonensis","mass","Body_Mass","g",646.99,646.99,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Sciurus aureogaster","mass","Body_Mass","g",595,595,5,2,0,FALSE,"Burger; Wilman","secondary",NA,NA
"Sciurus carolinensis","mass","Body_Mass","g",650,650,8,5,1,TRUE,"Burger; Finlay; Genoud; HerculanoHouzel; Wilman","primary; secondary",NA,NA
"Sciurus colliaei","mass","Body_Mass","g",498,498,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Sciurus deppei","mass","Body_Mass","g",190,190,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Sciurus flammifer","mass","Body_Mass","g",4292.99,4292.99,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Sciurus gilvigularis","mass","Body_Mass","g",803.01,803.01,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Sciurus granatensis","mass","Body_Mass","g",325,325,5,2,0,FALSE,"Burger; Wilman","secondary",NA,NA
"Sciurus griseus","mass","Body_Mass","g",717.425,717.425,5,2,0,FALSE,"Wilman; Wimberly","secondary",NA,NA
"Sciurus hudsonius","mass","Body_Mass","g",600,600,4,1,1,TRUE,"Heffner","primary",NA,NA
"Sciurus ignitus","mass","Body_Mass","g",190,190,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Sciurus igniventris","mass","Body_Mass","g",700,700,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Sciurus lis","mass","Body_Mass","g",264.3,264.3,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Sciurus nayaritensis","mass","Body_Mass","g",697,697,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Sciurus niger","mass","Body_Mass","g",681.373,761.9,6,3,0,FALSE,"Burger; Wilman; Wimberly","secondary",NA,NA
"Sciurus oculatus","mass","Body_Mass","g",649.99,649.99,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Sciurus pucheranii","mass","Body_Mass","g",803.01,803.01,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Sciurus pyrrhinus","mass","Body_Mass","g",482,482,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Sciurus richmondi","mass","Body_Mass","g",205,205,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Sciurus sanborni","mass","Body_Mass","g",136,136,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Sciurus spadiceus","mass","Body_Mass","g",403.33,403.33,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Sciurus stramineus","mass","Body_Mass","g",433.3,433.3,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Sciurus variegatoides","mass","Body_Mass","g",307.5,307.5,5,2,0,FALSE,"Genoud; Wilman","secondary",NA,NA
"Sciurus vulgaris","mass","Body_Mass","g",330.2,330.2,5,2,0,FALSE,"Burger; Wilman","secondary",NA,NA
"Sciurus yucatanensis","mass","Body_Mass","g",225,225,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Scleronycteris ega","mass","Body_Mass","g",49,49,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Scolomys melanops","mass","Body_Mass","g",26.5,26.5,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Scolomys ucayalensis","mass","Body_Mass","g",26.5,26.5,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Scoteanax rueppellii","mass","Body_Mass","g",26.41,26.41,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Scotinomys teguina","mass","Body_Mass","g",11.625,11.625,5,2,0,FALSE,"Genoud; Wilman","secondary",NA,NA
"Scotinomys xerampelinus","mass","Body_Mass","g",15.1,15.1,5,2,0,FALSE,"Genoud; Wilman","secondary",NA,NA
"Scotoecus albigula","mass","Body_Mass","g",10.08,10.08,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Scotoecus albofuscus","mass","Body_Mass","g",4.5,4.5,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Scotoecus hindei","mass","Body_Mass","g",10.41,10.41,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Scotoecus hirundo","mass","Body_Mass","g",9.34,9.34,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Scotoecus pallidus","mass","Body_Mass","g",7.43,7.43,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Scotomanes ornatus","mass","Body_Mass","g",21.8,21.8,5,2,0,FALSE,"Burger; Wilman","secondary",NA,NA
"Scotonycteris ophiodon","mass","Body_Mass","g",67.5,67.5,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Scotonycteris zenkeri","mass","Body_Mass","g",21.09,21.09,5,2,0,FALSE,"Burger; Wilman","secondary",NA,NA
"Scotophilus borbonicus","mass","Body_Mass","g",18,18,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Scotophilus celebensis","mass","Body_Mass","g",26.77,26.77,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Scotophilus collinus","mass","Body_Mass","g",28.26,28.26,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Scotophilus dinganii","mass","Body_Mass","g",26.143,25.13,6,3,0,FALSE,"Burger; Ruf; Wilman","secondary",NA,NA
"Scotophilus heathii","mass","Body_Mass","g",33.815,33.815,5,2,0,FALSE,"Burger; Wilman","secondary",NA,NA
"Scotophilus kuhlii","mass","Body_Mass","g",20.165,20.165,5,2,0,FALSE,"Burger; Wilman","secondary",NA,NA
"Scotophilus leucogaster","mass","Body_Mass","g",20.23,20.23,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Scotophilus mhlanganii","mass","Body_Mass","g",28,28,4,1,0,FALSE,"Ruf","secondary",NA,NA
"Scotophilus nigrita","mass","Body_Mass","g",101,101,5,2,0,FALSE,"Burger; Wilman","secondary",NA,NA
"Scotophilus nucella","mass","Body_Mass","g",28.26,28.26,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Scotophilus nux","mass","Body_Mass","g",30,30,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Scotophilus robustus","mass","Body_Mass","g",26.03,26.03,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Scotophilus viridis","mass","Body_Mass","g",19.6,19.6,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Scotorepens balstoni","mass","Body_Mass","g",11.92,11.92,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Scotorepens greyii","mass","Body_Mass","g",10,10,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Scotorepens orion","mass","Body_Mass","g",11.83,11.83,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Scotorepens sanborni","mass","Body_Mass","g",8.615,8.615,5,2,0,FALSE,"Burger; Wilman","secondary",NA,NA
"Scotozous dormeri","mass","Body_Mass","g",6.795,6.795,5,2,0,FALSE,"Burger; Wilman","secondary",NA,NA
"scutisorexãsomereni","mass","Body_Mass","g",91.5,91.5,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Sekeetamys calurus","mass","Body_Mass","g",58.892,58.892,7,2,0,FALSE,"Genoud; Wilman","secondary",NA,NA
"Selasphorus platycercus","mass","Body_Mass","g",3.5,3.5,4,1,0,FALSE,"Ruf","secondary",NA,NA
"Selasphorus rufus","mass","Body_Mass","g",3.3,3.3,4,1,0,FALSE,"Ruf","secondary",NA,NA
"Selasphorus sasin","mass","Body_Mass","g",3,3,4,1,0,FALSE,"Ruf","secondary",NA,NA
"Selevinia betpakdalaensis","mass","Body_Mass","g",28,28,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Semnopithecus ajax","mass","Body_Mass","g",14470.583,16329.75,6,3,0,FALSE,"Burger; Isler; Wilman","secondary",NA,NA
"Semnopithecus dussumieri","mass","Body_Mass","g",10552.656,10664.146,7,4,0,FALSE,"Burger; Isler; Powell; Wilman","secondary",NA,NA
"Semnopithecus entellus","mass","Body_Mass","g",12533,12533,8,5,1,TRUE,"Burger; Isler; Powell; Seymour; Wilman","primary; secondary",NA,NA
"Semnopithecus hector","mass","Body_Mass","g",10752,10752,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Semnopithecus hypoleucos","mass","Body_Mass","g",10078.325,10078.325,5,2,0,FALSE,"Burger; Wilman","secondary",NA,NA
"Semnopithecus priam","mass","Body_Mass","g",8613.143,8561.786,7,4,0,FALSE,"Burger; Isler; Powell; Wilman","secondary",NA,NA
"Semnopithecus schistaceus","mass","Body_Mass","g",14888,15900,7,4,0,FALSE,"Burger; Isler; Powell; Wilman","secondary",NA,NA
"Setifer setosus","mass","Body_Mass","g",247.083,247.083,16,6,2,TRUE,"Burger; Genoud; Ruf; Stephan; Stephan_collection; Wilman","primary; secondary",NA,NA
"Setonix brachyurus","mass","Body_Mass","g",3500,3500,7,4,1,TRUE,"Burger; Genoud; Heffner; Wilman","primary; secondary",NA,NA
"Sicista armenica","mass","Body_Mass","g",6.53,6.53,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Sicista betulina","mass","Body_Mass","g",9.75,9.75,5,2,0,FALSE,"Genoud; Wilman","secondary",NA,NA
"Sicista caucasica","mass","Body_Mass","g",10,10,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Sicista caudata","mass","Body_Mass","g",11.2,11.2,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Sicista concolor","mass","Body_Mass","g",13.1,13.1,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Sicista kazbegica","mass","Body_Mass","g",6.43,6.43,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Sicista kluchorica","mass","Body_Mass","g",7.2,7.2,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Sicista napaea","mass","Body_Mass","g",10,10,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Sicista pseudonapaea","mass","Body_Mass","g",12.2,12.2,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Sicista severtzovi","mass","Body_Mass","g",11.77,11.77,4,1,0,FALSE,"Wilman","secondary",NA,NA
"Sicista strandi","mass","Body_Mass","g",10.3,10.3,4,1,0,FALSE,"Wilman","secondary",NA,NA
