Species,measure_class,Measure,Units,Value,Value_median,n_sources,n_teams,n_teams_primary,primary_used,Teams,roles,value_min,value_max
Tenrec ecaudatus,cerebellar_folding,Cerebellar_section_area,mm2,46.41694457952,46.41694457952,1,1,1,TRUE,Heuer2023,primary,46.41694457952,46.41694457952
Tenrec ecaudatus,cerebellar_folding,Cerebellar_section_length,mm,66.2539645776,66.2539645776,1,1,1,TRUE,Heuer2023,primary,66.2539645776,66.2539645776
Tenrec ecaudatus,cerebellar_folding,Cerebral_section_area,mm2,123.6608032321,123.6608032321,1,1,1,TRUE,Heuer2023,primary,123.6608032321,123.6608032321
Tenrec ecaudatus,cerebellar_folding,Cerebral_section_length,mm,55.5551689826,55.5551689826,1,1,1,TRUE,Heuer2023,primary,55.5551689826,55.5551689826
Tenrec ecaudatus,cerebellar_folding,Folial_perimeter_median,mm,3.57067361422,3.57067361422,1,1,1,TRUE,Heuer2023,primary,3.57067361422,3.57067361422
Tenrec ecaudatus,cerebellar_folding,Folial_width_median,mm,1.733616922901,1.733616922901,1,1,1,TRUE,Heuer2023,primary,1.733616922901,1.733616922901
Tenrec ecaudatus,cerebellar_folding,Molecular_layer_thickness_median,mm,0.223516,0.223516,1,1,1,TRUE,Heuer2023,primary,0.223516,0.223516
Thomomys talpoides,cerebellar_folding,Cerebellar_section_area,mm2,42.61843429847,42.61843429847,1,1,1,TRUE,Heuer2023,primary,42.61843429847,42.61843429847
Thomomys talpoides,cerebellar_folding,Cerebellar_section_length,mm,87.9524992620,87.9524992620,1,1,1,TRUE,Heuer2023,primary,87.9524992620,87.9524992620
Thomomys talpoides,cerebellar_folding,Cerebral_section_area,mm2,50.6250461825,50.6250461825,1,1,1,TRUE,Heuer2023,primary,50.6250461825,50.6250461825
Thomomys talpoides,cerebellar_folding,Cerebral_section_length,mm,30.7142922593,30.7142922593,1,1,1,TRUE,Heuer2023,primary,30.7142922593,30.7142922593
Thomomys talpoides,cerebellar_folding,Folial_perimeter_median,mm,1.41333357441,1.41333357441,1,1,1,TRUE,Heuer2023,primary,1.41333357441,1.41333357441
Thomomys talpoides,cerebellar_folding,Folial_width_median,mm,0.682171818250,0.682171818250,1,1,1,TRUE,Heuer2023,primary,0.682171818250,0.682171818250
Thomomys talpoides,cerebellar_folding,Molecular_layer_thickness_median,mm,0.164461,0.164461,1,1,1,TRUE,Heuer2023,primary,0.164461,0.164461
Trichechus manatus latirostris,cerebellar_folding,Cerebellar_section_area,mm2,842.42412684776,842.42412684776,1,1,1,TRUE,Heuer2023,primary,842.42412684776,842.42412684776
Trichechus manatus latirostris,cerebellar_folding,Cerebellar_section_length,mm,914.5113758043,914.5113758043,1,1,1,TRUE,Heuer2023,primary,914.5113758043,914.5113758043
Trichechus manatus latirostris,cerebellar_folding,Cerebral_section_area,mm2,2005.8067322982,2005.8067322982,1,1,1,TRUE,Heuer2023,primary,2005.8067322982,2005.8067322982
Trichechus manatus latirostris,cerebellar_folding,Cerebral_section_length,mm,294.2413058738,294.2413058738,1,1,1,TRUE,Heuer2023,primary,294.2413058738,294.2413058738
Trichechus manatus latirostris,cerebellar_folding,Folial_perimeter_median,mm,3.78745275911,3.78745275911,1,1,1,TRUE,Heuer2023,primary,3.78745275911,3.78745275911
Trichechus manatus latirostris,cerebellar_folding,Folial_width_median,mm,1.509118744350,1.509118744350,1,1,1,TRUE,Heuer2023,primary,1.509118744350,1.509118744350
Trichechus manatus latirostris,cerebellar_folding,Molecular_layer_thickness_median,mm,0.214463,0.214463,1,1,1,TRUE,Heuer2023,primary,0.214463,0.214463
Tupaia glis,cerebellar_folding,Cerebellar_section_area,mm2,28.25321001813,28.25321001813,1,1,1,TRUE,Heuer2023,primary,28.25321001813,28.25321001813
Tupaia glis,cerebellar_folding,Cerebellar_section_length,mm,79.7764668862,79.7764668862,1,1,1,TRUE,Heuer2023,primary,79.7764668862,79.7764668862
Tupaia glis,cerebellar_folding,Cerebral_section_area,mm2,72.9207561094,72.9207561094,1,1,1,TRUE,Heuer2023,primary,72.9207561094,72.9207561094
Tupaia glis,cerebellar_folding,Cerebral_section_length,mm,49.6748632533,49.6748632533,1,1,1,TRUE,Heuer2023,primary,49.6748632533,49.6748632533
Tupaia glis,cerebellar_folding,Folial_perimeter_median,mm,1.41934511641,1.41934511641,1,1,1,TRUE,Heuer2023,primary,1.41934511641,1.41934511641
Tupaia glis,cerebellar_folding,Folial_width_median,mm,0.947358546037,0.947358546037,1,1,1,TRUE,Heuer2023,primary,0.947358546037,0.947358546037
Tupaia glis,cerebellar_folding,Molecular_layer_thickness_median,mm,0.123921,0.123921,1,1,1,TRUE,Heuer2023,primary,0.123921,0.123921
Ursus maritimus,cerebellar_folding,Cerebellar_section_area,mm2,843.52861282854,843.52861282854,1,1,1,TRUE,Heuer2023,primary,843.52861282854,843.52861282854
Ursus maritimus,cerebellar_folding,Cerebellar_section_length,mm,676.4005756552,676.4005756552,1,1,1,TRUE,Heuer2023,primary,676.4005756552,676.4005756552
Ursus maritimus,cerebellar_folding,Cerebral_section_area,mm2,2021.8164584624,2021.8164584624,1,1,1,TRUE,Heuer2023,primary,2021.8164584624,2021.8164584624
Ursus maritimus,cerebellar_folding,Cerebral_section_length,mm,529.8919230660,529.8919230660,1,1,1,TRUE,Heuer2023,primary,529.8919230660,529.8919230660
Ursus maritimus,cerebellar_folding,Folial_perimeter_median,mm,2.89048090317,2.89048090317,1,1,1,TRUE,Heuer2023,primary,2.89048090317,2.89048090317
Ursus maritimus,cerebellar_folding,Folial_width_median,mm,1.309556224851,1.309556224851,1,1,1,TRUE,Heuer2023,primary,1.309556224851,1.309556224851
Zalophus californianus,cerebellar_folding,Cerebellar_section_area,mm2,1096.13864344423,1096.13864344423,1,1,1,TRUE,Heuer2023,primary,1096.13864344423,1096.13864344423
Zalophus californianus,cerebellar_folding,Cerebellar_section_length,mm,1104.9672201106,1104.9672201106,1,1,1,TRUE,Heuer2023,primary,1104.9672201106,1104.9672201106
Zalophus californianus,cerebellar_folding,Cerebral_section_area,mm2,1869.7767541140,1869.7767541140,1,1,1,TRUE,Heuer2023,primary,1869.7767541140,1869.7767541140
Zalophus californianus,cerebellar_folding,Cerebral_section_length,mm,729.1037643478,729.1037643478,1,1,1,TRUE,Heuer2023,primary,729.1037643478,729.1037643478
Zalophus californianus,cerebellar_folding,Folial_perimeter_median,mm,2.60149983919,2.60149983919,1,1,1,TRUE,Heuer2023,primary,2.60149983919,2.60149983919
Zalophus californianus,cerebellar_folding,Folial_width_median,mm,1.155298980935,1.155298980935,1,1,1,TRUE,Heuer2023,primary,1.155298980935,1.155298980935
