Species,measure_class,Measure,Units,Value,Value_median,n_sources,n_teams,n_teams_primary,primary_used,Teams,roles,value_min,value_max
Lophocebus aterrimus,hand_morphology,log10_pp3_mm,log10 mm,1.50188049375506,1.50188049375506,1,1,1,True,Baker,primary,1.50188049375506,1.50188049375506
Loris tardigradus,locomotion,Arboreal_terrestrial,category,A,,1,1,1,True,Granatosky,primary,,
Loris tardigradus,gait,Duty_Factor,percent,51.88678685,51.88678685,1,1,1,True,Wimberly,primary,51.88678685,51.88678685
Loris tardigradus,gait,Foot_Posture,category,plantigrade,,1,1,1,True,Wimberly,primary,,
Loris tardigradus,gait,Gait,category,DSDC,,1,1,1,True,Wimberly,primary,,
Loris tardigradus,locomotion,Intermembral_index,ratio,90,90,1,1,1,True,Granatosky,primary,90,90
Loris tardigradus,locomotion,Locomotor_diversity_index,index,1.40106786758068,1.40106786758068,1,1,1,True,Granatosky,primary,1.40106786758068,1.40106786758068
Loris tardigradus,gait,Phase,percent,55.85018746,55.85018746,1,1,1,True,Wimberly,primary,55.85018746,55.85018746
Loris tardigradus,manipulation,Tool_use,category,0,,1,1,0,False,Baker,secondary,,
Loris tardigradus,hand_morphology,log10_ip4_mm,log10 mm,0.758587509600443,0.758587509600443,1,1,1,True,Baker,primary,0.758587509600443,0.758587509600443
Loris tardigradus,hand_morphology,log10_mc3_mm,log10 mm,0.894316062684438,0.894316062684438,1,1,1,True,Baker,primary,0.894316062684438,0.894316062684438
Loris tardigradus,hand_morphology,log10_mc5_mm,log10 mm,0.807341707575163,0.807341707575163,1,1,1,True,Baker,primary,0.807341707575163,0.807341707575163
Loris tardigradus,hand_morphology,log10_pp3_mm,log10 mm,0.925827574624742,0.925827574624742,1,1,1,True,Baker,primary,0.925827574624742,0.925827574624742
Loris tardigradus,hand_morphology,peak_workspace,index,-1.53760200210104,-1.53760200210104,1,1,1,True,Baker,primary,-1.53760200210104,-1.53760200210104
Loris tardigradus,hand_morphology,real_size,index,0.462397997898956,0.462397997898956,1,1,1,True,Baker,primary,0.462397997898956,0.462397997898956
Loris tardigradus,hand_morphology,relative_size,index,-1.04575749056068,-1.04575749056068,1,1,1,True,Baker,primary,-1.04575749056068,-1.04575749056068
Loxodonta africana,gait,Duty_Factor,percent,74,74,1,1,1,True,Wimberly,primary,74,74
Loxodonta africana,gait,Foot_Posture,category,plantigrade,,1,1,1,True,Wimberly,primary,,
Loxodonta africana,gait,Gait,category,LSLC,,1,1,1,True,Wimberly,primary,,
Loxodonta africana,gait,Phase,percent,17,17,1,1,1,True,Wimberly,primary,17,17
Lynx rufus,gait,Duty_Factor,percent,71,71,1,1,1,True,Wimberly,primary,71,71
Lynx rufus,gait,Foot_Posture,category,digitigrade,,1,1,1,True,Wimberly,primary,,
Lynx rufus,gait,Gait,category,LSLC,,1,1,1,True,Wimberly,primary,,
Lynx rufus,gait,Phase,percent,17,17,1,1,1,True,Wimberly,primary,17,17
Macaca arctoides,manipulation,Tool_use,category,0,,1,1,0,False,Baker,secondary,,
Macaca arctoides,hand_morphology,log10_mc2_mm,log10 mm,1.48401496266756,1.48401496266756,1,1,1,True,Baker,primary,1.48401496266756,1.48401496266756
Macaca arctoides,hand_morphology,log10_mc3_mm,log10 mm,1.5092025223311,1.5092025223311,1,1,1,True,Baker,primary,1.5092025223311,1.5092025223311
Macaca arctoides,hand_morphology,log10_mc4_mm,log10 mm,1.47538059314336,1.47538059314336,1,1,1,True,Baker,primary,1.47538059314336,1.47538059314336
Macaca assamensis,manipulation,Tool_use,category,0,,1,1,0,False,Baker,secondary,,
Macaca assamensis,hand_morphology,log10_mc2_mm,log10 mm,1.55557807277295,1.55557807277295,1,1,1,True,Baker,primary,1.55557807277295,1.55557807277295
Macaca assamensis,hand_morphology,log10_mc3_mm,log10 mm,1.54592532935584,1.54592532935584,1,1,1,True,Baker,primary,1.54592532935584,1.54592532935584
Macaca assamensis,hand_morphology,log10_mc4_mm,log10 mm,1.51982799377572,1.51982799377572,1,1,1,True,Baker,primary,1.51982799377572,1.51982799377572
Macaca fascicularis,locomotion,Arboreal_terrestrial,category,A,,1,1,1,True,Granatosky,primary,,
Macaca fascicularis,gait,Duty_Factor,percent,60.20866946,60.20866946,1,1,1,True,Wimberly,primary,60.20866946,60.20866946
Macaca fascicularis,manipulation,Extractive_foraging,category,1,,1,1,1,True,Heldstab,primary,,
Macaca fascicularis,gait,Foot_Posture,category,plantigrade,,1,1,1,True,Wimberly,primary,,
Macaca fascicularis,gait,Gait,category,DSDC,,1,1,1,True,Wimberly,primary,,
Macaca fascicularis,handedness,Handedness_index_mean,HI,-0.036,-0.036,1,1,1,True,Caspar,primary,-0.036,-0.036
Macaca fascicularis,handedness,Handedness_strength_mean,abs(HI),0.684,0.684,1,1,1,True,Caspar,primary,0.684,0.684
Macaca fascicularis,locomotion,Intermembral_index,ratio,93,93,1,1,1,True,Granatosky,primary,93,93
Macaca fascicularis,locomotion,Locomotor_diversity_index,index,1.23184052217936,1.23184052217936,1,1,1,True,Granatosky,primary,1.23184052217936,1.23184052217936
Macaca fascicularis,manipulation,Manipulation_complexity,score,4.11,4.11,1,1,1,True,Heldstab,primary,4.11,4.11
Macaca fascicularis,gait,Phase,percent,63.07784027,63.07784027,1,1,1,True,Wimberly,primary,63.07784027,63.07784027
Macaca fascicularis,manipulation,Tool_Manufacture,category,1,,1,1,1,True,Baker,primary,,
Macaca fascicularis,manipulation,Tool_use,category,1,,2,2,1,True,Heldstab; Baker,primary; secondary,,
Macaca fascicularis,manipulation,True_Tool_Use,category,1,,1,1,1,True,Baker,primary,,
Macaca fascicularis,vocalization,VocalRepertoire,count,17,17,2,2,1,True,Schniter; ManyPrimates,primary; secondary,17,17
Macaca fascicularis,hand_morphology,log10_dp1_mm,log10 mm,0.757396028793024,0.757396028793024,1,1,1,True,Baker,primary,0.757396028793024,0.757396028793024
Macaca fascicularis,hand_morphology,log10_dp2_mm,log10 mm,0.813698699500449,0.813698699500449,1,1,1,True,Baker,primary,0.813698699500449,0.813698699500449
Macaca fascicularis,hand_morphology,log10_ip2_mm,log10 mm,1.04463197707858,1.04463197707858,1,1,1,True,Baker,primary,1.04463197707858,1.04463197707858
Macaca fascicularis,hand_morphology,log10_ip3_mm,log10 mm,1.19303179047252,1.19303179047252,1,1,1,True,Baker,primary,1.19303179047252,1.19303179047252
Macaca fascicularis,hand_morphology,log10_ip4_mm,log10 mm,1.17801718009172,1.17801718009172,1,1,1,True,Baker,primary,1.17801718009172,1.17801718009172
Macaca fascicularis,hand_morphology,log10_mc1_mm,log10 mm,1.24427712080184,1.24427712080184,1,1,1,True,Baker,primary,1.24427712080184,1.24427712080184
Macaca fascicularis,hand_morphology,log10_mc2_mm,log10 mm,1.46336300263226,1.46336300263226,1,1,1,True,Baker,primary,1.46336300263226,1.46336300263226
Macaca fascicularis,hand_morphology,log10_mc3_mm,log10 mm,1.44947430844554,1.44947430844554,1,1,1,True,Baker,primary,1.44947430844554,1.44947430844554
Macaca fascicularis,hand_morphology,log10_mc4_mm,log10 mm,1.43079658987897,1.43079658987897,1,1,1,True,Baker,primary,1.43079658987897,1.43079658987897
Macaca fascicularis,hand_morphology,log10_mc5_mm,log10 mm,1.39317728332193,1.39317728332193,1,1,1,True,Baker,primary,1.39317728332193,1.39317728332193
Macaca fascicularis,hand_morphology,log10_pp1_mm,log10 mm,1.05269394192497,1.05269394192497,1,1,1,True,Baker,primary,1.05269394192497,1.05269394192497
Macaca fascicularis,hand_morphology,log10_pp2_mm,log10 mm,1.2670336159891,1.2670336159891,1,1,1,True,Baker,primary,1.2670336159891,1.2670336159891
Macaca fascicularis,hand_morphology,log10_pp3_mm,log10 mm,1.35679046035172,1.35679046035172,1,1,1,True,Baker,primary,1.35679046035172,1.35679046035172
Macaca fascicularis,hand_morphology,log10_pp4_mm,log10 mm,1.32973677479916,1.32973677479916,1,1,1,True,Baker,primary,1.32973677479916,1.32973677479916
Macaca fascicularis,hand_morphology,peak_workspace,index,-1.55284196865778,-1.55284196865778,1,1,1,True,Baker,primary,-1.55284196865778,-1.55284196865778
Macaca fascicularis,hand_morphology,real_size,index,1,1,1,1,1,True,Baker,primary,1,1
Macaca fascicularis,hand_morphology,relative_size,index,-1,-1,1,1,1,True,Baker,primary,-1,-1
Macaca fuscata,locomotion,Arboreal_terrestrial,category,T,,1,1,1,True,Granatosky,primary,,
Macaca fuscata,locomotion,Locomotor_diversity_index,index,0.80440397625966,0.80440397625966,1,1,1,True,Granatosky,primary,0.80440397625966,0.80440397625966
Macaca fuscata,manipulation,Tool_Manufacture,category,0,,1,1,1,True,Baker,primary,,
Macaca fuscata,manipulation,Tool_use,category,1,,1,1,0,False,Baker,secondary,,
Macaca fuscata,manipulation,True_Tool_Use,category,1,,1,1,1,True,Baker,primary,,
Macaca fuscata,vocalization,VocalRepertoire,count,34,34,1,1,1,True,Schniter,primary,34,34
Macaca fuscata,hand_morphology,log10_dp1_mm,log10 mm,0.939519252618618,0.939519252618618,1,1,1,True,Baker,primary,0.939519252618618,0.939519252618618
Macaca fuscata,hand_morphology,log10_ip4_mm,log10 mm,1.21879799811174,1.21879799811174,1,1,1,True,Baker,primary,1.21879799811174,1.21879799811174
Macaca fuscata,hand_morphology,log10_mc1_mm,log10 mm,1.36735592102602,1.36735592102602,1,1,1,True,Baker,primary,1.36735592102602,1.36735592102602
Macaca fuscata,hand_morphology,log10_mc2_mm,log10 mm,1.54777470538782,1.54777470538782,1,1,1,True,Baker,primary,1.54777470538782,1.54777470538782
Macaca fuscata,hand_morphology,log10_mc3_mm,log10 mm,1.5556988947189,1.5556988947189,1,1,1,True,Baker,primary,1.5556988947189,1.5556988947189
Macaca fuscata,hand_morphology,log10_mc4_mm,log10 mm,1.51798720302508,1.51798720302508,1,1,1,True,Baker,primary,1.51798720302508,1.51798720302508
Macaca fuscata,hand_morphology,log10_pp1_mm,log10 mm,1.14144977340047,1.14144977340047,1,1,1,True,Baker,primary,1.14144977340047,1.14144977340047
Macaca fuscata,hand_morphology,log10_pp4_mm,log10 mm,1.41413736218448,1.41413736218448,1,1,1,True,Baker,primary,1.41413736218448,1.41413736218448
Macaca irus,dexterity,Dexterity,1-7 scale,6,6,1,1,1,True,Heffner,primary,6,6
Macaca maura,manipulation,Tool_use,category,0,,1,1,0,False,Baker,secondary,,
Macaca maura,hand_morphology,log10_dp1_mm,log10 mm,0.806179973983887,0.806179973983887,1,1,1,True,Baker,primary,0.806179973983887,0.806179973983887
Macaca maura,hand_morphology,log10_ip3_mm,log10 mm,1.26078666865498,1.26078666865498,1,1,1,True,Baker,primary,1.26078666865498,1.26078666865498
Macaca maura,hand_morphology,log10_ip4_mm,log10 mm,1.20411998265592,1.20411998265592,1,1,1,True,Baker,primary,1.20411998265592,1.20411998265592
Macaca maura,hand_morphology,log10_mc1_mm,log10 mm,1.3883676671573,1.3883676671573,1,1,1,True,Baker,primary,1.3883676671573,1.3883676671573
Macaca maura,hand_morphology,log10_mc2_mm,log10 mm,1.57495677576451,1.57495677576451,1,1,1,True,Baker,primary,1.57495677576451,1.57495677576451
Macaca maura,hand_morphology,log10_mc3_mm,log10 mm,1.58342550040651,1.58342550040651,1,1,1,True,Baker,primary,1.58342550040651,1.58342550040651
Macaca maura,hand_morphology,log10_mc4_mm,log10 mm,1.56359972888153,1.56359972888153,1,1,1,True,Baker,primary,1.56359972888153,1.56359972888153
Macaca maura,hand_morphology,log10_mc5_mm,log10 mm,1.58489634413745,1.58489634413745,1,1,1,True,Baker,primary,1.58489634413745,1.58489634413745
Macaca maura,hand_morphology,log10_pp1_mm,log10 mm,1.10720996964787,1.10720996964787,1,1,1,True,Baker,primary,1.10720996964787,1.10720996964787
Macaca maura,hand_morphology,log10_pp3_mm,log10 mm,1.48000694295715,1.48000694295715,1,1,1,True,Baker,primary,1.48000694295715,1.48000694295715
Macaca maura,hand_morphology,log10_pp4_mm,log10 mm,1.37839790094814,1.37839790094814,1,1,1,True,Baker,primary,1.37839790094814,1.37839790094814
Macaca mulatta,locomotion,Arboreal_terrestrial,category,T,,1,1,1,True,Granatosky,primary,,
Macaca mulatta,dexterity,Dexterity,1-7 scale,6,6,2,2,1,True,Heffner; Iwaniuk,primary; secondary,6,6
Macaca mulatta,gait,Duty_Factor,percent,62.76238395,62.76238395,1,1,1,True,Wimberly,primary,62.76238395,62.76238395
Macaca mulatta,gait,Foot_Posture,category,plantigrade,,1,1,1,True,Wimberly,primary,,
Macaca mulatta,gait,Gait,category,DSDC,,1,1,1,True,Wimberly,primary,,
Macaca mulatta,locomotion,Intermembral_index,ratio,93,93,1,1,1,True,Granatosky,primary,93,93
Macaca mulatta,locomotion,Locomotor_diversity_index,index,1.02674163828187,1.02674163828187,1,1,1,True,Granatosky,primary,1.02674163828187,1.02674163828187
Macaca mulatta,gait,Phase,percent,63.03289724,63.03289724,1,1,1,True,Wimberly,primary,63.03289724,63.03289724
Macaca mulatta,manipulation,Tool_Manufacture,category,0,,1,1,1,True,Baker,primary,,
Macaca mulatta,manipulation,Tool_use,category,1,,1,1,0,False,Baker,secondary,,
Macaca mulatta,manipulation,True_Tool_Use,category,1,,1,1,1,True,Baker,primary,,
Macaca mulatta,vocalization,VocalRepertoire,count,18,18,1,1,0,False,ManyPrimates,secondary,18,18
Macaca mulatta,hand_morphology,log10_dp1_mm,log10 mm,0.796376070489843,0.796376070489843,1,1,1,True,Baker,primary,0.796376070489843,0.796376070489843
Macaca mulatta,hand_morphology,log10_dp2_mm,log10 mm,0.906181063969085,0.906181063969085,1,1,1,True,Baker,primary,0.906181063969085,0.906181063969085
Macaca mulatta,hand_morphology,log10_ip2_mm,log10 mm,1.09492270027881,1.09492270027881,1,1,1,True,Baker,primary,1.09492270027881,1.09492270027881
Macaca mulatta,hand_morphology,log10_ip3_mm,log10 mm,1.2102314913981,1.2102314913981,1,1,1,True,Baker,primary,1.2102314913981,1.2102314913981
Macaca mulatta,hand_morphology,log10_ip4_mm,log10 mm,1.19626238378042,1.19626238378042,1,1,1,True,Baker,primary,1.19626238378042,1.19626238378042
Macaca mulatta,hand_morphology,log10_mc1_mm,log10 mm,1.33959012683406,1.33959012683406,1,1,1,True,Baker,primary,1.33959012683406,1.33959012683406
Macaca mulatta,hand_morphology,log10_mc2_mm,log10 mm,1.55894633235553,1.55894633235553,1,1,1,True,Baker,primary,1.55894633235553,1.55894633235553
Macaca mulatta,hand_morphology,log10_mc3_mm,log10 mm,1.56457271327583,1.56457271327583,1,1,1,True,Baker,primary,1.56457271327583,1.56457271327583
Macaca mulatta,hand_morphology,log10_mc4_mm,log10 mm,1.55511583827528,1.55511583827528,1,1,1,True,Baker,primary,1.55511583827528,1.55511583827528
Macaca mulatta,hand_morphology,log10_mc5_mm,log10 mm,1.52128937079521,1.52128937079521,1,1,1,True,Baker,primary,1.52128937079521,1.52128937079521
Macaca mulatta,hand_morphology,log10_pp1_mm,log10 mm,1.09066229185432,1.09066229185432,1,1,1,True,Baker,primary,1.09066229185432,1.09066229185432
Macaca mulatta,hand_morphology,log10_pp2_mm,log10 mm,1.32305681092499,1.32305681092499,1,1,1,True,Baker,primary,1.32305681092499,1.32305681092499
Macaca mulatta,hand_morphology,log10_pp3_mm,log10 mm,1.40084186397473,1.40084186397473,1,1,1,True,Baker,primary,1.40084186397473,1.40084186397473
Macaca mulatta,hand_morphology,log10_pp4_mm,log10 mm,1.38497505207774,1.38497505207774,1,1,1,True,Baker,primary,1.38497505207774,1.38497505207774
Macaca mulatta,hand_morphology,peak_workspace,index,-1.55284196865778,-1.55284196865778,1,1,1,True,Baker,primary,-1.55284196865778,-1.55284196865778
Macaca mulatta,hand_morphology,real_size,index,1.05690485133647,1.05690485133647,1,1,1,True,Baker,primary,1.05690485133647,1.05690485133647
Macaca mulatta,hand_morphology,relative_size,index,-1,-1,1,1,1,True,Baker,primary,-1,-1
Macaca nemestrina,handedness,Handedness_index_mean,HI,0.035,0.035,1,1,1,True,Caspar,primary,0.035,0.035
Macaca nemestrina,handedness,Handedness_strength_mean,abs(HI),0.527,0.527,1,1,1,True,Caspar,primary,0.527,0.527
Macaca nemestrina,manipulation,Tool_Manufacture,category,0,,1,1,1,True,Baker,primary,,
Macaca nemestrina,manipulation,Tool_use,category,1,,1,1,0,False,Baker,secondary,,
Macaca nemestrina,manipulation,True_Tool_Use,category,1,,1,1,1,True,Baker,primary,,
Macaca nemestrina,vocalization,VocalRepertoire,count,16,16,1,1,1,True,Schniter,primary,16,16
Macaca nemestrina,hand_morphology,log10_dp1_mm,log10 mm,0.884228769632604,0.884228769632604,1,1,1,True,Baker,primary,0.884228769632604,0.884228769632604
Macaca nemestrina,hand_morphology,log10_ip3_mm,log10 mm,1.28209317651458,1.28209317651458,1,1,1,True,Baker,primary,1.28209317651458,1.28209317651458
Macaca nemestrina,hand_morphology,log10_ip4_mm,log10 mm,1.26892882243261,1.26892882243261,1,1,1,True,Baker,primary,1.26892882243261,1.26892882243261
Macaca nemestrina,hand_morphology,log10_mc1_mm,log10 mm,1.41780372263988,1.41780372263988,1,1,1,True,Baker,primary,1.41780372263988,1.41780372263988
Macaca nemestrina,hand_morphology,log10_mc2_mm,log10 mm,1.60238559010511,1.60238559010511,1,1,1,True,Baker,primary,1.60238559010511,1.60238559010511
Macaca nemestrina,hand_morphology,log10_mc3_mm,log10 mm,1.60086403630984,1.60086403630984,1,1,1,True,Baker,primary,1.60086403630984,1.60086403630984
Macaca nemestrina,hand_morphology,log10_mc4_mm,log10 mm,1.60112058978166,1.60112058978166,1,1,1,True,Baker,primary,1.60112058978166,1.60112058978166
Macaca nemestrina,hand_morphology,log10_mc5_mm,log10 mm,1.5887757562041,1.5887757562041,1,1,1,True,Baker,primary,1.5887757562041,1.5887757562041
Macaca nemestrina,hand_morphology,log10_pp1_mm,log10 mm,1.18752072083646,1.18752072083646,1,1,1,True,Baker,primary,1.18752072083646,1.18752072083646
Macaca nemestrina,hand_morphology,log10_pp3_mm,log10 mm,1.45089032278975,1.45089032278975,1,1,1,True,Baker,primary,1.45089032278975,1.45089032278975
Macaca nemestrina,hand_morphology,log10_pp4_mm,log10 mm,1.4483197649335,1.4483197649335,1,1,1,True,Baker,primary,1.4483197649335,1.4483197649335
Macaca nigra,manipulation,Tool_Manufacture,category,1,,1,1,1,True,Baker,primary,,
Macaca nigra,manipulation,Tool_use,category,1,,1,1,0,False,Baker,secondary,,
Macaca nigra,manipulation,True_Tool_Use,category,1,,1,1,1,True,Baker,primary,,
Macaca nigra,hand_morphology,log10_dp1_mm,log10 mm,0.869231719730976,0.869231719730976,1,1,1,True,Baker,primary,0.869231719730976,0.869231719730976
Macaca nigra,hand_morphology,log10_ip3_mm,log10 mm,1.29666519026153,1.29666519026153,1,1,1,True,Baker,primary,1.29666519026153,1.29666519026153
Macaca nigra,hand_morphology,log10_ip4_mm,log10 mm,1.23552844690755,1.23552844690755,1,1,1,True,Baker,primary,1.23552844690755,1.23552844690755
Macaca nigra,hand_morphology,log10_mc1_mm,log10 mm,1.39451004981789,1.39451004981789,1,1,1,True,Baker,primary,1.39451004981789,1.39451004981789
Macaca nigra,hand_morphology,log10_mc2_mm,log10 mm,1.580468783951,1.580468783951,1,1,1,True,Baker,primary,1.580468783951,1.580468783951
Macaca nigra,hand_morphology,log10_mc3_mm,log10 mm,1.56241183294973,1.56241183294973,1,1,1,True,Baker,primary,1.56241183294973,1.56241183294973
Macaca nigra,hand_morphology,log10_mc4_mm,log10 mm,1.54195347445824,1.54195347445824,1,1,1,True,Baker,primary,1.54195347445824,1.54195347445824
Macaca nigra,hand_morphology,log10_mc5_mm,log10 mm,1.58927922123597,1.58927922123597,1,1,1,True,Baker,primary,1.58927922123597,1.58927922123597
Macaca nigra,hand_morphology,log10_pp1_mm,log10 mm,1.15228834438306,1.15228834438306,1,1,1,True,Baker,primary,1.15228834438306,1.15228834438306
Macaca nigra,hand_morphology,log10_pp3_mm,log10 mm,1.46568021159828,1.46568021159828,1,1,1,True,Baker,primary,1.46568021159828,1.46568021159828
Macaca nigra,hand_morphology,log10_pp4_mm,log10 mm,1.41329976408125,1.41329976408125,1,1,1,True,Baker,primary,1.41329976408125,1.41329976408125
Macaca ochreata,manipulation,Tool_use,category,0,,1,1,0,False,Baker,secondary,,
Macaca ochreata,hand_morphology,log10_mc2_mm,log10 mm,1.58058287681437,1.58058287681437,1,1,1,True,Baker,primary,1.58058287681437,1.58058287681437
Macaca ochreata,hand_morphology,log10_mc3_mm,log10 mm,1.56264967221192,1.56264967221192,1,1,1,True,Baker,primary,1.56264967221192,1.56264967221192
Macaca radiata,vocalization,VocalRepertoire,count,21,21,1,1,1,True,Schniter,primary,21,21
Macaca silenus,handedness,Handedness_index_mean,HI,-0.051,-0.051,1,1,1,True,Caspar,primary,-0.051,-0.051
Macaca silenus,handedness,Handedness_strength_mean,abs(HI),0.467,0.467,1,1,1,True,Caspar,primary,0.467,0.467
Macaca silenus,manipulation,Tool_Manufacture,category,1,,1,1,1,True,Baker,primary,,
Macaca silenus,manipulation,Tool_use,category,1,,1,1,0,False,Baker,secondary,,
Macaca silenus,manipulation,True_Tool_Use,category,1,,1,1,1,True,Baker,primary,,
Macaca silenus,vocalization,VocalRepertoire,count,15,15,2,2,1,True,Schniter; ManyPrimates,primary; secondary,15,15
Macaca silenus,hand_morphology,log10_dp1_mm,log10 mm,0.812913356642856,0.812913356642856,1,1,1,True,Baker,primary,0.812913356642856,0.812913356642856
Macaca silenus,hand_morphology,log10_ip4_mm,log10 mm,1.26481782300954,1.26481782300954,1,1,1,True,Baker,primary,1.26481782300954,1.26481782300954
Macaca silenus,hand_morphology,log10_mc1_mm,log10 mm,1.33545790068938,1.33545790068938,1,1,1,True,Baker,primary,1.33545790068938,1.33545790068938
Macaca silenus,hand_morphology,log10_mc4_mm,log10 mm,1.52955867302116,1.52955867302116,1,1,1,True,Baker,primary,1.52955867302116,1.52955867302116
Macaca silenus,hand_morphology,log10_pp1_mm,log10 mm,1.11226976841727,1.11226976841727,1,1,1,True,Baker,primary,1.11226976841727,1.11226976841727
Macaca silenus,hand_morphology,log10_pp4_mm,log10 mm,1.42488163663107,1.42488163663107,1,1,1,True,Baker,primary,1.42488163663107,1.42488163663107
Macaca sinica,manipulation,Tool_use,category,0,,1,1,0,False,Baker,secondary,,
Macaca sinica,hand_morphology,log10_dp1_mm,log10 mm,0.755874855672491,0.755874855672491,1,1,1,True,Baker,primary,0.755874855672491,0.755874855672491
Macaca sinica,hand_morphology,log10_ip4_mm,log10 mm,1.22788670461367,1.22788670461367,1,1,1,True,Baker,primary,1.22788670461367,1.22788670461367
Macaca sinica,hand_morphology,log10_mc1_mm,log10 mm,1.34044411484012,1.34044411484012,1,1,1,True,Baker,primary,1.34044411484012,1.34044411484012
Macaca sinica,hand_morphology,log10_mc4_mm,log10 mm,1.50242711998443,1.50242711998443,1,1,1,True,Baker,primary,1.50242711998443,1.50242711998443
Macaca sinica,hand_morphology,log10_pp1_mm,log10 mm,1.04532297878666,1.04532297878666,1,1,1,True,Baker,primary,1.04532297878666,1.04532297878666
Macaca sinica,hand_morphology,log10_pp4_mm,log10 mm,1.38738982633873,1.38738982633873,1,1,1,True,Baker,primary,1.38738982633873,1.38738982633873
Macaca sylvanus,manipulation,Extractive_foraging,category,1,,1,1,1,True,Heldstab,primary,,
Macaca sylvanus,handedness,Handedness_index_mean,HI,-0.025,-0.025,1,1,1,True,Caspar,primary,-0.025,-0.025
Macaca sylvanus,handedness,Handedness_strength_mean,abs(HI),0.67,0.67,1,1,1,True,Caspar,primary,0.67,0.67
Macaca sylvanus,manipulation,Manipulation_complexity,score,3.76,3.76,1,1,1,True,Heldstab,primary,3.76,3.76
Macaca sylvanus,manipulation,Tool_use,category,0,,2,2,1,True,Heldstab; Baker,primary; secondary,,
Macaca sylvanus,vocalization,VocalRepertoire,count,14,14,2,2,1,True,Schniter; ManyPrimates,primary; secondary,14,14
Macaca sylvanus,hand_morphology,log10_dp1_mm,log10 mm,0.8731267636145,0.8731267636145,1,1,1,True,Baker,primary,0.8731267636145,0.8731267636145
Macaca sylvanus,hand_morphology,log10_ip4_mm,log10 mm,1.31104711642151,1.31104711642151,1,1,1,True,Baker,primary,1.31104711642151,1.31104711642151
Macaca sylvanus,hand_morphology,log10_mc1_mm,log10 mm,1.44922119190599,1.44922119190599,1,1,1,True,Baker,primary,1.44922119190599,1.44922119190599
Macaca sylvanus,hand_morphology,log10_mc2_mm,log10 mm,1.58591171031943,1.58591171031943,1,1,1,True,Baker,primary,1.58591171031943,1.58591171031943
Macaca sylvanus,hand_morphology,log10_mc3_mm,log10 mm,1.60010125569139,1.60010125569139,1,1,1,True,Baker,primary,1.60010125569139,1.60010125569139
Macaca sylvanus,hand_morphology,log10_mc4_mm,log10 mm,1.5856862784525,1.5856862784525,1,1,1,True,Baker,primary,1.5856862784525,1.5856862784525
Macaca sylvanus,hand_morphology,log10_pp1_mm,log10 mm,1.20502382165417,1.20502382165417,1,1,1,True,Baker,primary,1.20502382165417,1.20502382165417
Macaca sylvanus,hand_morphology,log10_pp4_mm,log10 mm,1.46736141743051,1.46736141743051,1,1,1,True,Baker,primary,1.46736141743051,1.46736141743051
Macaca thibetana,manipulation,Tool_use,category,0,,1,1,0,False,Baker,secondary,,
Macaca thibetana,hand_morphology,log10_mc1_mm,log10 mm,1.33679316532894,1.33679316532894,1,1,1,True,Baker,primary,1.33679316532894,1.33679316532894
Macaca thibetana,hand_morphology,log10_mc2_mm,log10 mm,1.57588031568065,1.57588031568065,1,1,1,True,Baker,primary,1.57588031568065,1.57588031568065
Macaca thibetana,hand_morphology,log10_mc3_mm,log10 mm,1.57042617835897,1.57042617835897,1,1,1,True,Baker,primary,1.57042617835897,1.57042617835897
Macaca thibetana,hand_morphology,log10_mc4_mm,log10 mm,1.56976393611805,1.56976393611805,1,1,1,True,Baker,primary,1.56976393611805,1.56976393611805
Macaca thibetana,hand_morphology,log10_mc5_mm,log10 mm,1.55071742346928,1.55071742346928,1,1,1,True,Baker,primary,1.55071742346928,1.55071742346928
Macaca tonkeana,manipulation,Extractive_foraging,category,0,,1,1,1,True,Heldstab,primary,,
Macaca tonkeana,handedness,Handedness_index_mean,HI,-0.057,-0.057,1,1,1,True,Caspar,primary,-0.057,-0.057
Macaca tonkeana,handedness,Handedness_strength_mean,abs(HI),0.543,0.543,1,1,1,True,Caspar,primary,0.543,0.543
Macaca tonkeana,manipulation,Manipulation_complexity,score,3,3,1,1,1,True,Heldstab,primary,3,3
Macaca tonkeana,manipulation,Tool_Manufacture,category,0,,1,1,1,True,Baker,primary,,
Macaca tonkeana,manipulation,Tool_use,category,0,,2,2,1,True,Heldstab; Baker,primary; secondary,,
Macaca tonkeana,manipulation,True_Tool_Use,category,1,,1,1,1,True,Baker,primary,,
Macaca tonkeana,vocalization,VocalRepertoire,count,20,20,1,1,0,False,ManyPrimates,secondary,20,20
Macaca tonkeana,hand_morphology,log10_mc2_mm,log10 mm,1.60465797204787,1.60465797204787,1,1,1,True,Baker,primary,1.60465797204787,1.60465797204787
Macaca tonkeana,hand_morphology,log10_mc3_mm,log10 mm,1.60195140413352,1.60195140413352,1,1,1,True,Baker,primary,1.60195140413352,1.60195140413352
Mandrillus leucophaeus,manipulation,Tool_Manufacture,category,0,,1,1,1,True,Baker,primary,,
Mandrillus leucophaeus,manipulation,Tool_use,category,1,,1,1,0,False,Baker,secondary,,
Mandrillus leucophaeus,manipulation,True_Tool_Use,category,1,,1,1,1,True,Baker,primary,,
Mandrillus leucophaeus,hand_morphology,log10_dp1_mm,log10 mm,0.944482672150169,0.944482672150169,1,1,1,True,Baker,primary,0.944482672150169,0.944482672150169
