paper_folder,table,column,row_index,raw_value,matched_on,n_entities,entity_ids,alias_types,alias_scopes,short_handle,match_class,match_rate,tier,resolves_individual,layer
Collins_etal_2010,Collins_etal_2010_DatasetS1.csv,specimen,196,09-27,raw,1,KAAS-PAPIO-09-27,printed_identifier,individual,False,matched_unique,0.6,B_review_then_register,True,public_crosswalk_only
Collins_etal_2010,Collins_etal_2010_DatasetS1.csv,specimen,197,09-27,raw,1,KAAS-PAPIO-09-27,printed_identifier,individual,False,matched_unique,0.6,B_review_then_register,True,public_crosswalk_only
Collins_etal_2010,Collins_etal_2010_DatasetS1.csv,specimen,198,09-27,raw,1,KAAS-PAPIO-09-27,printed_identifier,individual,False,matched_unique,0.6,B_review_then_register,True,public_crosswalk_only
Collins_etal_2010,Collins_etal_2010_DatasetS1.csv,specimen,199,09-27,raw,1,KAAS-PAPIO-09-27,printed_identifier,individual,False,matched_unique,0.6,B_review_then_register,True,public_crosswalk_only
Collins_etal_2010,Collins_etal_2010_DatasetS1.csv,specimen,200,09-27,raw,1,KAAS-PAPIO-09-27,printed_identifier,individual,False,matched_unique,0.6,B_review_then_register,True,public_crosswalk_only
Collins_etal_2010,Collins_etal_2010_DatasetS1.csv,specimen,201,09-27,raw,1,KAAS-PAPIO-09-27,printed_identifier,individual,False,matched_unique,0.6,B_review_then_register,True,public_crosswalk_only
Collins_etal_2010,Collins_etal_2010_DatasetS1.csv,specimen,202,09-27,raw,1,KAAS-PAPIO-09-27,printed_identifier,individual,False,matched_unique,0.6,B_review_then_register,True,public_crosswalk_only
Collins_etal_2010,Collins_etal_2010_DatasetS1.csv,specimen,203,09-27,raw,1,KAAS-PAPIO-09-27,printed_identifier,individual,False,matched_unique,0.6,B_review_then_register,True,public_crosswalk_only
Collins_etal_2010,Collins_etal_2010_DatasetS1.csv,specimen,204,09-27,raw,1,KAAS-PAPIO-09-27,printed_identifier,individual,False,matched_unique,0.6,B_review_then_register,True,public_crosswalk_only
Collins_etal_2010,Collins_etal_2010_DatasetS1.csv,specimen,205,09-27,raw,1,KAAS-PAPIO-09-27,printed_identifier,individual,False,matched_unique,0.6,B_review_then_register,True,public_crosswalk_only
Collins_etal_2010,Collins_etal_2010_DatasetS1.csv,specimen,206,09-27,raw,1,KAAS-PAPIO-09-27,printed_identifier,individual,False,matched_unique,0.6,B_review_then_register,True,public_crosswalk_only
Collins_etal_2010,Collins_etal_2010_DatasetS1.csv,specimen,207,09-27,raw,1,KAAS-PAPIO-09-27,printed_identifier,individual,False,matched_unique,0.6,B_review_then_register,True,public_crosswalk_only
Collins_etal_2010,Collins_etal_2010_DatasetS1.csv,specimen,208,09-27,raw,1,KAAS-PAPIO-09-27,printed_identifier,individual,False,matched_unique,0.6,B_review_then_register,True,public_crosswalk_only
Collins_etal_2010,Collins_etal_2010_DatasetS1.csv,specimen,209,09-27,raw,1,KAAS-PAPIO-09-27,printed_identifier,individual,False,matched_unique,0.6,B_review_then_register,True,public_crosswalk_only
Collins_etal_2010,Collins_etal_2010_DatasetS1.csv,specimen,210,09-27,raw,1,KAAS-PAPIO-09-27,printed_identifier,individual,False,matched_unique,0.6,B_review_then_register,True,public_crosswalk_only
Collins_etal_2010,Collins_etal_2010_DatasetS1.csv,specimen,211,09-27,raw,1,KAAS-PAPIO-09-27,printed_identifier,individual,False,matched_unique,0.6,B_review_then_register,True,public_crosswalk_only
Collins_etal_2010,Collins_etal_2010_DatasetS1.csv,specimen,212,09-27,raw,1,KAAS-PAPIO-09-27,printed_identifier,individual,False,matched_unique,0.6,B_review_then_register,True,public_crosswalk_only
Collins_etal_2010,Collins_etal_2010_DatasetS1.csv,specimen,213,09-27,raw,1,KAAS-PAPIO-09-27,printed_identifier,individual,False,matched_unique,0.6,B_review_then_register,True,public_crosswalk_only
Collins_etal_2010,Collins_etal_2010_DatasetS1.csv,specimen,214,09-27,raw,1,KAAS-PAPIO-09-27,printed_identifier,individual,False,matched_unique,0.6,B_review_then_register,True,public_crosswalk_only
Collins_etal_2010,Collins_etal_2010_DatasetS1.csv,specimen,215,09-27,raw,1,KAAS-PAPIO-09-27,printed_identifier,individual,False,matched_unique,0.6,B_review_then_register,True,public_crosswalk_only
Collins_etal_2010,Collins_etal_2010_DatasetS1.csv,specimen,216,09-27,raw,1,KAAS-PAPIO-09-27,printed_identifier,individual,False,matched_unique,0.6,B_review_then_register,True,public_crosswalk_only
Collins_etal_2010,Collins_etal_2010_DatasetS1.csv,specimen,217,09-27,raw,1,KAAS-PAPIO-09-27,printed_identifier,individual,False,matched_unique,0.6,B_review_then_register,True,public_crosswalk_only
Collins_etal_2010,Collins_etal_2010_DatasetS1.csv,specimen,218,09-27,raw,1,KAAS-PAPIO-09-27,printed_identifier,individual,False,matched_unique,0.6,B_review_then_register,True,public_crosswalk_only
Collins_etal_2010,Collins_etal_2010_DatasetS1.csv,specimen,219,09-27,raw,1,KAAS-PAPIO-09-27,printed_identifier,individual,False,matched_unique,0.6,B_review_then_register,True,public_crosswalk_only
Collins_etal_2010,Collins_etal_2010_DatasetS1.csv,specimen,220,09-27,raw,1,KAAS-PAPIO-09-27,printed_identifier,individual,False,matched_unique,0.6,B_review_then_register,True,public_crosswalk_only
Collins_etal_2010,Collins_etal_2010_DatasetS1.csv,specimen,221,09-27,raw,1,KAAS-PAPIO-09-27,printed_identifier,individual,False,matched_unique,0.6,B_review_then_register,True,public_crosswalk_only
Collins_etal_2010,Collins_etal_2010_DatasetS1.csv,specimen,222,09-27,raw,1,KAAS-PAPIO-09-27,printed_identifier,individual,False,matched_unique,0.6,B_review_then_register,True,public_crosswalk_only
Collins_etal_2010,Collins_etal_2010_DatasetS1.csv,specimen,223,09-27,raw,1,KAAS-PAPIO-09-27,printed_identifier,individual,False,matched_unique,0.6,B_review_then_register,True,public_crosswalk_only
Collins_etal_2010,Collins_etal_2010_DatasetS1.csv,specimen,224,09-27,raw,1,KAAS-PAPIO-09-27,printed_identifier,individual,False,matched_unique,0.6,B_review_then_register,True,public_crosswalk_only
Collins_etal_2010,Collins_etal_2010_DatasetS1.csv,specimen,225,09-27,raw,1,KAAS-PAPIO-09-27,printed_identifier,individual,False,matched_unique,0.6,B_review_then_register,True,public_crosswalk_only
Collins_etal_2010,Collins_etal_2010_DatasetS1.csv,specimen,226,09-27,raw,1,KAAS-PAPIO-09-27,printed_identifier,individual,False,matched_unique,0.6,B_review_then_register,True,public_crosswalk_only
Collins_etal_2010,Collins_etal_2010_DatasetS1.csv,specimen,227,09-27,raw,1,KAAS-PAPIO-09-27,printed_identifier,individual,False,matched_unique,0.6,B_review_then_register,True,public_crosswalk_only
Collins_etal_2010,Collins_etal_2010_DatasetS1.csv,specimen,228,09-27,raw,1,KAAS-PAPIO-09-27,printed_identifier,individual,False,matched_unique,0.6,B_review_then_register,True,public_crosswalk_only
Collins_etal_2010,Collins_etal_2010_DatasetS1.csv,specimen,229,09-27,raw,1,KAAS-PAPIO-09-27,printed_identifier,individual,False,matched_unique,0.6,B_review_then_register,True,public_crosswalk_only
Collins_etal_2010,Collins_etal_2010_DatasetS1.csv,specimen,230,09-27,raw,1,KAAS-PAPIO-09-27,printed_identifier,individual,False,matched_unique,0.6,B_review_then_register,True,public_crosswalk_only
Collins_etal_2010,Collins_etal_2010_DatasetS1.csv,specimen,231,09-27,raw,1,KAAS-PAPIO-09-27,printed_identifier,individual,False,matched_unique,0.6,B_review_then_register,True,public_crosswalk_only
Collins_etal_2010,Collins_etal_2010_DatasetS1.csv,specimen,232,09-27,raw,1,KAAS-PAPIO-09-27,printed_identifier,individual,False,matched_unique,0.6,B_review_then_register,True,public_crosswalk_only
Collins_etal_2010,Collins_etal_2010_DatasetS1.csv,specimen,233,09-27,raw,1,KAAS-PAPIO-09-27,printed_identifier,individual,False,matched_unique,0.6,B_review_then_register,True,public_crosswalk_only
Collins_etal_2010,Collins_etal_2010_DatasetS1.csv,specimen,234,09-27,raw,1,KAAS-PAPIO-09-27,printed_identifier,individual,False,matched_unique,0.6,B_review_then_register,True,public_crosswalk_only
Collins_etal_2010,Collins_etal_2010_DatasetS1.csv,specimen,235,09-27,raw,1,KAAS-PAPIO-09-27,printed_identifier,individual,False,matched_unique,0.6,B_review_then_register,True,public_crosswalk_only
Collins_etal_2010,Collins_etal_2010_DatasetS1.csv,specimen,236,09-27,raw,1,KAAS-PAPIO-09-27,printed_identifier,individual,False,matched_unique,0.6,B_review_then_register,True,public_crosswalk_only
Collins_etal_2010,Collins_etal_2010_DatasetS1.csv,specimen,237,09-27,raw,1,KAAS-PAPIO-09-27,printed_identifier,individual,False,matched_unique,0.6,B_review_then_register,True,public_crosswalk_only
Collins_etal_2010,Collins_etal_2010_DatasetS1.csv,specimen,238,09-27,raw,1,KAAS-PAPIO-09-27,printed_identifier,individual,False,matched_unique,0.6,B_review_then_register,True,public_crosswalk_only
Collins_etal_2010,Collins_etal_2010_DatasetS1.csv,specimen,239,09-27,raw,1,KAAS-PAPIO-09-27,printed_identifier,individual,False,matched_unique,0.6,B_review_then_register,True,public_crosswalk_only
Collins_etal_2010,Collins_etal_2010_DatasetS1.csv,specimen,240,09-27,raw,1,KAAS-PAPIO-09-27,printed_identifier,individual,False,matched_unique,0.6,B_review_then_register,True,public_crosswalk_only
Collins_etal_2010,Collins_etal_2010_DatasetS1.csv,specimen,241,09-27,raw,1,KAAS-PAPIO-09-27,printed_identifier,individual,False,matched_unique,0.6,B_review_then_register,True,public_crosswalk_only
Collins_etal_2010,Collins_etal_2010_DatasetS1.csv,specimen,242,09-27,raw,1,KAAS-PAPIO-09-27,printed_identifier,individual,False,matched_unique,0.6,B_review_then_register,True,public_crosswalk_only
Collins_etal_2010,Collins_etal_2010_DatasetS1.csv,specimen,243,09-27,raw,1,KAAS-PAPIO-09-27,printed_identifier,individual,False,matched_unique,0.6,B_review_then_register,True,public_crosswalk_only
Kochiyama_etal_2018,Kochiyama_etal_2018_FossilSpecimensText.csv,Specimen,0,Amud 1,raw,1,Amud 1,canonical_id; house_name; printed_identifier,individual,False,matched_unique,1.0,A_register_now,True,public_fossil
Kochiyama_etal_2018,Kochiyama_etal_2018_FossilSpecimensText.csv,Specimen,1,La Chapelle-aux-Saints 1,raw,1,La Chapelle-aux-Saints 1,canonical_id; house_name; printed_identifier,individual,False,matched_unique,1.0,A_register_now,True,public_fossil
Kochiyama_etal_2018,Kochiyama_etal_2018_FossilSpecimensText.csv,Specimen,2,La Ferrassie 1,raw,1,La Ferrassie 1,canonical_id; house_name; printed_identifier,individual,False,matched_unique,1.0,A_register_now,True,public_fossil
Kochiyama_etal_2018,Kochiyama_etal_2018_FossilSpecimensText.csv,Specimen,3,Forbes' Quarry 1,raw,1,Gibraltar 1 (Forbes' Quarry 1),printed_identifier,individual,False,matched_unique,1.0,A_register_now,True,public_crosswalk_only
Kochiyama_etal_2018,Kochiyama_etal_2018_FossilSpecimensText.csv,Specimen,4,Qafzeh 9,raw,1,Qafzeh 9,canonical_id; house_name; printed_identifier,individual,False,matched_unique,1.0,A_register_now,True,public_fossil
Kochiyama_etal_2018,Kochiyama_etal_2018_FossilSpecimensText.csv,Specimen,5,Skhul 5,raw,1,Skhul 5,canonical_id; house_name; printed_identifier,individual,False,matched_unique,1.0,A_register_now,True,public_fossil
Kochiyama_etal_2018,Kochiyama_etal_2018_FossilSpecimensText.csv,Specimen,6,Mladeč 1,raw,1,Mladeč 1,canonical_id; house_name; printed_identifier,individual,False,matched_unique,1.0,A_register_now,True,public_fossil
Kochiyama_etal_2018,Kochiyama_etal_2018_FossilSpecimensText.csv,Specimen,7,Cro-Magnon 1,raw,1,Cro-Magnon 1,canonical_id; house_name; printed_identifier,individual,False,matched_unique,1.0,A_register_now,True,public_fossil
MacLeod__2000,MacLeod__2000_APPENDIXI.csv,primary_identifier,0,A375,raw,1,STEPHAN-GORILLA-A375,printed_identifier; slide_box_code,individual; location,False,matched_unique,0.8636363636363636,A_register_now,True,public_crosswalk_only
MacLeod__2000,MacLeod__2000_APPENDIXI.csv,primary_identifier,2,YN82-140,raw,1,ZILLES-GORILLA-YN82-140,printed_identifier,individual,False,matched_unique,0.8636363636363636,A_register_now,True,public_crosswalk_only
MacLeod__2000,MacLeod__2000_APPENDIXI.csv,primary_identifier,3,YN86-137,raw,1,ZILLES-PANPAN-YN86-137,printed_identifier,individual,False,matched_unique,0.8636363636363636,A_register_now,True,public_crosswalk_only
MacLeod__2000,MacLeod__2000_APPENDIXI.csv,primary_identifier,4,ZAHLIA/97,raw,1,ZILLES-PANPAN-ZAHLIA,printed_identifier,individual,False,matched_unique,0.8636363636363636,A_register_now,True,public_crosswalk_only
MacLeod__2000,MacLeod__2000_APPENDIXI.csv,primary_identifier,5,YN89-278,raw,1,ZILLES-PAN-YN89-278,printed_identifier,individual,False,matched_unique,0.8636363636363636,A_register_now,True,public_crosswalk_only
MacLeod__2000,MacLeod__2000_APPENDIXI.csv,primary_identifier,6,1548,raw,1,ZILLES-PAN-1548,animal_number; printed_identifier; simple_code; slide_box_code,individual; location,False,matched_unique,0.8636363636363636,A_register_now,True,public_crosswalk_only
MacLeod__2000,MacLeod__2000_APPENDIXI.csv,primary_identifier,7,PAN 1,raw,1,ZILLES-PAN-PAN1,printed_identifier,individual,False,matched_unique,0.8636363636363636,A_register_now,True,public_crosswalk_only
MacLeod__2000,MacLeod__2000_APPENDIXI.csv,primary_identifier,13,YN85-38,raw,1,PONGO-YN85-38,printed_identifier,individual,False,matched_unique,0.8636363636363636,A_register_now,True,public_crosswalk_only
MacLeod__2000,MacLeod__2000_APPENDIXI.csv,primary_identifier,14,OY 1148,raw,1,PONGO-HARRY,printed_identifier,individual,False,matched_unique,0.8636363636363636,A_register_now,True,public_crosswalk_only
MacLeod__2000,MacLeod__2000_APPENDIXI.csv,primary_identifier,15,6728,raw,1,PONGO-BRIGGS,printed_identifier,individual,False,matched_unique,0.8636363636363636,A_register_now,True,public_crosswalk_only
MacLeod__2000,MacLeod__2000_APPENDIXI.csv,primary_identifier,16,732-1,raw,1,ZILLES-HYLOBATES-YN81-146,printed_identifier,individual,False,matched_unique,0.8636363636363636,A_register_now,True,public_crosswalk_only
MacLeod__2000,MacLeod__2000_APPENDIXI.csv,primary_identifier,19,GPZ-5542,raw,1,ZILLES-HYLOBATES-GPZ-5542,other_code; printed_identifier,individual,False,matched_unique,0.8636363636363636,A_register_now,True,public_crosswalk_only
MacLeod__2000,MacLeod__2000_APPENDIXI.csv,alternate_identifiers,0,A375,raw,1,STEPHAN-GORILLA-A375,printed_identifier; slide_box_code,individual; location,False,matched_unique,0.6170212765957447,B_review_then_register,True,public_crosswalk_only
MacLeod__2000,MacLeod__2000_APPENDIXI.csv,alternate_identifiers,2,YN82-140,raw,1,ZILLES-GORILLA-YN82-140,printed_identifier,individual,False,matched_unique,0.6170212765957447,B_review_then_register,True,public_crosswalk_only
MacLeod__2000,MacLeod__2000_APPENDIXI.csv,alternate_identifiers,3,YN86-137,raw,1,ZILLES-PANPAN-YN86-137,printed_identifier,individual,False,matched_unique,0.6170212765957447,B_review_then_register,True,public_crosswalk_only
MacLeod__2000,MacLeod__2000_APPENDIXI.csv,alternate_identifiers,4,ZAHLIA/97,raw,1,ZILLES-PANPAN-ZAHLIA,printed_identifier,individual,False,matched_unique,0.6170212765957447,B_review_then_register,True,public_crosswalk_only
MacLeod__2000,MacLeod__2000_APPENDIXI.csv,alternate_identifiers,6,1548,raw,1,ZILLES-PAN-1548,animal_number; printed_identifier; simple_code; slide_box_code,individual; location,False,matched_unique,0.6170212765957447,B_review_then_register,True,public_crosswalk_only
MacLeod__2000,MacLeod__2000_APPENDIXI.csv,alternate_identifiers,13,YN85-38,raw,1,PONGO-YN85-38,printed_identifier,individual,False,matched_unique,0.6170212765957447,B_review_then_register,True,public_crosswalk_only
MacLeod__2000,MacLeod__2000_APPENDIXI.csv,identifier_raw,0,A375,raw,1,STEPHAN-GORILLA-A375,printed_identifier; slide_box_code,individual; location,False,matched_unique,0.6170212765957447,B_review_then_register,True,public_crosswalk_only
MacLeod__2000,MacLeod__2000_APPENDIXI.csv,identifier_raw,2,YN82-140,raw,1,ZILLES-GORILLA-YN82-140,printed_identifier,individual,False,matched_unique,0.6170212765957447,B_review_then_register,True,public_crosswalk_only
MacLeod__2000,MacLeod__2000_APPENDIXI.csv,identifier_raw,3,YN86-137,raw,1,ZILLES-PANPAN-YN86-137,printed_identifier,individual,False,matched_unique,0.6170212765957447,B_review_then_register,True,public_crosswalk_only
MacLeod__2000,MacLeod__2000_APPENDIXI.csv,identifier_raw,4,ZAHLIA/97,raw,1,ZILLES-PANPAN-ZAHLIA,printed_identifier,individual,False,matched_unique,0.6170212765957447,B_review_then_register,True,public_crosswalk_only
MacLeod__2000,MacLeod__2000_APPENDIXI.csv,identifier_raw,6,1548,raw,1,ZILLES-PAN-1548,animal_number; printed_identifier; simple_code; slide_box_code,individual; location,False,matched_unique,0.6170212765957447,B_review_then_register,True,public_crosswalk_only
MacLeod__2000,MacLeod__2000_APPENDIXI.csv,identifier_raw,13,YN85-38,raw,1,PONGO-YN85-38,printed_identifier,individual,False,matched_unique,0.6170212765957447,B_review_then_register,True,public_crosswalk_only
Matano_etal_1985_a,Matano_etal_1985_a_Table1.csv,code,54,3551,raw,1,STEPHAN-GORILLA-A375,accession_lot; printed_identifier,individual; lot,False,matched_unique,0.7678571428571429,A_register_now,True,public_crosswalk_only
Matano_etal_1985_b,Matano_etal_1985_b_Table1.csv,code,46,3551,raw,1,STEPHAN-GORILLA-A375,accession_lot; printed_identifier,individual; lot,False,matched_unique,0.8958333333333334,A_register_now,True,public_crosswalk_only
Smaers_etal_2010,Smaers_etal_2010_Table1.csv,catalogue_number,2,375,raw,1,STEPHAN-GORILLA-A375,animal_number; printed_identifier; simple_code,individual,True,review_short_unique,0.9444444444444444,A_register_now,True,public_crosswalk_only
Smaers_etal_2010,Smaers_etal_2010_Table1.csv,catalogue_number,3,297,raw,1,PONGO-HARRY,simple_code,individual,True,review_short_unique,0.9444444444444444,A_register_now,True,public_crosswalk_only
Smaers_etal_2010,Smaers_etal_2010_Table1_Stephan_specimen_data_via_Frahm.csv,catalogue_number,1,375,raw,1,STEPHAN-GORILLA-A375,animal_number; printed_identifier; simple_code,individual,True,review_short_unique,1.0,A_register_now,True,public_crosswalk_only
Smaers_etal_2011,Smaers_etal_2011_SupplementaryTable1.csv,catalogue_number,10,375,raw,1,STEPHAN-GORILLA-A375,animal_number; printed_identifier; simple_code,individual,True,review_short_unique,0.9615384615384616,A_register_now,True,public_crosswalk_only
Smaers_etal_2011,Smaers_etal_2011_SupplementaryTable2.csv,catalogue_number,10,375,raw,1,STEPHAN-GORILLA-A375,animal_number; printed_identifier; simple_code,individual,True,review_short_unique,0.9615384615384616,A_register_now,True,public_crosswalk_only
Stephan_etal_1984,Stephan_etal_1984_Table1.csv,code,51,3551,raw,1,STEPHAN-GORILLA-A375,accession_lot; printed_identifier,individual; lot,False,matched_unique,0.6792452830188679,B_review_then_register,True,public_crosswalk_only
Turner_etal_2016,Turner_etal_2016_Table1.csv,case_number,4,9-27,raw,1,KAAS-PAPIO-09-27,printed_identifier,individual,False,matched_unique,0.4,B_review_then_register,True,public_crosswalk_only
Turner_etal_2016,Turner_etal_2016_Table1.csv,case_number,5,11-31,raw,1,KAAS-PAPIO-11-31,printed_identifier,individual,False,matched_unique,0.4,B_review_then_register,True,public_crosswalk_only
Young_etal_2013_b,Young_etal_2013_b_Table1.csv,case,0,09-27,raw,1,KAAS-PAPIO-09-27,printed_identifier,individual,False,matched_unique,0.5,B_review_then_register,True,public_crosswalk_only
Young_etal_2013_b,Young_etal_2013_b_Table1.csv,case,1,11-31,raw,1,KAAS-PAPIO-11-31,printed_identifier,individual,False,matched_unique,0.5,B_review_then_register,True,public_crosswalk_only
Young_etal_2013_b,Young_etal_2013_b_Table1.csv,case,4,09-27,raw,1,KAAS-PAPIO-09-27,printed_identifier,individual,False,matched_unique,0.5,B_review_then_register,True,public_crosswalk_only
Young_etal_2013_b,Young_etal_2013_b_Table1.csv,case,5,11-31,raw,1,KAAS-PAPIO-11-31,printed_identifier,individual,False,matched_unique,0.5,B_review_then_register,True,public_crosswalk_only
Young_etal_2013_b,Young_etal_2013_b_Table1.csv,case,8,09-27,raw,1,KAAS-PAPIO-09-27,printed_identifier,individual,False,matched_unique,0.5,B_review_then_register,True,public_crosswalk_only
Young_etal_2013_b,Young_etal_2013_b_Table1.csv,case,9,11-31,raw,1,KAAS-PAPIO-11-31,printed_identifier,individual,False,matched_unique,0.5,B_review_then_register,True,public_crosswalk_only
Young_etal_2013_b,Young_etal_2013_b_Table1.csv,case,12,09-27,raw,1,KAAS-PAPIO-09-27,printed_identifier,individual,False,matched_unique,0.5,B_review_then_register,True,public_crosswalk_only
Young_etal_2013_b,Young_etal_2013_b_Table1.csv,case,13,11-31,raw,1,KAAS-PAPIO-11-31,printed_identifier,individual,False,matched_unique,0.5,B_review_then_register,True,public_crosswalk_only
deSousa_etal_2009,deSousa_etal_2009_Table1.csv,code,1,hld,raw,1,ZILLES-HYLOBATES-GPZ-5542,curator_working_code; printed_identifier,individual,True,review_short_unique,1.0,A_register_now,True,public_crosswalk_only
deSousa_etal_2009,deSousa_etal_2009_Table1.csv,code,6,ppz,raw,1,ZILLES-PANPAN-ZAHLIA,curator_working_code; printed_identifier,individual,True,review_short_unique,1.0,A_register_now,True,public_crosswalk_only
deSousa_etal_2009,deSousa_etal_2009_Table1.csv,code,8,ptd,raw,1,ZILLES-PAN-1548,curator_working_code; printed_identifier,individual,True,review_short_unique,1.0,A_register_now,True,public_crosswalk_only
deSousa_etal_2009,deSousa_etal_2009_Table1.csv,archive_number,0,YN82-140,raw,1,ZILLES-GORILLA-YN82-140,printed_identifier,individual,False,matched_unique,1.0,A_register_now,True,public_crosswalk_only
deSousa_etal_2009,deSousa_etal_2009_Table1.csv,archive_number,1,Disco,raw,1,ZILLES-HYLOBATES-GPZ-5542,house_name; printed_identifier,individual,False,matched_unique,1.0,A_register_now,True,public_crosswalk_only
deSousa_etal_2009,deSousa_etal_2009_Table1.csv,archive_number,5,YN85-38,raw,1,PONGO-YN85-38,printed_identifier,individual,False,matched_unique,1.0,A_register_now,True,public_crosswalk_only
deSousa_etal_2009,deSousa_etal_2009_Table1.csv,archive_number,6,Zahlia,raw,1,ZILLES-PANPAN-ZAHLIA,house_name; printed_identifier,individual,False,matched_unique,1.0,A_register_now,True,public_crosswalk_only
deSousa_etal_2009,deSousa_etal_2009_Table1.csv,archive_number,7,Bathsheba,raw,1,ZILLES-PAN-WPZ-486,house_name; printed_identifier,individual,False,matched_unique,1.0,A_register_now,True,public_crosswalk_only
deSousa_etal_2009,deSousa_etal_2009_Table1.csv,archive_number,8,1548,raw,1,ZILLES-PAN-1548,animal_number; printed_identifier; simple_code; slide_box_code,individual; location,False,matched_unique,1.0,A_register_now,True,public_crosswalk_only
deSousa_etal_2010,deSousa_etal_2010_Table1.csv,code,10,1548,raw,1,ZILLES-PAN-1548,animal_number; printed_identifier; simple_code; slide_box_code,individual; location,False,matched_unique,0.8275862068965517,A_register_now,True,public_crosswalk_only
deSousa_etal_2010,deSousa_etal_2010_Table1.csv,code,11,Bathsheba 4/97,raw,1,ZILLES-PAN-WPZ-486,printed_identifier,individual,False,matched_unique,0.8275862068965517,A_register_now,True,public_crosswalk_only
deSousa_etal_2010,deSousa_etal_2010_Table1.csv,code,18,Zahlia 1/97,raw,1,ZILLES-PANPAN-ZAHLIA,printed_identifier,individual,False,matched_unique,0.8275862068965517,A_register_now,True,public_crosswalk_only
deSousa_etal_2010,deSousa_etal_2010_Table1.csv,code,21,A375,raw,1,STEPHAN-GORILLA-A375,printed_identifier; slide_box_code,individual; location,False,matched_unique,0.8275862068965517,A_register_now,True,public_crosswalk_only
deSousa_etal_2010,deSousa_etal_2010_Table1.csv,code,22,Harry 2/97,raw,1,PONGO-HARRY,printed_identifier,individual,False,matched_unique,0.8275862068965517,A_register_now,True,public_crosswalk_only
deSousa_etal_2010,deSousa_etal_2010_Table1.csv,code,24,Briggs 5/97,raw,1,PONGO-BRIGGS,printed_identifier,individual,False,matched_unique,0.8275862068965517,A_register_now,True,public_crosswalk_only
deSousa_etal_2010,deSousa_etal_2010_Table1.csv,code,26,Disco 3/97,raw,1,ZILLES-HYLOBATES-GPZ-5542,printed_identifier,individual,False,matched_unique,0.8275862068965517,A_register_now,True,public_crosswalk_only
