class,order,family,genus,species,subspecies,common_name,synonymous_class,synonymous_order,synonymous_family,synonymous_genus,synonymous_species,synonymous_subspecies,synonymous_common_name,ref_name
Mammalia,-999,-999,Arctocephalus,australis,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,forsteri,-999,Australasian Fur Seal,"BC mammals - Riedman, 1990"
Mammalia,-999,-999,Arctocephalus,australis,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,forsteri,-999,Australasian Fur Seal,"BC mammals - Riedman, 1990"
Mammalia,-999,-999,Arctocephalus,australis,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,forsteri,-999,Australasian Fur Seal,"BC mammals - Riedman, 1990"
Mammalia,-999,-999,Arctocephalus,forsteri,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,forsteri,-999,Australasian Fur Seal,"BC mammals - Riedman, 1990"
Mammalia,-999,-999,Arctocephalus,forsteri,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,forsteri,-999,Australasian Fur Seal,"BC mammals - Riedman, 1990"
Mammalia,-999,-999,Arctocephalus,forsteri,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,forsteri,-999,Australasian Fur Seal,"BC mammals - Riedman, 1990"
Mammalia,-999,-999,Arctocephalus,forsteri,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,forsteri,-999,Australasian Fur Seal,"BC mammals - Riedman, 1990"
Mammalia,-999,-999,Arctocephalus,forsteri,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,forsteri,-999,Australasian Fur Seal,"BC mammals - Riedman, 1990"
Mammalia,-999,-999,Arctocephalus,forsteri,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,forsteri,-999,Australasian Fur Seal,"BC mammals - Riedman, 1990"
Mammalia,-999,-999,Arctocephalus,forsteri,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,forsteri,-999,Australasian Fur Seal,"BC mammals - Riedman, 1990"
Mammalia,Carnivora,Otariidae,Arctocephalus,australis,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,galapagoensis,-999,Galapagos Fur Seal,"Jones, K., Bielby, J., Cardillo, M. et al., 2009"
Mammalia,Carnivora,Otariidae,Arctocephalus,galapagoensis,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,galapagoensis,-999,Galapagos Fur Seal,"Jones, K., Bielby, J., Cardillo, M. et al., 2009"
Mammalia,Carnivora,Otariidae,Arctocephalus,australis,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,galapagoensis,-999,Galapagos Fur Seal,"Jones, K., Bielby, J., Cardillo, M. et al., 2009"
Mammalia,Carnivora,Otariidae,Arctocephalus,galapagoensis,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,galapagoensis,-999,Galapagos Fur Seal,"Jones, K., Bielby, J., Cardillo, M. et al., 2009"
Mammalia,Carnivora,Otariidae,Arctocephalus,australis,-999,South American fur seal,Mammalia,Carnivora,Otariidae,Arctocephalus,galapagoensis,-999,Galapagos Fur Seal,"de Magalhaes and Costa, 2009"
Mammalia,Carnivora,Otariidae,Arctocephalus,australis,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,galapagoensis,-999,Galapagos Fur Seal,"Ernest et al., 2003"
Mammalia,Carnivora,Otariidae,Arctocephalus,galapagoensis,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,galapagoensis,-999,Galapagos Fur Seal,"Ernest et al., 2003"
Mammalia,-999,-999,Arctocephalus,galapagoensis,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,galapagoensis,-999,Galapagos Fur Seal,"Boback and Guyer, 2003"
Mammalia,-999,-999,Arctocephalus,australis,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,galapagoensis,-999,Galapagos Fur Seal,"Boback and Guyer, 2003"
Mammalia,-999,-999,Arctocephalus,galapagoensis,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,galapagoensis,-999,Galapagos Fur Seal,"Carey, J.R. and D.S. Judge, 2002"
Mammalia,-999,-999,Arctocephalus,australis,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,galapagoensis,-999,Galapagos Fur Seal,"Ridgway, S.H., Harrison, R.J., 1981"
Mammalia,-999,-999,Arctocephalus,australis,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,galapagoensis,-999,Galapagos Fur Seal,"Ridgway, S.H., Harrison, R.J., 1981"
Mammalia,-999,-999,Arctocephalus,australis,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,galapagoensis,-999,Galapagos Fur Seal,"Weigl, R., 2005"
Mammalia,-999,-999,Arctocephalus,galapagoensis,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,galapagoensis,-999,Galapagos Fur Seal,"Weigl, R., 2005"
Mammalia,-999,-999,Arctocephalus,galapagoensis,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,galapagoensis,-999,Galapagos Fur Seal,"BC mammals - Riedman, 1990"
Mammalia,-999,-999,Arctocephalus,galapagoensis,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,galapagoensis,-999,Galapagos Fur Seal,"BC mammals - Riedman, 1990"
Mammalia,-999,-999,Arctocephalus,galapagoensis,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,galapagoensis,-999,Galapagos Fur Seal,"BC mammals - Riedman, 1990"
Mammalia,-999,-999,Arctocephalus,galapagoensis,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,galapagoensis,-999,Galapagos Fur Seal,"BC mammals - Riedman, 1990"
Mammalia,-999,-999,Arctocephalus,galapagoensis,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,galapagoensis,-999,Galapagos Fur Seal,"BC mammals - Riedman, 1990"
Mammalia,-999,-999,Arctocephalus,australis,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,galapagoensis,-999,Galapagos Fur Seal,"BC mammals - Riedman, 1990"
Mammalia,-999,-999,Arctocephalus,australis,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,galapagoensis,-999,Galapagos Fur Seal,"BC mammals - Riedman, 1990"
Mammalia,-999,-999,Arctocephalus,australis,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,galapagoensis,-999,Galapagos Fur Seal,"BC mammals - Riedman, 1990"
Mammalia,-999,-999,Arctocephalus,australis,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,galapagoensis,-999,Galapagos Fur Seal,"BC mammals - Riedman, 1990"
Mammalia,-999,-999,Arctocephalus,australis,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,galapagoensis,-999,Galapagos Fur Seal,"BC mammals - Riedman, 1990"
Mammalia,-999,-999,Arctocephalus,australis,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,galapagoensis,-999,Galapagos Fur Seal,"BC mammals - Riedman, 1990"
Mammalia,-999,-999,Arctocephalus,australis,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,galapagoensis,-999,Galapagos Fur Seal,"BC mammals - Riedman, 1990"
Mammalia,-999,-999,Arctocephalus,australis,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,galapagoensis,-999,Galapagos Fur Seal,"BC mammals - Riedman, 1990"
Mammalia,Carnivora,Otariidae,Arctocephalus,australis,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,gazella,-999,Antarctic Fur Seal,"Jones, K., Bielby, J., Cardillo, M. et al., 2009"
Mammalia,Carnivora,Otariidae,Arctocephalus,gazella,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,gazella,-999,Antarctic Fur Seal,"Jones, K., Bielby, J., Cardillo, M. et al., 2009"
Mammalia,Carnivora,Otariidae,Arctocephalus,tropicalis,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,gazella,-999,Antarctic Fur Seal,"Jones, K., Bielby, J., Cardillo, M. et al., 2009"
Mammalia,Carnivora,Otariidae,Arctocephalus,australis,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,gazella,-999,Antarctic Fur Seal,"Jones, K., Bielby, J., Cardillo, M. et al., 2009"
Mammalia,Carnivora,Otariidae,Arctocephalus,gazella,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,gazella,-999,Antarctic Fur Seal,"Jones, K., Bielby, J., Cardillo, M. et al., 2009"
Mammalia,Carnivora,Otariidae,Arctocephalus,tropicalis,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,gazella,-999,Antarctic Fur Seal,"Jones, K., Bielby, J., Cardillo, M. et al., 2009"
Mammalia,Carnivora,Otariidae,Arctocephalus,australis,-999,South American fur seal,Mammalia,Carnivora,Otariidae,Arctocephalus,gazella,-999,Antarctic Fur Seal,"de Magalhaes and Costa, 2009"
Mammalia,Carnivora,Otariidae,Arctocephalus,australis,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,gazella,-999,Antarctic Fur Seal,"Ernest et al., 2003"
Mammalia,Carnivora,Otariidae,Arctocephalus,gazella,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,gazella,-999,Antarctic Fur Seal,"Ernest et al., 2003"
Mammalia,Carnivora,Otariidae,Arctocephalus,tropicalis,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,gazella,-999,Antarctic Fur Seal,"Ernest et al., 2003"
Mammalia,-999,-999,Arctocephalus,tropicalis,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,gazella,-999,Antarctic Fur Seal,"Boback and Guyer, 2003"
Mammalia,-999,-999,Arctocephalus,australis,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,gazella,-999,Antarctic Fur Seal,"Boback and Guyer, 2003"
Mammalia,-999,-999,Arctocephalus,gazella,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,gazella,-999,Antarctic Fur Seal,"Boback and Guyer, 2003"
Mammalia,-999,-999,Arctocephalus,gazella,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,gazella,-999,Antarctic Fur Seal,"Carey, J.R. and D.S. Judge, 2002"
Mammalia,-999,-999,Arctocephalus,gazella,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,gazella,-999,Antarctic Fur Seal,"Carey, J.R. and D.S. Judge, 2002"
Mammalia,-999,-999,Arctocephalus,australis,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,gazella,-999,Antarctic Fur Seal,"Ridgway, S.H., Harrison, R.J., 1981"
Mammalia,-999,-999,Arctocephalus,australis,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,gazella,-999,Antarctic Fur Seal,"Ridgway, S.H., Harrison, R.J., 1981"
Mammalia,-999,-999,Arctocephalus,australis,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,gazella,-999,Antarctic Fur Seal,"Weigl, R., 2005"
Mammalia,-999,-999,Arctocephalus,gazella,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,gazella,-999,Antarctic Fur Seal,"Ridgway, S.H., Harrison, R.J., 1981"
Mammalia,-999,-999,Arctocephalus,gazella,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,gazella,-999,Antarctic Fur Seal,"Ridgway, S.H., Harrison, R.J., 1981"
Mammalia,-999,-999,Arctocephalus,gazella,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,gazella,-999,Antarctic Fur Seal,"Weigl, R., 2005"
Mammalia,-999,-999,Arctocephalus,gazella,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,gazella,-999,Antarctic Fur Seal,"Ridgway, S.H., Harrison, R.J., 1981"
Mammalia,-999,-999,Arctocephalus,gazella,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,gazella,-999,Antarctic Fur Seal,"Ridgway, S.H., Harrison, R.J., 1981"
Mammalia,-999,-999,Arctocephalus,tropicalis,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,gazella,-999,Antarctic Fur Seal,"Weigl, R., 2005"
Mammalia,-999,-999,Arctocephalus,australis,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,gazella,-999,Antarctic Fur Seal,"BC mammals - Riedman, 1990"
Mammalia,-999,-999,Arctocephalus,australis,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,gazella,-999,Antarctic Fur Seal,"BC mammals - Riedman, 1990"
Mammalia,-999,-999,Arctocephalus,australis,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,gazella,-999,Antarctic Fur Seal,"BC mammals - Riedman, 1990"
Mammalia,-999,-999,Arctocephalus,australis,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,gazella,-999,Antarctic Fur Seal,"BC mammals - Riedman, 1990"
Mammalia,-999,-999,Arctocephalus,australis,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,gazella,-999,Antarctic Fur Seal,"BC mammals - Riedman, 1990"
Mammalia,-999,-999,Arctocephalus,australis,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,gazella,-999,Antarctic Fur Seal,"BC mammals - Riedman, 1990"
Mammalia,-999,-999,Arctocephalus,australis,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,gazella,-999,Antarctic Fur Seal,"BC mammals - Riedman, 1990"
Mammalia,-999,-999,Arctocephalus,australis,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,gazella,-999,Antarctic Fur Seal,"BC mammals - Riedman, 1990"
Mammalia,-999,-999,Arctocephalus,gazella,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,gazella,-999,Antarctic Fur Seal,"BC mammals - Riedman, 1990"
Mammalia,-999,-999,Arctocephalus,gazella,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,gazella,-999,Antarctic Fur Seal,"BC mammals - Riedman, 1990"
Mammalia,-999,-999,Arctocephalus,gazella,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,gazella,-999,Antarctic Fur Seal,"BC mammals - Riedman, 1990"
Mammalia,-999,-999,Arctocephalus,gazella,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,gazella,-999,Antarctic Fur Seal,"BC mammals - Riedman, 1990"
Mammalia,-999,-999,Arctocephalus,gazella,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,gazella,-999,Antarctic Fur Seal,"BC mammals - Riedman, 1990"
Mammalia,-999,-999,Arctocephalus,tropicalis,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,gazella,-999,Antarctic Fur Seal,"BC mammals - Riedman, 1990"
Mammalia,-999,-999,Arctocephalus,tropicalis,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,gazella,-999,Antarctic Fur Seal,"BC mammals - Riedman, 1990"
Mammalia,-999,-999,Arctocephalus,tropicalis,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,gazella,-999,Antarctic Fur Seal,"BC mammals - Riedman, 1990"
Mammalia,-999,-999,Arctocephalus,tropicalis,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,gazella,-999,Antarctic Fur Seal,"BC mammals - Riedman, 1990"
Mammalia,-999,-999,Arctocephalus,tropicalis,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,gazella,-999,Antarctic Fur Seal,"BC mammals - Riedman, 1990"
Mammalia,Carnivora,Otariidae,Arctocephalus,philippii,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,philippii,-999,Juan Fernandez Fur Seal,"Jones, K., Bielby, J., Cardillo, M. et al., 2009"
Mammalia,Carnivora,Otariidae,Arctocephalus,philippii,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,philippii,-999,Juan Fernandez Fur Seal,"Jones, K., Bielby, J., Cardillo, M. et al., 2009"
Mammalia,-999,-999,Arctocephalus,phillippi,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,philippii,-999,Juan Fernandez Fur Seal,"Boback and Guyer, 2003"
Mammalia,-999,-999,Arctocephalus,philippii,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,philippii,-999,Juan Fernandez Fur Seal,"Ochoa-Acuna, H., Francis, J.M., Boness, D.J., 1998"
Mammalia,-999,-999,Arctocephalus,philippii,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,philippii,-999,Juan Fernandez Fur Seal,"Ochoa-Acuna, H., Francis, J.M., Boness, D.J., 1998"
Mammalia,-999,-999,Arctocephalus,philippii,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,philippii,-999,Juan Fernandez Fur Seal,"BC mammals - Meyers et al., 2009"
Mammalia,-999,-999,Arctocephalus,philippii,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,philippii,-999,Juan Fernandez Fur Seal,"BC mammals - Meyers et al., 2009"
Mammalia,-999,-999,Arctocephalus,philippii,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,philippii,-999,Juan Fernandez Fur Seal,"BC mammals - Meyers et al., 2009"
Mammalia,-999,-999,Arctocephalus,philippii,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,philippii,-999,Juan Fernandez Fur Seal,"BC mammals - Meyers et al., 2009"
Mammalia,-999,-999,Arctocephalus,philippii,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,philippii,-999,Juan Fernandez Fur Seal,"BC mammals - Meyers et al., 2009"
Mammalia,-999,-999,Arctocephalus,philippii,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,philippii,-999,Juan Fernandez Fur Seal,"BC mammals - Meyers et al., 2009"
Mammalia,-999,-999,Arctocephalus,philippii,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,philippii,-999,Juan Fernandez Fur Seal,"BC mammals - Meyers et al., 2009"
Mammalia,-999,-999,Arctocephalus,philippii,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,philippii,-999,Juan Fernandez Fur Seal,"BC mammals - Meyers et al., 2009"
Mammalia,-999,-999,Arctocephalus,philippii,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,philippii,-999,Juan Fernandez Fur Seal,"BC mammals - Meyers et al., 2009"
Mammalia,-999,-999,Arctocephalus,philippii,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,philippii,-999,Juan Fernandez Fur Seal,"BC mammals - Debey, L.B. and N.D. Pyenson, 2013"
Mammalia,-999,-999,Arctocephalus,philippii,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,philippii,-999,Juan Fernandez Fur Seal,"BC mammals - Luque, 2009"
Mammalia,Carnivora,Otariidae,Arctocephalus,pusillus,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,pusillus,-999,Brown Fur Seal,"Jones, K., Bielby, J., Cardillo, M. et al., 2009"
Mammalia,Carnivora,Otariidae,Arctocephalus,pusillus,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,pusillus,-999,Brown Fur Seal,"Jones, K., Bielby, J., Cardillo, M. et al., 2009"
Mammalia,Carnivora,Otariidae,Arctocephalus,pusillus,-999,South African fur seal,Mammalia,Carnivora,Otariidae,Arctocephalus,pusillus,-999,Brown Fur Seal,"de Magalhaes and Costa, 2009"
Mammalia,Carnivora,Otariidae,Arctocephalus,pusillus,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,pusillus,-999,Brown Fur Seal,"Ernest et al., 2003"
Mammalia,-999,-999,Arctocephalus,pusillus,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,pusillus,-999,Brown Fur Seal,"Boback and Guyer, 2003"
Mammalia,-999,-999,Arctocephalus,pusillus,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,pusillus,-999,Brown Fur Seal,"Carey, J.R. and D.S. Judge, 2002"
Mammalia,-999,-999,Arctocephalus,pusillus,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,pusillus,-999,Brown Fur Seal,"Ridgway, S.H., Harrison, R.J., 1981"
Mammalia,-999,-999,Arctocephalus,pusillus,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,pusillus,-999,Brown Fur Seal,"Weigl, R., 2005"
Mammalia,-999,-999,Arctocephalus,pusillus,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,pusillus,-999,Brown Fur Seal,"Ridgway, S.H., Harrison, R.J., 1981"
Mammalia,-999,-999,Arctocephalus,pusillus,pusillus,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,pusillus,-999,Brown Fur Seal,"BC mammals - Riedman, 1990"
Mammalia,-999,-999,Arctocephalus,pusillus,pusillus,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,pusillus,-999,Brown Fur Seal,"BC mammals - Riedman, 1990"
Mammalia,-999,-999,Arctocephalus,pusillus,pusillus,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,pusillus,-999,Brown Fur Seal,"BC mammals - Riedman, 1990"
Mammalia,-999,-999,Arctocephalus,pusillus,pusillus,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,pusillus,-999,Brown Fur Seal,"BC mammals - Riedman, 1990"
Mammalia,-999,-999,Arctocephalus,pusillus,pusillus,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,pusillus,-999,Brown Fur Seal,"BC mammals - Riedman, 1990"
Mammalia,-999,-999,Arctocephalus,pusillus,pusillus,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,pusillus,-999,Brown Fur Seal,"BC mammals - Riedman, 1990"
Mammalia,-999,-999,Arctocephalus,pusillus,pusillus,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,pusillus,-999,Brown Fur Seal,"BC mammals - Riedman, 1990"
Mammalia,-999,-999,Arctocephalus,pusillus,doriferus,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,pusillus,-999,Brown Fur Seal,"BC mammals - Riedman, 1990"
Mammalia,-999,-999,Arctocephalus,pusillus,doriferus,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,pusillus,-999,Brown Fur Seal,"BC mammals - Riedman, 1990"
Mammalia,-999,-999,Arctocephalus,pusillus,doriferus,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,pusillus,-999,Brown Fur Seal,"BC mammals - Riedman, 1990"
Mammalia,-999,-999,Arctocephalus,pusillus,doriferus,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,pusillus,-999,Brown Fur Seal,"BC mammals - Riedman, 1990"
Mammalia,-999,-999,Arctocephalus,pusillus,doriferus,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,pusillus,-999,Brown Fur Seal,"BC mammals - Riedman, 1990"
Mammalia,Carnivora,Otariidae,Arctocephalus,australis,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,townsendi,-999,Guadalupe Fur Seal,"Jones, K., Bielby, J., Cardillo, M. et al., 2009"
Mammalia,Carnivora,Otariidae,Arctocephalus,philippii,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,townsendi,-999,Guadalupe Fur Seal,"Jones, K., Bielby, J., Cardillo, M. et al., 2009"
Mammalia,Carnivora,Otariidae,Arctocephalus,townsendi,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,townsendi,-999,Guadalupe Fur Seal,"Jones, K., Bielby, J., Cardillo, M. et al., 2009"
Mammalia,Carnivora,Otariidae,Arctocephalus,australis,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,townsendi,-999,Guadalupe Fur Seal,"Jones, K., Bielby, J., Cardillo, M. et al., 2009"
Mammalia,Carnivora,Otariidae,Arctocephalus,philippii,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,townsendi,-999,Guadalupe Fur Seal,"Jones, K., Bielby, J., Cardillo, M. et al., 2009"
Mammalia,Carnivora,Otariidae,Arctocephalus,townsendi,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,townsendi,-999,Guadalupe Fur Seal,"Jones, K., Bielby, J., Cardillo, M. et al., 2009"
Mammalia,Carnivora,Otariidae,Arctocephalus,australis,-999,South American fur seal,Mammalia,Carnivora,Otariidae,Arctocephalus,townsendi,-999,Guadalupe Fur Seal,"de Magalhaes and Costa, 2009"
Mammalia,Carnivora,Otariidae,Arctocephalus,australis,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,townsendi,-999,Guadalupe Fur Seal,"Ernest et al., 2003"
Mammalia,-999,-999,Arctocephalus,australis,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,townsendi,-999,Guadalupe Fur Seal,"Boback and Guyer, 2003"
Mammalia,-999,-999,Arctocephalus,phillippi,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,townsendi,-999,Guadalupe Fur Seal,"Boback and Guyer, 2003"
Mammalia,-999,-999,Arctocephalus,townsendi,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,townsendi,-999,Guadalupe Fur Seal,"Boback and Guyer, 2003"
Mammalia,-999,-999,Arctocephalus,australis,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,townsendi,-999,Guadalupe Fur Seal,"Ridgway, S.H., Harrison, R.J., 1981"
Mammalia,-999,-999,Arctocephalus,australis,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,townsendi,-999,Guadalupe Fur Seal,"Ridgway, S.H., Harrison, R.J., 1981"
Mammalia,-999,-999,Arctocephalus,australis,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,townsendi,-999,Guadalupe Fur Seal,"Weigl, R., 2005"
Mammalia,-999,-999,Arctocephalus,philippii,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,townsendi,-999,Guadalupe Fur Seal,"Ochoa-Acuna, H., Francis, J.M., Boness, D.J., 1998"
Mammalia,-999,-999,Arctocephalus,philippii,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,townsendi,-999,Guadalupe Fur Seal,"Ochoa-Acuna, H., Francis, J.M., Boness, D.J., 1998"
Mammalia,-999,-999,Arctocephalus,townsendi,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,townsendi,-999,Guadalupe Fur Seal,"Belcher, R.L., Lee Jr., T.E., 2002"
Mammalia,-999,-999,Arctocephalus,townsendi,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,townsendi,-999,Guadalupe Fur Seal,"Belcher, R.L., Lee Jr., T.E., 2002"
Mammalia,-999,-999,Arctocephalus,townsendi,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,townsendi,-999,Guadalupe Fur Seal,"Belcher, R.L., Lee Jr., T.E., 2002"
Mammalia,-999,-999,Arctocephalus,townsendi,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,townsendi,-999,Guadalupe Fur Seal,"Belcher, R.L., Lee Jr., T.E., 2002"
Mammalia,-999,-999,Arctocephalus,townsendi,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,townsendi,-999,Guadalupe Fur Seal,"Belcher, R.L., Lee Jr., T.E., 2002"
Mammalia,-999,-999,Arctocephalus,townsendi,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,townsendi,-999,Guadalupe Fur Seal,"Belcher, R.L., Lee Jr., T.E., 2002"
Mammalia,-999,-999,Arctocephalus,townsendi,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,townsendi,-999,Guadalupe Fur Seal,"Belcher, R.L., Lee Jr., T.E., 2002"
Mammalia,-999,-999,Arctocephalus,townsendi,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,townsendi,-999,Guadalupe Fur Seal,"Belcher, R.L., Lee Jr., T.E., 2002"
Mammalia,-999,-999,Arctocephalus,townsendi,-999,-999,Mammalia,Carnivora,Otariidae,Arctocephalus,townsendi,-999,Guadalupe Fur Seal,"Belcher, R.L., Lee Jr., T.E., 2002"
