class,order,family,genus,species,subspecies,common_name,synonymous_class,synonymous_order,synonymous_family,synonymous_genus,synonymous_species,synonymous_subspecies,synonymous_common_name,ref_name
Aves,-999,-999,Casuarius,bennetti,-999,-999,Aves,Casuariiformes,Casuariidae,Casuarius,bennetti,-999,Dwarf Cassowary,"BC Birds - Tacutu, R., T. Craig, A. Budovsky et al. 2013"
Aves,-999,-999,Casuarius,bennetti,-999,-999,Aves,Casuariiformes,Casuariidae,Casuarius,bennetti,-999,Dwarf Cassowary,"BC Birds - Wilson, 2003"
Aves,-999,-999,Casuarius,bennetti,-999,-999,Aves,Casuariiformes,Casuariidae,Casuarius,bennetti,-999,Dwarf Cassowary,"BC Birds - Wilson, 2003"
Aves,-999,-999,Casuarius,bennetti,-999,-999,Aves,Casuariiformes,Casuariidae,Casuarius,bennetti,-999,Dwarf Cassowary,"BC Birds - Mountain, M.J., 1991"
Aves,-999,-999,Casuarius,casuarius,-999,-999,Aves,Casuariiformes,Casuariidae,Casuarius,casuarius,-999,Southern Cassowary,"Dunning, 1992"
Aves,-999,-999,Casuarius,casuarius,-999,-999,Aves,Casuariiformes,Casuariidae,Casuarius,casuarius,-999,Southern Cassowary,"Dunning, 1992"
Aves,-999,-999,Casuarius,casuarius,-999,-999,Aves,Casuariiformes,Casuariidae,Casuarius,casuarius,-999,Southern Cassowary,"Bennett, 1986"
Aves,-999,-999,Casuarius,casuarius,-999,-999,Aves,Casuariiformes,Casuariidae,Casuarius,casuarius,-999,Southern Cassowary,"Dyke and Kaiser, 2010"
Aves,-999,-999,Casuarius,casuarius,-999,-999,Aves,Casuariiformes,Casuariidae,Casuarius,casuarius,-999,Southern Cassowary,"Werner and Griebeler, 2012"
Aves,-999,-999,Casuarius,casuarius,-999,-999,Aves,Casuariiformes,Casuariidae,Casuarius,casuarius,-999,Southern Cassowary,"Werner and Griebeler, 2013"
Aves,-999,-999,Casuarius,casuarius,-999,-999,Aves,Casuariiformes,Casuariidae,Casuarius,casuarius,-999,Southern Cassowary,"Dickison, M.R., 2007"
Aves,-999,-999,Casuarius,casuarius,-999,-999,Aves,Casuariiformes,Casuariidae,Casuarius,casuarius,-999,Southern Cassowary,"Davies, S.J.J.F., 2002"
Aves,-999,-999,Casuarius,casuarius,-999,-999,Aves,Casuariiformes,Casuariidae,Casuarius,casuarius,-999,Southern Cassowary,"Davies, S.J.J.F., 2002"
Aves,-999,-999,Casuarius,casuarius,-999,-999,Aves,Casuariiformes,Casuariidae,Casuarius,casuarius,-999,Southern Cassowary,"Davies, S.J.J.F., 2002"
Aves,-999,-999,Casuarius,casuarius,-999,-999,Aves,Casuariiformes,Casuariidae,Casuarius,casuarius,-999,Southern Cassowary,"Dickison, M.R., 2007"
Aves,-999,-999,Casuarius,casuarius,-999,-999,Aves,Casuariiformes,Casuariidae,Casuarius,casuarius,-999,Southern Cassowary,"Carey, C., Rahn, H., Parisi, P., 1980"
Aves,-999,-999,Casuarius,casuarius,-999,-999,Aves,Casuariiformes,Casuariidae,Casuarius,casuarius,-999,Southern Cassowary,"Carey, C., Rahn, H., Parisi, P., 1980"
Aves,-999,-999,Casuarius,casuarius,-999,-999,Aves,Casuariiformes,Casuariidae,Casuarius,casuarius,-999,Southern Cassowary,"Davies, S.J.J.F., 2002"
Aves,-999,-999,Casuarius,casuarius,-999,-999,Aves,Casuariiformes,Casuariidae,Casuarius,casuarius,-999,Southern Cassowary,"Davies, S.J.J.F., 2002"
Aves,-999,-999,Casuarius,casuarius,-999,-999,Aves,Casuariiformes,Casuariidae,Casuarius,casuarius,-999,Southern Cassowary,"Davies, S.J.J.F., 2002"
Aves,-999,-999,Casuarius,casuarius,-999,-999,Aves,Casuariiformes,Casuariidae,Casuarius,casuarius,-999,Southern Cassowary,"Dickison, M.R., 2007"
Aves,-999,-999,Casuarius,casuarius,-999,-999,Aves,Casuariiformes,Casuariidae,Casuarius,casuarius,-999,Southern Cassowary,"Davies, S.J.J.F., 2002"
Aves,-999,-999,Casuarius,casuarius,-999,-999,Aves,Casuariiformes,Casuariidae,Casuarius,casuarius,-999,Southern Cassowary,"Davies, S.J.J.F., 2002"
Aves,-999,-999,Casuarius,casuarius,-999,-999,Aves,Casuariiformes,Casuariidae,Casuarius,casuarius,-999,Southern Cassowary,"Davies, S.J.J.F., 2002"
Aves,-999,-999,Casuarius,casuarius,-999,-999,Aves,Casuariiformes,Casuariidae,Casuarius,casuarius,-999,Southern Cassowary,"Dickison, M.R., 2007"
Aves,-999,-999,Casuarius,casuarius,-999,-999,Aves,Casuariiformes,Casuariidae,Casuarius,casuarius,-999,Southern Cassowary,"Davies, S.J.J.F., 2002"
Aves,-999,-999,Casuarius,casuarius,-999,-999,Aves,Casuariiformes,Casuariidae,Casuarius,casuarius,-999,Southern Cassowary,"Dickison, M.R., 2007"
Aves,-999,-999,Casuarius,casuarius,-999,-999,Aves,Casuariiformes,Casuariidae,Casuarius,casuarius,-999,Southern Cassowary,"Davies, S.J.J.F., 2002"
Aves,-999,-999,Casuarius,casuarius,-999,-999,Aves,Casuariiformes,Casuariidae,Casuarius,casuarius,-999,Southern Cassowary,"Davies, S.J.J.F., 2002"
Aves,-999,-999,Casuarius,casuarius,-999,-999,Aves,Casuariiformes,Casuariidae,Casuarius,casuarius,-999,Southern Cassowary,"Davies, S.J.J.F., 2002"
Aves,-999,-999,Casuarius,casuarius,-999,-999,Aves,Casuariiformes,Casuariidae,Casuarius,casuarius,-999,Southern Cassowary,"Davies, S.J.J.F., 2002"
Aves,-999,-999,Casuarius,casuarius,-999,-999,Aves,Casuariiformes,Casuariidae,Casuarius,casuarius,-999,Southern Cassowary,"Dickison, M.R., 2007"
Aves,-999,-999,Casuarius,casuarius,-999,-999,Aves,Casuariiformes,Casuariidae,Casuarius,casuarius,-999,Southern Cassowary,"Davies, S.J.J.F., 2002"
Aves,-999,-999,Casuarius,casuarius,-999,-999,Aves,Casuariiformes,Casuariidae,Casuarius,casuarius,-999,Southern Cassowary,"Davies, S.J.J.F., 2002"
Aves,-999,-999,Casuarius,casuarius,-999,-999,Aves,Casuariiformes,Casuariidae,Casuarius,casuarius,-999,Southern Cassowary,"Dickison, M.R., 2007"
Aves,-999,-999,Casuarius,casuarius,-999,-999,Aves,Casuariiformes,Casuariidae,Casuarius,casuarius,-999,Southern Cassowary,"Davies, S.J.J.F., 2002"
Aves,-999,-999,Casuarius,casuarius,-999,-999,Aves,Casuariiformes,Casuariidae,Casuarius,casuarius,-999,Southern Cassowary,"Davies, S.J.J.F., 2002"
Aves,-999,-999,Casuarius,casuarius,-999,-999,Aves,Casuariiformes,Casuariidae,Casuarius,casuarius,-999,Southern Cassowary,"Davies, S.J.J.F., 2002"
Aves,-999,-999,Casuarius,casuarius,-999,-999,Aves,Casuariiformes,Casuariidae,Casuarius,casuarius,-999,Southern Cassowary,"Wasser, D.E. and P.W. Sherman, 2010"
Aves,-999,-999,Casuarius,unappendiculatus,-999,-999,Aves,Casuariiformes,Casuariidae,Casuarius,unappendiculatus,-999,Northern Cassowary,"Dunning, 1992"
Aves,-999,-999,Casuarius,unappendiculatus,-999,-999,Aves,Casuariiformes,Casuariidae,Casuarius,unappendiculatus,-999,Northern Cassowary,"Dunning, 1992"
Aves,Struthioniformes,Casuariidae,Casuarius,unappendiculatus,-999,Blyth's cassowary,Aves,Casuariiformes,Casuariidae,Casuarius,unappendiculatus,-999,Northern Cassowary,"de Magalhaes and Costa, 2009"
Aves,-999,-999,Casuarius,unappendiculatus,-999,-999,Aves,Casuariiformes,Casuariidae,Casuarius,unappendiculatus,-999,Northern Cassowary,"Carey, J.R. and D.S. Judge, 2002"
Aves,-999,-999,Casuarius,unappendiculatus,-999,-999,Aves,Casuariiformes,Casuariidae,Casuarius,unappendiculatus,-999,Northern Cassowary,"Dickison, M.R., 2007"
Aves,-999,-999,Casuarius,unappendiculatus,-999,-999,Aves,Casuariiformes,Casuariidae,Casuarius,unappendiculatus,-999,Northern Cassowary,"Dickison, M.R., 2007"
Aves,-999,-999,Casuarius,unappendiculatus,-999,-999,Aves,Casuariiformes,Casuariidae,Casuarius,unappendiculatus,-999,Northern Cassowary,"Dickison, M.R., 2007"
Aves,-999,-999,Casuarius,unappendiculatus,-999,-999,Aves,Casuariiformes,Casuariidae,Casuarius,unappendiculatus,-999,Northern Cassowary,"Davies, S.J.J.F., 2002"
Aves,-999,-999,Casuarius,unappendiculatus,-999,-999,Aves,Casuariiformes,Casuariidae,Casuarius,unappendiculatus,-999,Northern Cassowary,"Dickison, M.R., 2007"
Aves,-999,-999,Casuarius,unappendiculatus,-999,-999,Aves,Casuariiformes,Casuariidae,Casuarius,unappendiculatus,-999,Northern Cassowary,"Dickison, M.R., 2007"
Aves,-999,-999,Casuarius,unappendiculatus,-999,-999,Aves,Casuariiformes,Casuariidae,Casuarius,unappendiculatus,-999,Northern Cassowary,"Davies, S.J.J.F., 2002"
Aves,-999,-999,Casuarius,unappendiculatus,-999,-999,Aves,Casuariiformes,Casuariidae,Casuarius,unappendiculatus,-999,Northern Cassowary,"Wasser, D.E. and P.W. Sherman, 2010"
Aves,-999,-999,Casuarius,unappendiculatus,-999,-999,Aves,Casuariiformes,Casuariidae,Casuarius,unappendiculatus,-999,Northern Cassowary,"BC Birds - Tacutu, R., T. Craig, A. Budovsky et al. 2013"
Aves,-999,-999,Casuarius,unappendiculatus,-999,-999,Aves,Casuariiformes,Casuariidae,Casuarius,unappendiculatus,-999,Northern Cassowary,"BC Birds - Tacutu, R., T. Craig, A. Budovsky et al. 2013"
Aves,-999,-999,Casuarius,unappendiculatus,-999,-999,Aves,Casuariiformes,Casuariidae,Casuarius,unappendiculatus,-999,Northern Cassowary,"BC Birds - Tidemann, S.C., Gosler, A., 2010"
Aves,-999,-999,Casuarius,unappendiculatus,-999,-999,Aves,Casuariiformes,Casuariidae,Casuarius,unappendiculatus,-999,Northern Cassowary,"BC Birds - Manik, H., 2011"
Aves,-999,-999,Casuarius,unappendiculatus,-999,-999,Aves,Casuariiformes,Casuariidae,Casuarius,unappendiculatus,-999,Northern Cassowary,"BC Birds - Manik, H., 2011"
Aves,-999,-999,Casuarius,unappendiculatus,-999,-999,Aves,Casuariiformes,Casuariidae,Casuarius,unappendiculatus,-999,Northern Cassowary,"BC Birds - Manik, H., 2011"
Aves,-999,-999,Casuarius,unappendiculatus,-999,-999,Aves,Casuariiformes,Casuariidae,Casuarius,unappendiculatus,-999,Northern Cassowary,"BC Birds - Manik, H., 2011"
Aves,-999,-999,Casuarius,unappendiculatus,-999,-999,Aves,Casuariiformes,Casuariidae,Casuarius,unappendiculatus,-999,Northern Cassowary,"BC Birds - Dickison, M.R., 2007"
Aves,-999,-999,Dromaius,novaehollandiae,-999,-999,Aves,Casuariiformes,Dromaiidae,Dromaius,novaehollandiae,-999,Emu,"Dunning, 1992"
Aves,-999,-999,Dromaius,novaehollandiae,-999,-999,Aves,Casuariiformes,Dromaiidae,Dromaius,novaehollandiae,-999,Emu,"Dunning, 1992"
Aves,-999,-999,Dromaius,novaehollandiae,-999,-999,Aves,Casuariiformes,Dromaiidae,Dromaius,novaehollandiae,-999,Emu,"Dunning, 1992"
Aves,-999,-999,Dromaius,novaehollandiae,-999,-999,Aves,Casuariiformes,Dromaiidae,Dromaius,novaehollandiae,-999,Emu,"Dunning, 1992"
Aves,-999,-999,Dromaius,novaehollandiae,-999,Emu,Aves,Casuariiformes,Dromaiidae,Dromaius,novaehollandiae,-999,Emu,"Szekely, Lislevand, and Figuerola, 2007"
Aves,Struthioniformes,Dromaiidae,Dromaius,novaehollandiae,-999,Emu,Aves,Casuariiformes,Dromaiidae,Dromaius,novaehollandiae,-999,Emu,"de Magalhaes and Costa, 2009"
Aves,Struthioniformes,Casuaridae,Dromaius,novaehollandiae,-999,-999,Aves,Casuariiformes,Dromaiidae,Dromaius,novaehollandiae,-999,Emu,"Ricklefs, 2010b"
Aves,-999,-999,Dromaius,novaehollandiae,-999,-999,Aves,Casuariiformes,Dromaiidae,Dromaius,novaehollandiae,-999,Emu,"Bennett, 1986"
Aves,-999,-999,Dromaeus,novaehollandiae,-999,-999,Aves,Casuariiformes,Dromaiidae,Dromaius,novaehollandiae,-999,Emu,"Dyke and Kaiser, 2010"
Aves,-999,-999,Dromaius,novaehollandiae,-999,-999,Aves,Casuariiformes,Dromaiidae,Dromaius,novaehollandiae,-999,Emu,"Werner and Griebeler, 2012"
Aves,-999,-999,Dromaius,novaehollandiae,-999,-999,Aves,Casuariiformes,Dromaiidae,Dromaius,novaehollandiae,-999,Emu,"Werner and Griebeler, 2013"
Aves,-999,-999,Dromaius,novaehollandiae,-999,-999,Aves,Casuariiformes,Dromaiidae,Dromaius,novaehollandiae,-999,Emu,"Carey, J.R. and D.S. Judge, 2002"
Aves,-999,-999,Dromaius,n,-999,-999,Aves,Casuariiformes,Dromaiidae,Dromaius,novaehollandiae,-999,Emu,"Carey, J.R. and D.S. Judge, 2002"
Aves,-999,-999,Dromaius,novaehollandiae,-999,-999,Aves,Casuariiformes,Dromaiidae,Dromaius,novaehollandiae,-999,Emu,"Dickison, M.R., 2007"
Aves,-999,-999,Dromaius,novaehollandiae,-999,-999,Aves,Casuariiformes,Dromaiidae,Dromaius,novaehollandiae,-999,Emu,"Dickison, M.R., 2007"
Aves,-999,-999,Dromaius,novaehollandiae,-999,-999,Aves,Casuariiformes,Dromaiidae,Dromaius,novaehollandiae,-999,Emu,"Carey, C., Rahn, H., Parisi, P., 1980"
Aves,-999,-999,Dromaius,novaehollandiae,-999,-999,Aves,Casuariiformes,Dromaiidae,Dromaius,novaehollandiae,-999,Emu,"Dickison, M.R., 2007"
Aves,-999,-999,Dromaius,novaehollandiae,-999,-999,Aves,Casuariiformes,Dromaiidae,Dromaius,novaehollandiae,-999,Emu,"Dickison, M.R., 2007"
Aves,-999,-999,Dromaius,novaehollandiae,-999,-999,Aves,Casuariiformes,Dromaiidae,Dromaius,novaehollandiae,-999,Emu,"Davies, S.J.J.F., 2002"
Aves,-999,-999,Dromaius,novaehollandiae,-999,-999,Aves,Casuariiformes,Dromaiidae,Dromaius,novaehollandiae,-999,Emu,"Davies, S.J.J.F., 2002"
Aves,-999,-999,Dromaius,novaehollandiae,-999,-999,Aves,Casuariiformes,Dromaiidae,Dromaius,novaehollandiae,-999,Emu,"Davies, S.J.J.F., 2002"
Aves,-999,-999,Dromaius,novaehollandiae,-999,-999,Aves,Casuariiformes,Dromaiidae,Dromaius,novaehollandiae,-999,Emu,"Dickison, M.R., 2007"
Aves,-999,-999,Dromaius,novaehollandiae,-999,-999,Aves,Casuariiformes,Dromaiidae,Dromaius,novaehollandiae,-999,Emu,"Dickison, M.R., 2007"
Aves,-999,-999,Dromaius,novaehollandiae,-999,-999,Aves,Casuariiformes,Dromaiidae,Dromaius,novaehollandiae,-999,Emu,"Davies, S.J.J.F., 2002"
Aves,-999,-999,Dromaius,novaehollandiae,-999,-999,Aves,Casuariiformes,Dromaiidae,Dromaius,novaehollandiae,-999,Emu,"Davies, S.J.J.F., 2002"
Aves,-999,-999,Dromaius,novaehollandiae,-999,-999,Aves,Casuariiformes,Dromaiidae,Dromaius,novaehollandiae,-999,Emu,"Davies, S.J.J.F., 2002"
Aves,-999,-999,Dromaius,novaehollandiae,-999,-999,Aves,Casuariiformes,Dromaiidae,Dromaius,novaehollandiae,-999,Emu,"Dickison, M.R., 2007"
Aves,-999,-999,Dromaius,novaehollandiae,-999,-999,Aves,Casuariiformes,Dromaiidae,Dromaius,novaehollandiae,-999,Emu,"Davies, S.J.J.F., 2002"
Aves,-999,-999,Dromaius,novaehollandiae,-999,-999,Aves,Casuariiformes,Dromaiidae,Dromaius,novaehollandiae,-999,Emu,"Davies, S.J.J.F., 2002"
Aves,-999,-999,Dromaius,novaehollandiae,-999,-999,Aves,Casuariiformes,Dromaiidae,Dromaius,novaehollandiae,-999,Emu,"Davies, S.J.J.F., 2002"
Aves,-999,-999,Dromaius,novaehollandiae,-999,-999,Aves,Casuariiformes,Dromaiidae,Dromaius,novaehollandiae,-999,Emu,"Iwaniuk, A.N., Nelson, J.E., 2002"
Aves,-999,-999,Dromaius,novaehollandiae,-999,-999,Aves,Casuariiformes,Dromaiidae,Dromaius,novaehollandiae,-999,Emu,"Wasser, D.E. and P.W. Sherman, 2010"
Aves,-999,-999,Aethia,cristatella,-999,-999,Aves,Charadriiformes,Alcidae,Aethia,cristatella,-999,Crested Auklet,"Dunning, 1992"
Aves,-999,-999,Aethia,cristatella,-999,-999,Aves,Charadriiformes,Alcidae,Aethia,cristatella,-999,Crested Auklet,"Dunning, 1992"
Aves,-999,-999,Aethia,cristatella,-999,-999,Aves,Charadriiformes,Alcidae,Aethia,cristatella,-999,Crested Auklet,"Dunning, 1992"
Aves,-999,-999,Aethia,cristatella,-999,-999,Aves,Charadriiformes,Alcidae,Aethia,cristatella,-999,Crested Auklet,"Dunning, 1992"
Aves,-999,-999,Aethia,cristatella,-999,Crested Auklet,Aves,Charadriiformes,Alcidae,Aethia,cristatella,-999,Crested Auklet,"Szekely, Lislevand, and Figuerola, 2007"
Aves,Ciconiiformes,Alcidae,Aethia,cristatella,-999,Crested auklet,Aves,Charadriiformes,Alcidae,Aethia,cristatella,-999,Crested Auklet,"de Magalhaes and Costa, 2009"
Aves,-999,-999,Aethia,cristatella,-999,-999,Aves,Charadriiformes,Alcidae,Aethia,cristatella,-999,Crested Auklet,"Bennett, 1986"
Aves,Charadriiformes,Alcidae,Aethia,cristatella,-999,Crested Auklet,Aves,Charadriiformes,Alcidae,Aethia,cristatella,-999,Crested Auklet,"Lutmerding, J.A. and A.S. Love, 2013"
Aves,-999,-999,Aethia,cristatella,-999,-999,Aves,Charadriiformes,Alcidae,Aethia,cristatella,-999,Crested Auklet,"Carey, J.R. and D.S. Judge, 2002"
Aves,-999,-999,Aethia,cristatella,-999,-999,Aves,Charadriiformes,Alcidae,Aethia,cristatella,-999,Crested Auklet,"Jones, I.L., 1993"
Aves,-999,-999,Aethia,cristatella,-999,-999,Aves,Charadriiformes,Alcidae,Aethia,cristatella,-999,Crested Auklet,"Wasser, D.E. and P.W. Sherman, 2010"
Aves,-999,-999,Aethia,cristatella,-999,-999,Aves,Charadriiformes,Alcidae,Aethia,cristatella,-999,Crested Auklet,"Wasser, D.E. and P.W. Sherman, 2010"
Aves,-999,-999,Aethia,psittacula,-999,-999,Aves,Charadriiformes,Alcidae,Aethia,psittacula,-999,Parakeet Auklet,"Dunning, 1992"
Aves,-999,-999,Aethia,psittacula,-999,-999,Aves,Charadriiformes,Alcidae,Aethia,psittacula,-999,Parakeet Auklet,"Dunning, 1992"
Aves,-999,-999,Aethia,psittacula,-999,-999,Aves,Charadriiformes,Alcidae,Aethia,psittacula,-999,Parakeet Auklet,"Dunning, 1992"
Aves,-999,-999,Cyclorrhynchus,psittacula,-999,Parakeet Auklet,Aves,Charadriiformes,Alcidae,Aethia,psittacula,-999,Parakeet Auklet,"Szekely, Lislevand, and Figuerola, 2007"
Aves,-999,-999,Cyclorrhynchus,psittacula,-999,-999,Aves,Charadriiformes,Alcidae,Aethia,psittacula,-999,Parakeet Auklet,"Bennett, 1986"
Aves,-999,-999,Aethia,psittacula,-999,-999,Aves,Charadriiformes,Alcidae,Aethia,psittacula,-999,Parakeet Auklet,"Jones, I.L., Konyukhov, N.B., Williams, J.C., et al, 2001"
Aves,-999,-999,Aethia,psittacula,-999,-999,Aves,Charadriiformes,Alcidae,Aethia,psittacula,-999,Parakeet Auklet,"Jones, I.L., Konyukhov, N.B., Williams, J.C., et al, 2001"
Aves,-999,-999,Aethia,psittacula,-999,-999,Aves,Charadriiformes,Alcidae,Aethia,psittacula,-999,Parakeet Auklet,"Jones, I.L., Konyukhov, N.B., Williams, J.C., et al, 2001"
Aves,-999,-999,Aethia,psittacula,-999,-999,Aves,Charadriiformes,Alcidae,Aethia,psittacula,-999,Parakeet Auklet,"Jones, I.L., Konyukhov, N.B., Williams, J.C., et al, 2001"
Aves,-999,-999,Aethia,pusilla,-999,-999,Aves,Charadriiformes,Alcidae,Aethia,pusilla,-999,Least Auklet,"Dunning, 1992"
Aves,-999,-999,Aethia,pusilla,-999,-999,Aves,Charadriiformes,Alcidae,Aethia,pusilla,-999,Least Auklet,"Dunning, 1992"
Aves,-999,-999,Aethia,pusilla,-999,Least Auklet,Aves,Charadriiformes,Alcidae,Aethia,pusilla,-999,Least Auklet,"Szekely, Lislevand, and Figuerola, 2007"
Aves,Ciconiiformes,Alcidae,Aethia,pusilla,-999,Least auklet,Aves,Charadriiformes,Alcidae,Aethia,pusilla,-999,Least Auklet,"de Magalhaes and Costa, 2009"
Aves,-999,-999,Aethia,pusilla,-999,-999,Aves,Charadriiformes,Alcidae,Aethia,pusilla,-999,Least Auklet,"Bennett, 1986"
Aves,Charadriiformes,Alcidae,Aethia,pusilla,-999,Least Auklet,Aves,Charadriiformes,Alcidae,Aethia,pusilla,-999,Least Auklet,"Lutmerding, J.A. and A.S. Love, 2013"
Aves,-999,-999,Aethia,pusilla,-999,-999,Aves,Charadriiformes,Alcidae,Aethia,pusilla,-999,Least Auklet,"Carey, J.R. and D.S. Judge, 2002"
Aves,-999,-999,Aethia,pusilla,-999,-999,Aves,Charadriiformes,Alcidae,Aethia,pusilla,-999,Least Auklet,"Bond, A.L., Jones, I.L., Seneviratne, S., 2013"
Aves,-999,-999,Aethia,pusilla,-999,-999,Aves,Charadriiformes,Alcidae,Aethia,pusilla,-999,Least Auklet,"Bond, A.L., Jones, I.L., Seneviratne, S., 2013"
Aves,-999,-999,Aethia,pusilla,-999,-999,Aves,Charadriiformes,Alcidae,Aethia,pusilla,-999,Least Auklet,"Bond, A.L., Jones, I.L., Seneviratne, S., 2013"
Aves,-999,-999,Aethia,pusilla,-999,-999,Aves,Charadriiformes,Alcidae,Aethia,pusilla,-999,Least Auklet,"Wasser, D.E. and P.W. Sherman, 2010"
Aves,-999,-999,Aethia,pusilla,-999,-999,Aves,Charadriiformes,Alcidae,Aethia,pusilla,-999,Least Auklet,"Wasser, D.E. and P.W. Sherman, 2010"
Aves,-999,-999,Aethia,pygmaea,-999,-999,Aves,Charadriiformes,Alcidae,Aethia,pygmaea,-999,Whiskered Auklet,"Dunning, 1992"
Aves,-999,-999,Aethia,pygmaea,-999,Whiskered Auklet,Aves,Charadriiformes,Alcidae,Aethia,pygmaea,-999,Whiskered Auklet,"Szekely, Lislevand, and Figuerola, 2007"
Aves,Ciconiiformes,Alcidae,Aethia,pygmaea,-999,Whiskered auklet,Aves,Charadriiformes,Alcidae,Aethia,pygmaea,-999,Whiskered Auklet,"de Magalhaes and Costa, 2009"
Aves,-999,-999,Aethia,pygmaea,-999,-999,Aves,Charadriiformes,Alcidae,Aethia,pygmaea,-999,Whiskered Auklet,"Bennett, 1986"
Aves,Charadriiformes,Alcidae,Aethia,pygmaea,-999,Whiskered Auklet,Aves,Charadriiformes,Alcidae,Aethia,pygmaea,-999,Whiskered Auklet,"Lutmerding, J.A. and A.S. Love, 2013"
Aves,-999,-999,Aethia,pygmaea,-999,-999,Aves,Charadriiformes,Alcidae,Aethia,pygmaea,-999,Whiskered Auklet,"Byrd, G.V., Williams, J.C., 1993"
Aves,-999,-999,Aethia,pygmaea,-999,-999,Aves,Charadriiformes,Alcidae,Aethia,pygmaea,-999,Whiskered Auklet,"Byrd, G.V., Williams, J.C., 1993"
Aves,-999,-999,Aethia,pygmaea,-999,-999,Aves,Charadriiformes,Alcidae,Aethia,pygmaea,-999,Whiskered Auklet,"Byrd, G.V., Williams, J.C., 1993"
Aves,-999,-999,Aethia,pygmaea,-999,-999,Aves,Charadriiformes,Alcidae,Aethia,pygmaea,-999,Whiskered Auklet,"Byrd, G.V., Williams, J.C., 1993"
Aves,-999,-999,Aethia,pygmaea,-999,-999,Aves,Charadriiformes,Alcidae,Aethia,pygmaea,-999,Whiskered Auklet,"Byrd, G.V., Williams, J.C., 1993"
Aves,-999,-999,Aethia,pygmaea,-999,-999,Aves,Charadriiformes,Alcidae,Aethia,pygmaea,-999,Whiskered Auklet,"Byrd, G.V., Williams, J.C., 1993"
Aves,-999,-999,Aethia,pygmaea,-999,-999,Aves,Charadriiformes,Alcidae,Aethia,pygmaea,-999,Whiskered Auklet,"Byrd, G.V., Williams, J.C., 1993"
Aves,-999,-999,Aethia,pygmaea,-999,-999,Aves,Charadriiformes,Alcidae,Aethia,pygmaea,-999,Whiskered Auklet,"Byrd, G.V., Williams, J.C., 1993"
Aves,-999,-999,Aethia,pygmaea,-999,-999,Aves,Charadriiformes,Alcidae,Aethia,pygmaea,-999,Whiskered Auklet,"Byrd, G.V., Williams, J.C., 1993"
Aves,-999,-999,Aethia,pygmaea,-999,-999,Aves,Charadriiformes,Alcidae,Aethia,pygmaea,-999,Whiskered Auklet,"Byrd, G.V., Williams, J.C., 1993"
Aves,-999,-999,Aethia,pygmaea,-999,-999,Aves,Charadriiformes,Alcidae,Aethia,pygmaea,-999,Whiskered Auklet,"Byrd, G.V., Williams, J.C., 1993"
Aves,-999,-999,Aethia,pygmaea,-999,-999,Aves,Charadriiformes,Alcidae,Aethia,pygmaea,-999,Whiskered Auklet,"Byrd, G.V., Williams, J.C., 1993"
Aves,-999,-999,Aethia,pygmaea,-999,-999,Aves,Charadriiformes,Alcidae,Aethia,pygmaea,-999,Whiskered Auklet,"Byrd, G.V., Williams, J.C., 1993"
Aves,-999,-999,Aethia,pygmaea,-999,-999,Aves,Charadriiformes,Alcidae,Aethia,pygmaea,-999,Whiskered Auklet,"Byrd, G.V., Williams, J.C., 1993"
Aves,-999,-999,Aethia,pygmaea,-999,-999,Aves,Charadriiformes,Alcidae,Aethia,pygmaea,-999,Whiskered Auklet,"Byrd, G.V., Williams, J.C., 1993"
Aves,-999,-999,Alca,torda,-999,-999,Aves,Charadriiformes,Alcidae,Alca,torda,-999,Razorbill,"Dunning, 1992"
Aves,-999,-999,Alca,torda,-999,-999,Aves,Charadriiformes,Alcidae,Alca,torda,-999,Razorbill,"Dunning, 1992"
Aves,-999,-999,Alca,torda,-999,Razorbill,Aves,Charadriiformes,Alcidae,Alca,torda,-999,Razorbill,"Szekely, Lislevand, and Figuerola, 2007"
Aves,Ciconiiformes,Alcidae,Alca,torda,-999,Razorbill,Aves,Charadriiformes,Alcidae,Alca,torda,-999,Razorbill,"de Magalhaes and Costa, 2009"
Aves,-999,-999,Alca,torda,-999,-999,Aves,Charadriiformes,Alcidae,Alca,torda,-999,Razorbill,"Bennett, 1986"
Aves,Charadriiformes,Alcidae,Alca,torda,-999,Razorbill,Aves,Charadriiformes,Alcidae,Alca,torda,-999,Razorbill,"Lutmerding, J.A. and A.S. Love, 2013"
Aves,-999,-999,Alca,torda,-999,-999,Aves,Charadriiformes,Alcidae,Alca,torda,-999,Razorbill,"Fransson, T., Kolehmainen, T., Kroon, C. et al., 2010"
Aves,-999,-999,Alca,torda,-999,-999,Aves,Charadriiformes,Alcidae,Alca,torda,-999,Razorbill,"Carey, J.R. and D.S. Judge, 2002"
Aves,-999,-999,Alca,torda,-999,-999,Aves,Charadriiformes,Alcidae,Alca,torda,-999,Razorbill,"Carey, J.R. and D.S. Judge, 2002"
Aves,-999,-999,Alca,torda,-999,-999,Aves,Charadriiformes,Alcidae,Alca,torda,-999,Razorbill,"Carey, C., Rahn, H., Parisi, P., 1980"
Aves,-999,-999,Alca,torda,-999,-999,Aves,Charadriiformes,Alcidae,Alca,torda,-999,Razorbill,"Lavers, J., Hipfner, M., Chapdelaine, G., et al, 2009"
Aves,-999,-999,Alca,torda,-999,-999,Aves,Charadriiformes,Alcidae,Alca,torda,-999,Razorbill,"Wasser, D.E. and P.W. Sherman, 2010"
