Species,Variable,Value,Source,Team,Year,Pick
Callithrix pygmaea,Neocortex_laminae_2_6_Vol.mm3,1915,Frahm_etal_1982_Table2,Selected_collection,1982,17
Cebus albifrons,Neocortex_Vol.mm3,46429,Frahm_etal_1982_Table2,Selected_collection,1982,17
Cebus albifrons,Neocortex_white_matter_Vol.mm3,15799,Frahm_etal_1982_Table2,Selected_collection,1982,17
Cebus albifrons,Neocortex_grey_matter_Vol.mm3,30630,Frahm_etal_1982_Table2,Selected_collection,1982,17
Cebus albifrons,Neocortex_lamina_1_Vol.mm3,3607,Frahm_etal_1982_Table2,Selected_collection,1982,17
Cebus albifrons,Neocortex_laminae_2_6_Vol.mm3,27023,Frahm_etal_1982_Table2,Selected_collection,1982,17
Aotus trivirgatus,Neocortex_Vol.mm3,9950,Frahm_etal_1982_Table2,Selected_collection,1982,17
Aotus trivirgatus,Neocortex_white_matter_Vol.mm3,2174,Frahm_etal_1982_Table2,Selected_collection,1982,17
Aotus trivirgatus,Neocortex_grey_matter_Vol.mm3,7776,Frahm_etal_1982_Table2,Selected_collection,1982,17
Aotus trivirgatus,Neocortex_lamina_1_Vol.mm3,1039,Frahm_etal_1982_Table2,Selected_collection,1982,17
Aotus trivirgatus,Neocortex_laminae_2_6_Vol.mm3,6737,Frahm_etal_1982_Table2,Selected_collection,1982,17
Saimiri sciureus,Neocortex_Vol.mm3,15541,Frahm_etal_1982_Table2,Selected_collection,1982,17
Saimiri sciureus,Neocortex_white_matter_Vol.mm3,3710,Frahm_etal_1982_Table2,Selected_collection,1982,17
Saimiri sciureus,Neocortex_grey_matter_Vol.mm3,11832,Frahm_etal_1982_Table2,Selected_collection,1982,17
Saimiri sciureus,Neocortex_lamina_1_Vol.mm3,1275,Frahm_etal_1982_Table2,Selected_collection,1982,17
Saimiri sciureus,Neocortex_laminae_2_6_Vol.mm3,10557,Frahm_etal_1982_Table2,Selected_collection,1982,17
Alouatta seniculus,Neocortex_Vol.mm3,31660,Frahm_etal_1982_Table2,Selected_collection,1982,17
Alouatta seniculus,Neocortex_white_matter_Vol.mm3,9869,Frahm_etal_1982_Table2,Selected_collection,1982,17
Alouatta seniculus,Neocortex_grey_matter_Vol.mm3,21791,Frahm_etal_1982_Table2,Selected_collection,1982,17
Alouatta seniculus,Neocortex_lamina_1_Vol.mm3,2918,Frahm_etal_1982_Table2,Selected_collection,1982,17
Alouatta seniculus,Neocortex_laminae_2_6_Vol.mm3,18874,Frahm_etal_1982_Table2,Selected_collection,1982,17
Lagothrix lagothricha,Neocortex_Vol.mm3,65873,Frahm_etal_1982_Table2,Selected_collection,1982,17
Lagothrix lagothricha,Neocortex_white_matter_Vol.mm3,16727,Frahm_etal_1982_Table2,Selected_collection,1982,17
Lagothrix lagothricha,Neocortex_grey_matter_Vol.mm3,49147,Frahm_etal_1982_Table2,Selected_collection,1982,17
Lagothrix lagothricha,Neocortex_lamina_1_Vol.mm3,7664,Frahm_etal_1982_Table2,Selected_collection,1982,17
Lagothrix lagothricha,Neocortex_laminae_2_6_Vol.mm3,41483,Frahm_etal_1982_Table2,Selected_collection,1982,17
Papio anubis,Neocortex_Vol.mm3,140142,Frahm_etal_1982_Table2,Selected_collection,1982,17
Papio anubis,Neocortex_white_matter_Vol.mm3,54416,Frahm_etal_1982_Table2,Selected_collection,1982,17
Papio anubis,Neocortex_grey_matter_Vol.mm3,85726,Frahm_etal_1982_Table2,Selected_collection,1982,17
Papio anubis,Neocortex_lamina_1_Vol.mm3,10642,Frahm_etal_1982_Table2,Selected_collection,1982,17
Papio anubis,Neocortex_laminae_2_6_Vol.mm3,75084,Frahm_etal_1982_Table2,Selected_collection,1982,17
Cercopithecus ascanius,Neocortex_Vol.mm3,45166,Frahm_etal_1982_Table2,Selected_collection,1982,17
Cercopithecus ascanius,Neocortex_white_matter_Vol.mm3,13052,Frahm_etal_1982_Table2,Selected_collection,1982,17
Cercopithecus ascanius,Neocortex_grey_matter_Vol.mm3,32114,Frahm_etal_1982_Table2,Selected_collection,1982,17
Cercopithecus ascanius,Neocortex_lamina_1_Vol.mm3,4009,Frahm_etal_1982_Table2,Selected_collection,1982,17
Cercopithecus ascanius,Neocortex_laminae_2_6_Vol.mm3,28104,Frahm_etal_1982_Table2,Selected_collection,1982,17
Piliocolobus badius,Neocortex_Vol.mm3,50906,Frahm_etal_1982_Table2,Selected_collection,1982,17
Piliocolobus badius,Neocortex_white_matter_Vol.mm3,14331,Frahm_etal_1982_Table2,Selected_collection,1982,17
Piliocolobus badius,Neocortex_grey_matter_Vol.mm3,36575,Frahm_etal_1982_Table2,Selected_collection,1982,17
Piliocolobus badius,Neocortex_lamina_1_Vol.mm3,5130,Frahm_etal_1982_Table2,Selected_collection,1982,17
Piliocolobus badius,Neocortex_laminae_2_6_Vol.mm3,31444,Frahm_etal_1982_Table2,Selected_collection,1982,17
Hylobates lar,Neocortex_Vol.mm3,65800,Frahm_etal_1982_Table2,Selected_collection,1982,17
Hylobates lar,Neocortex_white_matter_Vol.mm3,19154,Frahm_etal_1982_Table2,Selected_collection,1982,17
Hylobates lar,Neocortex_grey_matter_Vol.mm3,46646,Frahm_etal_1982_Table2,Selected_collection,1982,17
Hylobates lar,Neocortex_lamina_1_Vol.mm3,6279,Frahm_etal_1982_Table2,Selected_collection,1982,17
Hylobates lar,Neocortex_laminae_2_6_Vol.mm3,40367,Frahm_etal_1982_Table2,Selected_collection,1982,17
Pan troglodytes,Neocortex_Vol.mm3,291592,Frahm_etal_1982_Table2,Selected_collection,1982,17
Pan troglodytes,Neocortex_white_matter_Vol.mm3,118996,Frahm_etal_1982_Table2,Selected_collection,1982,17
Pan troglodytes,Neocortex_grey_matter_Vol.mm3,172597,Frahm_etal_1982_Table2,Selected_collection,1982,17
Pan troglodytes,Neocortex_lamina_1_Vol.mm3,21960,Frahm_etal_1982_Table2,Selected_collection,1982,17
Pan troglodytes,Neocortex_laminae_2_6_Vol.mm3,150637,Frahm_etal_1982_Table2,Selected_collection,1982,17
Homo sapiens,Neocortex_Vol.mm3,1006525,Frahm_etal_1982_Table2,Selected_collection,1982,17
Homo sapiens,Neocortex_white_matter_Vol.mm3,421819,Frahm_etal_1982_Table2,Selected_collection,1982,17
Homo sapiens,Neocortex_grey_matter_Vol.mm3,584706,Frahm_etal_1982_Table2,Selected_collection,1982,17
Homo sapiens,Neocortex_lamina_1_Vol.mm3,75316,Frahm_etal_1982_Table2,Selected_collection,1982,17
Homo sapiens,Neocortex_laminae_2_6_Vol.mm3,509391,Frahm_etal_1982_Table2,Selected_collection,1982,17
Alouatta seniculus,Area_striata_Vol.mm3,2461,Frahm_etal_1984_Table1,Selected_collection,1984,18
Alouatta seniculus,Area_striata_grey_matter_Vol.mm3,1918,Frahm_etal_1984_Table1,Selected_collection,1984,18
Alouatta seniculus,Area_striata_lamina_1_Vol.mm3,220,Frahm_etal_1984_Table1,Selected_collection,1984,18
Alouatta seniculus,Area_striata_laminae_2_6_Vol.mm3,1698,Frahm_etal_1984_Table1,Selected_collection,1984,18
Alouatta seniculus,Area_striata_white_matter_Vol.mm3,543,Frahm_etal_1984_Table1,Selected_collection,1984,18
Aotus trivirgatus,Area_striata_Vol.mm3,1203,Frahm_etal_1984_Table1,Selected_collection,1984,18
Aotus trivirgatus,Area_striata_grey_matter_Vol.mm3,996,Frahm_etal_1984_Table1,Selected_collection,1984,18
Aotus trivirgatus,Area_striata_lamina_1_Vol.mm3,113,Frahm_etal_1984_Table1,Selected_collection,1984,18
Aotus trivirgatus,Area_striata_laminae_2_6_Vol.mm3,883,Frahm_etal_1984_Table1,Selected_collection,1984,18
Aotus trivirgatus,Area_striata_white_matter_Vol.mm3,207,Frahm_etal_1984_Table1,Selected_collection,1984,18
Ateles geoffroyi,Area_striata_Vol.mm3,4738,Frahm_etal_1984_Table1,Selected_collection,1984,18
Ateles geoffroyi,Area_striata_grey_matter_Vol.mm3,3753,Frahm_etal_1984_Table1,Selected_collection,1984,18
Ateles geoffroyi,Area_striata_white_matter_Vol.mm3,985,Frahm_etal_1984_Table1,Selected_collection,1984,18
Avahi laniger,Area_striata_Vol.mm3,542,Frahm_etal_1984_Table1,Selected_collection,1984,18
Avahi laniger,Area_striata_grey_matter_Vol.mm3,475,Frahm_etal_1984_Table1,Selected_collection,1984,18
Avahi laniger,Area_striata_white_matter_Vol.mm3,66.5,Frahm_etal_1984_Table1,Selected_collection,1984,18
Avahi occidentalis,Area_striata_Vol.mm3,527,Frahm_etal_1984_Table1,Selected_collection,1984,18
Avahi occidentalis,Area_striata_grey_matter_Vol.mm3,450,Frahm_etal_1984_Table1,Selected_collection,1984,18
Avahi occidentalis,Area_striata_lamina_1_Vol.mm3,64.6,Frahm_etal_1984_Table1,Selected_collection,1984,18
Avahi occidentalis,Area_striata_laminae_2_6_Vol.mm3,385,Frahm_etal_1984_Table1,Selected_collection,1984,18
Avahi occidentalis,Area_striata_white_matter_Vol.mm3,77.2,Frahm_etal_1984_Table1,Selected_collection,1984,18
Callicebus moloch,Area_striata_Vol.mm3,1524,Frahm_etal_1984_Table1,Selected_collection,1984,18
Callicebus moloch,Area_striata_grey_matter_Vol.mm3,1201,Frahm_etal_1984_Table1,Selected_collection,1984,18
Callicebus moloch,Area_striata_white_matter_Vol.mm3,324,Frahm_etal_1984_Table1,Selected_collection,1984,18
Callithrix jacchus,Area_striata_Vol.mm3,685,Frahm_etal_1984_Table1,Selected_collection,1984,18
Callithrix jacchus,Area_striata_grey_matter_Vol.mm3,566,Frahm_etal_1984_Table1,Selected_collection,1984,18
Callithrix jacchus,Area_striata_lamina_1_Vol.mm3,57.8,Frahm_etal_1984_Table1,Selected_collection,1984,18
Callithrix jacchus,Area_striata_laminae_2_6_Vol.mm3,508,Frahm_etal_1984_Table1,Selected_collection,1984,18
Callithrix jacchus,Area_striata_white_matter_Vol.mm3,119,Frahm_etal_1984_Table1,Selected_collection,1984,18
Callithrix pygmaea,Area_striata_Vol.mm3,415,Frahm_etal_1984_Table1,Selected_collection,1984,18
Callithrix pygmaea,Area_striata_grey_matter_Vol.mm3,363,Frahm_etal_1984_Table1,Selected_collection,1984,18
Callithrix pygmaea,Area_striata_lamina_1_Vol.mm3,29.7,Frahm_etal_1984_Table1,Selected_collection,1984,18
Callithrix pygmaea,Area_striata_laminae_2_6_Vol.mm3,334,Frahm_etal_1984_Table1,Selected_collection,1984,18
Callithrix pygmaea,Area_striata_white_matter_Vol.mm3,51.4,Frahm_etal_1984_Table1,Selected_collection,1984,18
Cebus albifrons,Area_striata_Vol.mm3,4703,Frahm_etal_1984_Table1,Selected_collection,1984,18
Cebus albifrons,Area_striata_grey_matter_Vol.mm3,3764,Frahm_etal_1984_Table1,Selected_collection,1984,18
Cebus albifrons,Area_striata_lamina_1_Vol.mm3,365,Frahm_etal_1984_Table1,Selected_collection,1984,18
Cebus albifrons,Area_striata_laminae_2_6_Vol.mm3,3399,Frahm_etal_1984_Table1,Selected_collection,1984,18
Cebus albifrons,Area_striata_white_matter_Vol.mm3,939,Frahm_etal_1984_Table1,Selected_collection,1984,18
Cercopithecus ascanius,Area_striata_Vol.mm3,5106,Frahm_etal_1984_Table1,Selected_collection,1984,18
Cercopithecus ascanius,Area_striata_grey_matter_Vol.mm3,4272,Frahm_etal_1984_Table1,Selected_collection,1984,18
Cercopithecus ascanius,Area_striata_lamina_1_Vol.mm3,416,Frahm_etal_1984_Table1,Selected_collection,1984,18
Cercopithecus ascanius,Area_striata_laminae_2_6_Vol.mm3,3855,Frahm_etal_1984_Table1,Selected_collection,1984,18
Cercopithecus ascanius,Area_striata_white_matter_Vol.mm3,834,Frahm_etal_1984_Table1,Selected_collection,1984,18
Cercopithecus mitis,Area_striata_Vol.mm3,5275,Frahm_etal_1984_Table1,Selected_collection,1984,18
Cercopithecus mitis,Area_striata_grey_matter_Vol.mm3,4232,Frahm_etal_1984_Table1,Selected_collection,1984,18
Cercopithecus mitis,Area_striata_white_matter_Vol.mm3,1042,Frahm_etal_1984_Table1,Selected_collection,1984,18
Cheirogaleus major,Area_striata_Vol.mm3,477,Frahm_etal_1984_Table1,Selected_collection,1984,18
Cheirogaleus major,Area_striata_grey_matter_Vol.mm3,433,Frahm_etal_1984_Table1,Selected_collection,1984,18
Cheirogaleus major,Area_striata_white_matter_Vol.mm3,44.8,Frahm_etal_1984_Table1,Selected_collection,1984,18
Cheirogaleus medius,Area_striata_Vol.mm3,216,Frahm_etal_1984_Table1,Selected_collection,1984,18
Cheirogaleus medius,Area_striata_grey_matter_Vol.mm3,199,Frahm_etal_1984_Table1,Selected_collection,1984,18
Cheirogaleus medius,Area_striata_white_matter_Vol.mm3,17.6,Frahm_etal_1984_Table1,Selected_collection,1984,18
Daubentonia madagascariensis,Area_striata_Vol.mm3,1355,Frahm_etal_1984_Table1,Selected_collection,1984,18
Daubentonia madagascariensis,Area_striata_grey_matter_Vol.mm3,1113,Frahm_etal_1984_Table1,Selected_collection,1984,18
Daubentonia madagascariensis,Area_striata_lamina_1_Vol.mm3,189,Frahm_etal_1984_Table1,Selected_collection,1984,18
Daubentonia madagascariensis,Area_striata_laminae_2_6_Vol.mm3,923,Frahm_etal_1984_Table1,Selected_collection,1984,18
Daubentonia madagascariensis,Area_striata_white_matter_Vol.mm3,242,Frahm_etal_1984_Table1,Selected_collection,1984,18
Eulemur fulvus,Area_striata_Vol.mm3,1519,Frahm_etal_1984_Table1,Selected_collection,1984,18
Eulemur fulvus,Area_striata_grey_matter_Vol.mm3,1253,Frahm_etal_1984_Table1,Selected_collection,1984,18
Eulemur fulvus,Area_striata_lamina_1_Vol.mm3,138,Frahm_etal_1984_Table1,Selected_collection,1984,18
Eulemur fulvus,Area_striata_laminae_2_6_Vol.mm3,1114,Frahm_etal_1984_Table1,Selected_collection,1984,18
Eulemur fulvus,Area_striata_white_matter_Vol.mm3,267,Frahm_etal_1984_Table1,Selected_collection,1984,18
Galago senegalensis,Area_striata_Vol.mm3,334,Frahm_etal_1984_Table1,Selected_collection,1984,18
Galago senegalensis,Area_striata_grey_matter_Vol.mm3,301,Frahm_etal_1984_Table1,Selected_collection,1984,18
Galago senegalensis,Area_striata_white_matter_Vol.mm3,32.6,Frahm_etal_1984_Table1,Selected_collection,1984,18
Galagoides demidoff,Area_striata_Vol.mm3,237,Frahm_etal_1984_Table1,Selected_collection,1984,18
Galagoides demidoff,Area_striata_grey_matter_Vol.mm3,214,Frahm_etal_1984_Table1,Selected_collection,1984,18
Galagoides demidoff,Area_striata_lamina_1_Vol.mm3,25.6,Frahm_etal_1984_Table1,Selected_collection,1984,18
Galagoides demidoff,Area_striata_laminae_2_6_Vol.mm3,189,Frahm_etal_1984_Table1,Selected_collection,1984,18
Galagoides demidoff,Area_striata_white_matter_Vol.mm3,22.4,Frahm_etal_1984_Table1,Selected_collection,1984,18
Gorilla sp.,Area_striata_Vol.mm3,15185,Frahm_etal_1984_Table1,Selected_collection,1984,18
Gorilla sp.,Area_striata_grey_matter_Vol.mm3,12062,Frahm_etal_1984_Table1,Selected_collection,1984,18
Gorilla sp.,Area_striata_white_matter_Vol.mm3,3123,Frahm_etal_1984_Table1,Selected_collection,1984,18
Homo sapiens,Area_striata_Vol.mm3,20226,Frahm_etal_1984_Table1,Selected_collection,1984,18
Homo sapiens,Area_striata_grey_matter_Vol.mm3,14787,Frahm_etal_1984_Table1,Selected_collection,1984,18
Homo sapiens,Area_striata_lamina_1_Vol.mm3,1704,Frahm_etal_1984_Table1,Selected_collection,1984,18
Homo sapiens,Area_striata_laminae_2_6_Vol.mm3,13083,Frahm_etal_1984_Table1,Selected_collection,1984,18
Homo sapiens,Area_striata_white_matter_Vol.mm3,5439,Frahm_etal_1984_Table1,Selected_collection,1984,18
Hylobates lar,Area_striata_Vol.mm3,5750,Frahm_etal_1984_Table1,Selected_collection,1984,18
Hylobates lar,Area_striata_grey_matter_Vol.mm3,4574,Frahm_etal_1984_Table1,Selected_collection,1984,18
Hylobates lar,Area_striata_lamina_1_Vol.mm3,562,Frahm_etal_1984_Table1,Selected_collection,1984,18
Hylobates lar,Area_striata_laminae_2_6_Vol.mm3,4012,Frahm_etal_1984_Table1,Selected_collection,1984,18
Hylobates lar,Area_striata_white_matter_Vol.mm3,1176,Frahm_etal_1984_Table1,Selected_collection,1984,18
Indri indri,Area_striata_Vol.mm3,1961,Frahm_etal_1984_Table1,Selected_collection,1984,18
Indri indri,Area_striata_grey_matter_Vol.mm3,1648,Frahm_etal_1984_Table1,Selected_collection,1984,18
Indri indri,Area_striata_lamina_1_Vol.mm3,279,Frahm_etal_1984_Table1,Selected_collection,1984,18
Indri indri,Area_striata_laminae_2_6_Vol.mm3,1369,Frahm_etal_1984_Table1,Selected_collection,1984,18
Indri indri,Area_striata_white_matter_Vol.mm3,313,Frahm_etal_1984_Table1,Selected_collection,1984,18
Lagothrix lagothricha,Area_striata_Vol.mm3,6082,Frahm_etal_1984_Table1,Selected_collection,1984,18
Lagothrix lagothricha,Area_striata_grey_matter_Vol.mm3,4856,Frahm_etal_1984_Table1,Selected_collection,1984,18
Lagothrix lagothricha,Area_striata_lamina_1_Vol.mm3,604,Frahm_etal_1984_Table1,Selected_collection,1984,18
Lagothrix lagothricha,Area_striata_laminae_2_6_Vol.mm3,4252,Frahm_etal_1984_Table1,Selected_collection,1984,18
Lagothrix lagothricha,Area_striata_white_matter_Vol.mm3,1226,Frahm_etal_1984_Table1,Selected_collection,1984,18
Lepilemur ruficaudatus,Area_striata_Vol.mm3,358,Frahm_etal_1984_Table1,Selected_collection,1984,18
Lepilemur ruficaudatus,Area_striata_grey_matter_Vol.mm3,326,Frahm_etal_1984_Table1,Selected_collection,1984,18
Lepilemur ruficaudatus,Area_striata_lamina_1_Vol.mm3,52.5,Frahm_etal_1984_Table1,Selected_collection,1984,18
Lepilemur ruficaudatus,Area_striata_laminae_2_6_Vol.mm3,274,Frahm_etal_1984_Table1,Selected_collection,1984,18
Lepilemur ruficaudatus,Area_striata_white_matter_Vol.mm3,31.4,Frahm_etal_1984_Table1,Selected_collection,1984,18
Lophocebus albigena,Area_striata_Vol.mm3,6831,Frahm_etal_1984_Table1,Selected_collection,1984,18
Lophocebus albigena,Area_striata_grey_matter_Vol.mm3,5420,Frahm_etal_1984_Table1,Selected_collection,1984,18
Lophocebus albigena,Area_striata_white_matter_Vol.mm3,1411,Frahm_etal_1984_Table1,Selected_collection,1984,18
Loris tardigradus,Area_striata_Vol.mm3,588,Frahm_etal_1984_Table1,Selected_collection,1984,18
Loris tardigradus,Area_striata_grey_matter_Vol.mm3,529,Frahm_etal_1984_Table1,Selected_collection,1984,18
Loris tardigradus,Area_striata_white_matter_Vol.mm3,59.6,Frahm_etal_1984_Table1,Selected_collection,1984,18
Macaca mulatta,Area_striata_Vol.mm3,6586,Frahm_etal_1984_Table1,Selected_collection,1984,18
Macaca mulatta,Area_striata_grey_matter_Vol.mm3,5343,Frahm_etal_1984_Table1,Selected_collection,1984,18
Macaca mulatta,Area_striata_white_matter_Vol.mm3,1243,Frahm_etal_1984_Table1,Selected_collection,1984,18
Microcebus murinus,Area_striata_Vol.mm3,144,Frahm_etal_1984_Table1,Selected_collection,1984,18
Microcebus murinus,Area_striata_grey_matter_Vol.mm3,136,Frahm_etal_1984_Table1,Selected_collection,1984,18
Microcebus murinus,Area_striata_lamina_1_Vol.mm3,15,Frahm_etal_1984_Table1,Selected_collection,1984,18
Microcebus murinus,Area_striata_laminae_2_6_Vol.mm3,121,Frahm_etal_1984_Table1,Selected_collection,1984,18
Microcebus murinus,Area_striata_white_matter_Vol.mm3,8.24,Frahm_etal_1984_Table1,Selected_collection,1984,18
Miopithecus talapoin,Area_striata_Vol.mm3,3048,Frahm_etal_1984_Table1,Selected_collection,1984,18
Miopithecus talapoin,Area_striata_grey_matter_Vol.mm3,2339,Frahm_etal_1984_Table1,Selected_collection,1984,18
Miopithecus talapoin,Area_striata_white_matter_Vol.mm3,709,Frahm_etal_1984_Table1,Selected_collection,1984,18
Nycticebus coucang,Area_striata_Vol.mm3,828,Frahm_etal_1984_Table1,Selected_collection,1984,18
Nycticebus coucang,Area_striata_grey_matter_Vol.mm3,696,Frahm_etal_1984_Table1,Selected_collection,1984,18
Nycticebus coucang,Area_striata_lamina_1_Vol.mm3,93.8,Frahm_etal_1984_Table1,Selected_collection,1984,18
Nycticebus coucang,Area_striata_laminae_2_6_Vol.mm3,603,Frahm_etal_1984_Table1,Selected_collection,1984,18
Nycticebus coucang,Area_striata_white_matter_Vol.mm3,132,Frahm_etal_1984_Table1,Selected_collection,1984,18
Otolemur crassicaudatus,Area_striata_Vol.mm3,548,Frahm_etal_1984_Table1,Selected_collection,1984,18
Otolemur crassicaudatus,Area_striata_grey_matter_Vol.mm3,479,Frahm_etal_1984_Table1,Selected_collection,1984,18
Otolemur crassicaudatus,Area_striata_white_matter_Vol.mm3,68.4,Frahm_etal_1984_Table1,Selected_collection,1984,18
Pan troglodytes,Area_striata_Vol.mm3,14597,Frahm_etal_1984_Table1,Selected_collection,1984,18
Pan troglodytes,Area_striata_grey_matter_Vol.mm3,10593,Frahm_etal_1984_Table1,Selected_collection,1984,18
Pan troglodytes,Area_striata_lamina_1_Vol.mm3,1156,Frahm_etal_1984_Table1,Selected_collection,1984,18
Pan troglodytes,Area_striata_laminae_2_6_Vol.mm3,9437,Frahm_etal_1984_Table1,Selected_collection,1984,18
Pan troglodytes,Area_striata_white_matter_Vol.mm3,4004,Frahm_etal_1984_Table1,Selected_collection,1984,18
Papio anubis,Area_striata_Vol.mm3,13741,Frahm_etal_1984_Table1,Selected_collection,1984,18
Papio anubis,Area_striata_grey_matter_Vol.mm3,10001,Frahm_etal_1984_Table1,Selected_collection,1984,18
Papio anubis,Area_striata_lamina_1_Vol.mm3,919,Frahm_etal_1984_Table1,Selected_collection,1984,18
Papio anubis,Area_striata_laminae_2_6_Vol.mm3,9082,Frahm_etal_1984_Table1,Selected_collection,1984,18
Papio anubis,Area_striata_white_matter_Vol.mm3,3740,Frahm_etal_1984_Table1,Selected_collection,1984,18
Perodicticus potto,Area_striata_Vol.mm3,552,Frahm_etal_1984_Table1,Selected_collection,1984,18
Perodicticus potto,Area_striata_grey_matter_Vol.mm3,495,Frahm_etal_1984_Table1,Selected_collection,1984,18
Perodicticus potto,Area_striata_white_matter_Vol.mm3,57.7,Frahm_etal_1984_Table1,Selected_collection,1984,18
Piliocolobus badius,Area_striata_Vol.mm3,3979,Frahm_etal_1984_Table1,Selected_collection,1984,18
Piliocolobus badius,Area_striata_grey_matter_Vol.mm3,3053,Frahm_etal_1984_Table1,Selected_collection,1984,18
Piliocolobus badius,Area_striata_lamina_1_Vol.mm3,360,Frahm_etal_1984_Table1,Selected_collection,1984,18
Piliocolobus badius,Area_striata_laminae_2_6_Vol.mm3,2693,Frahm_etal_1984_Table1,Selected_collection,1984,18
Piliocolobus badius,Area_striata_white_matter_Vol.mm3,926,Frahm_etal_1984_Table1,Selected_collection,1984,18
Pithecia monachus,Area_striata_Vol.mm3,2130,Frahm_etal_1984_Table1,Selected_collection,1984,18
Pithecia monachus,Area_striata_grey_matter_Vol.mm3,1679,Frahm_etal_1984_Table1,Selected_collection,1984,18
Pithecia monachus,Area_striata_white_matter_Vol.mm3,451,Frahm_etal_1984_Table1,Selected_collection,1984,18
Propithecus verreauxi,Area_striata_Vol.mm3,1355,Frahm_etal_1984_Table1,Selected_collection,1984,18
Propithecus verreauxi,Area_striata_grey_matter_Vol.mm3,1106,Frahm_etal_1984_Table1,Selected_collection,1984,18
Propithecus verreauxi,Area_striata_lamina_1_Vol.mm3,131,Frahm_etal_1984_Table1,Selected_collection,1984,18
Propithecus verreauxi,Area_striata_laminae_2_6_Vol.mm3,974,Frahm_etal_1984_Table1,Selected_collection,1984,18
Propithecus verreauxi,Area_striata_white_matter_Vol.mm3,249,Frahm_etal_1984_Table1,Selected_collection,1984,18
Saguinus midas,Area_striata_Vol.mm3,1061,Frahm_etal_1984_Table1,Selected_collection,1984,18
Saguinus midas,Area_striata_grey_matter_Vol.mm3,841,Frahm_etal_1984_Table1,Selected_collection,1984,18
Saguinus midas,Area_striata_white_matter_Vol.mm3,220,Frahm_etal_1984_Table1,Selected_collection,1984,18
Saguinus oedipus,Area_striata_Vol.mm3,977,Frahm_etal_1984_Table1,Selected_collection,1984,18
Saguinus oedipus,Area_striata_grey_matter_Vol.mm3,807,Frahm_etal_1984_Table1,Selected_collection,1984,18
Saguinus oedipus,Area_striata_white_matter_Vol.mm3,170,Frahm_etal_1984_Table1,Selected_collection,1984,18
Saimiri sciureus,Area_striata_Vol.mm3,2326,Frahm_etal_1984_Table1,Selected_collection,1984,18
Saimiri sciureus,Area_striata_grey_matter_Vol.mm3,1884,Frahm_etal_1984_Table1,Selected_collection,1984,18
Saimiri sciureus,Area_striata_lamina_1_Vol.mm3,175,Frahm_etal_1984_Table1,Selected_collection,1984,18
Saimiri sciureus,Area_striata_laminae_2_6_Vol.mm3,1709,Frahm_etal_1984_Table1,Selected_collection,1984,18
Saimiri sciureus,Area_striata_white_matter_Vol.mm3,442,Frahm_etal_1984_Table1,Selected_collection,1984,18
Tarsius sp.,Area_striata_Vol.mm3,370,Frahm_etal_1984_Table1,Selected_collection,1984,18
Tarsius sp.,Area_striata_grey_matter_Vol.mm3,349,Frahm_etal_1984_Table1,Selected_collection,1984,18
Tarsius sp.,Area_striata_lamina_1_Vol.mm3,41.2,Frahm_etal_1984_Table1,Selected_collection,1984,18
Tarsius sp.,Area_striata_laminae_2_6_Vol.mm3,307,Frahm_etal_1984_Table1,Selected_collection,1984,18
Tarsius sp.,Area_striata_white_matter_Vol.mm3,21.3,Frahm_etal_1984_Table1,Selected_collection,1984,18
Tupaia glis,Area_striata_Vol.mm3,179,Frahm_etal_1984_Table1,Selected_collection,1984,18
Tupaia glis,Area_striata_grey_matter_Vol.mm3,169,Frahm_etal_1984_Table1,Selected_collection,1984,18
Tupaia glis,Area_striata_lamina_1_Vol.mm3,19.6,Frahm_etal_1984_Table1,Selected_collection,1984,18
Tupaia glis,Area_striata_laminae_2_6_Vol.mm3,149,Frahm_etal_1984_Table1,Selected_collection,1984,18
Tupaia glis,Area_striata_white_matter_Vol.mm3,10.2,Frahm_etal_1984_Table1,Selected_collection,1984,18
Tupaia minor,Area_striata_Vol.mm3,164,Frahm_etal_1984_Table1,Selected_collection,1984,18
Tupaia minor,Area_striata_grey_matter_Vol.mm3,152,Frahm_etal_1984_Table1,Selected_collection,1984,18
Tupaia minor,Area_striata_white_matter_Vol.mm3,12.5,Frahm_etal_1984_Table1,Selected_collection,1984,18
Urogale everetti,Area_striata_Vol.mm3,136,Frahm_etal_1984_Table1,Selected_collection,1984,18
Urogale everetti,Area_striata_grey_matter_Vol.mm3,123,Frahm_etal_1984_Table1,Selected_collection,1984,18
Urogale everetti,Area_striata_lamina_1_Vol.mm3,15.5,Frahm_etal_1984_Table1,Selected_collection,1984,18
Urogale everetti,Area_striata_laminae_2_6_Vol.mm3,108,Frahm_etal_1984_Table1,Selected_collection,1984,18
Urogale everetti,Area_striata_white_matter_Vol.mm3,12.7,Frahm_etal_1984_Table1,Selected_collection,1984,18
Varecia variegata,Area_striata_Vol.mm3,2112,Frahm_etal_1984_Table1,Selected_collection,1984,18
Varecia variegata,Area_striata_grey_matter_Vol.mm3,1745,Frahm_etal_1984_Table1,Selected_collection,1984,18
Varecia variegata,Area_striata_white_matter_Vol.mm3,367,Frahm_etal_1984_Table1,Selected_collection,1984,18
Tenrec ecaudatus,Corpus_geniculatum_laterale_Vol.mm3,1.46,Stephan_etal_1984_Table1,Selected_collection,1984,19
Setifer setosus,Corpus_geniculatum_laterale_Vol.mm3,1.05,Stephan_etal_1984_Table1,Selected_collection,1984,19
