"data_file","data_filename","candidate_script","match_type","exact_filename_match","stem_match","matched_line_numbers","context"
"Finlay_etal_2006/Finlay_etal_2006_Table6.1_source_attribution.csv","Finlay_etal_2006_Table6.1_source_attribution.csv","__merging_cortical_areas/cortical_areas_compiled.R","mentions exact filename",TRUE,TRUE,"243","242: ## FLAG: the ENTIRE Finlay 2006 source (owner decision 2026-08-25). The source-attribution audit | 243: ## (Finlay_etal_2006/Finlay_etal_2006_Table6.1_source_attribution.csv) found its traced surfaces | 244: ## systematically low for small mammals/marsupials, several rows with no citable primary, and the"
"Fobbs_etal_2011/Fobbs_etal_2011_TableS1a.csv","Fobbs_etal_2011_TableS1a.csv","Fobbs_etal_2011/Fobbs_etal_2011_TableS1a.R","mentions exact filename",TRUE,TRUE,"1;9;10","1: # Fobbs_etal_2011_TableS1a.R | 2: # || 8: # Helper  : Fobbs_etal_2011_build_snapshot.py | 9: # Snapshot: Fobbs_etal_2011_TableS1a_snapshot.xlsx, sheet ""TableS1a"" | 10: # Outputs : Fobbs_etal_2011_TableS1a.csv || 9: # Snapshot: Fobbs_etal_2011_TableS1a_snapshot.xlsx, sheet ""TableS1a"" | 10: # Outputs : Fobbs_etal_2011_TableS1a.csv | 11: #           <Item encoded>.tsv under __Public/comparative-data/"
"Fobbs_etal_2011/Fobbs_etal_2011_TableS1b.csv","Fobbs_etal_2011_TableS1b.csv","Fobbs_etal_2011/Fobbs_etal_2011_TableS1b.R","mentions exact filename",TRUE,TRUE,"1;9;10","1: # Fobbs_etal_2011_TableS1b.R | 2: # || 8: # Helper  : Fobbs_etal_2011_build_snapshot.py | 9: # Snapshot: Fobbs_etal_2011_TableS1b_snapshot.xlsx, sheet ""TableS1b"" | 10: # Outputs : Fobbs_etal_2011_TableS1b.csv || 9: # Snapshot: Fobbs_etal_2011_TableS1b_snapshot.xlsx, sheet ""TableS1b"" | 10: # Outputs : Fobbs_etal_2011_TableS1b.csv | 11: #           <Item encoded>.tsv under __Public/comparative-data/"
"Fobbs_etal_2011/Fobbs_etal_2011_TableS2.csv","Fobbs_etal_2011_TableS2.csv","Fobbs_etal_2011/Fobbs_etal_2011_TableS2.R","mentions exact filename",TRUE,TRUE,"1;9;10","1: # Fobbs_etal_2011_TableS2.R | 2: # || 8: # Helper  : Fobbs_etal_2011_build_snapshot.py | 9: # Snapshot: Fobbs_etal_2011_TableS2_snapshot.xlsx, sheet ""TableS2"" | 10: # Outputs : Fobbs_etal_2011_TableS2.csv || 9: # Snapshot: Fobbs_etal_2011_TableS2_snapshot.xlsx, sheet ""TableS2"" | 10: # Outputs : Fobbs_etal_2011_TableS2.csv | 11: #           <Item encoded>.tsv under __Public/comparative-data/"
"Fobbs_etal_2011/Fobbs_etal_2011_TableS3.csv","Fobbs_etal_2011_TableS3.csv","Fobbs_etal_2011/Fobbs_etal_2011_TableS3.R","mentions exact filename",TRUE,TRUE,"1;9;10","1: # Fobbs_etal_2011_TableS3.R | 2: # || 8: # Helper  : Fobbs_etal_2011_build_snapshot.py | 9: # Snapshot: Fobbs_etal_2011_TableS3_snapshot.xlsx, sheet ""TableS3"" | 10: # Outputs : Fobbs_etal_2011_TableS3.csv || 9: # Snapshot: Fobbs_etal_2011_TableS3_snapshot.xlsx, sheet ""TableS3"" | 10: # Outputs : Fobbs_etal_2011_TableS3.csv | 11: #           <Item encoded>.tsv under __Public/comparative-data/"
"Fobbs_etal_2011/Fobbs_etal_2011_TableS4.csv","Fobbs_etal_2011_TableS4.csv","Fobbs_etal_2011/Fobbs_etal_2011_TableS4.R","mentions exact filename",TRUE,TRUE,"1;9;10","1: # Fobbs_etal_2011_TableS4.R | 2: # || 8: # Helper  : Fobbs_etal_2011_build_snapshot.py | 9: # Snapshot: Fobbs_etal_2011_TableS4_snapshot.xlsx, sheet ""TableS4"" | 10: # Outputs : Fobbs_etal_2011_TableS4.csv || 9: # Snapshot: Fobbs_etal_2011_TableS4_snapshot.xlsx, sheet ""TableS4"" | 10: # Outputs : Fobbs_etal_2011_TableS4.csv | 11: #           <Item encoded>.tsv under __Public/comparative-data/"
"Fobbs_etal_2011/Fobbs_etal_2011_TableS5a.csv","Fobbs_etal_2011_TableS5a.csv","Fobbs_etal_2011/Fobbs_etal_2011_TableS5a.R","mentions exact filename",TRUE,TRUE,"1;9;10","1: # Fobbs_etal_2011_TableS5a.R | 2: # || 8: # Helper  : Fobbs_etal_2011_build_snapshot.py | 9: # Snapshot: Fobbs_etal_2011_TableS5a_snapshot.xlsx, sheet ""TableS5a"" | 10: # Outputs : Fobbs_etal_2011_TableS5a.csv || 9: # Snapshot: Fobbs_etal_2011_TableS5a_snapshot.xlsx, sheet ""TableS5a"" | 10: # Outputs : Fobbs_etal_2011_TableS5a.csv | 11: #           <Item encoded>.tsv under __Public/comparative-data/"
"Fobbs_etal_2011/Fobbs_etal_2011_TableS5b.csv","Fobbs_etal_2011_TableS5b.csv","Fobbs_etal_2011/Fobbs_etal_2011_TableS5b.R","mentions exact filename",TRUE,TRUE,"1;9;10","1: # Fobbs_etal_2011_TableS5b.R | 2: # || 8: # Helper  : Fobbs_etal_2011_build_snapshot.py | 9: # Snapshot: Fobbs_etal_2011_TableS5b_snapshot.xlsx, sheet ""TableS5b"" | 10: # Outputs : Fobbs_etal_2011_TableS5b.csv || 9: # Snapshot: Fobbs_etal_2011_TableS5b_snapshot.xlsx, sheet ""TableS5b"" | 10: # Outputs : Fobbs_etal_2011_TableS5b.csv | 11: #           <Item encoded>.tsv under __Public/comparative-data/"
"__merging_fossil_brain_glucose/fossil_brain_glucose_long.csv","fossil_brain_glucose_long.csv","__ShinyApp/app.R","mentions exact filename",TRUE,TRUE,"133;364","132:   cortical_layers = ""__merging_cortical_layers/cortical_layers_m1_long.csv"", | 133:   fossil_bgu = ""__merging_fossil_brain_glucose/fossil_brain_glucose_long.csv"", | 134:   gyrification = ""__merging_gyrification/gyrification_long.csv"", || 363:             ""Cortical layer thickness""), | 364:     std_fossil_bgu(GH$fossil_bgu, file.path(data_dir, ""fossil_brain_glucose_long.csv""), | 365:             ""Fossil brain glucose""),"
"Fox_Wilczynski_1986/Fox_Wilczynski_1986_TableI_snapshot.csv","Fox_Wilczynski_1986_TableI_snapshot.csv","Fox_Wilczynski_1986/Fox_Wilczynski_1986_TableI.R","mentions exact filename",TRUE,TRUE,"6","5: ## | 6: ## Input  : Fox_Wilczynski_1986_TableI_snapshot.csv (hand-transcribed, verbatim | 7: ##          copy of the printed Table I, p. 162 of the article PDF)"
"Fox_Wilczynski_1986/Fox_Wilczynski_1986_TableI.csv","Fox_Wilczynski_1986_TableI.csv","Fox_Wilczynski_1986/Fox_Wilczynski_1986_TableI.R","mentions exact filename",TRUE,TRUE,"6;8","5: ## | 6: ## Input  : Fox_Wilczynski_1986_TableI_snapshot.csv (hand-transcribed, verbatim | 7: ##          copy of the printed Table I, p. 162 of the article PDF) || 7: ##          copy of the printed Table I, p. 162 of the article PDF) | 8: ## Output : Fox_Wilczynski_1986_TableI.csv | 9: ##          __Public/comparative-data/<Item encoded>.tsv"
"Frahm_etal_1982/Frahm_etal_1982_Table2.csv","Frahm_etal_1982_Table2.csv","Frahm_etal_1982/Frahm_etal_1982_Table2.R","mentions exact filename",TRUE,TRUE,"1;22;23;48;50","1: # Frahm_etal_1982_Table2.R | 2: # || 21: # | 22: # Input  : Frahm_etal_1982_Table2_snapshot.xlsx       sheet: Table2 | 23: # Outputs: Frahm_etal_1982_Table2.csv                 one row per species (38) || 22: # Input  : Frahm_etal_1982_Table2_snapshot.xlsx       sheet: Table2 | 23: # Outputs: Frahm_etal_1982_Table2.csv                 one row per species (38) | 24: #          <DOI/PMID>.tsv in __Public/comparative-data/  named from __ReadMe.xlsx || 47: setwd(folder) | 48: snapshot_file  <- ""Frahm_etal_1982_Table2_snapshot.xlsx"" | 49: snapshot_sheet <- ""Table2"" || 49: snapshot_sheet <- ""Table2"" | 50: output_file    <- ""Frahm_etal_1982_Table2.csv"" | 51: header_rows    <- 3L   # row1 caption + row2 headers + row3 column numbers; data (and blank separators) from row 4"
"Frahm_etal_1984/reference_tables/Frahm_etal_1984_Table1_footnotes.csv","Frahm_etal_1984_Table1_footnotes.csv","Frahm_etal_1984/Frahm_etal_1984_Table2.R","mentions exact filename",TRUE,TRUE,"51","50: ## Table 2 shares the Tables 1-3 species-name footnote. | 51: footnote_file <- file.path(""reference_tables"", ""Frahm_etal_1984_Table1_footnotes.csv"") | 52: if (!file.exists(footnote_file)) {"
"Frahm_Zilles_1994/Frahm_Zilles_1994_Table1.csv","Frahm_Zilles_1994_Table1.csv","Frahm_Zilles_1994/Frahm_Zilles_1994_Table1.R","mentions exact filename",TRUE,TRUE,"1;25;26;51;52","1: # Frahm_Zilles_1994_Table1.R | 2: # || 24: # | 25: # Input  : Frahm_Zilles_1994_Table1_snapshot.xlsx   sheets: Table1, Table2 | 26: # Outputs: Frahm_Zilles_1994_Table1.csv             one row per species (48) || 25: # Input  : Frahm_Zilles_1994_Table1_snapshot.xlsx   sheets: Table1, Table2 | 26: # Outputs: Frahm_Zilles_1994_Table1.csv             one row per species (48) | 27: #          <PMID>.tsv in __Public/comparative-data/   named from __ReadMe.xlsx || 50: setwd(folder) | 51: snapshot_file <- ""Frahm_Zilles_1994_Table1_snapshot.xlsx"" | 52: output_file   <- ""Frahm_Zilles_1994_Table1.csv"" || 51: snapshot_file <- ""Frahm_Zilles_1994_Table1_snapshot.xlsx"" | 52: output_file   <- ""Frahm_Zilles_1994_Table1.csv"" | 53: header_rows   <- 2L   # caption + column header on each sheet"
"Frahm_Zilles_1994/Frahm_Zilles_1994_Table2.csv","Frahm_Zilles_1994_Table2.csv","Frahm_Zilles_1994/Frahm_Zilles_1994_Table2.R","mentions exact filename",TRUE,TRUE,"1;17;18;45","1: # Frahm_Zilles_1994_Table2.R | 2: # || 16: # | 17: # Input  : Frahm_Zilles_1994_Table2_snapshot.xlsx   sheet: Table2 | 18: # Outputs: Frahm_Zilles_1994_Table2.csv             one row per species (48) || 17: # Input  : Frahm_Zilles_1994_Table2_snapshot.xlsx   sheet: Table2 | 18: # Outputs: Frahm_Zilles_1994_Table2.csv             one row per species (48) | 19: #          <PMID>.tsv in __Public/comparative-data/ named from __ReadMe.xlsx || 44:  | 45: snapshot_file <- ""Frahm_Zilles_1994_Table2_snapshot.xlsx"" | 46: header_rows   <- 2L   # caption + column header"
"Fritsches_etal_2005/Fritsches_etal_2005_Fig2_snapshot.csv","Fritsches_etal_2005_Fig2_snapshot.csv","Fritsches_etal_2005/Fritsches_etal_2005_Fig2.R","mentions exact filename",TRUE,TRUE,"18","17: ## | 18: ## Input : Fritsches_etal_2005_Fig2_snapshot.csv | 19: ## Output: <script stem>.csv   one row per species (3)"
"Fu_etal_2013/Fu_etal_2013_Table1.csv","Fu_etal_2013_Table1.csv","Fu_etal_2013/Fu_etal_2013_Table1.R","mentions exact filename",TRUE,TRUE,"4;5","3: ## | 4: ## Input  : Fu_etal_2013_Table1.xlsx  (frozen snapshot; pre-transcribed from the article PDF) | 5: ## Output : Fu_etal_2013_Table1.csv || 4: ## Input  : Fu_etal_2013_Table1.xlsx  (frozen snapshot; pre-transcribed from the article PDF) | 5: ## Output : Fu_etal_2013_Table1.csv | 6: ##          __Public/comparative-data/<Item encoded>.tsv"
"Garwicz_etal_2009/Garwicz_etal_2009_TableS1_snapshot.csv","Garwicz_etal_2009_TableS1_snapshot.csv","Garwicz_etal_2009/Garwicz_etal_2009_TableS1.R","mentions exact filename",TRUE,TRUE,"26","25: table_name    <- ""Garwicz_etal_2009_TableS1"" | 26: snapshot_s1   <- file.path(paper_dir, ""Garwicz_etal_2009_TableS1_snapshot.csv"") | 27: snapshot_s2   <- file.path(paper_dir, ""Garwicz_etal_2009_TableS2_snapshot.csv"")"
"Garwicz_etal_2009/Garwicz_etal_2009_TableS2_snapshot.csv","Garwicz_etal_2009_TableS2_snapshot.csv","Garwicz_etal_2009/Garwicz_etal_2009_TableS1.R","mentions exact filename",TRUE,TRUE,"27","26: snapshot_s1   <- file.path(paper_dir, ""Garwicz_etal_2009_TableS1_snapshot.csv"") | 27: snapshot_s2   <- file.path(paper_dir, ""Garwicz_etal_2009_TableS2_snapshot.csv"") | 28: final_csv     <- file.path(paper_dir, paste0(table_name, "".csv""))"
"__merging_GLI/GLI_long.csv","GLI_long.csv","__ShinyApp/app.R","mentions exact filename",TRUE,TRUE,"130;358","129:   ecv        = ""__merging_endocranial_volume/endocranial_volume_long.csv"", | 130:   gli        = ""__merging_GLI/GLI_long.csv"", | 131:   cortical_areas  = ""__merging_cortical_areas/cortical_areas_long.csv"", || 357:             ""Cerebral metabolic rate""), | 358:     std_gli(GH$gli, file.path(data_dir, ""GLI_long.csv""), | 359:             ""Grey-level index""),"
"_keys/glossary.csv","glossary.csv","__merging_cellcounts/cellcounts_compiled.R","mentions exact filename",TRUE,TRUE,"371;705","370: # | 371: #     Formulae (see _keys/glossary.csv for the measure codes): | 372: #       _N.p.mg = _N.n   / (_Mass.g * 1000)   neurons per mg of tissue || 704: # ""_p.C.Brain"" (Kverkova et al. 2018 Table S1) stays annexed, deliberately: it is a STRUCTURE | 705: # fraction, not a cellular ratio, and _keys/glossary.csv defines it as a volume fraction while the | 706: # masses and counts carried here would give a mass or neuron fraction. Restoring it needs its basis"
"_keys/glossary.csv","glossary.csv","_keys/build_variable_definitions.R","mentions exact filename",TRUE,TRUE,"26;27;29;35;55;58;60;66;180;226;229;232;233;235;243;255;259;265;277;303","25: #   3. composed           - <structure expansion> + <measure-code expansion>, | 26: #                           both from glossary.csv | 27: #   4. glossary           - the label itself is a glossary term || 26: #                           both from glossary.csv | 27: #   4. glossary           - the label itself is a glossary term | 28: # || 28: # | 29: # Inputs : _keys/glossary.csv, _keys/variable_domain.csv, | 30: #          _keys/variable_catalog.csv, */*_definitions.csv, || 34: # Run from anywhere:  Rscript _keys/build_variable_definitions.R | 35: # Re-run whenever a definitions file, the glossary, or variable_domain changes; | 36: # then re-run __ShinyApp/build_data.R to bundle the result into the app. || 54: # ---- 1. the two authored keys ------------------------------------------------ | 55: glos <- rd(file.path(keys_dir, ""glossary.csv"")) | 56: dom  <- rd(file.path(keys_dir, ""variable_domain.csv"")) || 57: if (is.null(glos) || is.null(dom)) | 58:   stop(""glossary.csv and variable_domain.csv are required."") | 59: dom <- dom[!duplicated(dom$label), ] || 59: dom <- dom[!duplicated(dom$label), ] | 60: message(""glossary terms: "", nrow(glos), "" | labels: "", nrow(dom)) | 61:  || 65: # `[[` on a named character vector ERRORS on a missing name rather than | 66: # returning NULL, so every glossary read goes through these instead. | 67: gx  <- function(tbl, k) { if (!nzchar(k)) return("""") || 179: } | 180: # non-common glossary terms occurring in a label, longest first (these are what | 181: # the app turns into tooltips) || 225:   } | 226:   # pass 3a: the label's own base name is a glossary term. This runs BEFORE | 227:   # composition because a hand-written entry beats a mechanical join: composing || 228:   # `Body_Mass (g)` from its parts yields ""Body: mass in grams"", where the | 229:   # glossary says ""whole-animal body mass in grams"" and notes which merge is | 230:   # authoritative for it. || 231:   if (!nzchar(defn) && nzchar(gx(g_def, base))) { | 232:     defn <- gx(g_def, base); kind <- ""glossary_definition"" | 233:     src <- ""_keys/glossary.csv""; code <- base || 232:     defn <- gx(g_def, base); kind <- ""glossary_definition"" | 233:     src <- ""_keys/glossary.csv""; code <- base | 234:   } || 234:   } | 235:   # pass 3b: compose <structure> + <measure code> from the glossary | 236:   if (!nzchar(defn)) { || 242:       defn <- paste0(s_exp, "": "", m_exp); kind <- ""composed"" | 243:       src <- ""_keys/glossary.csv + _keys/variable_domain.csv"" | 244:     } else if (nzchar(s_exp) || nzchar(m_exp)) { || 254:         defn <- cand; kind <- ""composed_structure_only"" | 255:         src <- ""_keys/glossary.csv + _keys/variable_domain.csv"" | 256:       } || 258:   } | 259:   # pass 4: last resort - concatenate the glossary terms the label contains | 260:   tms <- terms_in(lab) || 264:       defn <- paste0(paste(ex, collapse = "", ""), if (nzchar(unit)) paste0("" ("", unit, "")"") else """") | 265:       kind <- ""composed_from_glossary""; src <- ""_keys/glossary.csv"" | 266:     } || 276:              definition = defn, definition_kind = kind, definition_source = src, | 277:              matched_code = code, glossary_terms = paste(tms, collapse = ""|""), | 278:              stringsAsFactors = FALSE) || 302: if (length(unres)) { | 303:   message(""UNRESOLVED ("", length(unres), "") - add a definition or a glossary term:"") | 304:   message(paste("" -"", unres, collapse = ""\n""))"
"__merging_gyrification/gyrification_long.csv","gyrification_long.csv","__ShinyApp/app.R","mentions exact filename",TRUE,TRUE,"134;366","133:   fossil_bgu = ""__merging_fossil_brain_glucose/fossil_brain_glucose_long.csv"", | 134:   gyrification = ""__merging_gyrification/gyrification_long.csv"", | 135:   sensory    = ""__merging_sensory/sensory_long.csv"", || 365:             ""Fossil brain glucose""), | 366:     std_gyrification(GH$gyrification, file.path(data_dir, ""gyrification_long.csv""), | 367:             ""Gyrification (GI)""),"
"Hakeem_etal_2005/Hakeem_etal_2005_Table2_snapshot.csv","Hakeem_etal_2005_Table2_snapshot.csv","Hakeem_etal_2005/Hakeem_etal_2005_Table2.R","mentions exact filename",TRUE,TRUE,"7","6: ## | 7: ## Input  : Hakeem_etal_2005_Table2_snapshot.csv (hand-transcribed, verbatim | 8: ##          copy of the printed Table 2, p. 1126 of the article PDF)"
"Hakeem_etal_2005/Hakeem_etal_2005_Table2.csv","Hakeem_etal_2005_Table2.csv","Hakeem_etal_2005/Hakeem_etal_2005_Table2.R","mentions exact filename",TRUE,TRUE,"7;9","6: ## | 7: ## Input  : Hakeem_etal_2005_Table2_snapshot.csv (hand-transcribed, verbatim | 8: ##          copy of the printed Table 2, p. 1126 of the article PDF) || 8: ##          copy of the printed Table 2, p. 1126 of the article PDF) | 9: ## Output : Hakeem_etal_2005_Table2.csv | 10: ##          __Public/comparative-data/<Item encoded>.tsv"
"Hakeem_etal_2009/Hakeem_etal_2009_Table1_snapshot.csv","Hakeem_etal_2009_Table1_snapshot.csv","Hakeem_etal_2009/Hakeem_etal_2009_Table1.R","mentions exact filename",TRUE,TRUE,"6","5: ## | 6: ## Input : Hakeem_etal_2009_Table1_snapshot.csv  (2 rows, one per hemisphere, | 7: ##         values as printed: thousands commas, ""0.78%"")"
"Halley_Krubitzer_2019/Halley_Krubitzer_2019_Figure1_source_audit.csv","Halley_Krubitzer_2019_Figure1_source_audit.csv","_tools/__register_remaining_builds_20260824.R","mentions exact filename",TRUE,TRUE,"47","46:     ""All seven printed ratios reproduce; caption/reference and marmoset-label inconsistencies documented in the README and audit output."", | 47:     ""Halley_Krubitzer_2019_Figure1_source_audit.csv"" | 48:   ),"
"Halley_Krubitzer_2019/Halley_Krubitzer_2019_Figure1_source_map.csv","Halley_Krubitzer_2019_Figure1_source_map.csv","_tools/__register_remaining_builds_20260824.R","mentions exact filename",TRUE,TRUE,"45","44:     ""DOCUMENTED SKIP"", | 45:     ""Halley_Krubitzer_2019_Figure1_source_map.csv"", | 46:     ""All seven printed ratios reproduce; caption/reference and marmoset-label inconsistencies documented in the README and audit output."","
"Heffner_etal_2020/reference_tables/Heffner_etal_2020_cottontail_values_from_text.csv","Heffner_etal_2020_cottontail_values_from_text.csv","Heffner_etal_2020/Heffner_etal_2020_Figure3.R","mentions exact filename",TRUE,TRUE,"27","26: ## measurements, which are stated numerically in the text and are collected in | 27: ## reference_tables/Heffner_etal_2020_cottontail_values_from_text.csv | 28: ## (including the paper's internal 56 vs 32 kHz contradiction -- see README)."
"Heffner_Masterton_1983/reference_tables/Heffner_Masterton_1983_TableI_definitions.csv","Heffner_Masterton_1983_TableI_definitions.csv","Heffner_Masterton_1983/Heffner_Masterton_1983_TableI.R","mentions exact filename",TRUE,TRUE,"9","8: #   documented in the definitions table | 9: #   (reference_tables/Heffner_Masterton_1983_TableI_definitions.csv), not here. | 10: #"
"Heffner_Masterton_1983/Heffner_Masterton_1983_TableI.csv","Heffner_Masterton_1983_TableI.csv","Heffner_Masterton_1983/Heffner_Masterton_1983_TableI.R","mentions exact filename",TRUE,TRUE,"1;9;12;15;52","1: # Heffner_Masterton_1983_TableI.R | 2: # || 8: #   documented in the definitions table | 9: #   (reference_tables/Heffner_Masterton_1983_TableI_definitions.csv), not here. | 10: # || 11: # Input | 12: #   Heffner_Masterton_1983_TableI_snapshot.xlsx     sheet: TableI_snapshot | 13: # || 14: # Outputs | 15: #   Heffner_Masterton_1983_TableI.csv               one row per species row (21 rows) | 16: #   <DOI>.tsv in __Public/comparative-data/         tab-separated copy named by the || 51:  | 52: snapshot_file  <- ""Heffner_Masterton_1983_TableI_snapshot.xlsx"" | 53: snapshot_sheet <- ""TableI_snapshot"""
"Heldstab_etal_2016/reference_tables/Heldstab_etal_2016_TableS1_definitions.csv","Heldstab_etal_2016_TableS1_definitions.csv","Heldstab_etal_2016/Heldstab_etal_2016_TableS1.R","mentions exact filename",TRUE,TRUE,"8","7: #   Column meanings, units and legend symbols are documented in | 8: #   reference_tables/Heldstab_etal_2016_TableS1_definitions.csv, not here. | 9: #"
"Heldstab_etal_2016/Heldstab_etal_2016_TableS1.csv","Heldstab_etal_2016_TableS1.csv","Heldstab_etal_2016/Heldstab_etal_2016_TableS1.R","mentions exact filename",TRUE,TRUE,"1;8;11;14;46","1: # Heldstab_etal_2016_TableS1.R | 2: # || 7: #   Column meanings, units and legend symbols are documented in | 8: #   reference_tables/Heldstab_etal_2016_TableS1_definitions.csv, not here. | 9: # || 10: # Input | 11: #   Heldstab_etal_2016_TableS1_snapshot.xlsx        sheet: TableS1_snapshot | 12: # || 13: # Outputs | 14: #   Heldstab_etal_2016_TableS1.csv                  one row per species (37 rows) | 15: #   <DOI>.tsv in __Public/comparative-data/         DOI-named tab-separated copy || 45:  | 46: snapshot_file  <- ""Heldstab_etal_2016_TableS1_snapshot.xlsx"" | 47: snapshot_sheet <- ""TableS1_snapshot"""
"HerculanoHouzel_etal_2015/HerculanoHouzel_etal_2015_Table2.csv","HerculanoHouzel_etal_2015_Table2.csv","DosSantos_etal_2020/DosSantos_etal_2020_Table1_check.R","mentions exact filename",TRUE,TRUE,"182","181: hh1 <- rd(file.path(base, ""HerculanoHouzel_etal_2015"", ""HerculanoHouzel_etal_2015_Table1.csv"")) | 182: hh2 <- rd(file.path(base, ""HerculanoHouzel_etal_2015"", ""HerculanoHouzel_etal_2015_Table2.csv"")) | 183: hh5 <- rd(file.path(base, ""HerculanoHouzel_etal_2015"", ""HerculanoHouzel_etal_2015_Table5.csv""))"
"Hutsler_etal_2005/Hutsler_etal_2005_ReportedValues.csv","Hutsler_etal_2005_ReportedValues.csv","__merging_cortical_layers/cortical_layers_compiled.R","mentions exact filename",TRUE,TRUE,"34","33: # Retain them in M1 long form, but never promote them into the species-wide table. | 34: hutsler_path <- file.path(repo_base, ""Hutsler_etal_2005"", ""Hutsler_etal_2005_ReportedValues.csv"") | 35: hutsler_m1 <- NULL"
"Hutsler_etal_2005/Hutsler_etal_2005_Table1_snapshot.csv","Hutsler_etal_2005_Table1_snapshot.csv","Hutsler_etal_2005/Hutsler_etal_2005_extract_snapshot.R","mentions exact filename",TRUE,TRUE,"32","31: PDF_NAME        <- ""Hutsler-2005-Comparative analysis of cortical.pdf"" | 32: TABLE1_NAME     <- ""Hutsler_etal_2005_Table1_snapshot.csv"" | 33: EXPECTED_SHA256 <- ""93c8718ba14f86e30eef3fabd135c263f86e1de195239f9a1909cb640da8d665"""
"__Public/comparative-data/ISBN%3A9780195043716_Table12-2.tsv","ISBN%3A9780195043716_Table12-2.tsv","__merging_volumes/volumes_compiled_select.R","mentions exact filename",TRUE,TRUE,"311;315","310:   # even though the workbook still carries the encoding for it and the TSV is present on disk as | 311:   # __Public/comparative-data/ISBN%3A9780195043716_Table12-2.tsv. Book chapter (Orang-Utan Biology, | 312:   # OUP), so the code is an ISBN, not a DOI. || 314:   # workbook's own cell holds it WITH the extension, which would have produced ""...Table12-2.tsv.tsv"". | 315:   ""Zilles_Rehkämper_1988_Table12-2""      = ""ISBN%3A9780195043716_Table12-2"") | 316: "
"Isler_etal_2008/Isler_etal_2008_Table2_snapshot.tsv","Isler_etal_2008_Table2_snapshot.tsv","Isler_etal_2008/Isler_etal_2008_Table2.R","mentions exact filename",TRUE,TRUE,"10;30","9: ## | 10: ## Input : Isler_etal_2008_Table2_snapshot.tsv | 11: ## Output: <Item encoded>.tsv in __Public/comparative-data/ (named from __ReadMe.xlsx) || 29: }) | 30: snapshot <- file.path(folder, ""Isler_etal_2008_Table2_snapshot.tsv"") | 31: stopifnot(file.exists(snapshot), file.info(snapshot)$size > 0)"
"Isler_etal_2008/Isler_etal_2008_Table7_snapshot.tsv","Isler_etal_2008_Table7_snapshot.tsv","Isler_etal_2008/Isler_etal_2008_Table7.R","mentions exact filename",TRUE,TRUE,"10;30","9: ## | 10: ## Input : Isler_etal_2008_Table7_snapshot.tsv | 11: ## Output: <Item encoded>.tsv in __Public/comparative-data/ (named from __ReadMe.xlsx) || 29: }) | 30: snapshot <- file.path(folder, ""Isler_etal_2008_Table7_snapshot.tsv"") | 31: stopifnot(file.exists(snapshot), file.info(snapshot)$size > 0)"
"Isler_etal_2008/Isler_etal_2008_TableS1_snapshot.tsv","Isler_etal_2008_TableS1_snapshot.tsv","Isler_etal_2008/Isler_etal_2008_TableS1.R","mentions exact filename",TRUE,TRUE,"10;30","9: ## | 10: ## Input : Isler_etal_2008_TableS1_snapshot.tsv | 11: ## Output: <Item encoded>.tsv in __Public/comparative-data/ (named from __ReadMe.xlsx) || 29: }) | 30: snapshot <- file.path(folder, ""Isler_etal_2008_TableS1_snapshot.tsv"") | 31: stopifnot(file.exists(snapshot), file.info(snapshot)$size > 0)"
"Isler_etal_2008/Isler_etal_2008_TableS2_snapshot.tsv","Isler_etal_2008_TableS2_snapshot.tsv","Isler_etal_2008/Isler_etal_2008_TableS2.R","mentions exact filename",TRUE,TRUE,"10;30","9: ## | 10: ## Input : Isler_etal_2008_TableS2_snapshot.tsv | 11: ## Output: <Item encoded>.tsv in __Public/comparative-data/ (named from __ReadMe.xlsx) || 29: }) | 30: snapshot <- file.path(folder, ""Isler_etal_2008_TableS2_snapshot.tsv"") | 31: stopifnot(file.exists(snapshot), file.info(snapshot)$size > 0)"
"Isler_etal_2008/Isler_etal_2008_TableS3_snapshot.tsv","Isler_etal_2008_TableS3_snapshot.tsv","Isler_etal_2008/Isler_etal_2008_TableS3.R","mentions exact filename",TRUE,TRUE,"10;30","9: ## | 10: ## Input : Isler_etal_2008_TableS3_snapshot.tsv | 11: ## Output: <Item encoded>.tsv in __Public/comparative-data/ (named from __ReadMe.xlsx) || 29: }) | 30: snapshot <- file.path(folder, ""Isler_etal_2008_TableS3_snapshot.tsv"") | 31: stopifnot(file.exists(snapshot), file.info(snapshot)$size > 0)"
"Iwaniuk_etal_1999/Iwaniuk_etal_1999_References.csv","Iwaniuk_etal_1999_References.csv","Iwaniuk_etal_1999/Iwaniuk_etal_1999_References.R","mentions exact filename",TRUE,TRUE,"27;33;34","26: ## 2. PARSE | 27: ## The .txt (see Iwaniuk_etal_1999_References.md: copied from the PDF into TextEdit and | 28: ## saved as Plain Text) is not tab-delimited data -- it is the References section as one || 32: ## Parse it directly: split on the ""[N]"" markers into ref_number/citation pairs. | 33: references_file <- paste0(folder_path, ""Iwaniuk_etal_1999_References.txt"") | 34: output_file     <- paste0(folder_path, ""Iwaniuk_etal_1999_References.csv"") || 33: references_file <- paste0(folder_path, ""Iwaniuk_etal_1999_References.txt"") | 34: output_file     <- paste0(folder_path, ""Iwaniuk_etal_1999_References.csv"") | 35: "
