"tip_label","species_sci","Genus","Family_tip","Order_tip","terminal_branch_length","root_to_tip_age","in_project"
"Microcebus_tanosi_CHEIROGALEIDAE_PRIMATES","Microcebus tanosi","Microcebus","Cheirogaleidae","Primates",1.836524798,318.7681463284,FALSE
"Microcebus_tavaratra_CHEIROGALEIDAE_PRIMATES","Microcebus tavaratra","Microcebus","Cheirogaleidae","Primates",1.836524798,318.7681463284,FALSE
"Mirza_coquereli_CHEIROGALEIDAE_PRIMATES","Mirza coquereli","Mirza","Cheirogaleidae","Primates",0.9412052543,318.7681444913,FALSE
"Mirza_zaza_CHEIROGALEIDAE_PRIMATES","Mirza zaza","Mirza","Cheirogaleidae","Primates",0.9412052543,318.7681444913,FALSE
"Phaner_furcifer_CHEIROGALEIDAE_PRIMATES","Phaner furcifer","Phaner","Cheirogaleidae","Primates",3.295051771,318.768147265,FALSE
"Daubentonia_madagascariensis_DAUBENTONIIDAE_PRIMATES","Daubentonia madagascariensis","Daubentonia","Daubentoniidae","Primates",38.63926607,318.76813929,TRUE
"Euoticus_elegantulus_GALAGIDAE_PRIMATES","Euoticus elegantulus","Euoticus","Galagidae","Primates",13.12894211,318.76814762,FALSE
"Galago_gallarum_GALAGIDAE_PRIMATES","Galago gallarum","Galago","Galagidae","Primates",0.4605266403,318.7681455352,FALSE
"Galago_matschiei_GALAGIDAE_PRIMATES","Galago matschiei","Galago","Galagidae","Primates",2.835724492,318.768145882,FALSE
"Galago_moholi_GALAGIDAE_PRIMATES","Galago moholi","Galago","Galagidae","Primates",1.195424767,318.768145882,FALSE
"Galago_senegalensis_GALAGIDAE_PRIMATES","Galago senegalensis","Galago","Galagidae","Primates",0.4605266403,318.7681455352,TRUE
"Galagoides_cocos_GALAGIDAE_PRIMATES","Galagoides cocos","Galagoides","Galagidae","Primates",3.18831694,318.768147268,FALSE
"Galagoides_demidovii_GALAGIDAE_PRIMATES","Galagoides demidovii","Galagoides","Galagidae","Primates",4.827423892,318.768147616,FALSE
"Galagoides_granti_GALAGIDAE_PRIMATES","Galagoides granti","Galagoides","Galagidae","Primates",1.418640843,318.768147269,FALSE
"Galagoides_thomasi_GALAGIDAE_PRIMATES","Galagoides thomasi","Galagoides","Galagidae","Primates",4.827423892,318.768147616,FALSE
"Galagoides_zanzibaricus_GALAGIDAE_PRIMATES","Galagoides zanzibaricus","Galagoides","Galagidae","Primates",1.418640843,318.768147269,FALSE
"Otolemur_crassicaudatus_GALAGIDAE_PRIMATES","Otolemur crassicaudatus","Otolemur","Galagidae","Primates",1.847926185,318.768147269,TRUE
"Otolemur_garnettii_GALAGIDAE_PRIMATES","Otolemur garnettii","Otolemur","Galagidae","Primates",1.847926185,318.768147269,TRUE
"Sciurocheirus_alleni_GALAGIDAE_PRIMATES","Sciurocheirus alleni","Sciurocheirus","Galagidae","Primates",1.201592168,318.768147269,FALSE
"Sciurocheirus_gabonensis_GALAGIDAE_PRIMATES","Sciurocheirus gabonensis","Sciurocheirus","Galagidae","Primates",1.201592168,318.768147269,FALSE
"Gorilla_beringei_HOMINIDAE_PRIMATES","Gorilla beringei","Gorilla","Hominidae","Primates",0.9464985325,318.7681417155,FALSE
"Gorilla_gorilla_HOMINIDAE_PRIMATES","Gorilla gorilla","Gorilla","Hominidae","Primates",0.9464985325,318.7681417155,TRUE
"Homo_denisova_HOMINIDAE_PRIMATES","Homo denisova","Homo","Hominidae","Primates",0.3983821125,318.7681431023,FALSE
"Homo_heidelbergensis_HOMINIDAE_PRIMATES","Homo heidelbergensis","Homo","Hominidae","Primates",0.3983821125,318.7681431023,FALSE
"Homo_neanderthalensis_HOMINIDAE_PRIMATES","Homo neanderthalensis","Homo","Hominidae","Primates",0.6251120152,318.7681434837,FALSE
"Homo_sapiens_HOMINIDAE_PRIMATES","Homo sapiens","Homo","Hominidae","Primates",0.6251120152,318.7681434837,TRUE
"Pan_paniscus_HOMINIDAE_PRIMATES","Pan paniscus","Pan","Hominidae","Primates",1.628654236,318.768143103,TRUE
"Pan_troglodytes_HOMINIDAE_PRIMATES","Pan troglodytes","Pan","Hominidae","Primates",1.628654236,318.768143103,TRUE
"Pongo_abelii_HOMINIDAE_PRIMATES","Pongo abelii","Pongo","Hominidae","Primates",1.39156905,318.76814449,FALSE
"Pongo_pygmaeus_HOMINIDAE_PRIMATES","Pongo pygmaeus","Pongo","Hominidae","Primates",1.39156905,318.76814449,TRUE
"Hoolock_hoolock_HYLOBATIDAE_PRIMATES","Hoolock hoolock","Hoolock","Hylobatidae","Primates",0.6939111083,318.76814532251,FALSE
"Hoolock_leuconedys_HYLOBATIDAE_PRIMATES","Hoolock leuconedys","Hoolock","Hylobatidae","Primates",0.6939111083,318.76814532251,FALSE
"Hylobates_agilis_HYLOBATIDAE_PRIMATES","Hylobates agilis","Hylobates","Hylobatidae","Primates",1.003485009,318.7681441426,FALSE
"Hylobates_albibarbis_HYLOBATIDAE_PRIMATES","Hylobates albibarbis","Hylobates","Hylobatidae","Primates",1.003485009,318.7681441426,FALSE
"Hylobates_klossii_HYLOBATIDAE_PRIMATES","Hylobates klossii","Hylobates","Hylobatidae","Primates",1.291890305,318.7681441426,FALSE
"Hylobates_lar_HYLOBATIDAE_PRIMATES","Hylobates lar","Hylobates","Hylobatidae","Primates",2.454829337,318.76814403851,TRUE
"Hylobates_moloch_HYLOBATIDAE_PRIMATES","Hylobates moloch","Hylobates","Hylobatidae","Primates",1.291890305,318.7681441426,FALSE
"Hylobates_muelleri_HYLOBATIDAE_PRIMATES","Hylobates muelleri","Hylobates","Hylobatidae","Primates",1.954112132,318.76814403861,TRUE
"Hylobates_pileatus_HYLOBATIDAE_PRIMATES","Hylobates pileatus","Hylobates","Hylobatidae","Primates",2.640671735,318.76814428151,FALSE
"Nomascus_concolor_HYLOBATIDAE_PRIMATES","Nomascus concolor","Nomascus","Hylobatidae","Primates",1.619156779,318.768144143,FALSE
"Nomascus_gabriellae_HYLOBATIDAE_PRIMATES","Nomascus gabriellae","Nomascus","Hylobatidae","Primates",0.9993671676,318.7681441428,FALSE
"Nomascus_hainanus_HYLOBATIDAE_PRIMATES","Nomascus hainanus","Nomascus","Hylobatidae","Primates",2.562506251,318.7681440387,FALSE
"Nomascus_leucogenys_HYLOBATIDAE_PRIMATES","Nomascus leucogenys","Nomascus","Hylobatidae","Primates",0.5819117783,318.7681437961,FALSE
"Nomascus_nasutus_HYLOBATIDAE_PRIMATES","Nomascus nasutus","Nomascus","Hylobatidae","Primates",2.562506251,318.7681440387,FALSE
"Nomascus_siki_HYLOBATIDAE_PRIMATES","Nomascus siki","Nomascus","Hylobatidae","Primates",0.5819117783,318.7681437961,FALSE
"Symphalangus_syndactylus_HYLOBATIDAE_PRIMATES","Symphalangus syndactylus","Symphalangus","Hylobatidae","Primates",4.770999475,318.76814462851,TRUE
"Avahi_cleesei_INDRIIDAE_PRIMATES","Avahi cleesei","Avahi","Indriidae","Primates",0.4440115847,318.7681486513,FALSE
"Avahi_laniger_INDRIIDAE_PRIMATES","Avahi laniger","Avahi","Indriidae","Primates",2.260526571,318.7681486516,TRUE
"Avahi_occidentalis_INDRIIDAE_PRIMATES","Avahi occidentalis","Avahi","Indriidae","Primates",0.4440115847,318.7681486513,TRUE
"Indri_indri_INDRIIDAE_PRIMATES","Indri indri","Indri","Indriidae","Primates",9.401067934,318.768146225,TRUE
"Propithecus_coquereli_INDRIIDAE_PRIMATES","Propithecus coquereli","Propithecus","Indriidae","Primates",1.325425958,318.7681479576,FALSE
"Propithecus_deckenii_INDRIIDAE_PRIMATES","Propithecus deckenii","Propithecus","Indriidae","Primates",0.1264315398,318.7681479574,FALSE
"Propithecus_diadema_INDRIIDAE_PRIMATES","Propithecus diadema","Propithecus","Indriidae","Primates",1.427806126,318.768147958,FALSE
"Propithecus_edwardsi_INDRIIDAE_PRIMATES","Propithecus edwardsi","Propithecus","Indriidae","Primates",1.427806126,318.768147958,FALSE
"Propithecus_perrieri_INDRIIDAE_PRIMATES","Propithecus perrieri","Propithecus","Indriidae","Primates",2.224797464,318.7681479586,FALSE
"Propithecus_tattersalli_INDRIIDAE_PRIMATES","Propithecus tattersalli","Propithecus","Indriidae","Primates",2.42741913,318.7681479576,FALSE
"Propithecus_verreauxi_INDRIIDAE_PRIMATES","Propithecus verreauxi","Propithecus","Indriidae","Primates",0.1264315398,318.7681479574,TRUE
"Eulemur_albifrons_LEMURIDAE_PRIMATES","Eulemur albifrons","Eulemur","Lemuridae","Primates",0.1805855269,318.7681446653,FALSE
"Eulemur_cinereiceps_LEMURIDAE_PRIMATES","Eulemur cinereiceps","Eulemur","Lemuridae","Primates",0.4292669654,318.7681448383,FALSE
"Eulemur_collaris_LEMURIDAE_PRIMATES","Eulemur collaris","Eulemur","Lemuridae","Primates",0.4292669654,318.7681448383,FALSE
"Eulemur_coronatus_LEMURIDAE_PRIMATES","Eulemur coronatus","Eulemur","Lemuridae","Primates",2.519753998,318.7681444919,FALSE
"Eulemur_flavifrons_LEMURIDAE_PRIMATES","Eulemur flavifrons","Eulemur","Lemuridae","Primates",1.020798946,318.768144145,FALSE
"Eulemur_fulvus_LEMURIDAE_PRIMATES","Eulemur fulvus","Eulemur","Lemuridae","Primates",0.2864293146,318.7681446653,TRUE
"Eulemur_macaco_LEMURIDAE_PRIMATES","Eulemur macaco","Eulemur","Lemuridae","Primates",1.020798946,318.768144145,FALSE
"Eulemur_mongoz_LEMURIDAE_PRIMATES","Eulemur mongoz","Eulemur","Lemuridae","Primates",2.022187933,318.7681444914,TRUE
"Eulemur_rubriventer_LEMURIDAE_PRIMATES","Eulemur rubriventer","Eulemur","Lemuridae","Primates",2.022187933,318.7681444914,FALSE
"Eulemur_rufifrons_LEMURIDAE_PRIMATES","Eulemur rufifrons","Eulemur","Lemuridae","Primates",0.4157882806,318.7681448386,FALSE
"Eulemur_rufus_LEMURIDAE_PRIMATES","Eulemur rufus","Eulemur","Lemuridae","Primates",1.035880593,318.7681444922,FALSE
"Eulemur_sanfordi_LEMURIDAE_PRIMATES","Eulemur sanfordi","Eulemur","Lemuridae","Primates",0.1805855269,318.7681446653,FALSE
"Hapalemur_alaotrensis_LEMURIDAE_PRIMATES","Hapalemur alaotrensis","Hapalemur","Lemuridae","Primates",0.3048679597,318.76814411,FALSE
"Hapalemur_aureus_LEMURIDAE_PRIMATES","Hapalemur aureus","Hapalemur","Lemuridae","Primates",3.057058136,318.7681441443,FALSE
"Hapalemur_griseus_LEMURIDAE_PRIMATES","Hapalemur griseus","Hapalemur","Lemuridae","Primates",1.998921573,318.7681441443,FALSE
"Hapalemur_occidentalis_LEMURIDAE_PRIMATES","Hapalemur occidentalis","Hapalemur","Lemuridae","Primates",0.3048679597,318.76814411,FALSE
"Lemur_catta_LEMURIDAE_PRIMATES","Lemur catta","Lemur","Lemuridae","Primates",4.07940942,318.7681448373,TRUE
"Prolemur_simus_LEMURIDAE_PRIMATES","Prolemur simus","Prolemur","Lemuridae","Primates",4.942883652,318.768142411,FALSE
"Varecia_rubra_LEMURIDAE_PRIMATES","Varecia rubra","Varecia","Lemuridae","Primates",1.133688001,318.768145882,FALSE
"Varecia_variegata_LEMURIDAE_PRIMATES","Varecia variegata","Varecia","Lemuridae","Primates",1.133688001,318.768145882,TRUE
"Lepilemur_aeeclis_LEPILEMURIDAE_PRIMATES","Lepilemur aeeclis","Lepilemur","Lepilemuridae","Primates",2.036428398,318.7681448349,FALSE
"Lepilemur_ankaranensis_LEPILEMURIDAE_PRIMATES","Lepilemur ankaranensis","Lepilemur","Lepilemuridae","Primates",1.909771826,318.7681448342,FALSE
"Lepilemur_dorsalis_LEPILEMURIDAE_PRIMATES","Lepilemur dorsalis","Lepilemur","Lepilemuridae","Primates",2.277788844,318.76814511202,FALSE
"Lepilemur_edwardsi_LEPILEMURIDAE_PRIMATES","Lepilemur edwardsi","Lepilemur","Lepilemuridae","Primates",0.4431846184,318.7681448344,FALSE
"Lepilemur_grewcockorum_LEPILEMURIDAE_PRIMATES","Lepilemur grewcockorum","Lepilemur","Lepilemuridae","Primates",0.4431846184,318.7681448344,FALSE
"Lepilemur_hubbardorum_LEPILEMURIDAE_PRIMATES","Lepilemur hubbardorum","Lepilemur","Lepilemuridae","Primates",1.436649639,318.7681444887,FALSE
"Lepilemur_jamesorum_LEPILEMURIDAE_PRIMATES","Lepilemur jamesorum","Lepilemur","Lepilemuridae","Primates",3.233740104,318.768145181,FALSE
"Lepilemur_leucopus_LEPILEMURIDAE_PRIMATES","Lepilemur leucopus","Lepilemur","Lepilemuridae","Primates",3.656124005,318.768143101,FALSE
"Lepilemur_microdon_LEPILEMURIDAE_PRIMATES","Lepilemur microdon","Lepilemur","Lepilemuridae","Primates",2.239335775,318.768144834,FALSE
"Lepilemur_mittermeieri_LEPILEMURIDAE_PRIMATES","Lepilemur mittermeieri","Lepilemur","Lepilemuridae","Primates",1.909771826,318.7681448342,FALSE
"Lepilemur_mustelinus_LEPILEMURIDAE_PRIMATES","Lepilemur mustelinus","Lepilemur","Lepilemuridae","Primates",3.233740104,318.768145181,FALSE
"Lepilemur_otto_LEPILEMURIDAE_PRIMATES","Lepilemur otto","Lepilemur","Lepilemuridae","Primates",0.5895479544,318.7681448344,FALSE
"Lepilemur_randrianasoloi_LEPILEMURIDAE_PRIMATES","Lepilemur randrianasoloi","Lepilemur","Lepilemuridae","Primates",2.036428398,318.7681448349,FALSE
"Lepilemur_ruficaudatus_LEPILEMURIDAE_PRIMATES","Lepilemur ruficaudatus","Lepilemur","Lepilemuridae","Primates",1.436649639,318.7681444887,TRUE
"Lepilemur_sahamalazensis_LEPILEMURIDAE_PRIMATES","Lepilemur sahamalazensis","Lepilemur","Lepilemuridae","Primates",2.277788844,318.76814511202,FALSE
"Lepilemur_septentrionalis_LEPILEMURIDAE_PRIMATES","Lepilemur septentrionalis","Lepilemur","Lepilemuridae","Primates",3.321835772,318.7681451807,FALSE
"Arctocebus_calabarensis_LORISIDAE_PRIMATES","Arctocebus calabarensis","Arctocebus","Lorisidae","Primates",12.43332644,318.768146227,FALSE
"Loris_lydekkerianus_LORISIDAE_PRIMATES","Loris lydekkerianus","Loris","Lorisidae","Primates",0.7196403373,318.7681469223,FALSE
"Loris_tardigradus_LORISIDAE_PRIMATES","Loris tardigradus","Loris","Lorisidae","Primates",0.7196403373,318.7681469223,TRUE
"Nycticebus_bengalensis_LORISIDAE_PRIMATES","Nycticebus bengalensis","Nycticebus","Lorisidae","Primates",0.1970839391,318.7681465755,FALSE
"Nycticebus_coucang_LORISIDAE_PRIMATES","Nycticebus coucang","Nycticebus","Lorisidae","Primates",0.1970839391,318.7681465755,TRUE
"Nycticebus_javanicus_LORISIDAE_PRIMATES","Nycticebus javanicus","Nycticebus","Lorisidae","Primates",0.8486945914,318.7681465754,FALSE
"Nycticebus_menagensis_LORISIDAE_PRIMATES","Nycticebus menagensis","Nycticebus","Lorisidae","Primates",1.920321628,318.768146575,FALSE
"Nycticebus_pygmaeus_LORISIDAE_PRIMATES","Nycticebus pygmaeus","Nycticebus","Lorisidae","Primates",4.733052642,318.768147616,FALSE
"Perodicticus_potto_LORISIDAE_PRIMATES","Perodicticus potto","Perodicticus","Lorisidae","Primates",12.43332644,318.768146227,TRUE
"Megaladapis_edwardsi_Megaladapidae_PRIMATES","Megaladapis edwardsi","Megaladapis","Megaladapidae","Primates",17.91747951,318.768147266,FALSE
"Palaeopropithecus_ingens_PALAEOPROPITHECIDAE_PRIMATES","Palaeopropithecus ingens","Palaeopropithecus","Palaeopropithecidae","Primates",10.15033759,318.768148997,FALSE
"Cacajao_ayresi_PITHECIIDAE_PRIMATES","Cacajao ayresi","Cacajao","Pitheciidae","Primates",0.1842097893,318.7681450074,FALSE
"Cacajao_calvus_PITHECIIDAE_PRIMATES","Cacajao calvus","Cacajao","Pitheciidae","Primates",2.487080332,318.768145181,FALSE
"Cacajao_hosomi_PITHECIIDAE_PRIMATES","Cacajao hosomi","Cacajao","Pitheciidae","Primates",0.1842097893,318.7681450074,FALSE
"Cacajao_melanocephalus_PITHECIIDAE_PRIMATES","Cacajao melanocephalus","Cacajao","Pitheciidae","Primates",0.9088152187,318.7681451807,FALSE
"Callicebus_brunneus_PITHECIIDAE_PRIMATES","Callicebus brunneus","Callicebus","Pitheciidae","Primates",10.15160318,318.768143448,FALSE
"Callicebus_caligatus_PITHECIIDAE_PRIMATES","Callicebus caligatus","Callicebus","Pitheciidae","Primates",1.845656449,318.768143101,FALSE
"Callicebus_coimbrai_PITHECIIDAE_PRIMATES","Callicebus coimbrai","Callicebus","Pitheciidae","Primates",1.620935883,318.7681431,FALSE
"Callicebus_cupreus_PITHECIIDAE_PRIMATES","Callicebus cupreus","Callicebus","Pitheciidae","Primates",1.918916652,318.76814323848,FALSE
"Callicebus_donacophilus_PITHECIIDAE_PRIMATES","Callicebus donacophilus","Callicebus","Pitheciidae","Primates",1.845656449,318.768143101,FALSE
"Callicebus_hoffmannsi_PITHECIIDAE_PRIMATES","Callicebus hoffmannsi","Callicebus","Pitheciidae","Primates",1.961489296,318.7681430998,FALSE
"Callicebus_lugens_PITHECIIDAE_PRIMATES","Callicebus lugens","Callicebus","Pitheciidae","Primates",1.270639871,318.768143101,FALSE
"Callicebus_moloch_PITHECIIDAE_PRIMATES","Callicebus moloch","Callicebus","Pitheciidae","Primates",1.918916652,318.76814323848,TRUE
"Callicebus_nigrifrons_PITHECIIDAE_PRIMATES","Callicebus nigrifrons","Callicebus","Pitheciidae","Primates",2.608601737,318.768143447,FALSE
"Callicebus_personatus_PITHECIIDAE_PRIMATES","Callicebus personatus","Callicebus","Pitheciidae","Primates",1.620935883,318.7681431,FALSE
"Callicebus_purinus_PITHECIIDAE_PRIMATES","Callicebus purinus","Callicebus","Pitheciidae","Primates",0.2872022594,318.7681428926,FALSE
"Callicebus_torquatus_PITHECIIDAE_PRIMATES","Callicebus torquatus","Callicebus","Pitheciidae","Primates",0.2872022594,318.7681428926,FALSE
"Chiropotes_albinasus_PITHECIIDAE_PRIMATES","Chiropotes albinasus","Chiropotes","Pitheciidae","Primates",2.50642857,318.76814518,FALSE
"Chiropotes_chiropotes_PITHECIIDAE_PRIMATES","Chiropotes chiropotes","Chiropotes","Pitheciidae","Primates",0.7993657884,318.7681451804,FALSE
"Chiropotes_utahickae_PITHECIIDAE_PRIMATES","Chiropotes utahickae","Chiropotes","Pitheciidae","Primates",0.7993657884,318.7681451804,FALSE
"Pithecia_irrorata_PITHECIIDAE_PRIMATES","Pithecia irrorata","Pithecia","Pitheciidae","Primates",0.1406269981,318.7681445561,FALSE
"Pithecia_monachus_PITHECIIDAE_PRIMATES","Pithecia monachus","Pithecia","Pitheciidae","Primates",0.1406269981,318.7681445561,TRUE
"Pithecia_pithecia_PITHECIIDAE_PRIMATES","Pithecia pithecia","Pithecia","Pitheciidae","Primates",4.087769235,318.768143446,TRUE
"Tarsius_bancanus_TARSIIDAE_PRIMATES","Tarsius bancanus","Tarsius","Tarsiidae","Primates",6.91096302,318.76814484,FALSE
"Tarsius_dentatus_TARSIIDAE_PRIMATES","Tarsius dentatus","Tarsius","Tarsiidae","Primates",0.4362852572,318.7681481294,FALSE
"Tarsius_lariang_TARSIIDAE_PRIMATES","Tarsius lariang","Tarsius","Tarsiidae","Primates",1.042966151,318.768148129,FALSE
"Tarsius_syrichta_TARSIIDAE_PRIMATES","Tarsius syrichta","Tarsius","Tarsiidae","Primates",6.91096302,318.76814484,TRUE
"Tarsius_tarsier_TARSIIDAE_PRIMATES","Tarsius tarsier","Tarsius","Tarsiidae","Primates",0.4362852572,318.7681481294,FALSE
"Tarsius_wallacei_TARSIIDAE_PRIMATES","Tarsius wallacei","Tarsius","Tarsiidae","Primates",1.211989059,318.768147956,FALSE
"Elephas_antiquus_ELEPHANTIDAE_PROBOSCIDEA","Elephas antiquus","Elephas","Elephantidae","Proboscidea",0.652318143,318.7681294866,FALSE
"Elephas_cypriotes_ELEPHANTIDAE_PROBOSCIDEA","Elephas cypriotes","Elephas","Elephantidae","Proboscidea",0.652318143,318.7681294866,FALSE
"Elephas_maximus_ELEPHANTIDAE_PROBOSCIDEA","Elephas maximus","Elephas","Elephantidae","Proboscidea",1.22643338,318.768129487,FALSE
"Loxodonta_africana_ELEPHANTIDAE_PROBOSCIDEA","Loxodonta africana","Loxodonta","Elephantidae","Proboscidea",5.869072277,318.768128548,TRUE
"Mammut_americanum_Mammutidae_PROBOSCIDEA","Mammut americanum","Mammut","Mammutidae","Proboscidea",13.92366466,318.768128552,FALSE
"Mammuthus_columbi_Mammutidae_PROBOSCIDEA","Mammuthus columbi","Mammuthus","Mammutidae","Proboscidea",0.6505637177,318.7681292517,FALSE
"Mammuthus_primigenius_Mammutidae_PROBOSCIDEA","Mammuthus primigenius","Mammuthus","Mammutidae","Proboscidea",0.6505637177,318.7681292517,FALSE
"Abrocoma_bennettii_ABROCOMIDAE_RODENTIA","Abrocoma bennettii","Abrocoma","Abrocomidae","Rodentia",6.026022567,318.768140866,FALSE
"Abrocoma_boliviensis_ABROCOMIDAE_RODENTIA","Abrocoma boliviensis","Abrocoma","Abrocomidae","Rodentia",11.13054055,318.768140868,FALSE
"Abrocoma_cinerea_ABROCOMIDAE_RODENTIA","Abrocoma cinerea","Abrocoma","Abrocomidae","Rodentia",5.343805021,318.7681395409,FALSE
"Cuscomys_ashaninka_ABROCOMIDAE_RODENTIA","Cuscomys ashaninka","Cuscomys","Abrocomidae","Rodentia",5.343805021,318.7681395409,FALSE
"Anomalurus_beecrofti_ANOMALURIDAE_RODENTIA","Anomalurus beecrofti","Anomalurus","Anomaluridae","Rodentia",18.58110972,318.76815401,FALSE
"Idiurus_macrotis_ANOMALURIDAE_RODENTIA","Idiurus macrotis","Idiurus","Anomaluridae","Rodentia",18.58110972,318.76815401,FALSE
"Aplodontia_rufa_APLODONTIIDAE_RODENTIA","Aplodontia rufa","Aplodontia","Aplodontiidae","Rodentia",36.97568121,318.76814328,TRUE
"Bathyergus_janetta_BATHYERGIDAE_RODENTIA","Bathyergus janetta","Bathyergus","Bathyergidae","Rodentia",0.9520481899,318.7681379509,FALSE
"Bathyergus_suillus_BATHYERGIDAE_RODENTIA","Bathyergus suillus","Bathyergus","Bathyergidae","Rodentia",0.9520481899,318.7681379509,TRUE
"Cryptomys_hottentotus_BATHYERGIDAE_RODENTIA","Cryptomys hottentotus","Cryptomys","Bathyergidae","Rodentia",9.852650615,318.768140073,TRUE
"Fukomys_amatus_BATHYERGIDAE_RODENTIA","Fukomys amatus","Fukomys","Bathyergidae","Rodentia",0.950515495,318.7681395423,FALSE
"Fukomys_bocagei_BATHYERGIDAE_RODENTIA","Fukomys bocagei","Fukomys","Bathyergidae","Rodentia",3.234017869,318.768140073,FALSE
"Fukomys_damarensis_BATHYERGIDAE_RODENTIA","Fukomys damarensis","Fukomys","Bathyergidae","Rodentia",1.592109338,318.7681395422,TRUE
"Fukomys_darlingi_BATHYERGIDAE_RODENTIA","Fukomys darlingi","Fukomys","Bathyergidae","Rodentia",2.529510629,318.7681395426,TRUE
"Fukomys_mechowi_BATHYERGIDAE_RODENTIA","Fukomys mechowi","Fukomys","Bathyergidae","Rodentia",3.234017869,318.768140073,FALSE
"Fukomys_micklemi_BATHYERGIDAE_RODENTIA","Fukomys micklemi","Fukomys","Bathyergidae","Rodentia",0.950515495,318.7681395423,FALSE
"Fukomys_whytei_BATHYERGIDAE_RODENTIA","Fukomys whytei","Fukomys","Bathyergidae","Rodentia",2.974302852,318.768139277,FALSE
"Georychus_capensis_BATHYERGIDAE_RODENTIA","Georychus capensis","Georychus","Bathyergidae","Rodentia",9.609349564,318.768139542,TRUE
"Heliophobius_argenteocinereus_BATHYERGIDAE_RODENTIA","Heliophobius argenteocinereus","Heliophobius","Bathyergidae","Rodentia",15.95883145,318.768138216,TRUE
"Calomyscus_bailwardi_CALOMYSCIDAE_RODENTIA","Calomyscus bailwardi","Calomyscus","Calomyscidae","Rodentia",4.376609904,318.768152474,FALSE
"Calomyscus_baluchi_CALOMYSCIDAE_RODENTIA","Calomyscus baluchi","Calomyscus","Calomyscidae","Rodentia",4.065495248,318.768152998,FALSE
"Calomyscus_hotsoni_CALOMYSCIDAE_RODENTIA","Calomyscus hotsoni","Calomyscus","Calomyscidae","Rodentia",4.065495248,318.768152998,FALSE
"Capromys_pilorides_CAPROMYIDAE_RODENTIA","Capromys pilorides","Capromys","Capromyidae","Rodentia",4.728325052,318.768142188,FALSE
"Geocapromys_brownii_CAPROMYIDAE_RODENTIA","Geocapromys brownii","Geocapromys","Capromyidae","Rodentia",3.098837951,318.768142188,FALSE
"Geocapromys_ingrahami_CAPROMYIDAE_RODENTIA","Geocapromys ingrahami","Geocapromys","Capromyidae","Rodentia",3.098837951,318.768142188,FALSE
"Mesocapromys_angelcabrerai_CAPROMYIDAE_RODENTIA","Mesocapromys angelcabrerai","Mesocapromys","Capromyidae","Rodentia",1.600018054,318.768141658,FALSE
"Mesocapromys_auritus_CAPROMYIDAE_RODENTIA","Mesocapromys auritus","Mesocapromys","Capromyidae","Rodentia",1.352072787,318.7681414197,FALSE
"Mesocapromys_melanurus_CAPROMYIDAE_RODENTIA","Mesocapromys melanurus","Mesocapromys","Capromyidae","Rodentia",1.352072787,318.7681414197,FALSE
"Mysateles_prehensilis_CAPROMYIDAE_RODENTIA","Mysateles prehensilis","Mysateles","Capromyidae","Rodentia",3.185086169,318.768142718,FALSE
"Plagiodontia_aedium_CAPROMYIDAE_RODENTIA","Plagiodontia aedium","Plagiodontia","Capromyidae","Rodentia",10.80285512,318.768142192,FALSE
"Castor_canadensis_CASTORIDAE_RODENTIA","Castor canadensis","Castor","Castoridae","Rodentia",3.891603746,318.768155386,FALSE
"Castor_fiber_CASTORIDAE_RODENTIA","Castor fiber","Castor","Castoridae","Rodentia",3.891603746,318.768155386,FALSE
"Cavia_aperea_CAVIIDAE_RODENTIA","Cavia aperea","Cavia","Caviidae","Rodentia",1.29656357,318.768143779,FALSE
"Cavia_fulgida_CAVIIDAE_RODENTIA","Cavia fulgida","Cavia","Caviidae","Rodentia",2.740777006,318.7681440445,FALSE
"Cavia_magna_CAVIIDAE_RODENTIA","Cavia magna","Cavia","Caviidae","Rodentia",5.165086071,318.7681443095,FALSE
"Cavia_patzelti_CAVIIDAE_RODENTIA","Cavia patzelti","Cavia","Caviidae","Rodentia",1.29656357,318.768143779,FALSE
"Cavia_porcellus_CAVIIDAE_RODENTIA","Cavia porcellus","Cavia","Caviidae","Rodentia",1.361353001,318.7681440448,TRUE
"Cavia_tschudii_CAVIIDAE_RODENTIA","Cavia tschudii","Cavia","Caviidae","Rodentia",1.361353001,318.7681440448,FALSE
"Dolichotis_patagonum_CAVIIDAE_RODENTIA","Dolichotis patagonum","Dolichotis","Caviidae","Rodentia",6.099746222,318.7681424545,FALSE
"Dolichotis_salinicola_CAVIIDAE_RODENTIA","Dolichotis salinicola","Dolichotis","Caviidae","Rodentia",6.099746222,318.7681424545,FALSE
"Galea_musteloides_CAVIIDAE_RODENTIA","Galea musteloides","Galea","Caviidae","Rodentia",6.066592185,318.7681411245,FALSE
"Galea_spixii_CAVIIDAE_RODENTIA","Galea spixii","Galea","Caviidae","Rodentia",6.066592185,318.7681411245,FALSE
"Hydrochoerus_hydrochaeris_CAVIIDAE_RODENTIA","Hydrochoerus hydrochaeris","Hydrochoerus","Caviidae","Rodentia",8.945741229,318.7681416595,TRUE
"Kerodon_acrobata_CAVIIDAE_RODENTIA","Kerodon acrobata","Kerodon","Caviidae","Rodentia",4.444881237,318.7681416595,FALSE
"Kerodon_rupestris_CAVIIDAE_RODENTIA","Kerodon rupestris","Kerodon","Caviidae","Rodentia",4.444881237,318.7681416595,FALSE
