Species,species_as_published,specimen_as_published,area_as_published,n_specimens,stratum,GLI_pct,source,source_role,source_location,data_role
Perodicticus potto,Perodicticus potto,Perodicticus potto,area31_posterior_cingulate,2,granular,16.4,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area31",primary
Perodicticus potto,Perodicticus potto,Perodicticus potto,area31_posterior_cingulate,2,infragranular,18.6,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area31",primary
Nycticebus coucang,Nycticebus coucang,Nycticebus coucang,area31_posterior_cingulate,1,supragranular,13.4,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area31",primary
Nycticebus coucang,Nycticebus coucang,Nycticebus coucang,area31_posterior_cingulate,1,granular,13.7,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area31",primary
Nycticebus coucang,Nycticebus coucang,Nycticebus coucang,area31_posterior_cingulate,1,infragranular,17.2,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area31",primary
Tarsius syrichta,Tarsius syrichta,Tarsius syrichta,area31_posterior_cingulate,1,supragranular,22.8,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area31",primary
Tarsius syrichta,Tarsius syrichta,Tarsius syrichta,area31_posterior_cingulate,1,granular,27.2,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area31",primary
Tarsius syrichta,Tarsius syrichta,Tarsius syrichta,area31_posterior_cingulate,1,infragranular,26.8,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area31",primary
Callithrix jacchus,Callithrix jacchus,Callithrix jacchus,area31_posterior_cingulate,2,supragranular,26.6,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area31",primary
Callithrix jacchus,Callithrix jacchus,Callithrix jacchus,area31_posterior_cingulate,2,granular,30.2,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area31",primary
Callithrix jacchus,Callithrix jacchus,Callithrix jacchus,area31_posterior_cingulate,2,infragranular,26.6,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area31",primary
Aotus trivirgatus,Aotus trivirgatus,Aotus trivirgatus,area31_posterior_cingulate,1,supragranular,12.5,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area31",primary
Aotus trivirgatus,Aotus trivirgatus,Aotus trivirgatus,area31_posterior_cingulate,1,granular,24.0,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area31",primary
Aotus trivirgatus,Aotus trivirgatus,Aotus trivirgatus,area31_posterior_cingulate,1,infragranular,18.8,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area31",primary
Alouatta seniculus,Alouatta seniculus,Alouatta seniculus,area31_posterior_cingulate,1,supragranular,8.5,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area31",primary
Alouatta seniculus,Alouatta seniculus,Alouatta seniculus,area31_posterior_cingulate,1,granular,10.9,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area31",primary
Alouatta seniculus,Alouatta seniculus,Alouatta seniculus,area31_posterior_cingulate,1,infragranular,13.7,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area31",primary
Saimiri sciureus,Saimiri sciureus,Saimiri sciureus,area31_posterior_cingulate,1,supragranular,25.7,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area31",primary
Saimiri sciureus,Saimiri sciureus,Saimiri sciureus,area31_posterior_cingulate,1,granular,42.1,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area31",primary
Saimiri sciureus,Saimiri sciureus,Saimiri sciureus,area31_posterior_cingulate,1,infragranular,32.9,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area31",primary
Cebus albifrons,Cebus albifrons,Cebus albifrons,area31_posterior_cingulate,1,supragranular,18.1,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area31",primary
Cebus albifrons,Cebus albifrons,Cebus albifrons,area31_posterior_cingulate,1,granular,24.5,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area31",primary
Cebus albifrons,Cebus albifrons,Cebus albifrons,area31_posterior_cingulate,1,infragranular,21.6,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area31",primary
Cercopithecus mitis,Cercopithecus mitis,Cercopithecus mitis,area31_posterior_cingulate,3,supragranular,23.6,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area31",primary
Cercopithecus mitis,Cercopithecus mitis,Cercopithecus mitis,area31_posterior_cingulate,3,granular,30.2,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area31",primary
Cercopithecus mitis,Cercopithecus mitis,Cercopithecus mitis,area31_posterior_cingulate,3,infragranular,24.0,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area31",primary
Erythrocebus patas,Erythrocebus patas,Erythrocebus patas,area31_posterior_cingulate,1,supragranular,14.3,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area31",primary
Erythrocebus patas,Erythrocebus patas,Erythrocebus patas,area31_posterior_cingulate,1,granular,25.4,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area31",primary
Erythrocebus patas,Erythrocebus patas,Erythrocebus patas,area31_posterior_cingulate,1,infragranular,21.6,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area31",primary
Macaca mulatta,Macaca mulatta,Macaca mulatta,area31_posterior_cingulate,2,supragranular,14.9,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area31",primary
Macaca mulatta,Macaca mulatta,Macaca mulatta,area31_posterior_cingulate,2,granular,17.5,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area31",primary
Macaca mulatta,Macaca mulatta,Macaca mulatta,area31_posterior_cingulate,2,infragranular,17.8,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area31",primary
Cercocebus albigena,Cercocebus albigena,Cercocebus albigena,area31_posterior_cingulate,1,supragranular,9.5,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area31",primary
Cercocebus albigena,Cercocebus albigena,Cercocebus albigena,area31_posterior_cingulate,1,granular,14.6,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area31",primary
Cercocebus albigena,Cercocebus albigena,Cercocebus albigena,area31_posterior_cingulate,1,infragranular,13.5,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area31",primary
Papio sp.,Papio sp.,Papio sp.,area31_posterior_cingulate,2,supragranular,11.1,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area31",primary
Papio sp.,Papio sp.,Papio sp.,area31_posterior_cingulate,2,granular,15.6,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area31",primary
Papio sp.,Papio sp.,Papio sp.,area31_posterior_cingulate,2,infragranular,15.6,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area31",primary
Pan troglodytes,Pan troglodytes,Pan troglodytes,area31_posterior_cingulate,1,supragranular,6.4,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area31",primary
Pan troglodytes,Pan troglodytes,Pan troglodytes,area31_posterior_cingulate,1,granular,8.4,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area31",primary
Pan troglodytes,Pan troglodytes,Pan troglodytes,area31_posterior_cingulate,1,infragranular,7.9,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area31",primary
Homo sapiens,Homo sapiens,Homo sapiens,area31_posterior_cingulate,1,supragranular,10.1,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area31",primary
Homo sapiens,Homo sapiens,Homo sapiens,area31_posterior_cingulate,1,granular,12.4,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area31",primary
Homo sapiens,Homo sapiens,Homo sapiens,area31_posterior_cingulate,1,infragranular,10.1,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area31",primary
