Higher taxon;Genus;Species;Individual;Sex;Age;Date;Bout;Insertion event;Hand used to insert;Handed in with …;Position;Fingers;Location
Cercopithecinae;Papio;hamadryas;male_6;male;adult;19.03.2018;21;1;left;N.A.;Sitting;N.A.;Cologne
Pitheciidae;Pithecia;pithecia;female_1;female;adult;24.03.2019;1;1;left;N.A.;Sitting;Fingers;Basel
Pitheciidae;Pithecia;pithecia;female_1;female;adult;24.03.2019;2;1;left;N.A.;Sitting;Index;Basel
Pitheciidae;Pithecia;pithecia;female_1;female;adult;24.03.2019;3;3;left;N.A.;Sitting;Index;Basel
Pitheciidae;Pithecia;pithecia;female_1;female;adult;24.03.2019;4;1;left;N.A.;Sitting;N.A.;Basel
Pitheciidae;Pithecia;pithecia;female_1;female;adult;24.03.2019;4;2;left;N.A.;Sitting;N.A.;Basel
Pitheciidae;Pithecia;pithecia;female_1;female;adult;24.03.2019;5;1;left;N.A.;Sitting;Index, Middle;Basel
Pitheciidae;Pithecia;pithecia;female_1;female;adult;24.03.2019;5;2;left;N.A.;Sitting;Index, Middle;Basel
Pitheciidae;Pithecia;pithecia;female_1;female;adult;24.03.2019;6;1;left;N.A.;Sitting;Index, Middle;Basel
Pitheciidae;Pithecia;pithecia;female_1;female;adult;24.03.2019;7;1;left;N.A.;Sitting;Index, Middle;Basel
Pitheciidae;Pithecia;pithecia;female_1;female;adult;24.03.2019;7;2;left;N.A.;Sitting;Index, Middle;Basel
Pitheciidae;Pithecia;pithecia;female_1;female;adult;24.03.2019;8;1;left;N.A.;Sitting;Index, Middle;Basel
Pitheciidae;Pithecia;pithecia;female_1;female;adult;24.03.2019;8;2;left;N.A.;Sitting;Index, Middle;Basel
Pitheciidae;Pithecia;pithecia;female_1;female;adult;24.03.2019;9;1;left;N.A.;Sitting;Index, Middle;Basel
Pitheciidae;Pithecia;pithecia;female_1;female;adult;24.03.2019;9;2;left;N.A.;Sitting;Index, Middle;Basel
Pitheciidae;Pithecia;pithecia;female_1;female;adult;24.03.2019;10;1;left;N.A.;Sitting;N.A.;Basel
Pitheciidae;Pithecia;pithecia;female_1;female;adult;24.03.2019;11;1;left;N.A.;Sitting;Index, Middle;Basel
Pitheciidae;Pithecia;pithecia;female_1;female;adult;24.03.2019;11;2;left;N.A.;Sitting;Index, Middle;Basel
Pitheciidae;Pithecia;pithecia;female_1;female;adult;24.03.2019;11;3;left;N.A.;Sitting;Index, Middle;Basel
Pitheciidae;Pithecia;pithecia;female_1;female;adult;26.03.2019;12;1;left;N.A.;Sitting;N.A.;Basel
Pitheciidae;Pithecia;pithecia;female_1;female;adult;26.03.2019;12;2;left;N.A.;Sitting;N.A.;Basel
Pitheciidae;Pithecia;pithecia;female_1;female;adult;26.03.2019;13;1;right;N.A.;Sitting;Index, Middle, Ring;Basel
Pitheciidae;Pithecia;pithecia;female_1;female;adult;26.03.2019;14;1;right;N.A.;Sitting;Index, Middle, Ring;Basel
Pitheciidae;Pithecia;pithecia;female_1;female;adult;26.03.2019;14;2;right;N.A.;Sitting;Index, Middle, Ring;Basel
Pitheciidae;Pithecia;pithecia;female_1;female;adult;26.03.2019;15;1;right;N.A.;Sitting;Index;Basel
Pitheciidae;Pithecia;pithecia;female_1;female;adult;26.03.2019;16;1;left;N.A.;Sitting;Index, Middle, Ring;Basel
Pitheciidae;Pithecia;pithecia;female_1;female;adult;26.03.2019;16;2;left;N.A.;Sitting;Fingers;Basel
Pitheciidae;Pithecia;pithecia;female_1;female;adult;26.03.2019;16;3;left;N.A.;Sitting;Index, Middle, Ring;Basel
Pitheciidae;Pithecia;pithecia;female_1;female;adult;26.03.2019;17;1;left;N.A.;Sitting;Fingers;Basel
Pitheciidae;Pithecia;pithecia;female_1;female;adult;26.03.2019;17;2;left;N.A.;Sitting;Index, Middle, Ring;Basel
Pitheciidae;Pithecia;pithecia;female_1;female;adult;26.03.2019;17;3;left;N.A.;Sitting;Fingers;Basel
Pitheciidae;Pithecia;pithecia;female_1;female;adult;26.03.2019;18;1;left;N.A.;Sitting;Ring, Pinkie;Basel
Pitheciidae;Pithecia;pithecia;female_1;female;adult;26.03.2019;18;2;left;N.A.;Sitting;Fingers;Basel
Pitheciidae;Pithecia;pithecia;female_1;female;adult;26.03.2019;19;1;left;N.A.;Sitting;Index, Middle, Ring;Basel
Pitheciidae;Pithecia;pithecia;female_1;female;adult;26.03.2019;19;2;left;N.A.;Sitting;Index, Middle, Ring;Basel
Pitheciidae;Pithecia;pithecia;female_1;female;adult;26.03.2019;19;3;left;N.A.;Sitting;Index, Middle, Ring;Basel
Pitheciidae;Pithecia;pithecia;female_1;female;adult;26.03.2019;19;4;left;N.A.;Sitting;Index, Middle, Ring;Basel
Pitheciidae;Pithecia;pithecia;female_1;female;adult;26.03.2019;19;5;left;N.A.;Sitting;Index, Middle, Ring;Basel
Pitheciidae;Pithecia;pithecia;female_1;female;adult;26.03.2019;20;1;left;N.A.;Sitting;Fingers;Basel
Pitheciidae;Pithecia;pithecia;female_1;female;adult;26.03.2019;20;2;left;N.A.;Sitting;Fingers;Basel
Pitheciidae;Pithecia;pithecia;male_1;male;adult;26.03.2019;1;1;right;N.A.;Sitting;Index;Basel
Pitheciidae;Pithecia;pithecia;male_1;male;adult;26.03.2019;1;2;right;N.A.;Sitting;Index;Basel
Pitheciidae;Pithecia;pithecia;male_1;male;adult;26.03.2019;2;1;left;N.A.;Sitting;Index;Basel
Pitheciidae;Pithecia;pithecia;male_1;male;adult;26.03.2019;2;2;left;N.A.;Sitting;Index;Basel
Pitheciidae;Pithecia;pithecia;male_1;male;adult;26.03.2019;3;1;right;N.A.;Sitting;Index;Basel
Pitheciidae;Pithecia;pithecia;male_1;male;adult;26.03.2019;3;2;right;N.A.;Sitting;Index;Basel
Pitheciidae;Pithecia;pithecia;male_1;male;adult;26.03.2019;3;3;right;N.A.;Sitting;Index;Basel
Pitheciidae;Pithecia;pithecia;male_1;male;adult;26.03.2019;3;4;right;N.A.;Sitting;Index;Basel
Pitheciidae;Pithecia;pithecia;male_1;male;adult;26.03.2019;3;5;right;N.A.;Sitting;Index;Basel
Pitheciidae;Pithecia;pithecia;male_1;male;adult;26.03.2019;3;6;right;N.A.;Sitting;Index;Basel
Pitheciidae;Pithecia;pithecia;male_1;male;adult;26.03.2019;4;1;right;N.A.;Sitting;Index;Basel
Pitheciidae;Pithecia;pithecia;male_1;male;adult;26.03.2019;4;2;right;N.A.;Sitting;Index;Basel
Pitheciidae;Pithecia;pithecia;male_1;male;adult;26.03.2019;4;3;right;N.A.;Sitting;Index;Basel
Pitheciidae;Pithecia;pithecia;male_1;male;adult;26.03.2019;4;4;right;N.A.;Sitting;Index;Basel
Pitheciidae;Pithecia;pithecia;male_1;male;adult;26.03.2019;4;5;right;N.A.;Sitting;Index;Basel
Pitheciidae;Pithecia;pithecia;male_1;male;adult;26.03.2019;4;6;right;N.A.;Sitting;Index;Basel
Pitheciidae;Pithecia;pithecia;male_1;male;adult;26.03.2019;4;7;right;N.A.;Sitting;Index;Basel
Pitheciidae;Pithecia;pithecia;male_1;male;adult;26.03.2019;4;8;right;N.A.;Sitting;Index;Basel
Pitheciidae;Pithecia;pithecia;male_1;male;adult;26.03.2019;4;9;right;N.A.;Sitting;Index;Basel
Pitheciidae;Pithecia;pithecia;male_1;male;adult;26.03.2019;5;1;right;N.A.;Sitting;Index;Basel
Pitheciidae;Pithecia;pithecia;male_1;male;adult;26.03.2019;6;1;right;N.A.;Sitting;Index;Basel
Pitheciidae;Pithecia;pithecia;male_1;male;adult;26.03.2019;6;2;right;N.A.;Sitting;Index;Basel
Pitheciidae;Pithecia;pithecia;male_1;male;adult;26.03.2019;7;1;right;N.A.;Sitting;Index;Basel
Pitheciidae;Pithecia;pithecia;male_1;male;adult;26.03.2019;8;1;right;N.A.;Sitting;Index;Basel
Pitheciidae;Pithecia;pithecia;male_1;male;adult;26.03.2019;9;1;right;N.A.;Sitting;Index;Basel
Pitheciidae;Pithecia;pithecia;male_1;male;adult;26.03.2019;9;2;right;N.A.;Sitting;Index;Basel
Pitheciidae;Pithecia;pithecia;male_1;male;adult;26.03.2019;9;3;right;N.A.;Sitting;Index;Basel
Pitheciidae;Pithecia;pithecia;male_1;male;adult;26.03.2019;9;4;right;N.A.;Sitting;Index;Basel
Pitheciidae;Pithecia;pithecia;male_1;male;adult;26.03.2019;9;5;right;N.A.;Sitting;Index;Basel
Pitheciidae;Pithecia;pithecia;male_1;male;adult;26.03.2019;9;6;right;N.A.;Sitting;Index;Basel
Pitheciidae;Pithecia;pithecia;male_1;male;adult;26.03.2019;10;1;right;N.A.;Sitting;Index;Basel
Pitheciidae;Pithecia;pithecia;male_1;male;adult;26.03.2019;11;1;right;N.A.;Sitting;Index;Basel
Pitheciidae;Pithecia;pithecia;male_1;male;adult;26.03.2019;11;2;right;N.A.;Sitting;Index;Basel
Pitheciidae;Pithecia;pithecia;male_1;male;adult;26.03.2019;11;3;right;N.A.;Sitting;Index;Basel
Pitheciidae;Pithecia;pithecia;male_1;male;adult;26.03.2019;11;4;right;N.A.;Sitting;Index;Basel
Pitheciidae;Pithecia;pithecia;male_1;male;adult;26.03.2019;11;5;right;N.A.;Sitting;Index;Basel
Pitheciidae;Pithecia;pithecia;male_1;male;adult;26.03.2019;11;6;right;N.A.;Sitting;Index;Basel
Pitheciidae;Pithecia;pithecia;male_1;male;adult;26.03.2019;11;7;right;N.A.;Sitting;Index;Basel
Pitheciidae;Pithecia;pithecia;male_1;male;adult;26.03.2019;11;8;right;N.A.;Sitting;Index;Basel
Pitheciidae;Pithecia;pithecia;male_1;male;adult;26.03.2019;11;9;right;N.A.;Sitting;Index;Basel
Pitheciidae;Pithecia;pithecia;male_1;male;adult;26.03.2019;12;1;right;N.A.;Sitting;Index;Basel
Pitheciidae;Pithecia;pithecia;male_1;male;adult;26.03.2019;12;2;right;N.A.;Sitting;Index;Basel
Pitheciidae;Pithecia;pithecia;male_1;male;adult;26.03.2019;12;3;right;N.A.;Sitting;Index;Basel
Pitheciidae;Pithecia;pithecia;male_1;male;adult;26.03.2019;13;1;right;N.A.;Sitting;Index;Basel
Pitheciidae;Pithecia;pithecia;male_1;male;adult;26.03.2019;13;2;right;N.A.;Sitting;Index;Basel
Pitheciidae;Pithecia;pithecia;male_1;male;adult;26.03.2019;14;1;right;N.A.;Sitting;Index;Basel
Pitheciidae;Pithecia;pithecia;male_1;male;adult;26.03.2019;15;1;right;N.A.;Sitting;Index;Basel
Pitheciidae;Pithecia;pithecia;male_1;male;adult;26.03.2019;15;2;right;N.A.;Sitting;Index;Basel
Pitheciidae;Pithecia;pithecia;male_1;male;adult;26.03.2019;15;3;right;N.A.;Sitting;Index;Basel
Pitheciidae;Pithecia;pithecia;male_1;male;adult;26.03.2019;15;4;right;N.A.;Sitting;Index;Basel
Pitheciidae;Pithecia;pithecia;male_1;male;adult;26.03.2019;15;5;right;N.A.;Sitting;Index;Basel
Pitheciidae;Pithecia;pithecia;Pablo;male;adult;14.06.2018;1;1;right;right;Sitting;Thumb;Dresden
Pitheciidae;Pithecia;pithecia;Pablo;male;adult;14.06.2018;2;1;left;right;Sitting;Index;Dresden
Pitheciidae;Pithecia;pithecia;Pablo;male;adult;14.06.2018;2;2;left;right;Sitting;Index;Dresden
Pitheciidae;Pithecia;pithecia;Pablo;male;adult;14.06.2018;3;1;left;right;Sitting;Index;Dresden
Pitheciidae;Pithecia;pithecia;Pablo;male;adult;14.06.2018;4;1;left;right;Sitting;Index;Dresden
Pitheciidae;Pithecia;pithecia;Pablo;male;adult;14.06.2018;4;2;left;right;Sitting;Index;Dresden
Pitheciidae;Pithecia;pithecia;Pablo;male;adult;14.06.2018;4;3;left;right;Sitting;Index;Dresden
Pitheciidae;Pithecia;pithecia;Pablo;male;adult;14.06.2018;5;1;left;right;Sitting;Index;Dresden
Pitheciidae;Pithecia;pithecia;Pablo;male;adult;14.06.2018;5;2;left;right;Sitting;Index;Dresden
Pitheciidae;Pithecia;pithecia;Pablo;male;adult;14.06.2018;5;3;left;right;Sitting;Index;Dresden
Pitheciidae;Pithecia;pithecia;Pablo;male;adult;14.06.2018;5;4;left;right;Sitting;Index;Dresden
Pitheciidae;Pithecia;pithecia;Pablo;male;adult;14.06.2018;6;1;left;right;Sitting;Index;Dresden
Pitheciidae;Pithecia;pithecia;Pablo;male;adult;14.06.2018;6;2;left;right;Sitting;Index;Dresden
Pitheciidae;Pithecia;pithecia;Pablo;male;adult;14.06.2018;7;1;left;right;Sitting;N.A.;Dresden
Pitheciidae;Pithecia;pithecia;Pablo;male;adult;14.06.2018;7;2;left;right;Sitting;N.A.;Dresden
Pitheciidae;Pithecia;pithecia;Pablo;male;adult;14.06.2018;8;1;left;right;Sitting;N.A.;Dresden
Pitheciidae;Pithecia;pithecia;Pablo;male;adult;14.06.2018;8;2;left;right;Sitting;N.A.;Dresden
Pitheciidae;Pithecia;pithecia;Pablo;male;adult;14.06.2018;9;1;left;right;Sitting;N.A.;Dresden
Pitheciidae;Pithecia;pithecia;Pablo;male;adult;14.06.2018;9;2;left;right;Sitting;N.A.;Dresden
Pitheciidae;Pithecia;pithecia;Pablo;male;adult;14.06.2018;10;1;left;right;Sitting;N.A.;Dresden
Pitheciidae;Pithecia;pithecia;Pablo;male;adult;14.06.2018;10;2;left;right;Sitting;N.A.;Dresden
Pitheciidae;Pithecia;pithecia;Pablo;male;adult;14.06.2018;11;1;left;right;Sitting;N.A.;Dresden
Pitheciidae;Pithecia;pithecia;Pablo;male;adult;14.06.2018;11;2;left;right;Sitting;N.A.;Dresden
Pitheciidae;Pithecia;pithecia;Pablo;male;adult;14.06.2018;11;3;left;right;Sitting;N.A.;Dresden
Pitheciidae;Pithecia;pithecia;Pablo;male;adult;14.06.2018;11;4;left;right;Sitting;N.A.;Dresden
Pitheciidae;Pithecia;pithecia;Pablo;male;adult;14.06.2018;12;1;right;right;Sitting;N.A.;Dresden
Pitheciidae;Pithecia;pithecia;Pablo;male;adult;14.06.2018;13;1;right;right;Sitting;Thumb;Dresden
Pitheciidae;Pithecia;pithecia;Pablo;male;adult;14.06.2018;14;1;left;right;Sitting;N.A.;Dresden
Pitheciidae;Pithecia;pithecia;Pablo;male;adult;14.06.2018;14;2;left;right;Sitting;N.A.;Dresden
Pitheciidae;Pithecia;pithecia;Pablo;male;adult;14.06.2018;14;3;left;right;Sitting;N.A.;Dresden
Pitheciidae;Pithecia;pithecia;Pablo;male;adult;14.06.2018;15;1;left;right;Sitting;N.A.;Dresden
Pitheciidae;Pithecia;pithecia;Pablo;male;adult;14.06.2018;16;1;left;right;Sitting;N.A.;Dresden
Pitheciidae;Pithecia;pithecia;Pablo;male;adult;14.06.2018;16;2;left;right;Sitting;N.A.;Dresden
Pitheciidae;Pithecia;pithecia;Pablo;male;adult;14.06.2018;16;3;left;right;Sitting;N.A.;Dresden
Pitheciidae;Pithecia;pithecia;Pablo;male;adult;14.06.2018;17;1;left;right;Sitting;N.A.;Dresden
Pitheciidae;Pithecia;pithecia;Pablo;male;adult;14.06.2018;18;1;left;right;Sitting;N.A.;Dresden
Pitheciidae;Pithecia;pithecia;Pablo;male;adult;14.06.2018;19;1;left;right;Sitting;Index;Dresden
Pitheciidae;Pithecia;pithecia;Pablo;male;adult;14.06.2018;19;2;left;right;Sitting;Index;Dresden
Pitheciidae;Pithecia;pithecia;Pablo;male;adult;14.06.2018;19;3;left;right;Sitting;Index;Dresden
Pitheciidae;Pithecia;pithecia;Pablo;male;adult;14.06.2018;20;1;left;right;Sitting;Index;Dresden
Pitheciidae;Pithecia;pithecia;Pablo;male;adult;14.06.2018;20;2;left;right;Sitting;Index;Dresden
Pitheciidae;Pithecia;pithecia;Pablo;male;adult;14.06.2018;20;3;left;right;Sitting;Index;Dresden
Pitheciidae;Pithecia;pithecia;Pablo;male;adult;14.06.2018;20;4;left;right;Sitting;Index;Dresden
Pitheciidae;Pithecia;pithecia;Pablo;male;adult;14.06.2018;20;5;left;right;Sitting;Index;Dresden
Pitheciidae;Pithecia;pithecia;Pablo;male;adult;14.06.2018;20;6;left;right;Sitting;Index;Dresden
Pitheciidae;Pithecia;pithecia;Pablo;male;adult;14.06.2018;21;1;left;right;Sitting;Index;Dresden
Pitheciidae;Pithecia;pithecia;Pablo;male;adult;14.06.2018;21;2;left;right;Sitting;Index;Dresden
Pitheciidae;Pithecia;pithecia;Pablo;male;adult;14.06.2018;21;3;left;right;Sitting;Thumb;Dresden
Pitheciidae;Pithecia;pithecia;Pablo;male;adult;14.06.2018;21;4;left;right;Sitting;Index;Dresden
Pitheciidae;Pithecia;pithecia;Pablo;male;adult;14.06.2018;21;5;left;right;Sitting;Index;Dresden
Pitheciidae;Pithecia;pithecia;Pablo;male;adult;14.06.2018;21;6;left;right;Sitting;Index;Dresden
Pitheciidae;Pithecia;pithecia;Pablo;male;adult;14.06.2018;21;7;left;right;Sitting;Index;Dresden
Pitheciidae;Pithecia;pithecia;Pablo;male;adult;14.06.2018;21;8;left;right;Sitting;Index;Dresden
Pitheciidae;Pithecia;pithecia;Pablo;male;adult;14.06.2018;21;9;left;right;Sitting;Index;Dresden
Pitheciidae;Pithecia;pithecia;Pablo;male;adult;14.06.2018;21;10;left;right;Sitting;Index;Dresden
Pitheciidae;Pithecia;pithecia;Pablo;male;adult;14.06.2018;22;1;left;right;Sitting;N.A.;Dresden
Pitheciidae;Pithecia;pithecia;Pablo;male;adult;14.06.2018;22;2;left;right;Sitting;Index;Dresden
Pitheciidae;Pithecia;pithecia;Pablo;male;adult;14.06.2018;22;3;left;right;Sitting;Index;Dresden
Pitheciidae;Pithecia;pithecia;Pablo;male;adult;14.06.2018;22;4;left;right;Sitting;Index;Dresden
Pitheciidae;Pithecia;pithecia;Pablo;male;adult;14.06.2018;22;5;left;right;Sitting;Index;Dresden
Pitheciidae;Pithecia;pithecia;Pablo;male;adult;14.06.2018;22;6;left;right;Sitting;Index;Dresden
Pitheciidae;Pithecia;pithecia;Pablo;male;adult;14.06.2018;22;7;left;right;Sitting;Index;Dresden
Pitheciidae;Pithecia;pithecia;Pablo;male;adult;14.06.2018;23;1;left;right;Sitting;Index;Dresden
Pitheciidae;Pithecia;pithecia;Pablo;male;adult;14.06.2018;24;1;left;right;Sitting;N.A.;Dresden
Pitheciidae;Pithecia;pithecia;Pablo;male;adult;14.06.2018;25;1;left;right;Sitting;Index;Dresden
Pitheciidae;Pithecia;pithecia;Pablo;male;adult;14.06.2018;26;1;left;right;Sitting;Index;Dresden
Pitheciidae;Pithecia;pithecia;Pablo;male;adult;14.06.2018;27;1;right;right;Sitting;Index;Dresden
Pitheciidae;Pithecia;pithecia;Pablo;male;adult;14.06.2018;28;1;left;right;Sitting;Index;Dresden
Pitheciidae;Pithecia;pithecia;Pablo;male;adult;14.06.2018;29;1;right;right;Sitting;Thumb;Dresden
Pitheciidae;Pithecia;pithecia;Pablo;male;adult;14.06.2018;29;2;right;right;Sitting;Index;Dresden
Pitheciidae;Pithecia;pithecia;Pablo;male;adult;14.06.2018;30;1;left;right;Sitting;N.A.;Dresden
Pitheciidae;Pithecia;pithecia;Pablo;male;adult;14.06.2018;30;2;left;right;Sitting;Index;Dresden
Pitheciidae;Pithecia;pithecia;Pablo;male;adult;14.06.2018;30;3;left;right;Sitting;Index;Dresden
Pitheciidae;Pithecia;pithecia;Pablo;male;adult;14.06.2018;30;4;left;right;Sitting;Index;Dresden
Pitheciidae;Pithecia;pithecia;Pablo;male;adult;14.06.2018;30;5;left;right;Sitting;Index;Dresden
Pitheciidae;Pithecia;pithecia;Pablo;male;adult;14.06.2018;30;6;left;right;Sitting;Index;Dresden
Pitheciidae;Pithecia;pithecia;Pablo;male;adult;14.06.2018;30;7;left;right;Sitting;Index;Dresden
Pitheciidae;Pithecia;pithecia;Pablo;male;adult;14.06.2018;30;8;left;right;Sitting;Index;Dresden
Pitheciidae;Pithecia;pithecia;Pablo;male;adult;14.06.2018;30;9;left;right;Sitting;Index;Dresden
Pitheciidae;Pithecia;pithecia;Pablo;male;adult;14.06.2018;30;10;left;right;Sitting;Index;Dresden
Pitheciidae;Pithecia;pithecia;Pablo;male;adult;14.06.2018;31;1;right;right;Sitting;N.A.;Dresden
Pitheciidae;Pithecia;pithecia;Pablo;male;adult;14.06.2018;32;1;left;right;Sitting;Index;Dresden
Pitheciidae;Pithecia;pithecia;Pablo;male;adult;14.06.2018;32;2;left;right;Sitting;Index;Dresden
Pitheciidae;Pithecia;pithecia;Pablo;male;adult;14.06.2018;33;1;left;right;Sitting;Index;Dresden
Pitheciidae;Pithecia;pithecia;Pablo;male;adult;14.06.2018;33;2;left;right;Sitting;Index;Dresden
Pitheciidae;Pithecia;pithecia;Pablo;male;adult;14.06.2018;33;3;left;right;Sitting;Index;Dresden
Pitheciidae;Pithecia;pithecia;Pablo;male;adult;14.06.2018;33;4;left;right;Sitting;Index;Dresden
Pitheciidae;Pithecia;pithecia;Pablo;male;adult;14.06.2018;33;5;left;right;Sitting;Index;Dresden
Pitheciidae;Pithecia;pithecia;Pablo;male;adult;14.06.2018;34;1;right;right;Sitting;Thumb;Dresden
Pitheciidae;Pithecia;pithecia;Pablo;male;adult;14.06.2018;35;1;left;right;Sitting;Index;Dresden
Pitheciidae;Pithecia;pithecia;female_2;female;adult;19.11.2018;1;1;left;N.A.;Sitting;Index, Middle;Krefeld
Pitheciidae;Pithecia;pithecia;female_2;female;adult;19.11.2018;1;2;left;N.A.;Sitting;Index, Middle;Krefeld
Pitheciidae;Pithecia;pithecia;female_2;female;adult;19.11.2018;1;3;left;N.A.;Sitting;Index, Middle;Krefeld
Pitheciidae;Pithecia;pithecia;female_2;female;adult;19.11.2018;1;4;left;N.A.;Sitting;Index, Middle;Krefeld
Pitheciidae;Pithecia;pithecia;female_2;female;adult;19.11.2018;1;5;left;N.A.;Sitting;Index, Middle;Krefeld
Pitheciidae;Pithecia;pithecia;female_2;female;adult;19.11.2018;1;6;left;N.A.;Sitting;Index, Middle;Krefeld
Pitheciidae;Pithecia;pithecia;female_2;female;adult;19.11.2018;1;7;left;N.A.;Sitting;Index, Middle;Krefeld
Pitheciidae;Pithecia;pithecia;female_2;female;adult;19.11.2018;1;8;left;N.A.;Sitting;Index, Middle;Krefeld
Pitheciidae;Pithecia;pithecia;female_2;female;adult;19.11.2018;1;9;left;N.A.;Sitting;Index, Middle;Krefeld
Pitheciidae;Pithecia;pithecia;female_2;female;adult;19.11.2018;1;10;left;N.A.;Sitting;Index, Middle;Krefeld
Pitheciidae;Pithecia;pithecia;female_2;female;adult;19.11.2018;2;11;left;N.A.;Sitting;Fingers;Krefeld
Pitheciidae;Pithecia;pithecia;female_2;female;adult;19.11.2018;2;12;left;N.A.;Sitting;Fingers;Krefeld
Pitheciidae;Pithecia;pithecia;female_2;female;adult;19.11.2018;2;13;left;N.A.;Sitting;Fingers;Krefeld
Pitheciidae;Pithecia;pithecia;female_2;female;adult;19.11.2018;2;14;left;N.A.;Sitting;Fingers;Krefeld
Pitheciidae;Pithecia;pithecia;female_2;female;adult;19.11.2018;2;15;left;N.A.;Erect bipedal stance;Fingers;Krefeld
Pitheciidae;Pithecia;pithecia;female_2;female;adult;19.11.2018;3;16;left;N.A.;Erect bipedal stance;Fingers;Krefeld
Pitheciidae;Pithecia;pithecia;female_2;female;adult;19.11.2018;3;17;left;N.A.;Erect bipedal stance;Fingers;Krefeld
Pitheciidae;Pithecia;pithecia;female_2;female;adult;19.11.2018;3;18;left;N.A.;Erect bipedal stance;Fingers;Krefeld
Pitheciidae;Pithecia;pithecia;female_2;female;adult;19.11.2018;3;19;left;N.A.;Erect bipedal stance;Fingers;Krefeld
Pitheciidae;Pithecia;pithecia;female_2;female;adult;19.11.2018;3;20;left;N.A.;Erect bipedal stance;Fingers;Krefeld
Pitheciidae;Pithecia;pithecia;female_2;female;adult;19.11.2018;3;21;left;N.A.;Erect bipedal stance;Fingers;Krefeld
Pitheciidae;Pithecia;pithecia;female_2;female;adult;19.11.2018;3;22;left;N.A.;Erect bipedal stance;Fingers;Krefeld
Pitheciidae;Pithecia;pithecia;female_2;female;adult;19.11.2018;3;23;left;N.A.;Erect bipedal stance;Fingers;Krefeld
Pitheciidae;Pithecia;pithecia;female_2;female;adult;19.11.2018;4;24;left;N.A.;Sitting;Index, Middle;Krefeld
Pitheciidae;Pithecia;pithecia;female_2;female;adult;19.11.2018;4;25;left;N.A.;Sitting;Index, Middle;Krefeld
Pitheciidae;Pithecia;pithecia;female_2;female;adult;19.11.2018;4;26;left;N.A.;Sitting;Index, Middle;Krefeld
Pitheciidae;Pithecia;pithecia;female_2;female;adult;19.11.2018;4;27;left;N.A.;Sitting;Index, Middle;Krefeld
Pitheciidae;Pithecia;pithecia;female_2;female;adult;19.11.2018;4;28;left;N.A.;Sitting;Index, Middle;Krefeld
Pitheciidae;Pithecia;pithecia;female_2;female;adult;19.11.2018;4;29;left;N.A.;Sitting;Index, Middle;Krefeld
Pitheciidae;Pithecia;pithecia;female_2;female;adult;19.11.2018;4;30;left;N.A.;Sitting;Index, Middle;Krefeld
Pitheciidae;Pithecia;pithecia;female_2;female;adult;19.11.2018;4;31;left;N.A.;Sitting;Index, Middle;Krefeld
Pitheciidae;Pithecia;pithecia;female_2;female;adult;19.11.2018;5;32;left;N.A.;Sitting;Fingers;Krefeld
Pitheciidae;Pithecia;pithecia;female_2;female;adult;19.11.2018;5;33;left;N.A.;Sitting;Fingers;Krefeld
Pitheciidae;Pithecia;pithecia;female_2;female;adult;19.11.2018;5;34;left;N.A.;Sitting;Fingers;Krefeld
Pitheciidae;Pithecia;pithecia;female_2;female;adult;19.11.2018;5;35;left;N.A.;Sitting;Fingers;Krefeld
Pitheciidae;Pithecia;pithecia;female_2;female;adult;19.11.2018;5;36;left;N.A.;Sitting;Fingers;Krefeld
Pitheciidae;Pithecia;pithecia;female_2;female;adult;19.11.2018;5;37;left;N.A.;Sitting;Fingers;Krefeld
Pitheciidae;Pithecia;pithecia;female_2;female;adult;19.11.2018;5;38;left;N.A.;Sitting;Fingers;Krefeld
Pitheciidae;Pithecia;pithecia;female_2;female;adult;19.11.2018;5;39;left;N.A.;Sitting;Fingers;Krefeld
Pitheciidae;Pithecia;pithecia;female_2;female;adult;19.11.2018;5;40;left;N.A.;Sitting;Fingers;Krefeld
Pitheciidae;Pithecia;pithecia;female_2;female;adult;19.11.2018;5;41;left;N.A.;Sitting;Fingers;Krefeld
Pitheciidae;Pithecia;pithecia;female_2;female;adult;19.11.2018;5;42;left;N.A.;Sitting;Fingers;Krefeld
Pitheciidae;Pithecia;pithecia;female_2;female;adult;19.11.2018;5;43;left;N.A.;Sitting;Fingers;Krefeld
Pitheciidae;Pithecia;pithecia;female_2;female;adult;19.11.2018;5;44;left;N.A.;Sitting;Fingers;Krefeld
Pitheciidae;Pithecia;pithecia;female_2;female;adult;19.11.2018;5;45;left;N.A.;Sitting;Fingers;Krefeld
Pitheciidae;Pithecia;pithecia;female_2;female;adult;19.11.2018;5;46;left;N.A.;Sitting;Fingers;Krefeld
Pitheciidae;Pithecia;pithecia;female_2;female;adult;19.11.2018;5;47;left;N.A.;Sitting;Fingers;Krefeld
Pitheciidae;Pithecia;pithecia;female_2;female;adult;19.11.2018;5;48;left;N.A.;Sitting;Fingers;Krefeld
Pitheciidae;Pithecia;pithecia;female_2;female;adult;19.11.2018;6;49;left;N.A.;Sitting;Index;Krefeld
Pitheciidae;Pithecia;pithecia;female_2;female;adult;19.11.2018;6;50;left;N.A.;Sitting;Index;Krefeld
Pitheciidae;Pithecia;pithecia;female_2;female;adult;19.11.2018;6;51;left;N.A.;Sitting;Fingers;Krefeld
