Species,Variable,Source,Cited_as,DOI_or_ISBN,Team,Year,source_Value,merged_Value,pct_diff_from_merged,role,n_rows_in_source,Teams,n_teams,n_sources,Year_used
Cheirogaleus major,Nucleus_vestibularis_lateralis_unilateral_Vol.mm3,Matano__1986_TableI,Matano (1986) Table I,10.1159/000156277,Selected_collection,1986,1.78,1.78,0,sole source,1,Selected_collection,1,1,1986
Cheirogaleus major,Nucleus_vestibularis_medialis_Vol.mm3,Matano__1986_TableI,Matano (1986) Table I,10.1159/000156277,NA,NA,NA,8.36,NA,"derived both-hemisphere value (step 7: left+right, or 2x a one-side measurement); cite this source for the one-side figure",NA,Selected_collection,1,1,1986
Cheirogaleus major,Nucleus_vestibularis_medialis_unilateral_Vol.mm3,Matano__1986_TableI,Matano (1986) Table I,10.1159/000156277,Selected_collection,1986,4.18,4.18,0,sole source,1,Selected_collection,1,1,1986
Cheirogaleus major,Nucleus_vestibularis_superior_Vol.mm3,Matano__1986_TableI,Matano (1986) Table I,10.1159/000156277,NA,NA,NA,3.72,NA,"derived both-hemisphere value (step 7: left+right, or 2x a one-side measurement); cite this source for the one-side figure",NA,Selected_collection,1,1,1986
Cheirogaleus major,Nucleus_vestibularis_superior_unilateral_Vol.mm3,Matano__1986_TableI,Matano (1986) Table I,10.1159/000156277,Selected_collection,1986,1.86,1.86,0,sole source,1,Selected_collection,1,1,1986
Cheirogaleus major,Palaeocortex_Vol.mm3,Stephan_etal_1981_TableXI,Stephan et al. (1981) Table XI,10.1159/000155963,Selected_collection,1981,233,233,0,sole source,1,Selected_collection,1,1,1981
Cheirogaleus major,Pallidum_Vol.mm3,Stephan_etal_1981_TableVIII,Stephan et al. (1981) Table VIII,10.1159/000155963,Selected_collection,1981,31.6,31.6,0,sole source,1,Selected_collection,1,1,1981
Cheirogaleus major,Schizo_cortex_Vol.mm3,Stephan_etal_1981_TableV,Stephan et al. (1981) Table V,10.1159/000155963,Selected_collection,1981,149,149,0,sole source,1,Selected_collection,1,1,1981
Cheirogaleus major,Septum_Vol.mm3,Stephan_etal_1981_TableV,Stephan et al. (1981) Table V,10.1159/000155963,Selected_collection,1981,58.9,58.9,0,sole source,1,Selected_collection,1,1,1981
Cheirogaleus major,Striatum_Vol.mm3,Stephan_etal_1981_TableV,Stephan et al. (1981) Table V,10.1159/000155963,Selected_collection,1981,327,327,0,sole source,1,Selected_collection,1,1,1981
Cheirogaleus major,Subthalamus_Vol.mm3,Stephan_etal_1981_TableVIII,Stephan et al. (1981) Table VIII,10.1159/000155963,Selected_collection,1981,33.8,33.8,0,sole source,1,Selected_collection,1,1,1981
Cheirogaleus major,Telencephalon_Vol.mm3,Stephan_etal_1981_TableII,Stephan et al. (1981) Table II,10.1159/000155963,Selected_collection,1981,4314,4314,0,sole source,1,Selected_collection,1,1,1981
Cheirogaleus major,Thalamus_Vol.mm3,Stephan_etal_1981_TableVIII,Stephan et al. (1981) Table VIII,10.1159/000155963,Selected_collection,1981,271,271,0,sole source,1,Selected_collection,1,1,1981
Cheirogaleus major,Total_brain_net_volume_Vol.mm3,Stephan_etal_1981_TableII,Stephan et al. (1981) Table II,10.1159/000155963,Selected_collection,1981,6373,6373,0,sole source,1,Selected_collection,1,1,1981
Cheirogaleus major,Tractus_opticus_Vol.mm3,Stephan_etal_1981_TableVIII,Stephan et al. (1981) Table VIII,10.1159/000155963,Selected_collection,1981,18,18,0,sole source,1,Selected_collection,1,1,1981
Cheirogaleus major,Ventral_pons_Vol.mm3,Matano_etal_1985_b_Table1,Matano et al. (1985) Table 1,10.1159/000156211,Selected_collection,1985,27.4,27.4,0,sole source,1,Selected_collection,1,1,1985
Cheirogaleus major,Ventricles_Vol.mm3,Stephan_etal_1981_TableII,Stephan et al. (1981) Table II,10.1159/000155963,Selected_collection,1981,83.4,83.4,0,sole source,1,Selected_collection,1,1,1981
Cheirogaleus medius,Amygdala_Vol.mm3,Stephan_etal_1981_TableXI,Stephan et al. (1981) Table XI,10.1159/000155963,Selected_collection,1981,63.2,63.2,0,sole source,1,Selected_collection,1,1,1981
Cheirogaleus medius,Area_striata_Vol.mm3,Frahm_etal_1984_Table1,Frahm et al. (1984) Table 1,PMID:6501869,Selected_collection,1984,216,216,0,sole source,1,Selected_collection,1,1,1984
Cheirogaleus medius,Area_striata_grey_matter_Vol.mm3,Frahm_etal_1984_Table1,Frahm et al. (1984) Table 1,PMID:6501869,Selected_collection,1984,199,199,0,sole source,1,Selected_collection,1,1,1984
Cheirogaleus medius,Area_striata_white_matter_Vol.mm3,Frahm_etal_1984_Table1,Frahm et al. (1984) Table 1,PMID:6501869,Selected_collection,1984,17.6,17.6,0,sole source,1,Selected_collection,1,1,1984
Cheirogaleus medius,Body_Mass.g,Stephan_etal_1981_TableII,Stephan et al. (1981) Table II,10.1159/000155963,Selected_collection,1981,177,177,0,reference table used (mass rule: other sources not averaged in),1,Selected_collection,1,1,1981
Cheirogaleus medius,Brain_Mass.mg,Stephan_etal_1981_TableII,Stephan et al. (1981) Table II,10.1159/000155963,Selected_collection,1981,3140,3140,0,reference table used (mass rule: other sources not averaged in),1,Selected_collection,1,1,1981
Cheirogaleus medius,Bulbus_olfactorius_Vol.mm3,Stephan_etal_1981_TableV,Stephan et al. (1981) Table V,10.1159/000155963,Selected_collection,1981,102,102,0,sole source,1,Selected_collection,1,1,1981
Cheirogaleus medius,Bulbus_olfactorius_accessorius_Vol.mm3,Stephan_etal_1981_TableV,Stephan et al. (1981) Table V,10.1159/000155963,Selected_collection,1981,2.66,2.66,0,sole source,1,Selected_collection,1,1,1981
Cheirogaleus medius,Cerebellar_nuclei_total_Vol.mm3,Matano_etal_1985_a_Table1,Matano et al. (1985) Table 1,10.1159/000156212,Selected_collection,1985,9.45,9.45,0,sole source,1,Selected_collection,1,1,1985
Cheirogaleus medius,Cerebellum_Vol.mm3,Stephan_etal_1981_TableII,Stephan et al. (1981) Table II,10.1159/000155963,Selected_collection,1981,437,437,0,sole source,1,Selected_collection,1,1,1981
Cheirogaleus medius,Complexus_centromedialis_Vol.mm3,Stephan_etal_1981_TableXI,Stephan et al. (1981) Table XI,10.1159/000155963,Selected_collection,1981,23.3,23.3,0,sole source,1,Selected_collection,1,1,1981
Cheirogaleus medius,Complexus_corticobasolateralis_Vol.mm3,Stephan_etal_1981_TableXI,Stephan et al. (1981) Table XI,10.1159/000155963,Selected_collection,1981,39.8,39.8,0,sole source,1,Selected_collection,1,1,1981
Cheirogaleus medius,Complexus_vestibularis_Vol.mm3,Matano__1986_TableI,Matano (1986) Table I,10.1159/000156277,NA,NA,NA,12,NA,"derived both-hemisphere value (step 7: left+right, or 2x a one-side measurement); cite this source for the one-side figure",NA,Selected_collection,1,1,1986
Cheirogaleus medius,Complexus_vestibularis_unilateral_Vol.mm3,Matano__1986_TableI,Matano (1986) Table I,10.1159/000156277,Selected_collection,1986,6,6,0,sole source,1,Selected_collection,1,1,1986
Cheirogaleus medius,Corpus_geniculatum_laterale_Vol.mm3,Stephan_etal_1984_Table1,Stephan et al. (1984) Table 1,PMID:6481154,Selected_collection,1984,10.8,10.8,0,sole source,1,Selected_collection,1,1,1984
Cheirogaleus medius,Corpus_pineal_Vol.mm3,Stephan_etal_1981_TableXV,Stephan et al. (1981) Table XV,10.1159/000155963,Selected_collection,1981,0.691,0.691,0,sole source,1,Selected_collection,1,1,1981
Cheirogaleus medius,Corpus_subcommissurale_Vol.mm3,Stephan_etal_1981_TableXV,Stephan et al. (1981) Table XV,10.1159/000155963,Selected_collection,1981,0.0432,0.0432,0,sole source,1,Selected_collection,1,1,1981
Cheirogaleus medius,Corpus_subfornicale_Vol.mm3,Stephan_etal_1981_TableXV,Stephan et al. (1981) Table XV,10.1159/000155963,Selected_collection,1981,0.171,0.171,0,sole source,1,Selected_collection,1,1,1981
Cheirogaleus medius,Diencephalon_Vol.mm3,Stephan_etal_1981_TableII,Stephan et al. (1981) Table II,10.1159/000155963,Selected_collection,1981,235,235,0,sole source,1,Selected_collection,1,1,1981
Cheirogaleus medius,Hippocampus_Vol.mm3,Stephan_etal_1981_TableV,Stephan et al. (1981) Table V,10.1159/000155963,Selected_collection,1981,174,174,0,sole source,1,Selected_collection,1,1,1981
Cheirogaleus medius,Interpositus_cerebellar_nuclei_Vol.mm3,Matano_etal_1985_a_Table1,Matano et al. (1985) Table 1,10.1159/000156212,Selected_collection,1985,1.94,1.94,0,sole source,1,Selected_collection,1,1,1985
Cheirogaleus medius,Lateral_cerebellar_nuclei_Vol.mm3,Matano_etal_1985_a_Table1,Matano et al. (1985) Table 1,10.1159/000156212,Selected_collection,1985,4.27,4.27,0,sole source,1,Selected_collection,1,1,1985
Cheirogaleus medius,Lobus_piriformis_Vol.mm3,Stephan_etal_1981_TableV,Stephan et al. (1981) Table V,10.1159/000155963,Selected_collection,1981,198,198,0,sole source,1,Selected_collection,1,1,1981
Cheirogaleus medius,Medial_cerebellar_nuclei_Vol.mm3,Matano_etal_1985_a_Table1,Matano et al. (1985) Table 1,10.1159/000156212,Selected_collection,1985,3.24,3.24,0,sole source,1,Selected_collection,1,1,1985
Cheirogaleus medius,Medulla_oblongata_Vol.mm3,Stephan_etal_1981_TableII,Stephan et al. (1981) Table II,10.1159/000155963,Selected_collection,1981,202,202,0,sole source,1,Selected_collection,1,1,1981
Cheirogaleus medius,Mesencephalon_Vol.mm3,Stephan_etal_1981_TableII,Stephan et al. (1981) Table II,10.1159/000155963,Selected_collection,1981,145,145,0,sole source,1,Selected_collection,1,1,1981
Cheirogaleus medius,Neocortex_Vol.mm3,Stephan_etal_1981_TableV,Stephan et al. (1981) Table V,10.1159/000155963,Selected_collection,1981,1221,1221,0,sole source,1,Selected_collection,1,1,1981
Cheirogaleus medius,Nucleus_habenularis_medialis_Vol.mm3,Stephan_etal_1981_TableXV,Stephan et al. (1981) Table XV,10.1159/000155963,Selected_collection,1981,1.06,1.06,0,sole source,1,Selected_collection,1,1,1981
Cheirogaleus medius,Nucleus_septalis_triangularis_Vol.mm3,Stephan_etal_1981_TableXV,Stephan et al. (1981) Table XV,10.1159/000155963,Selected_collection,1981,0.385,0.385,0,sole source,1,Selected_collection,1,1,1981
Cheirogaleus medius,Nucleus_tractus_olfactorius_Vol.mm3,Stephan_etal_1981_TableXI,Stephan et al. (1981) Table XI,10.1159/000155963,Selected_collection,1981,0.472,0.472,0,sole source,1,Selected_collection,1,1,1981
Cheirogaleus medius,Nucleus_vestibularis_descendens_Vol.mm3,Matano__1986_TableI,Matano (1986) Table I,10.1159/000156277,NA,NA,NA,3.22,NA,"derived both-hemisphere value (step 7: left+right, or 2x a one-side measurement); cite this source for the one-side figure",NA,Selected_collection,1,1,1986
Cheirogaleus medius,Nucleus_vestibularis_descendens_unilateral_Vol.mm3,Matano__1986_TableI,Matano (1986) Table I,10.1159/000156277,Selected_collection,1986,1.61,1.61,0,sole source,1,Selected_collection,1,1,1986
Cheirogaleus medius,Nucleus_vestibularis_lateralis_Vol.mm3,Matano__1986_TableI,Matano (1986) Table I,10.1159/000156277,NA,NA,NA,2,NA,"derived both-hemisphere value (step 7: left+right, or 2x a one-side measurement); cite this source for the one-side figure",NA,Selected_collection,1,1,1986
Cheirogaleus medius,Nucleus_vestibularis_lateralis_unilateral_Vol.mm3,Matano__1986_TableI,Matano (1986) Table I,10.1159/000156277,Selected_collection,1986,1,1,0,sole source,1,Selected_collection,1,1,1986
Cheirogaleus medius,Nucleus_vestibularis_medialis_Vol.mm3,Matano__1986_TableI,Matano (1986) Table I,10.1159/000156277,NA,NA,NA,4.06,NA,"derived both-hemisphere value (step 7: left+right, or 2x a one-side measurement); cite this source for the one-side figure",NA,Selected_collection,1,1,1986
Cheirogaleus medius,Nucleus_vestibularis_medialis_unilateral_Vol.mm3,Matano__1986_TableI,Matano (1986) Table I,10.1159/000156277,Selected_collection,1986,2.03,2.03,0,sole source,1,Selected_collection,1,1,1986
Cheirogaleus medius,Nucleus_vestibularis_superior_Vol.mm3,Matano__1986_TableI,Matano (1986) Table I,10.1159/000156277,NA,NA,NA,2.72,NA,"derived both-hemisphere value (step 7: left+right, or 2x a one-side measurement); cite this source for the one-side figure",NA,Selected_collection,1,1,1986
Cheirogaleus medius,Nucleus_vestibularis_superior_unilateral_Vol.mm3,Matano__1986_TableI,Matano (1986) Table I,10.1159/000156277,Selected_collection,1986,1.36,1.36,0,sole source,1,Selected_collection,1,1,1986
Cheirogaleus medius,Palaeocortex_Vol.mm3,Stephan_etal_1981_TableXI,Stephan et al. (1981) Table XI,10.1159/000155963,Selected_collection,1981,135,135,0,sole source,1,Selected_collection,1,1,1981
Cheirogaleus medius,Schizo_cortex_Vol.mm3,Stephan_etal_1981_TableV,Stephan et al. (1981) Table V,10.1159/000155963,Selected_collection,1981,65.3,65.3,0,sole source,1,Selected_collection,1,1,1981
Cheirogaleus medius,Septum_Vol.mm3,Stephan_etal_1981_TableV,Stephan et al. (1981) Table V,10.1159/000155963,Selected_collection,1981,32.5,32.5,0,sole source,1,Selected_collection,1,1,1981
Cheirogaleus medius,Striatum_Vol.mm3,Stephan_etal_1981_TableV,Stephan et al. (1981) Table V,10.1159/000155963,Selected_collection,1981,145,145,0,sole source,1,Selected_collection,1,1,1981
Cheirogaleus medius,Telencephalon_Vol.mm3,Stephan_etal_1981_TableII,Stephan et al. (1981) Table II,10.1159/000155963,Selected_collection,1981,1941,1941,0,sole source,1,Selected_collection,1,1,1981
Cheirogaleus medius,Total_brain_net_volume_Vol.mm3,Stephan_etal_1981_TableII,Stephan et al. (1981) Table II,10.1159/000155963,Selected_collection,1981,2961,2961,0,sole source,1,Selected_collection,1,1,1981
Cheirogaleus medius,Ventral_pons_Vol.mm3,Matano_etal_1985_b_Table1,Matano et al. (1985) Table 1,10.1159/000156211,Selected_collection,1985,13,13,0,sole source,1,Selected_collection,1,1,1985
Cheirogaleus medius,Ventricles_Vol.mm3,Stephan_etal_1981_TableII,Stephan et al. (1981) Table II,10.1159/000155963,Selected_collection,1981,24.6,24.6,0,sole source,1,Selected_collection,1,1,1981
Colobus angolensis,Agranular_insular_cortex_Vol.mm3,Bauernfeind_etal_2013_Table1,Bauernfeind et al. (2013) Table 1,10.1016/j.jhevol.2012.12.003,NA,NA,NA,64,NA,"derived both-hemisphere value (step 7: left+right, or 2x a one-side measurement); cite this source for the one-side figure",NA,Selected_collection,1,1,2013
Colobus angolensis,Agranular_insular_cortex_left_Vol.mm3,Bauernfeind_etal_2013_Table1,Bauernfeind et al. (2013) Table 1,10.1016/j.jhevol.2012.12.003,Selected_collection,2013,32,32,0,sole source,1,Selected_collection,1,1,2013
Colobus angolensis,Body_Mass.g,Bauernfeind_etal_2013_Table1,Bauernfeind et al. (2013) Table 1,10.1016/j.jhevol.2012.12.003,Selected_collection,2013,9680,9680,0,reference table used (mass rule: other sources not averaged in),1,Selected_collection,1,1,2013
Colobus angolensis,Brain_Mass.mg,Bauernfeind_etal_2013_Table1,Bauernfeind et al. (2013) Table 1,10.1016/j.jhevol.2012.12.003,Selected_collection,2013,74.4,74.4,0,reference table used (mass rule: other sources not averaged in),1,Selected_collection,1,1,2013
Colobus angolensis,Corpus_geniculatum_laterale_Vol.mm3,deSousa_etal_2013_Table1,deSousa et al. (2013) Table 1,10.1159/000346495,Selected_collection,2013,103,103,0,sole source,1,Selected_collection,1,1,2013
Colobus angolensis,Dysgranular_insular_cortex_Vol.mm3,Bauernfeind_etal_2013_Table1,Bauernfeind et al. (2013) Table 1,10.1016/j.jhevol.2012.12.003,NA,NA,NA,304,NA,"derived both-hemisphere value (step 7: left+right, or 2x a one-side measurement); cite this source for the one-side figure",NA,Selected_collection,1,1,2013
Colobus angolensis,Dysgranular_insular_cortex_left_Vol.mm3,Bauernfeind_etal_2013_Table1,Bauernfeind et al. (2013) Table 1,10.1016/j.jhevol.2012.12.003,Selected_collection,2013,152,152,0,sole source,1,Selected_collection,1,1,2013
Colobus angolensis,Granular_insular_cortex_Vol.mm3,Bauernfeind_etal_2013_Table1,Bauernfeind et al. (2013) Table 1,10.1016/j.jhevol.2012.12.003,NA,NA,NA,76,NA,"derived both-hemisphere value (step 7: left+right, or 2x a one-side measurement); cite this source for the one-side figure",NA,Selected_collection,1,1,2013
Colobus angolensis,Granular_insular_cortex_left_Vol.mm3,Bauernfeind_etal_2013_Table1,Bauernfeind et al. (2013) Table 1,10.1016/j.jhevol.2012.12.003,Selected_collection,2013,38,38,0,sole source,1,Selected_collection,1,1,2013
Colobus angolensis,Insula_Vol.mm3,Bauernfeind_etal_2013_Table1,Bauernfeind et al. (2013) Table 1,10.1016/j.jhevol.2012.12.003,NA,NA,NA,444,NA,"derived both-hemisphere value (step 7: left+right, or 2x a one-side measurement); cite this source for the one-side figure",NA,Selected_collection,1,1,2013
Colobus angolensis,Insula_left_Vol.mm3,Bauernfeind_etal_2013_Table1,Bauernfeind et al. (2013) Table 1,10.1016/j.jhevol.2012.12.003,Selected_collection,2013,222,222,0,sole source,1,Selected_collection,1,1,2013
Colobus angolensis,Total_brain_net_volume_Vol.mm3,Bauernfeind_etal_2013_Table1,Bauernfeind et al. (2013) Table 1,10.1016/j.jhevol.2012.12.003,Selected_collection,2013,71815,71815,0,sole source,1,Selected_collection,1,1,2013
Daubentonia madagascariensis,Amygdala_Vol.mm3,Stephan_etal_1981_TableXI,Stephan et al. (1981) Table XI,10.1159/000155963,Selected_collection,1981,473,473,0,sole source,1,Selected_collection,1,1,1981
Daubentonia madagascariensis,Area_striata_Vol.mm3,Frahm_etal_1984_Table1,Frahm et al. (1984) Table 1,PMID:6501869,Selected_collection,1984,1355,1355,0,sole source,1,Selected_collection,1,1,1984
Daubentonia madagascariensis,Area_striata_grey_matter_Vol.mm3,Frahm_etal_1984_Table1,Frahm et al. (1984) Table 1,PMID:6501869,Selected_collection,1984,1113,1113,0,sole source,1,Selected_collection,1,1,1984
Daubentonia madagascariensis,Area_striata_lamina_1_Vol.mm3,Frahm_etal_1984_Table1,Frahm et al. (1984) Table 1,PMID:6501869,Selected_collection,1984,189,189,0,sole source,1,Selected_collection,1,1,1984
Daubentonia madagascariensis,Area_striata_laminae_2_6_Vol.mm3,Frahm_etal_1984_Table1,Frahm et al. (1984) Table 1,PMID:6501869,Selected_collection,1984,923,923,0,sole source,1,Selected_collection,1,1,1984
Daubentonia madagascariensis,Area_striata_white_matter_Vol.mm3,Frahm_etal_1984_Table1,Frahm et al. (1984) Table 1,PMID:6501869,Selected_collection,1984,242,242,0,sole source,1,Selected_collection,1,1,1984
Daubentonia madagascariensis,Body_Mass.g,Stephan_etal_1981_TableII,Stephan et al. (1981) Table II,10.1159/000155963,Selected_collection,1981,2800,2800,0,reference table used (mass rule: other sources not averaged in),1,Selected_collection,1,1,1981
Daubentonia madagascariensis,Brain_Mass.mg,Stephan_etal_1981_TableII,Stephan et al. (1981) Table II,10.1159/000155963,Selected_collection,1981,45150,45150,0,reference table used (mass rule: other sources not averaged in),1,Selected_collection,1,1,1981
Daubentonia madagascariensis,Bulbus_olfactorius_Vol.mm3,Stephan_etal_1981_TableV,Stephan et al. (1981) Table V,10.1159/000155963,Selected_collection,1981,685,685,0,sole source,1,Selected_collection,1,1,1981
Daubentonia madagascariensis,Bulbus_olfactorius_accessorius_Vol.mm3,Stephan_etal_1981_TableV,Stephan et al. (1981) Table V,10.1159/000155963,Selected_collection,1981,8.31,8.31,0,sole source,1,Selected_collection,1,1,1981
Daubentonia madagascariensis,Cerebellar_nuclei_total_Vol.mm3,Matano_etal_1985_a_Table1,Matano et al. (1985) Table 1,10.1159/000156212,Selected_collection,1985,126.08,126.08,0,sole source,1,Selected_collection,1,1,1985
Daubentonia madagascariensis,Cerebellum_Vol.mm3,Stephan_etal_1981_TableII,Stephan et al. (1981) Table II,10.1159/000155963,Selected_collection,1981,6461,6461,0,sole source,1,Selected_collection,1,1,1981
Daubentonia madagascariensis,Complexus_centromedialis_Vol.mm3,Stephan_etal_1981_TableXI,Stephan et al. (1981) Table XI,10.1159/000155963,Selected_collection,1981,122,122,0,sole source,1,Selected_collection,1,1,1981
Daubentonia madagascariensis,Complexus_corticobasolateralis_Vol.mm3,Stephan_etal_1981_TableXI,Stephan et al. (1981) Table XI,10.1159/000155963,Selected_collection,1981,351,351,0,sole source,1,Selected_collection,1,1,1981
Daubentonia madagascariensis,Complexus_vestibularis_Vol.mm3,Matano__1986_TableI,Matano (1986) Table I,10.1159/000156277,NA,NA,NA,94.6,NA,"derived both-hemisphere value (step 7: left+right, or 2x a one-side measurement); cite this source for the one-side figure",NA,Selected_collection,1,1,1986
Daubentonia madagascariensis,Complexus_vestibularis_unilateral_Vol.mm3,Matano__1986_TableI,Matano (1986) Table I,10.1159/000156277,Selected_collection,1986,47.3,47.3,0,sole source,1,Selected_collection,1,1,1986
Daubentonia madagascariensis,Corpus_geniculatum_laterale_Vol.mm3,Stephan_etal_1984_Table1,Stephan et al. (1984) Table 1,PMID:6481154,Selected_collection,1984,58.5,58.5,0,sole source,1,Selected_collection,1,1,1984
Daubentonia madagascariensis,Corpus_pineal_Vol.mm3,Stephan_etal_1981_TableXV,Stephan et al. (1981) Table XV,10.1159/000155963,Selected_collection,1981,3.32,3.32,0,sole source,1,Selected_collection,1,1,1981
Daubentonia madagascariensis,Corpus_subcommissurale_Vol.mm3,Stephan_etal_1981_TableXV,Stephan et al. (1981) Table XV,10.1159/000155963,Selected_collection,1981,1.83,1.83,0,sole source,1,Selected_collection,1,1,1981
Daubentonia madagascariensis,Corpus_subfornicale_Vol.mm3,Stephan_etal_1981_TableXV,Stephan et al. (1981) Table XV,10.1159/000155963,Selected_collection,1981,0.593,0.593,0,sole source,1,Selected_collection,1,1,1981
Daubentonia madagascariensis,Diencephalon_Vol.mm3,Stephan_etal_1981_TableII,Stephan et al. (1981) Table II,10.1159/000155963,Selected_collection,1981,3539,3539,0,sole source,1,Selected_collection,1,1,1981
Daubentonia madagascariensis,Hippocampus_Vol.mm3,Stephan_etal_1981_TableV,Stephan et al. (1981) Table V,10.1159/000155963,Selected_collection,1981,1776,1776,0,sole source,1,Selected_collection,1,1,1981
Daubentonia madagascariensis,Interpositus_cerebellar_nuclei_Vol.mm3,Matano_etal_1985_a_Table1,Matano et al. (1985) Table 1,10.1159/000156212,Selected_collection,1985,36.11,36.11,0,sole source,1,Selected_collection,1,1,1985
Daubentonia madagascariensis,Lateral_cerebellar_nuclei_Vol.mm3,Matano_etal_1985_a_Table1,Matano et al. (1985) Table 1,10.1159/000156212,Selected_collection,1985,61.03,61.03,0,sole source,1,Selected_collection,1,1,1985
Daubentonia madagascariensis,Lobus_piriformis_Vol.mm3,Stephan_etal_1981_TableV,Stephan et al. (1981) Table V,10.1159/000155963,Selected_collection,1981,1538,1538,0,sole source,1,Selected_collection,1,1,1981
Daubentonia madagascariensis,Medial_cerebellar_nuclei_Vol.mm3,Matano_etal_1985_a_Table1,Matano et al. (1985) Table 1,10.1159/000156212,Selected_collection,1985,28.94,28.94,0,sole source,1,Selected_collection,1,1,1985
Daubentonia madagascariensis,Medulla_oblongata_Vol.mm3,Stephan_etal_1981_TableII,Stephan et al. (1981) Table II,10.1159/000155963,Selected_collection,1981,1517,1517,0,sole source,1,Selected_collection,1,1,1981
Daubentonia madagascariensis,Mesencephalon_Vol.mm3,Stephan_etal_1981_TableII,Stephan et al. (1981) Table II,10.1159/000155963,Selected_collection,1981,897,897,0,sole source,1,Selected_collection,1,1,1981
Daubentonia madagascariensis,Neocortex_Vol.mm3,Frahm_etal_1982_Table2,Frahm et al. (1982) Table 2,PMID:7161477,Selected_collection,1982,22127,22127,0,sole source,1,Selected_collection,1,1,1982
Daubentonia madagascariensis,Neocortex_grey_matter_Vol.mm3,Frahm_etal_1982_Table2,Frahm et al. (1982) Table 2,PMID:7161477,Selected_collection,1982,17074,17074,0,sole source,1,Selected_collection,1,1,1982
Daubentonia madagascariensis,Neocortex_lamina_1_Vol.mm3,Frahm_etal_1982_Table2,Frahm et al. (1982) Table 2,PMID:7161477,Selected_collection,1982,2738,2738,0,sole source,1,Selected_collection,1,1,1982
Daubentonia madagascariensis,Neocortex_laminae_2_6_Vol.mm3,Frahm_etal_1982_Table2,Frahm et al. (1982) Table 2,PMID:7161477,Selected_collection,1982,14336,14336,0,sole source,1,Selected_collection,1,1,1982
Daubentonia madagascariensis,Neocortex_white_matter_Vol.mm3,Frahm_etal_1982_Table2,Frahm et al. (1982) Table 2,PMID:7161477,Selected_collection,1982,5053,5053,0,sole source,1,Selected_collection,1,1,1982
Daubentonia madagascariensis,Nucleus_amygdalae_basalis_pars_magnocellularis_Vol.mm3,Stephan_etal_1981_TableXI,Stephan et al. (1981) Table XI,10.1159/000155963,Selected_collection,1981,24.9,24.9,0,sole source,1,Selected_collection,1,1,1981
Daubentonia madagascariensis,Nucleus_habenularis_medialis_Vol.mm3,Stephan_etal_1981_TableXV,Stephan et al. (1981) Table XV,10.1159/000155963,Selected_collection,1981,7.75,7.75,0,sole source,1,Selected_collection,1,1,1981
Daubentonia madagascariensis,Nucleus_septalis_triangularis_Vol.mm3,Stephan_etal_1981_TableXV,Stephan et al. (1981) Table XV,10.1159/000155963,Selected_collection,1981,2.65,2.65,0,sole source,1,Selected_collection,1,1,1981
Daubentonia madagascariensis,Nucleus_tractus_olfactorius_Vol.mm3,Stephan_etal_1981_TableXI,Stephan et al. (1981) Table XI,10.1159/000155963,Selected_collection,1981,3.53,3.53,0,sole source,1,Selected_collection,1,1,1981
Daubentonia madagascariensis,Nucleus_vestibularis_descendens_Vol.mm3,Matano__1986_TableI,Matano (1986) Table I,10.1159/000156277,NA,NA,NA,25.4,NA,"derived both-hemisphere value (step 7: left+right, or 2x a one-side measurement); cite this source for the one-side figure",NA,Selected_collection,1,1,1986
Daubentonia madagascariensis,Nucleus_vestibularis_descendens_unilateral_Vol.mm3,Matano__1986_TableI,Matano (1986) Table I,10.1159/000156277,Selected_collection,1986,12.7,12.7,0,sole source,1,Selected_collection,1,1,1986
Daubentonia madagascariensis,Nucleus_vestibularis_lateralis_Vol.mm3,Matano__1986_TableI,Matano (1986) Table I,10.1159/000156277,NA,NA,NA,16.26,NA,"derived both-hemisphere value (step 7: left+right, or 2x a one-side measurement); cite this source for the one-side figure",NA,Selected_collection,1,1,1986
Daubentonia madagascariensis,Nucleus_vestibularis_lateralis_unilateral_Vol.mm3,Matano__1986_TableI,Matano (1986) Table I,10.1159/000156277,Selected_collection,1986,8.13,8.13,0,sole source,1,Selected_collection,1,1,1986
Daubentonia madagascariensis,Nucleus_vestibularis_medialis_Vol.mm3,Matano__1986_TableI,Matano (1986) Table I,10.1159/000156277,NA,NA,NA,36,NA,"derived both-hemisphere value (step 7: left+right, or 2x a one-side measurement); cite this source for the one-side figure",NA,Selected_collection,1,1,1986
Daubentonia madagascariensis,Nucleus_vestibularis_medialis_unilateral_Vol.mm3,Matano__1986_TableI,Matano (1986) Table I,10.1159/000156277,Selected_collection,1986,18,18,0,sole source,1,Selected_collection,1,1,1986
Daubentonia madagascariensis,Nucleus_vestibularis_superior_Vol.mm3,Matano__1986_TableI,Matano (1986) Table I,10.1159/000156277,NA,NA,NA,16.9,NA,"derived both-hemisphere value (step 7: left+right, or 2x a one-side measurement); cite this source for the one-side figure",NA,Selected_collection,1,1,1986
Daubentonia madagascariensis,Nucleus_vestibularis_superior_unilateral_Vol.mm3,Matano__1986_TableI,Matano (1986) Table I,10.1159/000156277,Selected_collection,1986,8.45,8.45,0,sole source,1,Selected_collection,1,1,1986
Daubentonia madagascariensis,Palaeocortex_Vol.mm3,Stephan_etal_1981_TableXI,Stephan et al. (1981) Table XI,10.1159/000155963,Selected_collection,1981,1065,1065,0,sole source,1,Selected_collection,1,1,1981
