Species,Variable,Source,Cited_as,DOI_or_ISBN,Team,Year,source_Value,merged_Value,pct_diff_from_merged,role,n_rows_in_source,Teams,n_teams,n_sources,Year_used
Nycticebus coucang,Tractus_olfactorius_lateralis_Vol.mm3,Baron_etal_1987_Table1,Baron et al. (1987) Table 1,PMID:3116076,Stephan_collection,1987,6.4,6.4,0,sole source,1,Stephan_collection,1,1,1987
Nycticebus coucang,Trigeminal_motor_nucleus_left_Vol.mm3,Sherwood_etal_2005_Table1,Sherwood et al. (2005) Table 1,10.1016/j.jhevol.2004.10.003,Zilles,2005,1.04,1.04,0,sole source,1,Zilles,1,1,2005
Nycticebus coucang,Tuberculum_olfactorium_Vol.mm3,Baron_etal_1987_Table1,Baron et al. (1987) Table 1,PMID:3116076,Stephan_collection,1987,52.2,52.2,0,sole source,1,Stephan_collection,1,1,1987
Nycticebus coucang,Ventral_pons_Vol.mm3,Matano_etal_1985_b_Table1,Matano et al. (1985) Table 1,10.1159/000156211,Stephan_collection,1985,63.8,63.8,0,sole source,1,Stephan_collection,1,1,1985
Nycticebus coucang,Ventricles_Vol.mm3,Stephan_etal_1981_TableII,Stephan et al. (1981) Table II,10.1159/000155963,Stephan_collection,1981,142,142,0,sole source,1,Stephan_collection,1,1,1981
Odocoileus virginianus,Amygdala_Vol.mm3,Reep_etal_2007_Table1,Reep et al. (2007) Table 1,10.1159/000101491,Reep,2007,1048.8,1048.8,0,sole source,1,Reep,1,1,2007
Odocoileus virginianus,CerebellarCortex_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,6345,6345,0,sole source,1,Ashwell,1,1,2020
Odocoileus virginianus,CerebellarHemisphere_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,2065,2065,0,sole source,1,Ashwell,1,1,2020
Odocoileus virginianus,CerebellarVermis_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,3566,3566,0,sole source,1,Ashwell,1,1,2020
Odocoileus virginianus,Cerebellar_nuclei_total_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,281,281,0,sole source,1,Ashwell,1,1,2020
Odocoileus virginianus,Cerebellum_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,8456,11459.92,-26.21,averaged into the merged value,1,Ashwell; Reep,2,2,2020
Odocoileus virginianus,Cerebellum_Vol.mm3,Reep_etal_2007_Table1,Reep et al. (2007) Table 1,10.1159/000101491,Reep,2007,14463.84,11459.92,26.21,averaged into the merged value,1,Ashwell; Reep,2,2,2020
Odocoileus virginianus,Cerebellum_grey_matter_Vol.mm3,Bush_Allman_2003_Table1,Bush & Allman (2003) Table 1,10.1159/000068880,Bush,2003,11100,11100,0,sole source,1,Bush,1,1,2003
Odocoileus virginianus,Cerebellum_white_matter_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,1829,2994.5,-38.92,averaged into the merged value,1,Ashwell; Bush,2,2,2020
Odocoileus virginianus,Cerebellum_white_matter_Vol.mm3,Bush_Allman_2003_Table1,Bush & Allman (2003) Table 1,10.1159/000068880,Bush,2003,4160,2994.5,38.92,averaged into the merged value,1,Ashwell; Bush,2,2,2020
Odocoileus virginianus,Diencephalon_excluding_globus_pallidus_Vol.mm3,Reep_etal_2007_Table1,Reep et al. (2007) Table 1,10.1159/000101491,Reep,2007,7130.4,7130.4,0,sole source,1,Reep,1,1,2007
Odocoileus virginianus,FlocculonodularLobe_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,714,714,0,sole source,1,Ashwell,1,1,2020
Odocoileus virginianus,Hippocampus_Vol.mm3,Reep_etal_2007_Table1,Reep et al. (2007) Table 1,10.1159/000101491,Reep,2007,3259.68,3259.68,0,sole source,1,Reep,1,1,2007
Odocoileus virginianus,Medulla_oblongata_Vol.mm3,Reep_etal_2007_Table1,Reep et al. (2007) Table 1,10.1159/000101491,Reep,2007,6521.28,6521.28,0,sole source,1,Reep,1,1,2007
Odocoileus virginianus,Mesencephalon_Vol.mm3,Reep_etal_2007_Table1,Reep et al. (2007) Table 1,10.1159/000101491,Reep,2007,5060.16,5060.16,0,sole source,1,Reep,1,1,2007
Odocoileus virginianus,Neocortex_Vol.mm3,Bush_Allman_2004_a_Table2,Bush & Allman (2004) Table 2,10.1073/pnas.0305760101,Bush,2004,76340,72303.04000000001,5.58,averaged into the merged value,1,Bush; Reep,2,2,2007
Odocoileus virginianus,Neocortex_Vol.mm3,Reep_etal_2007_Table1,Reep et al. (2007) Table 1,10.1159/000101491,Reep,2007,68266.08,72303.04000000001,-5.58,averaged into the merged value,1,Bush; Reep,2,2,2007
Odocoileus virginianus,Neocortex_grey_matter_Vol.mm3,Bush_Allman_2003_Table1,Bush & Allman (2003) Table 1,10.1159/000068880,Bush,2003,52000,51980,0.04,averaged into the merged value,1,Bush,1,2,2004
Odocoileus virginianus,Neocortex_grey_matter_Vol.mm3,Bush_Allman_2004_a_Table2,Bush & Allman (2004) Table 2,10.1073/pnas.0305760101,Bush,2004,51960,51980,-0.04,averaged into the merged value,1,Bush,1,2,2004
Odocoileus virginianus,Neocortex_white_matter_Vol.mm3,Bush_Allman_2003_Table1,Bush & Allman (2003) Table 1,10.1159/000068880,Bush,2003,24400,24390,0.04,averaged into the merged value,1,Bush,1,2,2004
Odocoileus virginianus,Neocortex_white_matter_Vol.mm3,Bush_Allman_2004_a_Table2,Bush & Allman (2004) Table 2,10.1073/pnas.0305760101,Bush,2004,24380,24390,-0.04,averaged into the merged value,1,Bush,1,2,2004
Odocoileus virginianus,Palaeocortex_Vol.mm3,Reep_etal_2007_Table1,Reep et al. (2007) Table 1,10.1159/000101491,Reep,2007,3132.48,3132.48,0,sole source,1,Reep,1,1,2007
Odocoileus virginianus,Pontine_and_reticulotegmental_nuclei_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,201,201,0,sole source,1,Ashwell,1,1,2020
Odocoileus virginianus,Schizo_cortex_Vol.mm3,Reep_etal_2007_Table1,Reep et al. (2007) Table 1,10.1159/000101491,Reep,2007,2596.8,2596.8,0,sole source,1,Reep,1,1,2007
Odocoileus virginianus,Septum_Vol.mm3,Reep_etal_2007_Table1,Reep et al. (2007) Table 1,10.1159/000101491,Reep,2007,406.08,406.08,0,sole source,1,Reep,1,1,2007
Odocoileus virginianus,Striatum_including_globus_pallidus_Vol.mm3,Reep_etal_2007_Table1,Reep et al. (2007) Table 1,10.1159/000101491,Reep,2007,3750.72,3750.72,0,sole source,1,Reep,1,1,2007
Odocoileus virginianus,Total_brain_net_volume_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,131865,136302.5,-3.26,averaged into the merged value,1,Ashwell; Bush,2,2,2020
Odocoileus virginianus,Total_brain_net_volume_Vol.mm3,Bush_Allman_2004_a_Table2,Bush & Allman (2004) Table 2,10.1073/pnas.0305760101,Bush,2004,140740,136302.5,3.26,averaged into the merged value,1,Ashwell; Bush,2,2,2020
Onychogalea fraenata,CerebellarCortex_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,952,952,0,sole source,1,Ashwell,1,1,2020
Onychogalea fraenata,CerebellarHemisphere_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,401,401,0,sole source,1,Ashwell,1,1,2020
Onychogalea fraenata,CerebellarVermis_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,434,434,0,sole source,1,Ashwell,1,1,2020
Onychogalea fraenata,Cerebellar_nuclei_total_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,39.1,39.1,0,sole source,1,Ashwell,1,1,2020
Onychogalea fraenata,Cerebellum_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,1265,1265,0,sole source,1,Ashwell,1,1,2020
Onychogalea fraenata,Cerebellum_white_matter_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,274,274,0,sole source,1,Ashwell,1,1,2020
Onychogalea fraenata,FlocculonodularLobe_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,117,117,0,sole source,1,Ashwell,1,1,2020
Onychogalea fraenata,Pontine_and_reticulotegmental_nuclei_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,40.3,40.3,0,sole source,1,Ashwell,1,1,2020
Onychogalea fraenata,Total_brain_net_volume_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,10828,10828,0,sole source,1,Ashwell,1,1,2020
Onychogalea unguifera,CerebellarCortex_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,1274,1274,0,sole source,1,Ashwell,1,1,2020
Onychogalea unguifera,CerebellarHemisphere_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,552,552,0,sole source,1,Ashwell,1,1,2020
Onychogalea unguifera,CerebellarVermis_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,627,627,0,sole source,1,Ashwell,1,1,2020
Onychogalea unguifera,Cerebellar_nuclei_total_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,71.9,71.9,0,sole source,1,Ashwell,1,1,2020
Onychogalea unguifera,Cerebellum_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,1745,1745,0,sole source,1,Ashwell,1,1,2020
Onychogalea unguifera,Cerebellum_white_matter_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,399,399,0,sole source,1,Ashwell,1,1,2020
Onychogalea unguifera,FlocculonodularLobe_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,95.1,95.1,0,sole source,1,Ashwell,1,1,2020
Onychogalea unguifera,Pontine_and_reticulotegmental_nuclei_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,60.3,60.3,0,sole source,1,Ashwell,1,1,2020
Onychogalea unguifera,Total_brain_net_volume_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,17106,17106,0,sole source,1,Ashwell,1,1,2020
Ornithorhynchus anatinus,CerebellarCortex_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,684.666666666667,684.666666666667,0,sole source,1,Ashwell,1,1,2020
Ornithorhynchus anatinus,CerebellarHemisphere_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,295.333333333333,295.333333333333,0,sole source,1,Ashwell,1,1,2020
Ornithorhynchus anatinus,CerebellarVermis_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,366,366,0,sole source,1,Ashwell,1,1,2020
Ornithorhynchus anatinus,Cerebellar_nuclei_total_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,23.4666666666667,23.4666666666667,0,sole source,1,Ashwell,1,1,2020
Ornithorhynchus anatinus,Cerebellum_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,834.666666666667,834.666666666667,0,sole source,1,Ashwell,1,1,2020
Ornithorhynchus anatinus,Cerebellum_white_matter_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,126.766666666667,126.766666666667,0,sole source,1,Ashwell,1,1,2020
Ornithorhynchus anatinus,FlocculonodularLobe_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,22.9666666666667,22.9666666666667,0,sole source,1,Ashwell,1,1,2020
Ornithorhynchus anatinus,Pontine_and_reticulotegmental_nuclei_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,25.8666666666667,25.8666666666667,0,sole source,1,Ashwell,1,1,2020
Ornithorhynchus anatinus,Total_brain_net_volume_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,11291,11291,0,sole source,1,Ashwell,1,1,2020
Oryctolagus cuniculus,CerebellarCortex_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,978,978,0,sole source,1,Ashwell,1,1,2020
Oryctolagus cuniculus,CerebellarHemisphere_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,512,512,0,sole source,1,Ashwell,1,1,2020
Oryctolagus cuniculus,CerebellarVermis_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,417,417,0,sole source,1,Ashwell,1,1,2020
Oryctolagus cuniculus,Cerebellar_nuclei_total_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,53.4,53.4,0,sole source,1,Ashwell,1,1,2020
Oryctolagus cuniculus,Cerebellum_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,1214,1214,0,sole source,1,Ashwell,1,1,2020
Oryctolagus cuniculus,Cerebellum_white_matter_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,182,182,0,sole source,1,Ashwell,1,1,2020
Oryctolagus cuniculus,FlocculonodularLobe_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,49.2,49.2,0,sole source,1,Ashwell,1,1,2020
Oryctolagus cuniculus,Pontine_and_reticulotegmental_nuclei_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,32.5,32.5,0,sole source,1,Ashwell,1,1,2020
Oryctolagus cuniculus,Total_brain_net_volume_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,11058,11058,0,sole source,1,Ashwell,1,1,2020
Oryzorictes hova,AccessoryOlfactoryBulb_Vol.mm3,Stephan_etal_1982_Table1,Stephan et al. (1982) Table 1,PMID:7161483,Stephan_collection,1982,0.12,0.12,0,sole source,1,Stephan_collection,1,1,1982
Oryzorictes hova,AccessoryOlfactoryBulb_layer_6_Vol.mm3,Stephan_etal_1982_Table1,Stephan et al. (1982) Table 1,PMID:7161483,Stephan_collection,1982,0.007,0.007,0,sole source,1,Stephan_collection,1,1,1982
Oryzorictes hova,AccessoryOlfactoryBulb_layers_1_2_Vol.mm3,Stephan_etal_1982_Table1,Stephan et al. (1982) Table 1,PMID:7161483,Stephan_collection,1982,0.037,0.037,0,sole source,1,Stephan_collection,1,1,1982
Oryzorictes hova,AccessoryOlfactoryBulb_layers_3_5_Vol.mm3,Stephan_etal_1982_Table1,Stephan et al. (1982) Table 1,PMID:7161483,Stephan_collection,1982,0.076,0.076,0,sole source,1,Stephan_collection,1,1,1982
Oryzorictes hova,Amygdala_Vol.mm3,Stephan_etal_1987_Table1,Stephan et al. (1987) Table 1,PMID:3693895,Stephan_collection,1987,20.8,20.8,0,sole source,1,Stephan_collection,1,1,1987
Oryzorictes hova,Body_Mass.g,Stephan_etal_1981_TableI,Stephan et al. (1981) Table I,10.1159/000155963,Stephan_collection,1981,44.2,44.2,0,reference table used (mass rule: other sources not averaged in),1,Stephan_collection,1,1,1981
Oryzorictes hova,Brain_Mass.mg,Stephan_etal_1981_TableI,Stephan et al. (1981) Table I,10.1159/000155963,Stephan_collection,1981,580,580,0,reference table used (mass rule: other sources not averaged in),1,Stephan_collection,1,1,1981
Oryzorictes hova,Bulbus_olfactorius_Vol.mm3,Baron_etal_1987_Table1,Baron et al. (1987) Table 1,PMID:3116076,Stephan_collection,1987,46.9,46.9,0,sole source,1,Stephan_collection,1,1,1987
Oryzorictes hova,Bulbus_olfactorius_accessorius_Vol.mm3,Stephan_etal_1981_TableIV,Stephan et al. (1981) Table IV,10.1159/000155963,Stephan_collection,1981,0.12,0.12,0,sole source,1,Stephan_collection,1,1,1981
Oryzorictes hova,Cerebellum_Vol.mm3,Stephan_etal_1981_TableI,Stephan et al. (1981) Table I,10.1159/000155963,Stephan_collection,1981,81.3,81.3,0,sole source,1,Stephan_collection,1,1,1981
Oryzorictes hova,Commissura_anterior_Vol.mm3,Baron_etal_1987_Table1,Baron et al. (1987) Table 1,PMID:3116076,Stephan_collection,1987,1.3,1.3,0,sole source,1,Stephan_collection,1,1,1987
Oryzorictes hova,Complexus_centromedialis_Vol.mm3,Stephan_etal_1987_Table1,Stephan et al. (1987) Table 1,PMID:3693895,Stephan_collection,1987,9.7,9.7,0,sole source,1,Stephan_collection,1,1,1987
Oryzorictes hova,Complexus_corticobasolateralis_Vol.mm3,Stephan_etal_1987_Table1,Stephan et al. (1987) Table 1,PMID:3693895,Stephan_collection,1987,11.1,11.1,0,sole source,1,Stephan_collection,1,1,1987
Oryzorictes hova,Corpus_pineal_Vol.mm3,Stephan_etal_1981_TableXIV,Stephan et al. (1981) Table XIV,10.1159/000155963,Stephan_collection,1981,0.051,0.051,0,sole source,1,Stephan_collection,1,1,1981
Oryzorictes hova,Corpus_subcommissurale_Vol.mm3,Stephan_etal_1981_TableXIV,Stephan et al. (1981) Table XIV,10.1159/000155963,Stephan_collection,1981,6.94e-4,6.94e-4,0,sole source,1,Stephan_collection,1,1,1981
Oryzorictes hova,Corpus_subfornicale_Vol.mm3,Stephan_etal_1981_TableXIV,Stephan et al. (1981) Table XIV,10.1159/000155963,Stephan_collection,1981,0.018,0.018,0,sole source,1,Stephan_collection,1,1,1981
Oryzorictes hova,Diencephalon_Vol.mm3,Stephan_etal_1981_TableI,Stephan et al. (1981) Table I,10.1159/000155963,Stephan_collection,1981,36.9,36.9,0,sole source,1,Stephan_collection,1,1,1981
Oryzorictes hova,Hippocampus_Vol.mm3,Stephan_etal_1981_TableIV,Stephan et al. (1981) Table IV,10.1159/000155963,Stephan_collection,1981,64.3,64.3,0,sole source,1,Stephan_collection,1,1,1981
Oryzorictes hova,Lobus_piriformis_Vol.mm3,Stephan_etal_1981_TableIV,Stephan et al. (1981) Table IV,10.1159/000155963,Stephan_collection,1981,88,88,0,sole source,1,Stephan_collection,1,1,1981
Oryzorictes hova,Medulla_oblongata_Vol.mm3,Stephan_etal_1981_TableI,Stephan et al. (1981) Table I,10.1159/000155963,Stephan_collection,1981,61,61,0,sole source,1,Stephan_collection,1,1,1981
Oryzorictes hova,Meninges_hypophysis_nerves_etc_Vol.mm3,Stephan_etal_1981_TableI,Stephan et al. (1981) Table I,10.1159/000155963,Stephan_collection,1981,17.3,17.3,0,sole source,1,Stephan_collection,1,1,1981
Oryzorictes hova,Mesencephalon_Vol.mm3,Stephan_etal_1981_TableI,Stephan et al. (1981) Table I,10.1159/000155963,Stephan_collection,1981,26.6,26.6,0,sole source,1,Stephan_collection,1,1,1981
Oryzorictes hova,Neocortex_Vol.mm3,Stephan_etal_1981_TableIV,Stephan et al. (1981) Table IV,10.1159/000155963,Stephan_collection,1981,66.5,66.5,0,sole source,1,Stephan_collection,1,1,1981
Oryzorictes hova,Nucleus_amygdalae_basalis_pars_magnocellularis_Vol.mm3,Stephan_etal_1987_Table1,Stephan et al. (1987) Table 1,PMID:3693895,Stephan_collection,1987,1.2,1.2,0,sole source,1,Stephan_collection,1,1,1987
Oryzorictes hova,Nucleus_habenularis_medialis_Vol.mm3,Stephan_etal_1981_TableXIV,Stephan et al. (1981) Table XIV,10.1159/000155963,Stephan_collection,1981,0.257,0.257,0,sole source,1,Stephan_collection,1,1,1981
Oryzorictes hova,Nucleus_septalis_triangularis_Vol.mm3,Stephan_etal_1981_TableXIV,Stephan et al. (1981) Table XIV,10.1159/000155963,Stephan_collection,1981,0.331,0.331,0,sole source,1,Stephan_collection,1,1,1981
Oryzorictes hova,Nucleus_tractus_olfactorius_Vol.mm3,Stephan_etal_1987_Table1,Stephan et al. (1987) Table 1,PMID:3693895,Stephan_collection,1987,0.64,0.64,0,sole source,1,Stephan_collection,1,1,1987
Oryzorictes hova,Prepiriform_cortex_Vol.mm3,Baron_etal_1987_Table1,Baron et al. (1987) Table 1,PMID:3116076,Stephan_collection,1987,37.3,37.3,0,sole source,1,Stephan_collection,1,1,1987
Oryzorictes hova,Retrobulbar_cortex_Vol.mm3,Baron_etal_1987_Table1,Baron et al. (1987) Table 1,PMID:3116076,Stephan_collection,1987,9.8,9.8,0,sole source,1,Stephan_collection,1,1,1987
Oryzorictes hova,Schizo_cortex_Vol.mm3,Stephan_etal_1981_TableIV,Stephan et al. (1981) Table IV,10.1159/000155963,Stephan_collection,1981,23.5,23.5,0,sole source,1,Stephan_collection,1,1,1981
Oryzorictes hova,Septum_Vol.mm3,Stephan_etal_1981_TableIV,Stephan et al. (1981) Table IV,10.1159/000155963,Stephan_collection,1981,10,10,0,sole source,1,Stephan_collection,1,1,1981
Oryzorictes hova,Striatum_Vol.mm3,Stephan_etal_1981_TableIV,Stephan et al. (1981) Table IV,10.1159/000155963,Stephan_collection,1981,32.5,32.5,0,sole source,1,Stephan_collection,1,1,1981
Oryzorictes hova,Substantia_innominata_Vol.mm3,Baron_etal_1987_Table1,Baron et al. (1987) Table 1,PMID:3116076,Stephan_collection,1987,2.7,2.7,0,sole source,1,Stephan_collection,1,1,1987
Oryzorictes hova,Telencephalon_Vol.mm3,Stephan_etal_1981_TableI,Stephan et al. (1981) Table I,10.1159/000155963,Stephan_collection,1981,332,332,0,sole source,1,Stephan_collection,1,1,1981
Oryzorictes hova,Total_brain_net_volume_Vol.mm3,Stephan_etal_1981_TableI,Stephan et al. (1981) Table I,10.1159/000155963,Stephan_collection,1981,538,538,0,sole source,1,Stephan_collection,1,1,1981
Oryzorictes hova,Tractus_olfactorius_lateralis_Vol.mm3,Baron_etal_1987_Table1,Baron et al. (1987) Table 1,PMID:3116076,Stephan_collection,1987,2.1,2.1,0,sole source,1,Stephan_collection,1,1,1987
Oryzorictes hova,Tuberculum_olfactorium_Vol.mm3,Baron_etal_1987_Table1,Baron et al. (1987) Table 1,PMID:3116076,Stephan_collection,1987,14.2,14.2,0,sole source,1,Stephan_collection,1,1,1987
Oryzorictes hova,Ventricles_Vol.mm3,Stephan_etal_1981_TableI,Stephan et al. (1981) Table I,10.1159/000155963,Stephan_collection,1981,4.83,4.83,0,sole source,1,Stephan_collection,1,1,1981
Osphranter antilopinus,CerebellarCortex_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,4523,4523,0,sole source,1,Ashwell,1,1,2020
Osphranter antilopinus,CerebellarHemisphere_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,1940,1940,0,sole source,1,Ashwell,1,1,2020
Osphranter antilopinus,CerebellarVermis_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,2291,2291,0,sole source,1,Ashwell,1,1,2020
Osphranter antilopinus,Cerebellar_nuclei_total_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,191,191,0,sole source,1,Ashwell,1,1,2020
Osphranter antilopinus,Cerebellum_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,6113,6113,0,sole source,1,Ashwell,1,1,2020
Osphranter antilopinus,Cerebellum_white_matter_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,1399,1399,0,sole source,1,Ashwell,1,1,2020
Osphranter antilopinus,FlocculonodularLobe_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,291,291,0,sole source,1,Ashwell,1,1,2020
Osphranter antilopinus,Pontine_and_reticulotegmental_nuclei_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,144,144,0,sole source,1,Ashwell,1,1,2020
Osphranter antilopinus,Total_brain_net_volume_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,49202,49202,0,sole source,1,Ashwell,1,1,2020
Osphranter bernardus,CerebellarCortex_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,2043,2043,0,sole source,1,Ashwell,1,1,2020
Osphranter bernardus,CerebellarHemisphere_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,905,905,0,sole source,1,Ashwell,1,1,2020
Osphranter bernardus,CerebellarVermis_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,965,965,0,sole source,1,Ashwell,1,1,2020
Osphranter bernardus,Cerebellar_nuclei_total_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,88.1,88.1,0,sole source,1,Ashwell,1,1,2020
Osphranter bernardus,Cerebellum_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,3087,3087,0,sole source,1,Ashwell,1,1,2020
