Source,Species_raw,curated,NCBI_id,NCBI_name,Species_final,name_source,flag_curated_overrides_ncbi,flag_unresolved
Stephan_etal_1981_TableI,Rhynchocyon stuhlmanni,Rhynchocyon cirnei,3036954,Rhynchocyon stuhlmanni,Rhynchocyon cirnei,curated,TRUE,FALSE
Stephan_etal_1981_TableI,Setifer setosus,NA,319819,Setifer setosus,Setifer setosus,NCBI,FALSE,FALSE
Stephan_etal_1981_TableI,Solenodon paradoxus,NA,79805,Solenodon paradoxus,Solenodon paradoxus,NCBI,FALSE,FALSE
Stephan_etal_1981_TableI,Sorex araneus,NA,42254,Sorex araneus,Sorex araneus,NCBI,FALSE,FALSE
Stephan_etal_1981_TableI,Sorex minutus,NA,62280,Sorex minutus,Sorex minutus,NCBI,FALSE,FALSE
Stephan_etal_1981_TableI,Suncus murinus,NA,9378,Suncus murinus,Suncus murinus,NCBI,FALSE,FALSE
Stephan_etal_1981_TableI,Talpa europaea,NA,9375,Talpa europaea,Talpa europaea,NCBI,FALSE,FALSE
Stephan_etal_1981_TableI,Tenrec ecaudatus,NA,94439,Tenrec ecaudatus,Tenrec ecaudatus,NCBI,FALSE,FALSE
Stephan_etal_1981_TableII,Avahi l. laniger,Avahi laniger,NA,NA,Avahi laniger,curated,FALSE,FALSE
Stephan_etal_1981_TableII,Avahi laniger occidentalis,Avahi occidentalis,NA,NA,Avahi occidentalis,curated,FALSE,FALSE
Stephan_etal_1981_TableII,Cheirogaleus major,NA,47177,Cheirogaleus major,Cheirogaleus major,NCBI,FALSE,FALSE
Stephan_etal_1981_TableII,Cheirogaleus medius,NA,9460,Cheirogaleus medius,Cheirogaleus medius,NCBI,FALSE,FALSE
Stephan_etal_1981_TableII,Daubentonia madagascar.,Daubentonia madagascariensis,NA,NA,Daubentonia madagascariensis,curated,FALSE,FALSE
Stephan_etal_1981_TableII,Galago crassicaudatus,Otolemur crassicaudatus,9463,Otolemur crassicaudatus,Otolemur crassicaudatus,curated,FALSE,FALSE
Stephan_etal_1981_TableII,Galago demidovii,Galagoides demidoff,89672,Galagoides demidoff,Galagoides demidoff,curated,FALSE,FALSE
Stephan_etal_1981_TableII,Galago senegalensis,NA,9465,Galago senegalensis,Galago senegalensis,NCBI,FALSE,FALSE
Stephan_etal_1981_TableII,Indri indri,NA,34827,Indri indri,Indri indri,NCBI,FALSE,FALSE
Stephan_etal_1981_TableII,Lemur fulvus,Eulemur fulvus,13515,Eulemur fulvus,Eulemur fulvus,curated,FALSE,FALSE
Stephan_etal_1981_TableII,Lemur variegatus,Varecia variegata,9455,Varecia variegata,Varecia variegata,curated,FALSE,FALSE
Stephan_etal_1981_TableII,Lepilemur ruficaudatus,NA,78866,Lepilemur ruficaudatus,Lepilemur ruficaudatus,NCBI,FALSE,FALSE
Stephan_etal_1981_TableII,Loris tardigradus,NA,9468,Loris tardigradus,Loris tardigradus,NCBI,FALSE,FALSE
Stephan_etal_1981_TableII,Microcebus murinus,NA,30608,Microcebus murinus,Microcebus murinus,NCBI,FALSE,FALSE
Stephan_etal_1981_TableII,Nycticebus coucang,NA,9470,Nycticebus coucang,Nycticebus coucang,NCBI,FALSE,FALSE
Stephan_etal_1981_TableII,Perodicticus potto,NA,9472,Perodicticus potto,Perodicticus potto,NCBI,FALSE,FALSE
Stephan_etal_1981_TableII,Propithecus verreauxi,NA,34825,Propithecus verreauxi,Propithecus verreauxi,NCBI,FALSE,FALSE
Stephan_etal_1981_TableII,Tarsius sp.,NA,30612,Tarsius sp.,Tarsius sp.,NCBI,FALSE,FALSE
Stephan_etal_1981_TableII,Tupaia glis,NA,9395,Tupaia glis,Tupaia glis,NCBI,FALSE,FALSE
Stephan_etal_1981_TableII,Tupaia minor,NA,143289,Tupaia minor,Tupaia minor,NCBI,FALSE,FALSE
Stephan_etal_1981_TableII,Urogale everetti,NA,192726,Urogale everetti,Urogale everetti,NCBI,FALSE,FALSE
Stephan_etal_1981_TableIII,Alouatta sp.,Alouatta seniculus,NA,NA,Alouatta seniculus,curated,FALSE,FALSE
Stephan_etal_1981_TableIII,Aotus trivirgatus,NA,9505,Aotus trivirgatus,Aotus trivirgatus,NCBI,FALSE,FALSE
Stephan_etal_1981_TableIII,Ateles geoffroyi,NA,9509,Ateles geoffroyi,Ateles geoffroyi,NCBI,FALSE,FALSE
Stephan_etal_1981_TableIII,Callicebus moloch,Callicebus moloch,9523,Plecturocebus moloch,Callicebus moloch,curated,TRUE,FALSE
Stephan_etal_1981_TableIII,Callimico goeldii,NA,9495,Callimico goeldii,Callimico goeldii,NCBI,FALSE,FALSE
Stephan_etal_1981_TableIII,Callithrix jacchus,NA,9483,Callithrix jacchus,Callithrix jacchus,NCBI,FALSE,FALSE
Stephan_etal_1981_TableIII,Cebuella pygmaea,Callithrix pygmaea,9493,Cebuella pygmaea,Callithrix pygmaea,curated,TRUE,FALSE
Stephan_etal_1981_TableIII,Cebus sp.,Cebus albifrons,9517,Cebus sp.,Cebus albifrons,curated,TRUE,FALSE
Stephan_etal_1981_TableIII,Cercocebus albigena,Lophocebus albigena,75567,Lophocebus albigena,Lophocebus albigena,curated,FALSE,FALSE
Stephan_etal_1981_TableIII,Cercopithecus ascanius,NA,36223,Cercopithecus ascanius,Cercopithecus ascanius,NCBI,FALSE,FALSE
Stephan_etal_1981_TableIII,Cercopithecus mitis,NA,36225,Cercopithecus mitis,Cercopithecus mitis,NCBI,FALSE,FALSE
Stephan_etal_1981_TableIII,Cercopithecus talapoin,Miopithecus talapoin,36231,Miopithecus talapoin,Miopithecus talapoin,curated,FALSE,FALSE
Stephan_etal_1981_TableIII,Colobus badius,Piliocolobus badius,164648,Piliocolobus badius,Piliocolobus badius,curated,FALSE,FALSE
Stephan_etal_1981_TableIII,Erythrocebus patas,NA,9538,Erythrocebus patas,Erythrocebus patas,NCBI,FALSE,FALSE
Stephan_etal_1981_TableIII,Gorilla gorilla,Gorilla sp.,9593,Gorilla gorilla,Gorilla sp.,curated,TRUE,FALSE
Stephan_etal_1981_TableIII,Homo sapiens sapiens,Homo sapiens,NA,NA,Homo sapiens,curated,FALSE,FALSE
Stephan_etal_1981_TableIII,Hylobates lar,NA,9580,Hylobates lar,Hylobates lar,NCBI,FALSE,FALSE
Stephan_etal_1981_TableIII,Lagothrix lagotricha,Lagothrix lagothricha,9519,Lagothrix lagotricha,Lagothrix lagothricha,curated,TRUE,FALSE
Stephan_etal_1981_TableIII,Macaca mulatta,NA,9544,Macaca mulatta,Macaca mulatta,NCBI,FALSE,FALSE
Stephan_etal_1981_TableIII,Nasalis larvatus,NA,43780,Nasalis larvatus,Nasalis larvatus,NCBI,FALSE,FALSE
Stephan_etal_1981_TableIII,Pan troglodytes,NA,9598,Pan troglodytes,Pan troglodytes,NCBI,FALSE,FALSE
Stephan_etal_1981_TableIII,Papio anubis,NA,9555,Papio anubis,Papio anubis,NCBI,FALSE,FALSE
Stephan_etal_1981_TableIII,Pithecia monacha,Pithecia monachus,NA,NA,Pithecia monachus,curated,FALSE,FALSE
Stephan_etal_1981_TableIII,Pygathrix nemaeus,NA,54133,Pygathrix nemaeus,Pygathrix nemaeus,NCBI,FALSE,FALSE
Stephan_etal_1981_TableIII,Saguinus oedipus,NA,9490,Saguinus oedipus,Saguinus oedipus,NCBI,FALSE,FALSE
Stephan_etal_1981_TableIII,Saguinus tamarin,Saguinus midas,NA,NA,Saguinus midas,curated,FALSE,FALSE
Stephan_etal_1981_TableIII,Saimiri sciureus,NA,9521,Saimiri sciureus,Saimiri sciureus,NCBI,FALSE,FALSE
Stephan_etal_1981_TableIV,Aethechinus algirus,Atelerix algirus,30576,Atelerix algirus,Atelerix algirus,curated,FALSE,FALSE
Stephan_etal_1981_TableIV,Chlorotalpa stuhlmanni,Chrysochloris stuhlmanni,NA,NA,Chrysochloris stuhlmanni,curated,FALSE,FALSE
Stephan_etal_1981_TableIV,Chrysochloris asiatica,NA,185453,Chrysochloris asiatica,Chrysochloris asiatica,NCBI,FALSE,FALSE
Stephan_etal_1981_TableIV,Crocidura occidentalis,Crocidura flavescens,214449,Crocidura olivieri,Crocidura flavescens,curated,TRUE,FALSE
Stephan_etal_1981_TableIV,Crocidura russula,NA,36802,Crocidura russula,Crocidura russula,NCBI,FALSE,FALSE
Stephan_etal_1981_TableIV,Desmana moschata,NA,182682,Desmana moschata,Desmana moschata,NCBI,FALSE,FALSE
Stephan_etal_1981_TableIV,Echinops telfairi,NA,9371,Echinops telfairi,Echinops telfairi,NCBI,FALSE,FALSE
Stephan_etal_1981_TableIV,Elephantulus fuscipes,NA,483426,Elephantulus fuscipes,Elephantulus fuscipes,NCBI,FALSE,FALSE
Stephan_etal_1981_TableIV,Erinaceus europaeus,NA,9365,Erinaceus europaeus,Erinaceus europaeus,NCBI,FALSE,FALSE
Stephan_etal_1981_TableIV,Galemys pyrenaicus,NA,202257,Galemys pyrenaicus,Galemys pyrenaicus,NCBI,FALSE,FALSE
Stephan_etal_1981_TableIV,Hemicentetes semispinosus,NA,319813,Hemicentetes semispinosus,Hemicentetes semispinosus,NCBI,FALSE,FALSE
Stephan_etal_1981_TableIV,Hemiechinus auritus,NA,217708,Hemiechinus auritus,Hemiechinus auritus,NCBI,FALSE,FALSE
Stephan_etal_1981_TableIV,Limnogale mergulus,Microgale mergulus,319815,Limnogale mergulus,Microgale mergulus,curated,TRUE,FALSE
Stephan_etal_1981_TableIV,Microgale cowani,NA,329863,Microgale cowani,Microgale cowani,NCBI,FALSE,FALSE
Stephan_etal_1981_TableIV,Micropotamogale lamottei,NA,105689,Micropotamogale lamottei,Micropotamogale lamottei,NCBI,FALSE,FALSE
Stephan_etal_1981_TableIV,Neomys fodiens,NA,62282,Neomys fodiens,Neomys fodiens,NCBI,FALSE,FALSE
Stephan_etal_1981_TableIV,Nesogale dobsoni,NA,2583311,Nesogale dobsoni,Nesogale dobsoni,NCBI,FALSE,FALSE
Stephan_etal_1981_TableIV,Nesogale talazaci,NA,2583312,Nesogale talazaci,Nesogale talazaci,NCBI,FALSE,FALSE
Stephan_etal_1981_TableIV,Oryzorictes talpoides,Oryzorictes hova,319817,Oryzorictes hova,Oryzorictes hova,curated,FALSE,FALSE
Stephan_etal_1981_TableIV,Potamogale velox,NA,176119,Potamogale velox,Potamogale velox,NCBI,FALSE,FALSE
Stephan_etal_1981_TableIV,Rhynchocyon stuhlmanni,Rhynchocyon cirnei,3036954,Rhynchocyon stuhlmanni,Rhynchocyon cirnei,curated,TRUE,FALSE
Stephan_etal_1981_TableIV,Setifer setosus,NA,319819,Setifer setosus,Setifer setosus,NCBI,FALSE,FALSE
Stephan_etal_1981_TableIV,Solenodon paradoxus,NA,79805,Solenodon paradoxus,Solenodon paradoxus,NCBI,FALSE,FALSE
Stephan_etal_1981_TableIV,Sorex araneus,NA,42254,Sorex araneus,Sorex araneus,NCBI,FALSE,FALSE
Stephan_etal_1981_TableIV,Sorex minutus,NA,62280,Sorex minutus,Sorex minutus,NCBI,FALSE,FALSE
Stephan_etal_1981_TableIV,Suncus murinus,NA,9378,Suncus murinus,Suncus murinus,NCBI,FALSE,FALSE
Stephan_etal_1981_TableIV,Talpa europaea,NA,9375,Talpa europaea,Talpa europaea,NCBI,FALSE,FALSE
Stephan_etal_1981_TableIV,Tenrec ecaudatus,NA,94439,Tenrec ecaudatus,Tenrec ecaudatus,NCBI,FALSE,FALSE
Stephan_etal_1981_TableIX,Alouatta sp.,Alouatta seniculus,NA,NA,Alouatta seniculus,curated,FALSE,FALSE
Stephan_etal_1981_TableIX,Aotus trivirgatus,NA,9505,Aotus trivirgatus,Aotus trivirgatus,NCBI,FALSE,FALSE
Stephan_etal_1981_TableIX,Ateles geoffroyi,NA,9509,Ateles geoffroyi,Ateles geoffroyi,NCBI,FALSE,FALSE
Stephan_etal_1981_TableIX,Avahi l. laniger,Avahi laniger,NA,NA,Avahi laniger,curated,FALSE,FALSE
Stephan_etal_1981_TableIX,Avahi laniger occidentalis,Avahi occidentalis,NA,NA,Avahi occidentalis,curated,FALSE,FALSE
Stephan_etal_1981_TableIX,Callicebus moloch,Callicebus moloch,9523,Plecturocebus moloch,Callicebus moloch,curated,TRUE,FALSE
Stephan_etal_1981_TableIX,Callithrix jacchus,NA,9483,Callithrix jacchus,Callithrix jacchus,NCBI,FALSE,FALSE
Stephan_etal_1981_TableIX,Cebus sp.,Cebus albifrons,9517,Cebus sp.,Cebus albifrons,curated,TRUE,FALSE
Stephan_etal_1981_TableIX,Cercocebus albigena,Lophocebus albigena,75567,Lophocebus albigena,Lophocebus albigena,curated,FALSE,FALSE
Stephan_etal_1981_TableIX,Cercopithecus ascanius,NA,36223,Cercopithecus ascanius,Cercopithecus ascanius,NCBI,FALSE,FALSE
Stephan_etal_1981_TableIX,Cercopithecus mitis,NA,36225,Cercopithecus mitis,Cercopithecus mitis,NCBI,FALSE,FALSE
Stephan_etal_1981_TableIX,Cercopithecus talapoin,Miopithecus talapoin,36231,Miopithecus talapoin,Miopithecus talapoin,curated,FALSE,FALSE
Stephan_etal_1981_TableIX,Cheirogaleus major,NA,47177,Cheirogaleus major,Cheirogaleus major,NCBI,FALSE,FALSE
Stephan_etal_1981_TableIX,Cheirogaleus medius,NA,9460,Cheirogaleus medius,Cheirogaleus medius,NCBI,FALSE,FALSE
Stephan_etal_1981_TableIX,Colobus badius,Piliocolobus badius,164648,Piliocolobus badius,Piliocolobus badius,curated,FALSE,FALSE
Stephan_etal_1981_TableIX,Daubentonia madagascar.,Daubentonia madagascariensis,NA,NA,Daubentonia madagascariensis,curated,FALSE,FALSE
Stephan_etal_1981_TableIX,Galago crassicaudatus,Otolemur crassicaudatus,9463,Otolemur crassicaudatus,Otolemur crassicaudatus,curated,FALSE,FALSE
Stephan_etal_1981_TableIX,Galago demidovii,Galagoides demidoff,89672,Galagoides demidoff,Galagoides demidoff,curated,FALSE,FALSE
Stephan_etal_1981_TableIX,Galago senegalensis,NA,9465,Galago senegalensis,Galago senegalensis,NCBI,FALSE,FALSE
Stephan_etal_1981_TableIX,Gorilla gorilla,Gorilla sp.,9593,Gorilla gorilla,Gorilla sp.,curated,TRUE,FALSE
Stephan_etal_1981_TableIX,Homo sapiens sapiens,Homo sapiens,NA,NA,Homo sapiens,curated,FALSE,FALSE
Stephan_etal_1981_TableIX,Indri indri,NA,34827,Indri indri,Indri indri,NCBI,FALSE,FALSE
Stephan_etal_1981_TableIX,Lagothrix lagotricha,Lagothrix lagothricha,9519,Lagothrix lagotricha,Lagothrix lagothricha,curated,TRUE,FALSE
Stephan_etal_1981_TableIX,Lemur fulvus,Eulemur fulvus,13515,Eulemur fulvus,Eulemur fulvus,curated,FALSE,FALSE
Stephan_etal_1981_TableIX,Lemur variegatus,Varecia variegata,9455,Varecia variegata,Varecia variegata,curated,FALSE,FALSE
Stephan_etal_1981_TableIX,Lepilemur ruficaudatus,NA,78866,Lepilemur ruficaudatus,Lepilemur ruficaudatus,NCBI,FALSE,FALSE
Stephan_etal_1981_TableIX,Loris tardigradus,NA,9468,Loris tardigradus,Loris tardigradus,NCBI,FALSE,FALSE
Stephan_etal_1981_TableIX,Macaca mulatta,NA,9544,Macaca mulatta,Macaca mulatta,NCBI,FALSE,FALSE
Stephan_etal_1981_TableIX,Microcebus murinus,NA,30608,Microcebus murinus,Microcebus murinus,NCBI,FALSE,FALSE
Stephan_etal_1981_TableIX,Nycticebus coucang,NA,9470,Nycticebus coucang,Nycticebus coucang,NCBI,FALSE,FALSE
Stephan_etal_1981_TableIX,Pan troglodytes,NA,9598,Pan troglodytes,Pan troglodytes,NCBI,FALSE,FALSE
Stephan_etal_1981_TableIX,Perodicticus potto,NA,9472,Perodicticus potto,Perodicticus potto,NCBI,FALSE,FALSE
Stephan_etal_1981_TableIX,Pithecia monacha,Pithecia monachus,NA,NA,Pithecia monachus,curated,FALSE,FALSE
Stephan_etal_1981_TableIX,Propithecus verreauxi,NA,34825,Propithecus verreauxi,Propithecus verreauxi,NCBI,FALSE,FALSE
Stephan_etal_1981_TableIX,Saguinus oedipus,NA,9490,Saguinus oedipus,Saguinus oedipus,NCBI,FALSE,FALSE
Stephan_etal_1981_TableIX,Saguinus tamarin,Saguinus midas,NA,NA,Saguinus midas,curated,FALSE,FALSE
Stephan_etal_1981_TableIX,Saimiri sciureus,NA,9521,Saimiri sciureus,Saimiri sciureus,NCBI,FALSE,FALSE
Stephan_etal_1981_TableIX,Tarsius sp.,NA,30612,Tarsius sp.,Tarsius sp.,NCBI,FALSE,FALSE
Stephan_etal_1981_TableIX,Tupaia glis,NA,9395,Tupaia glis,Tupaia glis,NCBI,FALSE,FALSE
Stephan_etal_1981_TableIX,Urogale everetti,NA,192726,Urogale everetti,Urogale everetti,NCBI,FALSE,FALSE
Stephan_etal_1981_TableV,Avahi l. laniger,Avahi laniger,NA,NA,Avahi laniger,curated,FALSE,FALSE
Stephan_etal_1981_TableV,Avahi laniger occidentalis,Avahi occidentalis,NA,NA,Avahi occidentalis,curated,FALSE,FALSE
Stephan_etal_1981_TableV,Cheirogaleus major,NA,47177,Cheirogaleus major,Cheirogaleus major,NCBI,FALSE,FALSE
Stephan_etal_1981_TableV,Cheirogaleus medius,NA,9460,Cheirogaleus medius,Cheirogaleus medius,NCBI,FALSE,FALSE
Stephan_etal_1981_TableV,Daubentonia madagascar.,Daubentonia madagascariensis,NA,NA,Daubentonia madagascariensis,curated,FALSE,FALSE
Stephan_etal_1981_TableV,Galago crassicaudatus,Otolemur crassicaudatus,9463,Otolemur crassicaudatus,Otolemur crassicaudatus,curated,FALSE,FALSE
Stephan_etal_1981_TableV,Galago demidovii,Galagoides demidoff,89672,Galagoides demidoff,Galagoides demidoff,curated,FALSE,FALSE
Stephan_etal_1981_TableV,Galago senegalensis,NA,9465,Galago senegalensis,Galago senegalensis,NCBI,FALSE,FALSE
Stephan_etal_1981_TableV,Indri indri,NA,34827,Indri indri,Indri indri,NCBI,FALSE,FALSE
Stephan_etal_1981_TableV,Lemur fulvus,Eulemur fulvus,13515,Eulemur fulvus,Eulemur fulvus,curated,FALSE,FALSE
Stephan_etal_1981_TableV,Lemur variegatus,Varecia variegata,9455,Varecia variegata,Varecia variegata,curated,FALSE,FALSE
Stephan_etal_1981_TableV,Lepilemur ruficaudatus,NA,78866,Lepilemur ruficaudatus,Lepilemur ruficaudatus,NCBI,FALSE,FALSE
Stephan_etal_1981_TableV,Loris tardigradus,NA,9468,Loris tardigradus,Loris tardigradus,NCBI,FALSE,FALSE
Stephan_etal_1981_TableV,Microcebus murinus,NA,30608,Microcebus murinus,Microcebus murinus,NCBI,FALSE,FALSE
Stephan_etal_1981_TableV,Nycticebus coucang,NA,9470,Nycticebus coucang,Nycticebus coucang,NCBI,FALSE,FALSE
Stephan_etal_1981_TableV,Perodicticus potto,NA,9472,Perodicticus potto,Perodicticus potto,NCBI,FALSE,FALSE
Stephan_etal_1981_TableV,Propithecus verreauxi,NA,34825,Propithecus verreauxi,Propithecus verreauxi,NCBI,FALSE,FALSE
Stephan_etal_1981_TableV,Tarsius sp.,NA,30612,Tarsius sp.,Tarsius sp.,NCBI,FALSE,FALSE
Stephan_etal_1981_TableV,Tupaia glis,NA,9395,Tupaia glis,Tupaia glis,NCBI,FALSE,FALSE
Stephan_etal_1981_TableV,Tupaia minor,NA,143289,Tupaia minor,Tupaia minor,NCBI,FALSE,FALSE
Stephan_etal_1981_TableV,Urogale everetti,NA,192726,Urogale everetti,Urogale everetti,NCBI,FALSE,FALSE
Stephan_etal_1981_TableVI,Alouatta sp.,Alouatta seniculus,NA,NA,Alouatta seniculus,curated,FALSE,FALSE
Stephan_etal_1981_TableVI,Aotus trivirgatus,NA,9505,Aotus trivirgatus,Aotus trivirgatus,NCBI,FALSE,FALSE
Stephan_etal_1981_TableVI,Ateles geoffroyi,NA,9509,Ateles geoffroyi,Ateles geoffroyi,NCBI,FALSE,FALSE
Stephan_etal_1981_TableVI,Callicebus moloch,Callicebus moloch,9523,Plecturocebus moloch,Callicebus moloch,curated,TRUE,FALSE
Stephan_etal_1981_TableVI,Callimico goeldii,NA,9495,Callimico goeldii,Callimico goeldii,NCBI,FALSE,FALSE
Stephan_etal_1981_TableVI,Callithrix jacchus,NA,9483,Callithrix jacchus,Callithrix jacchus,NCBI,FALSE,FALSE
Stephan_etal_1981_TableVI,Cebuella pygmaea,Callithrix pygmaea,9493,Cebuella pygmaea,Callithrix pygmaea,curated,TRUE,FALSE
Stephan_etal_1981_TableVI,Cebus sp.,Cebus albifrons,9517,Cebus sp.,Cebus albifrons,curated,TRUE,FALSE
Stephan_etal_1981_TableVI,Cercocebus albigena,Lophocebus albigena,75567,Lophocebus albigena,Lophocebus albigena,curated,FALSE,FALSE
Stephan_etal_1981_TableVI,Cercopithecus ascanius,NA,36223,Cercopithecus ascanius,Cercopithecus ascanius,NCBI,FALSE,FALSE
Stephan_etal_1981_TableVI,Cercopithecus mitis,NA,36225,Cercopithecus mitis,Cercopithecus mitis,NCBI,FALSE,FALSE
Stephan_etal_1981_TableVI,Cercopithecus talapoin,Miopithecus talapoin,36231,Miopithecus talapoin,Miopithecus talapoin,curated,FALSE,FALSE
Stephan_etal_1981_TableVI,Colobus badius,Piliocolobus badius,164648,Piliocolobus badius,Piliocolobus badius,curated,FALSE,FALSE
Stephan_etal_1981_TableVI,Erythrocebus patas,NA,9538,Erythrocebus patas,Erythrocebus patas,NCBI,FALSE,FALSE
Stephan_etal_1981_TableVI,Gorilla gorilla,Gorilla sp.,9593,Gorilla gorilla,Gorilla sp.,curated,TRUE,FALSE
Stephan_etal_1981_TableVI,Homo sapiens sapiens,Homo sapiens,NA,NA,Homo sapiens,curated,FALSE,FALSE
Stephan_etal_1981_TableVI,Hylobates lar,NA,9580,Hylobates lar,Hylobates lar,NCBI,FALSE,FALSE
Stephan_etal_1981_TableVI,Lagothrix lagotricha,Lagothrix lagothricha,9519,Lagothrix lagotricha,Lagothrix lagothricha,curated,TRUE,FALSE
Stephan_etal_1981_TableVI,Macaca mulatta,NA,9544,Macaca mulatta,Macaca mulatta,NCBI,FALSE,FALSE
Stephan_etal_1981_TableVI,Nasalis larvatus,NA,43780,Nasalis larvatus,Nasalis larvatus,NCBI,FALSE,FALSE
Stephan_etal_1981_TableVI,Pan troglodytes,NA,9598,Pan troglodytes,Pan troglodytes,NCBI,FALSE,FALSE
Stephan_etal_1981_TableVI,Papio anubis,NA,9555,Papio anubis,Papio anubis,NCBI,FALSE,FALSE
Stephan_etal_1981_TableVI,Pithecia monacha,Pithecia monachus,NA,NA,Pithecia monachus,curated,FALSE,FALSE
Stephan_etal_1981_TableVI,Pygathrix nemaeus,NA,54133,Pygathrix nemaeus,Pygathrix nemaeus,NCBI,FALSE,FALSE
Stephan_etal_1981_TableVI,Saguinus oedipus,NA,9490,Saguinus oedipus,Saguinus oedipus,NCBI,FALSE,FALSE
Stephan_etal_1981_TableVI,Saguinus tamarin,Saguinus midas,NA,NA,Saguinus midas,curated,FALSE,FALSE
Stephan_etal_1981_TableVI,Saimiri sciureus,NA,9521,Saimiri sciureus,Saimiri sciureus,NCBI,FALSE,FALSE
Stephan_etal_1981_TableVII,Crocidura occidentalis,Crocidura flavescens,214449,Crocidura olivieri,Crocidura flavescens,curated,TRUE,FALSE
Stephan_etal_1981_TableVII,Crocidura russula,NA,36802,Crocidura russula,Crocidura russula,NCBI,FALSE,FALSE
Stephan_etal_1981_TableVII,Echinops telfairi,NA,9371,Echinops telfairi,Echinops telfairi,NCBI,FALSE,FALSE
Stephan_etal_1981_TableVII,Erinaceus europaeus,NA,9365,Erinaceus europaeus,Erinaceus europaeus,NCBI,FALSE,FALSE
Stephan_etal_1981_TableVII,Hemicentetes semispinosus,NA,319813,Hemicentetes semispinosus,Hemicentetes semispinosus,NCBI,FALSE,FALSE
Stephan_etal_1981_TableVII,Setifer setosus,NA,319819,Setifer setosus,Setifer setosus,NCBI,FALSE,FALSE
Stephan_etal_1981_TableVII,Sorex araneus,NA,42254,Sorex araneus,Sorex araneus,NCBI,FALSE,FALSE
Stephan_etal_1981_TableVII,Sorex minutus,NA,62280,Sorex minutus,Sorex minutus,NCBI,FALSE,FALSE
Stephan_etal_1981_TableVII,Suncus murinus,NA,9378,Suncus murinus,Suncus murinus,NCBI,FALSE,FALSE
Stephan_etal_1981_TableVII,Tenrec ecaudatus,NA,94439,Tenrec ecaudatus,Tenrec ecaudatus,NCBI,FALSE,FALSE
Stephan_etal_1981_TableVIII,Ateles geoffroyi,NA,9509,Ateles geoffroyi,Ateles geoffroyi,NCBI,FALSE,FALSE
Stephan_etal_1981_TableVIII,Avahi laniger occidentalis,Avahi occidentalis,NA,NA,Avahi occidentalis,curated,FALSE,FALSE
Stephan_etal_1981_TableVIII,Cebuella pygmaea,Callithrix pygmaea,9493,Cebuella pygmaea,Callithrix pygmaea,curated,TRUE,FALSE
Stephan_etal_1981_TableVIII,Cebus sp.,Cebus albifrons,9517,Cebus sp.,Cebus albifrons,curated,TRUE,FALSE
Stephan_etal_1981_TableVIII,Cercocebus albigena,Lophocebus albigena,75567,Lophocebus albigena,Lophocebus albigena,curated,FALSE,FALSE
Stephan_etal_1981_TableVIII,Cercopithecus ascanius,NA,36223,Cercopithecus ascanius,Cercopithecus ascanius,NCBI,FALSE,FALSE
Stephan_etal_1981_TableVIII,Cheirogaleus major,NA,47177,Cheirogaleus major,Cheirogaleus major,NCBI,FALSE,FALSE
Stephan_etal_1981_TableVIII,Colobus badius,Piliocolobus badius,164648,Piliocolobus badius,Piliocolobus badius,curated,FALSE,FALSE
Stephan_etal_1981_TableVIII,Galago crassicaudatus,Otolemur crassicaudatus,9463,Otolemur crassicaudatus,Otolemur crassicaudatus,curated,FALSE,FALSE
Stephan_etal_1981_TableVIII,Galago demidovii,Galagoides demidoff,89672,Galagoides demidoff,Galagoides demidoff,curated,FALSE,FALSE
Stephan_etal_1981_TableVIII,Gorilla gorilla,Gorilla sp.,9593,Gorilla gorilla,Gorilla sp.,curated,TRUE,FALSE
Stephan_etal_1981_TableVIII,Homo sapiens sapiens,Homo sapiens,NA,NA,Homo sapiens,curated,FALSE,FALSE
Stephan_etal_1981_TableVIII,Hylobates lar,NA,9580,Hylobates lar,Hylobates lar,NCBI,FALSE,FALSE
Stephan_etal_1981_TableVIII,Lagothrix lagotricha,Lagothrix lagothricha,9519,Lagothrix lagotricha,Lagothrix lagothricha,curated,TRUE,FALSE
Stephan_etal_1981_TableVIII,Lemur fulvus,Eulemur fulvus,13515,Eulemur fulvus,Eulemur fulvus,curated,FALSE,FALSE
Stephan_etal_1981_TableVIII,Lepilemur ruficaudatus,NA,78866,Lepilemur ruficaudatus,Lepilemur ruficaudatus,NCBI,FALSE,FALSE
Stephan_etal_1981_TableVIII,Loris tardigradus,NA,9468,Loris tardigradus,Loris tardigradus,NCBI,FALSE,FALSE
Stephan_etal_1981_TableVIII,Microcebus murinus,NA,30608,Microcebus murinus,Microcebus murinus,NCBI,FALSE,FALSE
Stephan_etal_1981_TableVIII,Nasalis larvatus,NA,43780,Nasalis larvatus,Nasalis larvatus,NCBI,FALSE,FALSE
Stephan_etal_1981_TableVIII,Pan troglodytes,NA,9598,Pan troglodytes,Pan troglodytes,NCBI,FALSE,FALSE
Stephan_etal_1981_TableVIII,Papio anubis,NA,9555,Papio anubis,Papio anubis,NCBI,FALSE,FALSE
Stephan_etal_1981_TableVIII,Perodicticus potto,NA,9472,Perodicticus potto,Perodicticus potto,NCBI,FALSE,FALSE
Stephan_etal_1981_TableVIII,Propithecus verreauxi,NA,34825,Propithecus verreauxi,Propithecus verreauxi,NCBI,FALSE,FALSE
Stephan_etal_1981_TableVIII,Saguinus oedipus,NA,9490,Saguinus oedipus,Saguinus oedipus,NCBI,FALSE,FALSE
