Species,Variable,Value,Teams,n_teams,Sources,n_sources,Source_detail,Year_used
Ateles geoffroyi,Area_striata_grey_matter_Vol.mm3,3753,Selected_collection,1,Frahm_etal_1984_Table1,1,Selected_collection: Frahm_etal_1984_Table1,1984
Ateles geoffroyi,Area_striata_white_matter_Vol.mm3,985,Selected_collection,1,Frahm_etal_1984_Table1,1,Selected_collection: Frahm_etal_1984_Table1,1984
Ateles geoffroyi,Body_Mass.g,8000,Selected_collection,1,Stephan_etal_1981_TableIII,1,Selected_collection: Stephan_etal_1981_TableIII,1981
Ateles geoffroyi,Brain_Mass.mg,108000,Selected_collection,1,Stephan_etal_1981_TableIII,1,Selected_collection: Stephan_etal_1981_TableIII,1981
Ateles geoffroyi,Bulbus_olfactorius_Vol.mm3,90.4,Selected_collection,1,Stephan_etal_1981_TableVI,1,Selected_collection: Stephan_etal_1981_TableVI,1981
Ateles geoffroyi,Bulbus_olfactorius_accessorius_Vol.mm3,2.19,Selected_collection,1,Stephan_etal_1981_TableVI,1,Selected_collection: Stephan_etal_1981_TableVI,1981
Ateles geoffroyi,Capsula_interna_Vol.mm3,570,Selected_collection,1,Stephan_etal_1981_TableVIII,1,Selected_collection: Stephan_etal_1981_TableVIII,1981
Ateles geoffroyi,Cerebellar_nuclei_total_Vol.mm3,209.17,Selected_collection,1,Matano_etal_1985_a_Table1,1,Selected_collection: Matano_etal_1985_a_Table1,1985
Ateles geoffroyi,Cerebellum_Vol.mm3,12438,Selected_collection,1,Stephan_etal_1981_TableIII,1,Selected_collection: Stephan_etal_1981_TableIII,1981
Ateles geoffroyi,Complexus_vestibularis_Vol.mm3,99.4,Selected_collection,1,Matano__1986_TableI,1,Selected_collection: Matano__1986_TableI,1986
Ateles geoffroyi,Complexus_vestibularis_unilateral_Vol.mm3,49.7,Selected_collection,1,Matano__1986_TableI,1,Selected_collection: Matano__1986_TableI,1986
Ateles geoffroyi,Corpus_geniculatum_laterale_Vol.mm3,151,Selected_collection,1,Stephan_etal_1984_Table1,1,Selected_collection: Stephan_etal_1984_Table1,1984
Ateles geoffroyi,Corpus_pineal_Vol.mm3,3.1,Selected_collection,1,Stephan_etal_1981_TableXVI,1,Selected_collection: Stephan_etal_1981_TableXVI,1981
Ateles geoffroyi,Corpus_subcommissurale_Vol.mm3,0.608,Selected_collection,1,Stephan_etal_1981_TableXVI,1,Selected_collection: Stephan_etal_1981_TableXVI,1981
Ateles geoffroyi,Corpus_subfornicale_Vol.mm3,0.443,Selected_collection,1,Stephan_etal_1981_TableXVI,1,Selected_collection: Stephan_etal_1981_TableXVI,1981
Ateles geoffroyi,Diencephalon_Vol.mm3,5334,Selected_collection,1,Stephan_etal_1981_TableIII,1,Selected_collection: Stephan_etal_1981_TableIII,1981
Ateles geoffroyi,Dysgranular_insular_cortex_Vol.mm3,362,Selected_collection,1,Bauernfeind_etal_2013_Table1,1,Selected_collection: Bauernfeind_etal_2013_Table1,2013
Ateles geoffroyi,Dysgranular_insular_cortex_left_Vol.mm3,181,Selected_collection,1,Bauernfeind_etal_2013_Table1,1,Selected_collection: Bauernfeind_etal_2013_Table1,2013
Ateles geoffroyi,Epithalamus_Vol.mm3,30.5,Selected_collection,1,Stephan_etal_1981_TableVIII,1,Selected_collection: Stephan_etal_1981_TableVIII,1981
Ateles geoffroyi,FrontalCortex_grey_matter_Vol.mm3,16010,Selected_collection,1,Smaers_etal_2011_SupplementaryTable1,1,Selected_collection: Smaers_etal_2011_SupplementaryTable1,2011
Ateles geoffroyi,FrontalMotor_grey_matter_Vol.mm3,3119,Selected_collection,1,Smaers_etal_2017_TableS1part1,1,Selected_collection: Smaers_etal_2017_TableS1part1,2017
Ateles geoffroyi,FrontalMotor_white_matter_Vol.mm3,1586,Selected_collection,1,Smaers_etal_2017_TableS1part1,1,Selected_collection: Smaers_etal_2017_TableS1part1,2017
Ateles geoffroyi,Granular_insular_cortex_Vol.mm3,200,Selected_collection,1,Bauernfeind_etal_2013_Table1,1,Selected_collection: Bauernfeind_etal_2013_Table1,2013
Ateles geoffroyi,Granular_insular_cortex_left_Vol.mm3,100,Selected_collection,1,Bauernfeind_etal_2013_Table1,1,Selected_collection: Bauernfeind_etal_2013_Table1,2013
Ateles geoffroyi,Hippocampus_Vol.mm3,1366,Selected_collection,1,Stephan_etal_1981_TableVI,1,Selected_collection: Stephan_etal_1981_TableVI,1981
Ateles geoffroyi,Hypothalamus_Vol.mm3,629,Selected_collection,1,Stephan_etal_1981_TableVIII,1,Selected_collection: Stephan_etal_1981_TableVIII,1981
Ateles geoffroyi,Insula_Vol.mm3,832,Selected_collection,1,Bauernfeind_etal_2013_Table1,1,Selected_collection: Bauernfeind_etal_2013_Table1,2013
Ateles geoffroyi,Insula_left_Vol.mm3,416,Selected_collection,1,Bauernfeind_etal_2013_Table1,1,Selected_collection: Bauernfeind_etal_2013_Table1,2013
Ateles geoffroyi,Interpositus_cerebellar_nuclei_Vol.mm3,59.75,Selected_collection,1,Matano_etal_1985_a_Table1,1,Selected_collection: Matano_etal_1985_a_Table1,1985
Ateles geoffroyi,Lateral_cerebellar_nuclei_Vol.mm3,114.79,Selected_collection,1,Matano_etal_1985_a_Table1,1,Selected_collection: Matano_etal_1985_a_Table1,1985
Ateles geoffroyi,Lobus_piriformis_Vol.mm3,1625,Selected_collection,1,Stephan_etal_1981_TableVI,1,Selected_collection: Stephan_etal_1981_TableVI,1981
Ateles geoffroyi,Medial_cerebellar_nuclei_Vol.mm3,34.63,Selected_collection,1,Matano_etal_1985_a_Table1,1,Selected_collection: Matano_etal_1985_a_Table1,1985
Ateles geoffroyi,Medulla_oblongata_Vol.mm3,1834,Selected_collection,1,Stephan_etal_1981_TableIII,1,Selected_collection: Stephan_etal_1981_TableIII,1981
Ateles geoffroyi,Mesencephalon_Vol.mm3,1482,Selected_collection,1,Stephan_etal_1981_TableIII,1,Selected_collection: Stephan_etal_1981_TableIII,1981
Ateles geoffroyi,Neocortex_Vol.mm3,70856,Selected_collection,1,Stephan_etal_1981_TableVI,1,Selected_collection: Stephan_etal_1981_TableVI,1981
Ateles geoffroyi,Nucleus_habenularis_medialis_Vol.mm3,7.29,Selected_collection,1,Stephan_etal_1981_TableXVI,1,Selected_collection: Stephan_etal_1981_TableXVI,1981
Ateles geoffroyi,Nucleus_septalis_triangularis_Vol.mm3,3.18,Selected_collection,1,Stephan_etal_1981_TableXVI,1,Selected_collection: Stephan_etal_1981_TableXVI,1981
Ateles geoffroyi,Nucleus_subthalamicus_Vol.mm3,52.8,Selected_collection,1,Stephan_etal_1981_TableVIII,1,Selected_collection: Stephan_etal_1981_TableVIII,1981
Ateles geoffroyi,Nucleus_vestibularis_descendens_Vol.mm3,23.8,Selected_collection,1,Matano__1986_TableI,1,Selected_collection: Matano__1986_TableI,1986
Ateles geoffroyi,Nucleus_vestibularis_descendens_unilateral_Vol.mm3,11.9,Selected_collection,1,Matano__1986_TableI,1,Selected_collection: Matano__1986_TableI,1986
Ateles geoffroyi,Nucleus_vestibularis_lateralis_Vol.mm3,13.62,Selected_collection,1,Matano__1986_TableI,1,Selected_collection: Matano__1986_TableI,1986
Ateles geoffroyi,Nucleus_vestibularis_lateralis_unilateral_Vol.mm3,6.81,Selected_collection,1,Matano__1986_TableI,1,Selected_collection: Matano__1986_TableI,1986
Ateles geoffroyi,Nucleus_vestibularis_medialis_Vol.mm3,47.6,Selected_collection,1,Matano__1986_TableI,1,Selected_collection: Matano__1986_TableI,1986
Ateles geoffroyi,Nucleus_vestibularis_medialis_unilateral_Vol.mm3,23.8,Selected_collection,1,Matano__1986_TableI,1,Selected_collection: Matano__1986_TableI,1986
Ateles geoffroyi,Nucleus_vestibularis_superior_Vol.mm3,14.4,Selected_collection,1,Matano__1986_TableI,1,Selected_collection: Matano__1986_TableI,1986
Ateles geoffroyi,Nucleus_vestibularis_superior_unilateral_Vol.mm3,7.2,Selected_collection,1,Matano__1986_TableI,1,Selected_collection: Matano__1986_TableI,1986
Ateles geoffroyi,Pallidum_Vol.mm3,807,Selected_collection,1,Stephan_etal_1981_TableVIII,1,Selected_collection: Stephan_etal_1981_TableVIII,1981
Ateles geoffroyi,Schizo_cortex_Vol.mm3,732,Selected_collection,1,Stephan_etal_1981_TableVI,1,Selected_collection: Stephan_etal_1981_TableVI,1981
Ateles geoffroyi,Septum_Vol.mm3,324,Selected_collection,1,Stephan_etal_1981_TableVI,1,Selected_collection: Stephan_etal_1981_TableVI,1981
Ateles geoffroyi,Striatum_Vol.mm3,4950,Selected_collection,1,Stephan_etal_1981_TableVI,1,Selected_collection: Stephan_etal_1981_TableVI,1981
Ateles geoffroyi,Subthalamus_Vol.mm3,860,Selected_collection,1,Stephan_etal_1981_TableVIII,1,Selected_collection: Stephan_etal_1981_TableVIII,1981
Ateles geoffroyi,Telencephalon_Vol.mm3,79946,Selected_collection,1,Stephan_etal_1981_TableIII,1,Selected_collection: Stephan_etal_1981_TableIII,1981
Ateles geoffroyi,Thalamus_Vol.mm3,2930,Selected_collection,1,Stephan_etal_1981_TableVIII,1,Selected_collection: Stephan_etal_1981_TableVIII,1981
Ateles geoffroyi,Total_brain_net_volume_Vol.mm3,102700,Selected_collection,1,Bauernfeind_etal_2013_Table1,1,Selected_collection: Bauernfeind_etal_2013_Table1,2013
Ateles geoffroyi,Tractus_opticus_Vol.mm3,204,Selected_collection,1,Stephan_etal_1981_TableVIII,1,Selected_collection: Stephan_etal_1981_TableVIII,1981
Ateles geoffroyi,Ventral_pons_Vol.mm3,813.3,Selected_collection,1,Matano_etal_1985_b_Table1,1,Selected_collection: Matano_etal_1985_b_Table1,1985
Ateles geoffroyi,Ventricles_Vol.mm3,1389,Selected_collection,1,Stephan_etal_1981_TableIII,1,Selected_collection: Stephan_etal_1981_TableIII,1981
Ateles paniscus,CerebellarHemisphere_Vol.mm3,7300,Selected_collection,1,MacLeod_etal_2003_Table2,1,Selected_collection: MacLeod_etal_2003_Table2,2003
Ateles paniscus,CerebellarVermis_Vol.mm3,3033.33333333333,Selected_collection,1,MacLeod_etal_2003_Table2,1,Selected_collection: MacLeod_etal_2003_Table2,2003
Ateles paniscus,Cerebellum_Vol.mm3,10366.6666666667,Selected_collection,1,MacLeod_etal_2003_Table2,1,Selected_collection: MacLeod_etal_2003_Table2,2003
Ateles paniscus,Total_brain_net_volume_Vol.mm3,90700,Selected_collection,1,MacLeod_etal_2003_Table2,1,Selected_collection: MacLeod_etal_2003_Table2,2003
Avahi laniger,Area_striata_Vol.mm3,542,Selected_collection,1,Frahm_etal_1984_Table1,1,Selected_collection: Frahm_etal_1984_Table1,1984
Avahi laniger,Area_striata_grey_matter_Vol.mm3,475,Selected_collection,1,Frahm_etal_1984_Table1,1,Selected_collection: Frahm_etal_1984_Table1,1984
Avahi laniger,Area_striata_white_matter_Vol.mm3,66.5,Selected_collection,1,Frahm_etal_1984_Table1,1,Selected_collection: Frahm_etal_1984_Table1,1984
Avahi laniger,Body_Mass.g,1285,Selected_collection,1,Stephan_etal_1981_TableII,1,Selected_collection: Stephan_etal_1981_TableII,1981
Avahi laniger,Brain_Mass.mg,10490,Selected_collection,1,Stephan_etal_1981_TableII,1,Selected_collection: Stephan_etal_1981_TableII,1981
Avahi laniger,Bulbus_olfactorius_Vol.mm3,89.2,Selected_collection,1,Stephan_etal_1981_TableV,1,Selected_collection: Stephan_etal_1981_TableV,1981
Avahi laniger,Bulbus_olfactorius_accessorius_Vol.mm3,3.01,Selected_collection,1,Stephan_etal_1981_TableV,1,Selected_collection: Stephan_etal_1981_TableV,1981
Avahi laniger,Cerebellar_nuclei_total_Vol.mm3,37.89,Selected_collection,1,Matano_etal_1985_a_Table1,1,Selected_collection: Matano_etal_1985_a_Table1,1985
Avahi laniger,Cerebellum_Vol.mm3,1489,Selected_collection,1,Stephan_etal_1981_TableII,1,Selected_collection: Stephan_etal_1981_TableII,1981
Avahi laniger,Corpus_geniculatum_laterale_Vol.mm3,27.6,Selected_collection,1,Stephan_etal_1984_Table1,1,Selected_collection: Stephan_etal_1984_Table1,1984
Avahi laniger,Corpus_pineal_Vol.mm3,0.7,Selected_collection,1,Stephan_etal_1981_TableXV,1,Selected_collection: Stephan_etal_1981_TableXV,1981
Avahi laniger,Corpus_subcommissurale_Vol.mm3,0.14,Selected_collection,1,Stephan_etal_1981_TableXV,1,Selected_collection: Stephan_etal_1981_TableXV,1981
Avahi laniger,Corpus_subfornicale_Vol.mm3,0.116,Selected_collection,1,Stephan_etal_1981_TableXV,1,Selected_collection: Stephan_etal_1981_TableXV,1981
Avahi laniger,Diencephalon_Vol.mm3,862,Selected_collection,1,Stephan_etal_1981_TableII,1,Selected_collection: Stephan_etal_1981_TableII,1981
Avahi laniger,Hippocampus_Vol.mm3,526,Selected_collection,1,Stephan_etal_1981_TableV,1,Selected_collection: Stephan_etal_1981_TableV,1981
Avahi laniger,Interpositus_cerebellar_nuclei_Vol.mm3,11.28,Selected_collection,1,Matano_etal_1985_a_Table1,1,Selected_collection: Matano_etal_1985_a_Table1,1985
Avahi laniger,Lateral_cerebellar_nuclei_Vol.mm3,14.46,Selected_collection,1,Matano_etal_1985_a_Table1,1,Selected_collection: Matano_etal_1985_a_Table1,1985
Avahi laniger,Lobus_piriformis_Vol.mm3,284,Selected_collection,1,Stephan_etal_1981_TableV,1,Selected_collection: Stephan_etal_1981_TableV,1981
Avahi laniger,Medial_cerebellar_nuclei_Vol.mm3,12.15,Selected_collection,1,Matano_etal_1985_a_Table1,1,Selected_collection: Matano_etal_1985_a_Table1,1985
Avahi laniger,Medulla_oblongata_Vol.mm3,553,Selected_collection,1,Stephan_etal_1981_TableII,1,Selected_collection: Stephan_etal_1981_TableII,1981
Avahi laniger,Mesencephalon_Vol.mm3,343,Selected_collection,1,Stephan_etal_1981_TableII,1,Selected_collection: Stephan_etal_1981_TableII,1981
Avahi laniger,Neocortex_Vol.mm3,4813,Selected_collection,1,Stephan_etal_1981_TableV,1,Selected_collection: Stephan_etal_1981_TableV,1981
Avahi laniger,Nucleus_habenularis_medialis_Vol.mm3,2.21,Selected_collection,1,Stephan_etal_1981_TableXV,1,Selected_collection: Stephan_etal_1981_TableXV,1981
Avahi laniger,Nucleus_septalis_triangularis_Vol.mm3,1.29,Selected_collection,1,Stephan_etal_1981_TableXV,1,Selected_collection: Stephan_etal_1981_TableXV,1981
Avahi laniger,Schizo_cortex_Vol.mm3,241,Selected_collection,1,Stephan_etal_1981_TableV,1,Selected_collection: Stephan_etal_1981_TableV,1981
Avahi laniger,Septum_Vol.mm3,69.7,Selected_collection,1,Stephan_etal_1981_TableV,1,Selected_collection: Stephan_etal_1981_TableV,1981
Avahi laniger,Striatum_Vol.mm3,524,Selected_collection,1,Stephan_etal_1981_TableV,1,Selected_collection: Stephan_etal_1981_TableV,1981
Avahi laniger,Telencephalon_Vol.mm3,6550,Selected_collection,1,Stephan_etal_1981_TableII,1,Selected_collection: Stephan_etal_1981_TableII,1981
Avahi laniger,Total_brain_net_volume_Vol.mm3,9798,Selected_collection,1,Stephan_etal_1981_TableII,1,Selected_collection: Stephan_etal_1981_TableII,1981
Avahi laniger,Ventral_pons_Vol.mm3,60.9,Selected_collection,1,Matano_etal_1985_b_Table1,1,Selected_collection: Matano_etal_1985_b_Table1,1985
Avahi laniger,Ventricles_Vol.mm3,172,Selected_collection,1,Stephan_etal_1981_TableII,1,Selected_collection: Stephan_etal_1981_TableII,1981
Avahi laniger laniger,Body_Mass.g,1285,Selected_collection,1,Matano__1986_TableI,1,Selected_collection: Matano__1986_TableI,1986
Avahi laniger laniger,Complexus_vestibularis_Vol.mm3,47.4,Selected_collection,1,Matano__1986_TableI,1,Selected_collection: Matano__1986_TableI,1986
Avahi laniger laniger,Complexus_vestibularis_unilateral_Vol.mm3,23.7,Selected_collection,1,Matano__1986_TableI,1,Selected_collection: Matano__1986_TableI,1986
Avahi laniger laniger,Nucleus_vestibularis_descendens_Vol.mm3,10.38,Selected_collection,1,Matano__1986_TableI,1,Selected_collection: Matano__1986_TableI,1986
Avahi laniger laniger,Nucleus_vestibularis_descendens_unilateral_Vol.mm3,5.19,Selected_collection,1,Matano__1986_TableI,1,Selected_collection: Matano__1986_TableI,1986
Avahi laniger laniger,Nucleus_vestibularis_lateralis_Vol.mm3,10.04,Selected_collection,1,Matano__1986_TableI,1,Selected_collection: Matano__1986_TableI,1986
Avahi laniger laniger,Nucleus_vestibularis_lateralis_unilateral_Vol.mm3,5.02,Selected_collection,1,Matano__1986_TableI,1,Selected_collection: Matano__1986_TableI,1986
Avahi laniger laniger,Nucleus_vestibularis_medialis_Vol.mm3,18.42,Selected_collection,1,Matano__1986_TableI,1,Selected_collection: Matano__1986_TableI,1986
Avahi laniger laniger,Nucleus_vestibularis_medialis_unilateral_Vol.mm3,9.21,Selected_collection,1,Matano__1986_TableI,1,Selected_collection: Matano__1986_TableI,1986
Avahi laniger laniger,Nucleus_vestibularis_superior_Vol.mm3,8.54,Selected_collection,1,Matano__1986_TableI,1,Selected_collection: Matano__1986_TableI,1986
Avahi laniger laniger,Nucleus_vestibularis_superior_unilateral_Vol.mm3,4.27,Selected_collection,1,Matano__1986_TableI,1,Selected_collection: Matano__1986_TableI,1986
Avahi occidentalis,Agranular_insular_cortex_Vol.mm3,14,Selected_collection,1,Bauernfeind_etal_2013_Table1,1,Selected_collection: Bauernfeind_etal_2013_Table1,2013
Avahi occidentalis,Agranular_insular_cortex_left_Vol.mm3,7,Selected_collection,1,Bauernfeind_etal_2013_Table1,1,Selected_collection: Bauernfeind_etal_2013_Table1,2013
Avahi occidentalis,Area_striata_Vol.mm3,527,Selected_collection,1,Frahm_etal_1984_Table1,1,Selected_collection: Frahm_etal_1984_Table1,1984
Avahi occidentalis,Area_striata_grey_matter_Vol.mm3,450,Selected_collection,1,Frahm_etal_1984_Table1,1,Selected_collection: Frahm_etal_1984_Table1,1984
Avahi occidentalis,Area_striata_lamina_1_Vol.mm3,64.6,Selected_collection,1,Frahm_etal_1984_Table1,1,Selected_collection: Frahm_etal_1984_Table1,1984
Avahi occidentalis,Area_striata_laminae_2_6_Vol.mm3,385,Selected_collection,1,Frahm_etal_1984_Table1,1,Selected_collection: Frahm_etal_1984_Table1,1984
Avahi occidentalis,Area_striata_white_matter_Vol.mm3,77.2,Selected_collection,1,Frahm_etal_1984_Table1,1,Selected_collection: Frahm_etal_1984_Table1,1984
Avahi occidentalis,Body_Mass.g,860,Selected_collection,1,Stephan_etal_1981_TableII,1,Selected_collection: Stephan_etal_1981_TableII,1981
Avahi occidentalis,Brain_Mass.mg,9670,Selected_collection,1,Stephan_etal_1981_TableII,1,Selected_collection: Stephan_etal_1981_TableII,1981
Avahi occidentalis,Bulbus_olfactorius_Vol.mm3,70.1,Selected_collection,1,Stephan_etal_1981_TableV,1,Selected_collection: Stephan_etal_1981_TableV,1981
Avahi occidentalis,Bulbus_olfactorius_accessorius_Vol.mm3,2.55,Selected_collection,1,Stephan_etal_1981_TableV,1,Selected_collection: Stephan_etal_1981_TableV,1981
Avahi occidentalis,Capsula_interna_Vol.mm3,105,Selected_collection,1,Stephan_etal_1981_TableVIII,1,Selected_collection: Stephan_etal_1981_TableVIII,1981
Avahi occidentalis,Cerebellar_nuclei_total_Vol.mm3,29.66,Selected_collection,1,Matano_etal_1985_a_Table1,1,Selected_collection: Matano_etal_1985_a_Table1,1985
Avahi occidentalis,Cerebellum_Vol.mm3,1383,Selected_collection,1,Stephan_etal_1981_TableII,1,Selected_collection: Stephan_etal_1981_TableII,1981
Avahi occidentalis,Complexus_vestibularis_Vol.mm3,36.2,Selected_collection,1,Stephan_etal_1981_TableXIII,1,Selected_collection: Stephan_etal_1981_TableXIII,1981
Avahi occidentalis,Complexus_vestibularis_unilateral_Vol.mm3,18.1,Selected_collection,1,Stephan_etal_1981_TableXIII,1,Selected_collection: Stephan_etal_1981_TableXIII,1981
Avahi occidentalis,Corpus_geniculatum_laterale_Vol.mm3,29.3,Selected_collection,1,Stephan_etal_1984_Table1,1,Selected_collection: Stephan_etal_1984_Table1,1984
Avahi occidentalis,Corpus_pineal_Vol.mm3,0.652,Selected_collection,1,Stephan_etal_1981_TableXV,1,Selected_collection: Stephan_etal_1981_TableXV,1981
Avahi occidentalis,Corpus_subcommissurale_Vol.mm3,0.0942,Selected_collection,1,Stephan_etal_1981_TableXV,1,Selected_collection: Stephan_etal_1981_TableXV,1981
Avahi occidentalis,Corpus_subfornicale_Vol.mm3,0.188,Selected_collection,1,Stephan_etal_1981_TableXV,1,Selected_collection: Stephan_etal_1981_TableXV,1981
Avahi occidentalis,Diencephalon_Vol.mm3,861,Selected_collection,1,Stephan_etal_1981_TableII,1,Selected_collection: Stephan_etal_1981_TableII,1981
Avahi occidentalis,Dysgranular_insular_cortex_Vol.mm3,36,Selected_collection,1,Bauernfeind_etal_2013_Table1,1,Selected_collection: Bauernfeind_etal_2013_Table1,2013
Avahi occidentalis,Dysgranular_insular_cortex_left_Vol.mm3,18,Selected_collection,1,Bauernfeind_etal_2013_Table1,1,Selected_collection: Bauernfeind_etal_2013_Table1,2013
Avahi occidentalis,Epithalamus_Vol.mm3,6.52,Selected_collection,1,Stephan_etal_1981_TableVIII,1,Selected_collection: Stephan_etal_1981_TableVIII,1981
Avahi occidentalis,Granular_insular_cortex_Vol.mm3,26,Selected_collection,1,Bauernfeind_etal_2013_Table1,1,Selected_collection: Bauernfeind_etal_2013_Table1,2013
Avahi occidentalis,Granular_insular_cortex_left_Vol.mm3,13,Selected_collection,1,Bauernfeind_etal_2013_Table1,1,Selected_collection: Bauernfeind_etal_2013_Table1,2013
Avahi occidentalis,Hippocampus_Vol.mm3,476,Selected_collection,1,Stephan_etal_1981_TableV,1,Selected_collection: Stephan_etal_1981_TableV,1981
