Species,Variable,Source,Cited_as,DOI_or_ISBN,Team,Year,source_Value,merged_Value,pct_diff_from_merged,role,n_rows_in_source,Teams,n_teams,n_sources,Year_used
Desmana moschata,Body_Mass.g,Stephan_etal_1981_TableI,Stephan et al. (1981) Table I,10.1159/000155963,Stephan_collection,1981,440,440,0,reference table used (mass rule: other sources not averaged in),1,Stephan_collection,1,1,1981
Desmana moschata,Brain_Mass.mg,Stephan_etal_1981_TableI,Stephan et al. (1981) Table I,10.1159/000155963,Stephan_collection,1981,4000,4000,0,reference table used (mass rule: other sources not averaged in),1,Stephan_collection,1,1,1981
Desmana moschata,Bulbus_olfactorius_Vol.mm3,Stephan_etal_1981_TableIV,Stephan et al. (1981) Table IV,10.1159/000155963,Stephan_collection,1981,141,141,0,sole source,1,Stephan_collection,1,1,1981
Desmana moschata,Bulbus_olfactorius_accessorius_Vol.mm3,Stephan_etal_1981_TableIV,Stephan et al. (1981) Table IV,10.1159/000155963,Stephan_collection,1981,0.218,0.218,0,sole source,1,Stephan_collection,1,1,1981
Desmana moschata,Cerebellum_Vol.mm3,Stephan_etal_1981_TableI,Stephan et al. (1981) Table I,10.1159/000155963,Stephan_collection,1981,514,514,0,sole source,1,Stephan_collection,1,1,1981
Desmana moschata,Corpus_pineal_Vol.mm3,Stephan_etal_1981_TableXIV,Stephan et al. (1981) Table XIV,10.1159/000155963,Stephan_collection,1981,0.459,0.459,0,sole source,1,Stephan_collection,1,1,1981
Desmana moschata,Corpus_subcommissurale_Vol.mm3,Stephan_etal_1981_TableXIV,Stephan et al. (1981) Table XIV,10.1159/000155963,Stephan_collection,1981,0.0278,0.0278,0,sole source,1,Stephan_collection,1,1,1981
Desmana moschata,Corpus_subfornicale_Vol.mm3,Stephan_etal_1981_TableXIV,Stephan et al. (1981) Table XIV,10.1159/000155963,Stephan_collection,1981,0.0352,0.0352,0,sole source,1,Stephan_collection,1,1,1981
Desmana moschata,Diencephalon_Vol.mm3,Stephan_etal_1981_TableI,Stephan et al. (1981) Table I,10.1159/000155963,Stephan_collection,1981,344,344,0,sole source,1,Stephan_collection,1,1,1981
Desmana moschata,Hippocampus_Vol.mm3,Stephan_etal_1981_TableIV,Stephan et al. (1981) Table IV,10.1159/000155963,Stephan_collection,1981,267,267,0,sole source,1,Stephan_collection,1,1,1981
Desmana moschata,Lobus_piriformis_Vol.mm3,Stephan_etal_1981_TableIV,Stephan et al. (1981) Table IV,10.1159/000155963,Stephan_collection,1981,320,320,0,sole source,1,Stephan_collection,1,1,1981
Desmana moschata,Medulla_oblongata_Vol.mm3,Stephan_etal_1981_TableI,Stephan et al. (1981) Table I,10.1159/000155963,Stephan_collection,1981,402,402,0,sole source,1,Stephan_collection,1,1,1981
Desmana moschata,Mesencephalon_Vol.mm3,Stephan_etal_1981_TableI,Stephan et al. (1981) Table I,10.1159/000155963,Stephan_collection,1981,219,219,0,sole source,1,Stephan_collection,1,1,1981
Desmana moschata,Neocortex_Vol.mm3,Stephan_etal_1981_TableIV,Stephan et al. (1981) Table IV,10.1159/000155963,Stephan_collection,1981,983,983,0,sole source,1,Stephan_collection,1,1,1981
Desmana moschata,Nucleus_habenularis_medialis_Vol.mm3,Stephan_etal_1981_TableXIV,Stephan et al. (1981) Table XIV,10.1159/000155963,Stephan_collection,1981,1.05,1.05,0,sole source,1,Stephan_collection,1,1,1981
Desmana moschata,Nucleus_septalis_triangularis_Vol.mm3,Stephan_etal_1981_TableXIV,Stephan et al. (1981) Table XIV,10.1159/000155963,Stephan_collection,1981,1.06,1.06,0,sole source,1,Stephan_collection,1,1,1981
Desmana moschata,Palaeocortex_plus_amygdala_Vol.mm3,Stephan_etal_1970_Table4,Stephan et al. (1970) TABLE 4,ISBN:0390672505,Stephan_collection,1970,320,320,0,sole source,1,Stephan_collection,1,1,1970
Desmana moschata,Schizo_cortex_Vol.mm3,Stephan_etal_1981_TableIV,Stephan et al. (1981) Table IV,10.1159/000155963,Stephan_collection,1981,163,163,0,sole source,1,Stephan_collection,1,1,1981
Desmana moschata,Septum_Vol.mm3,Stephan_etal_1981_TableIV,Stephan et al. (1981) Table IV,10.1159/000155963,Stephan_collection,1981,42.6,42.6,0,sole source,1,Stephan_collection,1,1,1981
Desmana moschata,Striatum_Vol.mm3,Stephan_etal_1981_TableIV,Stephan et al. (1981) Table IV,10.1159/000155963,Stephan_collection,1981,222,222,0,sole source,1,Stephan_collection,1,1,1981
Desmana moschata,Telencephalon_Vol.mm3,Stephan_etal_1981_TableI,Stephan et al. (1981) Table I,10.1159/000155963,Stephan_collection,1981,2140,2140,0,sole source,1,Stephan_collection,1,1,1981
Desmana moschata,Total_brain_net_volume_Vol.mm3,Stephan_etal_1981_TableI,Stephan et al. (1981) Table I,10.1159/000155963,Stephan_collection,1981,3620,3620,0,sole source,1,Stephan_collection,1,1,1981
Desmana moschata,Ventricles_Vol.mm3,Stephan_etal_1981_TableI,Stephan et al. (1981) Table I,10.1159/000155963,Stephan_collection,1981,138,138,0,sole source,1,Stephan_collection,1,1,1981
Didelphis marsupialis,Neocortex_Vol.mm3,Bush_Allman_2004_a_Table2,Bush & Allman (2004) Table 2,10.1073/pnas.0305760101,Bush,2004,1090,1090,0,sole source,1,Bush,1,1,2004
Didelphis marsupialis,Neocortex_grey_matter_Vol.mm3,Bush_Allman_2004_a_Table2,Bush & Allman (2004) Table 2,10.1073/pnas.0305760101,Bush,2004,940,940,0,sole source,1,Bush,1,1,2004
Didelphis marsupialis,Neocortex_white_matter_Vol.mm3,Bush_Allman_2004_a_Table2,Bush & Allman (2004) Table 2,10.1073/pnas.0305760101,Bush,2004,150,150,0,sole source,1,Bush,1,1,2004
Didelphis marsupialis,Total_brain_net_volume_Vol.mm3,Bush_Allman_2004_a_Table2,Bush & Allman (2004) Table 2,10.1073/pnas.0305760101,Bush,2004,5890,5890,0,sole source,1,Bush,1,1,2004
Echinops telfairi,Amygdala_Vol.mm3,Stephan_etal_1981_TableX,Stephan et al. (1981) Table X,10.1159/000155963,Stephan_collection,1981,22.1,22.1,0,sole source,1,Stephan_collection,1,1,1981
Echinops telfairi,Body_Mass.g,Stephan_etal_1981_TableI,Stephan et al. (1981) Table I,10.1159/000155963,Stephan_collection,1981,87.5,87.5,0,reference table used (mass rule: other sources not averaged in),1,Stephan_collection,1,1,1981
Echinops telfairi,Brain_Mass.mg,Stephan_etal_1981_TableI,Stephan et al. (1981) Table I,10.1159/000155963,Stephan_collection,1981,620,620,0,reference table used (mass rule: other sources not averaged in),1,Stephan_collection,1,1,1981
Echinops telfairi,Bulbus_olfactorius_Vol.mm3,Stephan_etal_1981_TableIV,Stephan et al. (1981) Table IV,10.1159/000155963,Stephan_collection,1981,71.2,71.2,0,sole source,1,Stephan_collection,1,1,1981
Echinops telfairi,Bulbus_olfactorius_accessorius_Vol.mm3,Stephan_etal_1981_TableIV,Stephan et al. (1981) Table IV,10.1159/000155963,Stephan_collection,1981,0.249,0.249,0,sole source,1,Stephan_collection,1,1,1981
Echinops telfairi,Capsula_interna_Vol.mm3,Stephan_etal_1981_TableVII,Stephan et al. (1981) Table VII,10.1159/000155963,Stephan_collection,1981,2.23,2.23,0,sole source,1,Stephan_collection,1,1,1981
Echinops telfairi,Cerebellum_Vol.mm3,Stephan_etal_1981_TableI,Stephan et al. (1981) Table I,10.1159/000155963,Stephan_collection,1981,57.9,57.9,0,sole source,1,Stephan_collection,1,1,1981
Echinops telfairi,Complexus_centromedialis_Vol.mm3,Stephan_etal_1981_TableX,Stephan et al. (1981) Table X,10.1159/000155963,Stephan_collection,1981,10.8,10.8,0,sole source,1,Stephan_collection,1,1,1981
Echinops telfairi,Complexus_corticobasolateralis_Vol.mm3,Stephan_etal_1981_TableX,Stephan et al. (1981) Table X,10.1159/000155963,Stephan_collection,1981,11.3,11.3,0,sole source,1,Stephan_collection,1,1,1981
Echinops telfairi,Complexus_vestibularis_Vol.mm3,NA,NA,NA,NA,NA,NA,3.38,NA,"derived both-hemisphere value (step 7: left+right, or 2x a one-side measurement); cite this source for the one-side figure",NA,Stephan_collection,1,NA,NA
Echinops telfairi,Complexus_vestibularis_unilateral_Vol.mm3,Stephan_etal_1981_TableXII,Stephan et al. (1981) Table XII,10.1159/000155963,Stephan_collection,1981,1.69,1.69,0,sole source,1,Stephan_collection,1,1,1981
Echinops telfairi,Corpus_pineal_Vol.mm3,Stephan_etal_1981_TableXIV,Stephan et al. (1981) Table XIV,10.1159/000155963,Stephan_collection,1981,0.243,0.243,0,sole source,1,Stephan_collection,1,1,1981
Echinops telfairi,Corpus_subcommissurale_Vol.mm3,Stephan_etal_1981_TableXIV,Stephan et al. (1981) Table XIV,10.1159/000155963,Stephan_collection,1981,2.12e-4,2.12e-4,0,sole source,1,Stephan_collection,1,1,1981
Echinops telfairi,Corpus_subfornicale_Vol.mm3,Stephan_etal_1981_TableXIV,Stephan et al. (1981) Table XIV,10.1159/000155963,Stephan_collection,1981,0.029,0.029,0,sole source,1,Stephan_collection,1,1,1981
Echinops telfairi,Diencephalon_Vol.mm3,Stephan_etal_1981_TableI,Stephan et al. (1981) Table I,10.1159/000155963,Stephan_collection,1981,40.1,40.1,0,sole source,1,Stephan_collection,1,1,1981
Echinops telfairi,Epithalamus_Vol.mm3,Stephan_etal_1981_TableVII,Stephan et al. (1981) Table VII,10.1159/000155963,Stephan_collection,1981,0.977,0.977,0,sole source,1,Stephan_collection,1,1,1981
Echinops telfairi,Hippocampus_Vol.mm3,Stephan_etal_1981_TableIV,Stephan et al. (1981) Table IV,10.1159/000155963,Stephan_collection,1981,46.4,46.4,0,sole source,1,Stephan_collection,1,1,1981
Echinops telfairi,Hypothalamus_Vol.mm3,Stephan_etal_1981_TableVII,Stephan et al. (1981) Table VII,10.1159/000155963,Stephan_collection,1981,16.4,16.4,0,sole source,1,Stephan_collection,1,1,1981
Echinops telfairi,Lobus_piriformis_Vol.mm3,Stephan_etal_1981_TableIV,Stephan et al. (1981) Table IV,10.1159/000155963,Stephan_collection,1981,116,116,0,sole source,1,Stephan_collection,1,1,1981
Echinops telfairi,Medulla_oblongata_Vol.mm3,Stephan_etal_1981_TableI,Stephan et al. (1981) Table I,10.1159/000155963,Stephan_collection,1981,89.9,89.9,0,sole source,1,Stephan_collection,1,1,1981
Echinops telfairi,Mesencephalon_Vol.mm3,Stephan_etal_1981_TableI,Stephan et al. (1981) Table I,10.1159/000155963,Stephan_collection,1981,43.8,43.8,0,sole source,1,Stephan_collection,1,1,1981
Echinops telfairi,Neocortex_Vol.mm3,Stephan_etal_1981_TableIV,Stephan et al. (1981) Table IV,10.1159/000155963,Stephan_collection,1981,51.5,51.5,0,sole source,1,Stephan_collection,1,1,1981
Echinops telfairi,Nucleus_amygdalae_basalis_pars_magnocellularis_Vol.mm3,Stephan_etal_1981_TableX,Stephan et al. (1981) Table X,10.1159/000155963,Stephan_collection,1981,3.19,3.19,0,sole source,1,Stephan_collection,1,1,1981
Echinops telfairi,Nucleus_habenularis_medialis_Vol.mm3,Stephan_etal_1981_TableXIV,Stephan et al. (1981) Table XIV,10.1159/000155963,Stephan_collection,1981,0.365,0.365,0,sole source,1,Stephan_collection,1,1,1981
Echinops telfairi,Nucleus_septalis_triangularis_Vol.mm3,Stephan_etal_1981_TableXIV,Stephan et al. (1981) Table XIV,10.1159/000155963,Stephan_collection,1981,0.338,0.338,0,sole source,1,Stephan_collection,1,1,1981
Echinops telfairi,Nucleus_subthalamicus_Vol.mm3,Stephan_etal_1981_TableVII,Stephan et al. (1981) Table VII,10.1159/000155963,Stephan_collection,1981,0.242,0.242,0,sole source,1,Stephan_collection,1,1,1981
Echinops telfairi,Nucleus_tractus_olfactorius_Vol.mm3,Stephan_etal_1981_TableX,Stephan et al. (1981) Table X,10.1159/000155963,Stephan_collection,1981,0.71,0.71,0,sole source,1,Stephan_collection,1,1,1981
Echinops telfairi,Nucleus_vestibularis_descendens_Vol.mm3,NA,NA,NA,NA,NA,NA,1.01,NA,"derived both-hemisphere value (step 7: left+right, or 2x a one-side measurement); cite this source for the one-side figure",NA,Stephan_collection,1,NA,NA
Echinops telfairi,Nucleus_vestibularis_descendens_unilateral_Vol.mm3,Stephan_etal_1981_TableXII,Stephan et al. (1981) Table XII,10.1159/000155963,Stephan_collection,1981,0.505,0.505,0,sole source,1,Stephan_collection,1,1,1981
Echinops telfairi,Nucleus_vestibularis_lateralis_Vol.mm3,NA,NA,NA,NA,NA,NA,0.562,NA,"derived both-hemisphere value (step 7: left+right, or 2x a one-side measurement); cite this source for the one-side figure",NA,Stephan_collection,1,NA,NA
Echinops telfairi,Nucleus_vestibularis_lateralis_unilateral_Vol.mm3,Stephan_etal_1981_TableXII,Stephan et al. (1981) Table XII,10.1159/000155963,Stephan_collection,1981,0.281,0.281,0,sole source,1,Stephan_collection,1,1,1981
Echinops telfairi,Nucleus_vestibularis_medialis_Vol.mm3,NA,NA,NA,NA,NA,NA,1.23,NA,"derived both-hemisphere value (step 7: left+right, or 2x a one-side measurement); cite this source for the one-side figure",NA,Stephan_collection,1,NA,NA
Echinops telfairi,Nucleus_vestibularis_medialis_unilateral_Vol.mm3,Stephan_etal_1981_TableXII,Stephan et al. (1981) Table XII,10.1159/000155963,Stephan_collection,1981,0.615,0.615,0,sole source,1,Stephan_collection,1,1,1981
Echinops telfairi,Nucleus_vestibularis_superior_Vol.mm3,NA,NA,NA,NA,NA,NA,0.582,NA,"derived both-hemisphere value (step 7: left+right, or 2x a one-side measurement); cite this source for the one-side figure",NA,Stephan_collection,1,NA,NA
Echinops telfairi,Nucleus_vestibularis_superior_unilateral_Vol.mm3,Stephan_etal_1981_TableXII,Stephan et al. (1981) Table XII,10.1159/000155963,Stephan_collection,1981,0.291,0.291,0,sole source,1,Stephan_collection,1,1,1981
Echinops telfairi,Palaeocortex_Vol.mm3,Stephan_etal_1981_TableX,Stephan et al. (1981) Table X,10.1159/000155963,Stephan_collection,1981,93.1,93.1,0,sole source,1,Stephan_collection,1,1,1981
Echinops telfairi,Palaeocortex_plus_amygdala_Vol.mm3,Stephan_etal_1970_Table4,Stephan et al. (1970) TABLE 4,ISBN:0390672505,Stephan_collection,1970,118,118,0,sole source,1,Stephan_collection,1,1,1970
Echinops telfairi,Pallidum_Vol.mm3,Stephan_etal_1981_TableVII,Stephan et al. (1981) Table VII,10.1159/000155963,Stephan_collection,1981,2.44,2.44,0,sole source,1,Stephan_collection,1,1,1981
Echinops telfairi,Schizo_cortex_Vol.mm3,Stephan_etal_1981_TableIV,Stephan et al. (1981) Table IV,10.1159/000155963,Stephan_collection,1981,13.1,13.1,0,sole source,1,Stephan_collection,1,1,1981
Echinops telfairi,Septum_Vol.mm3,Stephan_etal_1981_TableIV,Stephan et al. (1981) Table IV,10.1159/000155963,Stephan_collection,1981,11.5,11.5,0,sole source,1,Stephan_collection,1,1,1981
Echinops telfairi,Striatum_Vol.mm3,Stephan_etal_1981_TableIV,Stephan et al. (1981) Table IV,10.1159/000155963,Stephan_collection,1981,24.1,24.1,0,sole source,1,Stephan_collection,1,1,1981
Echinops telfairi,Subthalamus_Vol.mm3,Stephan_etal_1981_TableVII,Stephan et al. (1981) Table VII,10.1159/000155963,Stephan_collection,1981,2.68,2.68,0,sole source,1,Stephan_collection,1,1,1981
Echinops telfairi,Telencephalon_Vol.mm3,Stephan_etal_1981_TableI,Stephan et al. (1981) Table I,10.1159/000155963,Stephan_collection,1981,335,335,0,sole source,1,Stephan_collection,1,1,1981
Echinops telfairi,Thalamus_Vol.mm3,Stephan_etal_1981_TableVII,Stephan et al. (1981) Table VII,10.1159/000155963,Stephan_collection,1981,17.9,17.9,0,sole source,1,Stephan_collection,1,1,1981
Echinops telfairi,Total_brain_net_volume_Vol.mm3,Stephan_etal_1981_TableI,Stephan et al. (1981) Table I,10.1159/000155963,Stephan_collection,1981,566,566,0,sole source,1,Stephan_collection,1,1,1981
Echinops telfairi,Tractus_opticus_Vol.mm3,Stephan_etal_1981_TableVII,Stephan et al. (1981) Table VII,10.1159/000155963,Stephan_collection,1981,0.605,0.605,0,sole source,1,Stephan_collection,1,1,1981
Echinops telfairi,Ventricles_Vol.mm3,Stephan_etal_1981_TableI,Stephan et al. (1981) Table I,10.1159/000155963,Stephan_collection,1981,8.34,8.34,0,sole source,1,Stephan_collection,1,1,1981
Elephantulus fuscipes,Body_Mass.g,Stephan_etal_1981_TableI,Stephan et al. (1981) Table I,10.1159/000155963,Stephan_collection,1981,57,57,0,reference table used (mass rule: other sources not averaged in),1,Stephan_collection,1,1,1981
Elephantulus fuscipes,Brain_Mass.mg,Stephan_etal_1981_TableI,Stephan et al. (1981) Table I,10.1159/000155963,Stephan_collection,1981,1330,1330,0,reference table used (mass rule: other sources not averaged in),1,Stephan_collection,1,1,1981
Elephantulus fuscipes,Bulbus_olfactorius_Vol.mm3,Stephan_etal_1981_TableIV,Stephan et al. (1981) Table IV,10.1159/000155963,Stephan_collection,1981,63.3,63.3,0,sole source,1,Stephan_collection,1,1,1981
Elephantulus fuscipes,Bulbus_olfactorius_accessorius_Vol.mm3,Stephan_etal_1981_TableIV,Stephan et al. (1981) Table IV,10.1159/000155963,Stephan_collection,1981,0.662,0.662,0,sole source,1,Stephan_collection,1,1,1981
Elephantulus fuscipes,Cerebellum_Vol.mm3,Stephan_etal_1981_TableI,Stephan et al. (1981) Table I,10.1159/000155963,Stephan_collection,1981,183,183,0,sole source,1,Stephan_collection,1,1,1981
Elephantulus fuscipes,Corpus_pineal_Vol.mm3,Stephan_etal_1981_TableXIV,Stephan et al. (1981) Table XIV,10.1159/000155963,Stephan_collection,1981,0.336,0.336,0,sole source,1,Stephan_collection,1,1,1981
Elephantulus fuscipes,Corpus_subcommissurale_Vol.mm3,Stephan_etal_1981_TableXIV,Stephan et al. (1981) Table XIV,10.1159/000155963,Stephan_collection,1981,0.124,0.124,0,sole source,1,Stephan_collection,1,1,1981
Elephantulus fuscipes,Corpus_subfornicale_Vol.mm3,Stephan_etal_1981_TableXIV,Stephan et al. (1981) Table XIV,10.1159/000155963,Stephan_collection,1981,0.0709,0.0709,0,sole source,1,Stephan_collection,1,1,1981
Elephantulus fuscipes,Diencephalon_Vol.mm3,Stephan_etal_1981_TableI,Stephan et al. (1981) Table I,10.1159/000155963,Stephan_collection,1981,112,112,0,sole source,1,Stephan_collection,1,1,1981
Elephantulus fuscipes,Hippocampus_Vol.mm3,Stephan_etal_1981_TableIV,Stephan et al. (1981) Table IV,10.1159/000155963,Stephan_collection,1981,173,173,0,sole source,1,Stephan_collection,1,1,1981
Elephantulus fuscipes,Lobus_piriformis_Vol.mm3,Stephan_etal_1981_TableIV,Stephan et al. (1981) Table IV,10.1159/000155963,Stephan_collection,1981,120,120,0,sole source,1,Stephan_collection,1,1,1981
Elephantulus fuscipes,Medulla_oblongata_Vol.mm3,Stephan_etal_1981_TableI,Stephan et al. (1981) Table I,10.1159/000155963,Stephan_collection,1981,120,120,0,sole source,1,Stephan_collection,1,1,1981
Elephantulus fuscipes,Mesencephalon_Vol.mm3,Stephan_etal_1981_TableI,Stephan et al. (1981) Table I,10.1159/000155963,Stephan_collection,1981,117,117,0,sole source,1,Stephan_collection,1,1,1981
Elephantulus fuscipes,Neocortex_Vol.mm3,Stephan_etal_1981_TableIV,Stephan et al. (1981) Table IV,10.1159/000155963,Stephan_collection,1981,236,236,0,sole source,1,Stephan_collection,1,1,1981
Elephantulus fuscipes,Nucleus_habenularis_medialis_Vol.mm3,Stephan_etal_1981_TableXIV,Stephan et al. (1981) Table XIV,10.1159/000155963,Stephan_collection,1981,0.415,0.415,0,sole source,1,Stephan_collection,1,1,1981
Elephantulus fuscipes,Nucleus_septalis_triangularis_Vol.mm3,Stephan_etal_1981_TableXIV,Stephan et al. (1981) Table XIV,10.1159/000155963,Stephan_collection,1981,0.289,0.289,0,sole source,1,Stephan_collection,1,1,1981
Elephantulus fuscipes,Palaeocortex_plus_amygdala_Vol.mm3,Stephan_etal_1970_Table4,Stephan et al. (1970) TABLE 4,ISBN:0390672505,Stephan_collection,1970,121,121,0,sole source,1,Stephan_collection,1,1,1970
Elephantulus fuscipes,Schizo_cortex_Vol.mm3,Stephan_etal_1981_TableIV,Stephan et al. (1981) Table IV,10.1159/000155963,Stephan_collection,1981,46.8,46.8,0,sole source,1,Stephan_collection,1,1,1981
Elephantulus fuscipes,Septum_Vol.mm3,Stephan_etal_1981_TableIV,Stephan et al. (1981) Table IV,10.1159/000155963,Stephan_collection,1981,16.8,16.8,0,sole source,1,Stephan_collection,1,1,1981
Elephantulus fuscipes,Striatum_Vol.mm3,Stephan_etal_1981_TableIV,Stephan et al. (1981) Table IV,10.1159/000155963,Stephan_collection,1981,44.5,44.5,0,sole source,1,Stephan_collection,1,1,1981
Elephantulus fuscipes,Telencephalon_Vol.mm3,Stephan_etal_1981_TableI,Stephan et al. (1981) Table I,10.1159/000155963,Stephan_collection,1981,700,700,0,sole source,1,Stephan_collection,1,1,1981
Elephantulus fuscipes,Total_brain_net_volume_Vol.mm3,Stephan_etal_1981_TableI,Stephan et al. (1981) Table I,10.1159/000155963,Stephan_collection,1981,1233,1233,0,sole source,1,Stephan_collection,1,1,1981
Elephantulus fuscipes,Ventricles_Vol.mm3,Stephan_etal_1981_TableI,Stephan et al. (1981) Table I,10.1159/000155963,Stephan_collection,1981,18.1,18.1,0,sole source,1,Stephan_collection,1,1,1981
Equus burchelli,Neocortex_Vol.mm3,Bush_Allman_2004_a_Table2,Bush & Allman (2004) Table 2,10.1073/pnas.0305760101,Bush,2004,237240,237240,0,sole source,1,Bush,1,1,2004
